Kommune,År,Sektor,Utslippskilde,Utslipp
Tinn,2022,Oppvarming,Fossil olje,0.01
Tinn,2022,Oppvarming,LPG,0.31
Tinn,2022,Oppvarming,Naturgass,0.0
Tinn,2022,Oppvarming,Naturgass,0.0
Tinn,2022,Oppvarming,Vedfyring,31.26
Tinn,2022,Sjøfart,Andre aktiviteter,0.0
Tinn,2022,Sjøfart,Gasstankskip,0.0
Tinn,2022,Sjøfart,Offshore,0.0
Tinn,2022,Veitrafikk,Personbiler,2780.66
Tinn,2022,Veitrafikk,Tunge kjøretøy,0.07
Tinn,2022,Veitrafikk,Varebiler,4.03
Tinn,2023,Annen mobil forbrenning,Andre næringer  ,1474.07
Tinn,2023,Annen mobil forbrenning,Behandling av avfall  ,57.37
Tinn,2023,Annen mobil forbrenning,Bygg og anlegg  ,4.56
Tinn,2023,Annen mobil forbrenning,Jordbruk  ,3.48
Tinn,2023,Annen mobil forbrenning,Snøscooter,148.54
Tinn,2023,Annen mobil forbrenning,Snøscooter,1.03
Tinn,2023,Avfall og avløp,Avløp,0.0
Tinn,2023,Avfall og avløp,Biologisk behandling av avfall,1.73
Tinn,2023,Bruk av produkter med fluorgasser,Bruk av HFK,779.95
Tinn,2023,"Industri, olje og gass","Industri, olje og gass",0.0
Tinn,2023,Jordbruk,Gjødselhåndtering,0.0
Tinn,2023,Jordbruk,Gjødselhåndtering,375.89
Tinn,2023,Jordbruk,Jordbruksarealer,0.0
Tinn,2023,Luftfart,Innenriks luftfart,0.0
Tinn,2023,Luftfart,Utenriks luftfart,0.0
Tinn,2023,Oppvarming,Annet,27.1
Tinn,2023,Oppvarming,Annet,0.0
Tinn,2023,Oppvarming,Bioenergi,0.0
Tinn,2023,Oppvarming,Fossil olje,6.07
Tinn,2023,Oppvarming,Fyringsparafin,0.0
Tinn,2023,Oppvarming,Vedfyring,794.84
Tinn,2023,Sjøfart,*Estimat sjøfart,0.0
Tinn,2023,Sjøfart,Andre servicefartøy,0.0
Tinn,2023,Sjøfart,Tørrbulk,0.0
Tinn,2023,Veitrafikk,Busser,314.93
Tinn,2024,Annen mobil forbrenning,Andre næringer  ,18.3
Tinn,2024,Annen mobil forbrenning,Behandling av avfall  ,0.64
Tinn,2024,Annen mobil forbrenning,Bygg og anlegg  ,2891.67
Tinn,2024,Annen mobil forbrenning,Jordbruk  ,0.48
Tinn,2024,Annen mobil forbrenning,Tjenester tilknyttet transport  ,2.79
Tinn,2024,Avfall og avløp,Avløp,57.26
Tinn,2024,Avfall og avløp,Biologisk behandling av avfall,0.0
Tinn,2024,Bruk av produkter med fluorgasser,Bruk av SF6,61.54
Tinn,2024,Luftfart,Utenriks luftfart,0.0
Tinn,2024,Luftfart,Utenriks luftfart,0.0
Tinn,2024,Oppvarming,Bioenergi,0.04
Tinn,2024,Oppvarming,Fossil olje,0.01
Tinn,2024,Oppvarming,LPG,130.96
Tinn,2024,Oppvarming,Naturgass,0.0
Tinn,2024,Sjøfart,Fiskefartøy,0.0
Tinn,2024,Sjøfart,Havbruk,0.0
Tinn,2024,Sjøfart,Passasjer,0.0
Tinn,2024,Sjøfart,Stykkgods,0.0
Tinn,2024,Veitrafikk,Personbiler,11.02
Tinn,2024,Veitrafikk,Tunge kjøretøy,1414.85
Tinn,2024,Veitrafikk,Tunge kjøretøy,20.13
Tinn,2024,Veitrafikk,Varebiler,1428.87
Tinn,2024,Veitrafikk,Varebiler,17.83
Kviteseid,2009,Annen mobil forbrenning,Andre næringer  ,4.04
Kviteseid,2009,Annen mobil forbrenning,Behandling av avfall  ,0.18
Kviteseid,2009,Annen mobil forbrenning,Jordbruk  ,3.98
Kviteseid,2009,Annen mobil forbrenning,Skogbruk  ,0.23
Kviteseid,2009,Annen mobil forbrenning,Snøscooter,48.99
Kviteseid,2009,Avfall og avløp,Avløp,29.6
Kviteseid,2009,Avfall og avløp,Biologisk behandling av avfall,0.0
Kviteseid,2009,Bruk av produkter med fluorgasser,Bruk av HFK,429.06
Kviteseid,2009,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kviteseid,2009,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kviteseid,2009,Jordbruk,Fordøyelsesprosesser husdyr,4401.31
Kviteseid,2009,Jordbruk,Gjødselhåndtering,0.0
Kviteseid,2009,Luftfart,Innenriks luftfart,0.0
Kviteseid,2009,Oppvarming,Annet,24.39
Kviteseid,2009,Oppvarming,Annet,0.0
Kviteseid,2009,Oppvarming,Fossil olje,0.26
Kviteseid,2009,Oppvarming,Fyringsparafin,0.14
Kviteseid,2009,Sjøfart,*Estimat sjøfart,0.0
Kviteseid,2009,Sjøfart,Andre servicefartøy,0.0
Kviteseid,2009,Sjøfart,Passasjer,0.0
Kviteseid,2009,Sjøfart,Stykkgods,0.0
Kviteseid,2009,Veitrafikk,Busser,0.62
Kviteseid,2009,Veitrafikk,Personbiler,13.76
Kviteseid,2009,Veitrafikk,Tunge kjøretøy,2111.1
Kviteseid,2009,Veitrafikk,Varebiler,1396.26
Kviteseid,2011,Annen mobil forbrenning,Bygg og anlegg  ,0.99
Kviteseid,2011,Annen mobil forbrenning,Skogbruk  ,2.38
Kviteseid,2011,Annen mobil forbrenning,Tjenester tilknyttet transport  ,0.25
Kviteseid,2011,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kviteseid,2011,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kviteseid,2011,"Industri, olje og gass","Industri, olje og gass",0.0
Kviteseid,2011,"Industri, olje og gass","Industri, olje og gass",0.0
Kviteseid,2011,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kviteseid,2011,Jordbruk,Jordbruksarealer,54.66
Kviteseid,2011,Luftfart,Innenriks luftfart,0.0
Kviteseid,2011,Oppvarming,Bioenergi,0.63
Kviteseid,2011,Oppvarming,Fyringsparafin,0.07
Kviteseid,2011,Oppvarming,Naturgass,0.0
Kviteseid,2011,Sjøfart,Andre aktiviteter,0.0
Kviteseid,2011,Sjøfart,Andre offshorefartøy,0.0
Kviteseid,2011,Sjøfart,Container/RoRo,0.0
Kviteseid,2011,Sjøfart,Offshore,0.0
Kviteseid,2011,Veitrafikk,Busser,255.75
Kviteseid,2011,Veitrafikk,Personbiler,23.57
Kviteseid,2011,Veitrafikk,Tunge kjøretøy,0.32
Kviteseid,2011,Veitrafikk,Varebiler,1.32
Kviteseid,2013,Annen mobil forbrenning,Andre næringer  ,2.85
Kviteseid,2013,Annen mobil forbrenning,Behandling av avfall  ,0.05
Kviteseid,2013,Annen mobil forbrenning,Bygg og anlegg  ,755.33
Kviteseid,2013,Annen mobil forbrenning,Snøscooter,0.28
Kviteseid,2013,Annen mobil forbrenning,Tjenester tilknyttet transport  ,127.59
Kviteseid,2013,Avfall og avløp,Biologisk behandling av avfall,97.72
Kviteseid,2013,Bruk av produkter med fluorgasser,Bruk av SF6,28.26
Kviteseid,2013,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kviteseid,2013,"Industri, olje og gass","Industri, olje og gass",0.0
Kviteseid,2013,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kviteseid,2013,Jordbruk,Gjødselhåndtering,333.63
Kviteseid,2013,Jordbruk,Jordbruksarealer,0.86
Kviteseid,2013,Luftfart,Innenriks luftfart,0.0
Kviteseid,2013,Luftfart,Utenriks luftfart,0.0
Kviteseid,2013,Oppvarming,Bioenergi,0.0
Kviteseid,2013,Oppvarming,Bioenergi,0.03
Kviteseid,2013,Oppvarming,Fyringsparafin,9.99
Kviteseid,2013,Oppvarming,LPG,19.13
Kviteseid,2013,Oppvarming,Naturgass,0.0
Kviteseid,2013,Sjøfart,Cruise,0.0
Kviteseid,2013,Sjøfart,Fiskefartøy,0.0
Kviteseid,2013,Sjøfart,Gasstankskip,0.0
Kviteseid,2013,Sjøfart,Havbruk,0.0
Kviteseid,2013,Sjøfart,Kjemikalie-/produkttanker,0.0
Kviteseid,2013,Sjøfart,Oljetanker,0.0
Kviteseid,2013,Veitrafikk,Busser,0.05
Kviteseid,2013,Veitrafikk,Tunge kjøretøy,13.92
Kviteseid,2013,Veitrafikk,Varebiler,8.09
Kviteseid,2015,Annen mobil forbrenning,Andre næringer  ,124.16
Kviteseid,2015,Annen mobil forbrenning,Behandling av avfall  ,39.95
Kviteseid,2015,Annen mobil forbrenning,Behandling av avfall  ,0.46
Kviteseid,2015,Annen mobil forbrenning,Jordbruk  ,313.35
Kviteseid,2015,Annen mobil forbrenning,Skogbruk  ,0.21
Kviteseid,2015,Annen mobil forbrenning,Snøscooter,65.96
Kviteseid,2015,Annen mobil forbrenning,Tjenester tilknyttet transport  ,0.25
Kviteseid,2015,Avfall og avløp,Avløp,0.0
Kviteseid,2015,Avfall og avløp,Biologisk behandling av avfall,245.63
Kviteseid,2015,Bruk av produkter med fluorgasser,Bruk av HFK,543.1
Kviteseid,2015,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kviteseid,2015,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kviteseid,2015,Jordbruk,Fordøyelsesprosesser husdyr,3718.11
Kviteseid,2015,Jordbruk,Gjødselhåndtering,0.0
Kviteseid,2015,Jordbruk,Jordbruksarealer,1007.2
Kviteseid,2015,Luftfart,Innenriks luftfart,0.0
Kviteseid,2015,Luftfart,Utenriks luftfart,0.0
Kviteseid,2015,Oppvarming,Annet,22.71
Kviteseid,2015,Oppvarming,Annet,0.0
Kviteseid,2015,Oppvarming,Fossil olje,60.37
Kviteseid,2015,Oppvarming,Fyringsparafin,0.0
Kviteseid,2015,Oppvarming,LPG,0.03
Kviteseid,2015,Oppvarming,Naturgass,0.0
Kviteseid,2015,Oppvarming,Vedfyring,470.02
Kviteseid,2015,Sjøfart,Stykkgods,0.0
Kviteseid,2015,Sjøfart,Tørrbulk,0.0
Kviteseid,2015,Veitrafikk,Busser,1.13
Kviteseid,2015,Veitrafikk,Personbiler,10.24
Kviteseid,2015,Veitrafikk,Tunge kjøretøy,2367.18
Kviteseid,2016,Annen mobil forbrenning,Bygg og anlegg  ,564.59
Kviteseid,2016,Annen mobil forbrenning,Jordbruk  ,3.49
Kviteseid,2016,Annen mobil forbrenning,Snøscooter,0.33
Kviteseid,2016,Annen mobil forbrenning,Tjenester tilknyttet transport  ,143.25
Kviteseid,2016,Avfall og avløp,Avløp,27.43
Kviteseid,2016,Bruk av produkter med fluorgasser,Bruk av SF6,29.49
Kviteseid,2016,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kviteseid,2016,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kviteseid,2016,"Industri, olje og gass","Industri, olje og gass",0.0
Kviteseid,2016,Jordbruk,Gjødselhåndtering,367.84
Kviteseid,2016,Jordbruk,Jordbruksarealer,0.72
Kviteseid,2016,Luftfart,Innenriks luftfart,0.0
Kviteseid,2016,Luftfart,Utenriks luftfart,0.0
Kviteseid,2016,Oppvarming,Bioenergi,0.0
Kviteseid,2016,Oppvarming,Fossil olje,0.07
Kviteseid,2016,Oppvarming,LPG,22.81
Kviteseid,2016,Oppvarming,Naturgass,0.0
Kviteseid,2016,Sjøfart,Cruise,0.0
Kviteseid,2016,Sjøfart,Fiskefartøy,0.0
Kviteseid,2016,Sjøfart,Havbruk,0.0
Kviteseid,2016,Sjøfart,Kjemikalie-/produkttanker,0.0
Kviteseid,2016,Sjøfart,Oljetanker,0.0
Kviteseid,2016,Sjøfart,Passasjer,0.0
Kviteseid,2016,Veitrafikk,Busser,0.03
Kviteseid,2016,Veitrafikk,Tunge kjøretøy,20.09
Kviteseid,2016,Veitrafikk,Varebiler,9.57
Kviteseid,2017,Annen mobil forbrenning,Bygg og anlegg  ,8.01
Kviteseid,2017,Annen mobil forbrenning,Jordbruk  ,0.48
Kviteseid,2017,Annen mobil forbrenning,Skogbruk  ,153.05
Kviteseid,2017,Annen mobil forbrenning,Snøscooter,12.53
Kviteseid,2017,Annen mobil forbrenning,Tjenester tilknyttet transport  ,1.17
Kviteseid,2017,Avfall og avløp,Avfallsdeponigass,1401.59
Kviteseid,2017,Avfall og avløp,Avløp,237.51
Kviteseid,2017,Avfall og avløp,Biologisk behandling av avfall,0.0
Kviteseid,2017,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kviteseid,2017,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kviteseid,2017,"Industri, olje og gass","Industri, olje og gass",0.0
Kviteseid,2017,"Industri, olje og gass","Industri, olje og gass",0.0
Kviteseid,2017,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kviteseid,2017,Jordbruk,Gjødselhåndtering,308.78
Kviteseid,2017,Jordbruk,Jordbruksarealer,65.02
Kviteseid,2017,Luftfart,Utenriks luftfart,0.0
Kviteseid,2017,Oppvarming,Annet,0.0
Kviteseid,2017,Oppvarming,Fossil olje,0.15
Kviteseid,2017,Oppvarming,Fyringsparafin,0.0
Kviteseid,2017,Oppvarming,LPG,0.01
Kviteseid,2017,Oppvarming,Naturgass,0.0
Kviteseid,2017,Oppvarming,Vedfyring,13.23
Kviteseid,2017,Sjøfart,Andre offshorefartøy,0.0
Kviteseid,2017,Sjøfart,Gasstankskip,0.0
Kviteseid,2017,Sjøfart,Offshore,0.0
Kviteseid,2017,Veitrafikk,Personbiler,3096.37
Kviteseid,2017,Veitrafikk,Tunge kjøretøy,0.18
Kviteseid,2017,Veitrafikk,Varebiler,2.23
Kviteseid,2018,Annen mobil forbrenning,Andre næringer  ,229.24
Kviteseid,2018,Annen mobil forbrenning,Behandling av avfall  ,34.12
Kviteseid,2018,Annen mobil forbrenning,Bygg og anlegg  ,0.97
Kviteseid,2018,Annen mobil forbrenning,Jordbruk  ,326.53
Kviteseid,2018,Annen mobil forbrenning,Snøscooter,68.89
Kviteseid,2018,Annen mobil forbrenning,Tjenester tilknyttet transport  ,0.2
Kviteseid,2018,Avfall og avløp,Avløp,0.0
Kviteseid,2018,Bruk av produkter med fluorgasser,Bruk av HFK,506.91
Kviteseid,2018,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kviteseid,2018,Jordbruk,Gjødselhåndtering,0.0
Kviteseid,2018,Jordbruk,Jordbruksarealer,982.82
Kviteseid,2018,Luftfart,Innenriks luftfart,0.0
Kviteseid,2018,Luftfart,Utenriks luftfart,0.0
Kviteseid,2018,Oppvarming,Annet,17.39
Kviteseid,2018,Oppvarming,Annet,0.0
Kviteseid,2018,Oppvarming,Bioenergi,0.5
Kviteseid,2018,Oppvarming,Fossil olje,37.19
Kviteseid,2018,Oppvarming,Fyringsparafin,0.01
Kviteseid,2018,Oppvarming,LPG,0.04
Kviteseid,2018,Oppvarming,Naturgass,0.0
Kviteseid,2018,Oppvarming,Vedfyring,482.26
Kviteseid,2018,Sjøfart,Tørrbulk,0.0
Kviteseid,2018,Veitrafikk,Busser,2.13
Kviteseid,2019,Annen mobil forbrenning,Andre næringer  ,2.85
Kviteseid,2019,Annen mobil forbrenning,Behandling av avfall  ,0.31
Kviteseid,2019,Annen mobil forbrenning,Bygg og anlegg  ,573.52
Kviteseid,2019,Annen mobil forbrenning,Jordbruk  ,3.59
Kviteseid,2019,Annen mobil forbrenning,Snøscooter,0.36
Kviteseid,2019,Annen mobil forbrenning,Tjenester tilknyttet transport  ,96.4
Kviteseid,2019,Avfall og avløp,Avløp,26.13
Kviteseid,2019,Bruk av produkter med fluorgasser,Bruk av SF6,31.47
Kviteseid,2019,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kviteseid,2019,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kviteseid,2019,"Industri, olje og gass","Industri, olje og gass",0.0
Kviteseid,2019,Jordbruk,Gjødselhåndtering,322.54
Kviteseid,2019,Jordbruk,Jordbruksarealer,0.33
Kviteseid,2019,Luftfart,Utenriks luftfart,0.0
Kviteseid,2019,Oppvarming,Bioenergi,0.0
Kviteseid,2019,Oppvarming,Fossil olje,0.04
Kviteseid,2019,Oppvarming,Naturgass,0.0
Kviteseid,2019,Sjøfart,*Estimat sjøfart,0.0
Kviteseid,2019,Sjøfart,Andre servicefartøy,0.0
Kviteseid,2019,Sjøfart,Fiskefartøy,0.0
Kviteseid,2019,Sjøfart,Havbruk,0.0
Kviteseid,2019,Sjøfart,Passasjer,0.11
Kviteseid,2019,Veitrafikk,Busser,0.01
Kviteseid,2019,Veitrafikk,Tunge kjøretøy,28.37
Kviteseid,2019,Veitrafikk,Varebiler,1281.42
Kviteseid,2019,Veitrafikk,Varebiler,11.71
Kviteseid,2020,Annen mobil forbrenning,Andre næringer  ,2.03
Kviteseid,2020,Annen mobil forbrenning,Behandling av avfall  ,0.05
Kviteseid,2020,Annen mobil forbrenning,Bygg og anlegg  ,4.16
Kviteseid,2020,Annen mobil forbrenning,Jordbruk  ,0.5
Kviteseid,2020,Annen mobil forbrenning,Skogbruk  ,185.35
Kviteseid,2020,Annen mobil forbrenning,Snøscooter,12.68
Kviteseid,2020,Annen mobil forbrenning,Tjenester tilknyttet transport  ,1.71
Kviteseid,2020,Avfall og avløp,Avfallsdeponigass,1186.64
Kviteseid,2020,Avfall og avløp,Avløp,241.5
Kviteseid,2020,Avfall og avløp,Biologisk behandling av avfall,0.0
Kviteseid,2020,Avfall og avløp,Biologisk behandling av avfall,21.2
Kviteseid,2020,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kviteseid,2020,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kviteseid,2020,Jordbruk,Gjødselhåndtering,302.67
Kviteseid,2020,Luftfart,Utenriks luftfart,0.0
Kviteseid,2020,Oppvarming,Annet,0.0
Kviteseid,2020,Oppvarming,Bioenergi,0.02
Kviteseid,2020,Oppvarming,Fossil olje,0.0
Kviteseid,2020,Oppvarming,Fyringsparafin,0.0
Kviteseid,2020,Oppvarming,LPG,0.01
Kviteseid,2020,Oppvarming,Vedfyring,10.65
Kviteseid,2020,Sjøfart,Andre offshorefartøy,0.0
Kviteseid,2020,Sjøfart,Gasstankskip,0.0
Kviteseid,2020,Sjøfart,Offshore,0.0
Kviteseid,2020,Veitrafikk,Personbiler,2636.13
Kviteseid,2020,Veitrafikk,Tunge kjøretøy,0.1
Kviteseid,2021,Annen mobil forbrenning,Andre næringer  ,267.1
Kviteseid,2021,Annen mobil forbrenning,Behandling av avfall  ,42.9
Kviteseid,2021,Annen mobil forbrenning,Bygg og anlegg  ,0.59
Kviteseid,2021,Annen mobil forbrenning,Skogbruk  ,1.85
Kviteseid,2021,Annen mobil forbrenning,Tjenester tilknyttet transport  ,0.08
Kviteseid,2021,Avfall og avløp,Avløp,0.0
Kviteseid,2021,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kviteseid,2021,Jordbruk,Jordbruksarealer,1302.1
Kviteseid,2021,Luftfart,Innenriks luftfart,0.0
Kviteseid,2021,Luftfart,Utenriks luftfart,0.0
Kviteseid,2021,Oppvarming,Bioenergi,0.58
Kviteseid,2021,Oppvarming,Fossil olje,2.31
Kviteseid,2021,Oppvarming,LPG,0.03
Kviteseid,2021,Oppvarming,Naturgass,0.0
Kviteseid,2021,Oppvarming,Vedfyring,323.35
Kviteseid,2021,Sjøfart,Andre aktiviteter,0.0
Kviteseid,2021,Sjøfart,Container/RoRo,0.0
Kviteseid,2021,Sjøfart,Tørrbulk,0.0
Kviteseid,2021,Veitrafikk,Busser,227.48
Kviteseid,2021,Veitrafikk,Personbiler,24.32
Kviteseid,2022,Annen mobil forbrenning,Andre næringer  ,2.32
Kviteseid,2022,Annen mobil forbrenning,Behandling av avfall  ,0.4
Kviteseid,2022,Annen mobil forbrenning,Bygg og anlegg  ,348.14
Kviteseid,2022,Annen mobil forbrenning,Jordbruk  ,3.58
Kviteseid,2022,Annen mobil forbrenning,Skogbruk  ,0.28
Kviteseid,2022,Annen mobil forbrenning,Snøscooter,0.4
Kviteseid,2022,Avfall og avløp,Avløp,26.33
Kviteseid,2022,Avfall og avløp,Biologisk behandling av avfall,109.05
Kviteseid,2022,Bruk av produkter med fluorgasser,Bruk av SF6,26.67
Kviteseid,2022,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Kviteseid,2022,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Kviteseid,2022,"Industri, olje og gass","Industri, olje og gass",0.0
Kviteseid,2022,Jordbruk,Fordøyelsesprosesser husdyr,2693.56
Kviteseid,2022,Jordbruk,Gjødselhåndtering,356.59
Kviteseid,2022,Jordbruk,Jordbruksarealer,0.32
Kviteseid,2022,Luftfart,Innenriks luftfart,0.0
Kviteseid,2022,Oppvarming,Bioenergi,0.0
Kviteseid,2022,Oppvarming,Fossil olje,0.0
Kviteseid,2022,Oppvarming,Naturgass,0.0
Kviteseid,2022,Sjøfart,*Estimat sjøfart,0.0
Kviteseid,2022,Sjøfart,Andre servicefartøy,0.0
Kviteseid,2022,Sjøfart,Fiskefartøy,0.0
Kviteseid,2022,Sjøfart,Havbruk,0.0
Kviteseid,2022,Sjøfart,Passasjer,0.0
Kviteseid,2022,Sjøfart,Stykkgods,0.0
Kviteseid,2022,Veitrafikk,Personbiler,10.9
Kviteseid,2022,Veitrafikk,Tunge kjøretøy,2453.76
Kviteseid,2022,Veitrafikk,Varebiler,1293.57
Kviteseid,2023,Annen mobil forbrenning,Andre næringer  ,1.66
Kviteseid,2023,Annen mobil forbrenning,Behandling av avfall  ,0.04
Kviteseid,2023,Annen mobil forbrenning,Bygg og anlegg  ,3.7
Kviteseid,2023,Annen mobil forbrenning,Jordbruk  ,0.42
Kviteseid,2023,Annen mobil forbrenning,Skogbruk  ,121.99
Kviteseid,2023,Annen mobil forbrenning,Snøscooter,13.64
Kviteseid,2023,Annen mobil forbrenning,Tjenester tilknyttet transport  ,0.73
Kviteseid,2023,Avfall og avløp,Avløp,248.04
Kviteseid,2023,Avfall og avløp,Biologisk behandling av avfall,0.0
Kviteseid,2023,Avfall og avløp,Biologisk behandling av avfall,44.35
Kviteseid,2023,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kviteseid,2023,Jordbruk,Gjødselhåndtering,303.12
Kviteseid,2023,Luftfart,Innenriks luftfart,0.0
Kviteseid,2023,Luftfart,Utenriks luftfart,0.0
Kviteseid,2023,Oppvarming,Bioenergi,0.02
Kviteseid,2023,Oppvarming,Fossil olje,0.01
Kviteseid,2023,Oppvarming,Fyringsparafin,0.0
Kviteseid,2023,Oppvarming,LPG,24.18
Kviteseid,2023,Oppvarming,Vedfyring,10.97
Kviteseid,2023,Sjøfart,Cruise,0.0
Kviteseid,2023,Sjøfart,Gasstankskip,0.0
Kviteseid,2023,Sjøfart,Kjemikalie-/produkttanker,0.0
Kviteseid,2023,Sjøfart,Oljetanker,0.0
Kviteseid,2023,Veitrafikk,Busser,0.01
Kviteseid,2023,Veitrafikk,Personbiler,2418.63
Kviteseid,2024,Annen mobil forbrenning,Andre næringer  ,118.48
Kviteseid,2024,Annen mobil forbrenning,Behandling av avfall  ,25.96
Kviteseid,2024,Annen mobil forbrenning,Bygg og anlegg  ,0.52
Kviteseid,2024,Annen mobil forbrenning,Skogbruk  ,0.74
Kviteseid,2024,Annen mobil forbrenning,Tjenester tilknyttet transport  ,0.17
Kviteseid,2024,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Kviteseid,2024,Jordbruk,Jordbruksarealer,156.08
Kviteseid,2024,Luftfart,Innenriks luftfart,0.0
Kviteseid,2024,Luftfart,Utenriks luftfart,0.0
Kviteseid,2024,Oppvarming,Bioenergi,0.38
Kviteseid,2024,Oppvarming,Fyringsparafin,0.0
Kviteseid,2024,Oppvarming,Naturgass,0.0
Kviteseid,2024,Oppvarming,Naturgass,0.0
Kviteseid,2024,Oppvarming,Vedfyring,374.91
Kviteseid,2024,Sjøfart,Andre aktiviteter,0.0
Kviteseid,2024,Sjøfart,Container/RoRo,0.0
Kviteseid,2024,Sjøfart,Tørrbulk,0.0
Kviteseid,2024,Veitrafikk,Busser,249.91
Kviteseid,2024,Veitrafikk,Personbiler,22.87
Kviteseid,2024,Veitrafikk,Varebiler,3.89
Nissedal,2009,Annen mobil forbrenning,Andre næringer  ,1.58
Nissedal,2009,Annen mobil forbrenning,Behandling av avfall  ,0.02
Nissedal,2009,Annen mobil forbrenning,Bygg og anlegg  ,751.57
Nissedal,2009,Annen mobil forbrenning,Bygg og anlegg  ,8.73
Nissedal,2009,Annen mobil forbrenning,Jordbruk  ,0.16
Nissedal,2009,Annen mobil forbrenning,Skogbruk  ,132.89
Nissedal,2009,Annen mobil forbrenning,Snøscooter,7.45
Nissedal,2009,Annen mobil forbrenning,Tjenester tilknyttet transport  ,0.15
Nissedal,2009,Avfall og avløp,Avfallsdeponigass,0.0
Nissedal,2009,Avfall og avløp,Biologisk behandling av avfall,0.15
Nissedal,2009,Bruk av produkter med fluorgasser,Bruk av SF6,16.77
Nissedal,2009,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Nissedal,2009,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Nissedal,2009,"Industri, olje og gass","Industri, olje og gass",0.0
Nissedal,2009,Jordbruk,Fordøyelsesprosesser husdyr,0.0
Nissedal,2009,Jordbruk,Gjødselhåndtering,78.69
Nissedal,2009,Jordbruk,Jordbruksarealer,20.69
Nissedal,2009,Luftfart,Utenriks luftfart,0.0
Nissedal,2009,Oppvarming,Annet,3.24
Nissedal,2009,Oppvarming,Fyringsparafin,0.08
Nissedal,2009,Oppvarming,LPG,0.0
Nissedal,2009,Oppvarming,Naturgass,0.0
Nissedal,2009,Sjøfart,Andre offshorefartøy,0.0
Nissedal,2009,Sjøfart,Container/RoRo,0.0
Nissedal,2009,Sjøfart,Cruise,0.0
Nissedal,2009,Sjøfart,Fiskefartøy,0.0
Nissedal,2009,Sjøfart,Havbruk,0.0
Nissedal,2009,Sjøfart,Kjemikalie-/produkttanker,0.0
Nissedal,2009,Veitrafikk,Tunge kjøretøy,0.29
Nissedal,2009,Veitrafikk,Varebiler,0.65
Nissedal,2011,Annen mobil forbrenning,Andre næringer  ,73.08
Nissedal,2011,Annen mobil forbrenning,Andre næringer  ,0.7
Nissedal,2011,Annen mobil forbrenning,Behandling av avfall  ,26.13
Nissedal,2011,Annen mobil forbrenning,Behandling av avfall  ,0.3
Nissedal,2011,Annen mobil forbrenning,Jordbruk  ,1.13
Nissedal,2011,Annen mobil forbrenning,Snøscooter,0.16
Nissedal,2011,Annen mobil forbrenning,Tjenester tilknyttet transport  ,20.01
Nissedal,2011,Avfall og avløp,Avløp,0.0
Nissedal,2011,Bruk av produkter med fluorgasser,Bruk av HFK,263.42
Nissedal,2011,Energiforsyning,Elektrisitetsproduksjon og annen energiforsyning,0.0
Nissedal,2011,Energiforsyning,Fjernvarme unntatt avfallsforbrenning,0.0
Nissedal,2011,"Industri, olje og gass","Industri, olje og gass",0.0
Nissedal,2011,Jordbruk,Fordøyelsesprosesser husdyr,972.12
Nissedal,2011,Jordbruk,Gjødselhåndtering,334.37
Nissedal,2011,Jordbruk,Jordbruksarealer,0.0
Nissedal,2011,Luftfart,Utenriks luftfart,0.0
Nissedal,2011,Oppvarming,Annet,0.02
Nissedal,2011,Oppvarming,Bioenergi,0.0
Nissedal,2011,Oppvarming,Fossil olje,17.13
Nissedal,2011,Oppvarming,Naturgass,0.0
Nissedal,2011,Oppvarming,Vedfyring,519.92
Nissedal,2011,Sjøfart,*Estimat sjøfart,0.0
Nissedal,2011,Sjøfart,Andre servicefartøy,0.0
Nissedal,2011,Sjøfart,Stykkgods,0.0
Nissedal,2011,Sjøfart,Tørrbulk,0.0
