Enhet;År;Sekundærflytting;Botid i Norge;Kommunenummer;Kommune;Antall
Personer;2015;Uoppgitt;0-4 år;227;Fet (t.o.m. 2019);7
Personer;2015;Uoppgitt;0-4 år;125;Eidsberg (t.o.m. 2019);14
Personer;2015;Uoppgitt;0-4 år;135;;3
Personer;2015;Uoppgitt;0-4 år;136;Rygge (t.o.m. 2019);7
Personer;2015;Uoppgitt;0-4 år;137;;0
Personer;2015;Uoppgitt;0-4 år;211;;14
Personer;2015;Uoppgitt;0-4 år;213;Ski (t.o.m. 2019);25
Personer;2015;Uoppgitt;0-4 år;235;;56
Personer;2015;Uoppgitt;0-4 år;236;;10
Personer;2015;Uoppgitt;0-4 år;402;;102
Personer;2015;Uoppgitt;0-4 år;403;;68
Personer;2015;Uoppgitt;0-4 år;415;;0
Personer;2015;Uoppgitt;0-4 år;418;;0
Personer;2015;Uoppgitt;0-4 år;419;;3
Personer;2015;Uoppgitt;0-4 år;428;;3
Personer;2015;Uoppgitt;0-4 år;429;;3
Personer;2015;Uoppgitt;0-4 år;511;;38
Personer;2015;Uoppgitt;0-4 år;517;;38
Personer;2015;Uoppgitt;0-4 år;521;;6
Personer;2015;Uoppgitt;0-4 år;522;;3
Personer;2015;Uoppgitt;0-4 år;528;;42
Personer;2015;Uoppgitt;0-4 år;529;;34
Personer;2015;Uoppgitt;0-4 år;532;;0
Personer;2015;Uoppgitt;0-4 år;541;;65
Personer;2015;Uoppgitt;0-4 år;602;Drammen (t.o.m. 2019);193
Personer;2015;Uoppgitt;0-4 år;604;;53
Personer;2015;Uoppgitt;0-4 år;605;;24
Personer;2015;Uoppgitt;0-4 år;617;;6
Personer;2015;Uoppgitt;0-4 år;618;;26
Personer;2015;Uoppgitt;0-4 år;713;Sande (Vestfold) (t.o.m. 2019);4
Personer;2015;Uoppgitt;0-4 år;716;Re (t.o.m. 2019);4
Personer;2015;Uoppgitt;0-4 år;720;Stokke (t.o.m. 2016);31
Personer;2015;Uoppgitt;0-4 år;722;Nøtterøy (t.o.m. 2017);16
Personer;2015;Uoppgitt;0-4 år;723;Tjøme (t.o.m. 2017);0
Personer;2015;Uoppgitt;0-4 år;805;;51
Personer;2015;Uoppgitt;0-4 år;807;;21
Personer;2015;Uoppgitt;0-4 år;817;;3
Personer;2015;Uoppgitt;0-4 år;906;;43
Personer;2015;Uoppgitt;0-4 år;912;;0
Personer;2015;Uoppgitt;0-4 år;914;;3
Personer;2015;Uoppgitt;0-4 år;937;;3
Personer;2015;Uoppgitt;0-4 år;1014;;4
Personer;2015;Uoppgitt;0-4 år;1018;Søgne (t.o.m. 2019);11
Personer;2015;Uoppgitt;0-4 år;1021;Marnardal (t.o.m. 2019);0
Personer;2015;Uoppgitt;0-4 år;230;;40
Personer;2015;Uoppgitt;0-4 år;234;;8
Personer;2015;Uoppgitt;0-4 år;237;;13
Personer;2015;Uoppgitt;0-4 år;239;;3
Personer;2015;Uoppgitt;0-4 år;417;;27
Personer;2015;Uoppgitt;0-4 år;427;;14
Personer;2015;Uoppgitt;0-4 år;432;;0
Personer;2015;Uoppgitt;0-4 år;434;;31
Personer;2015;Uoppgitt;0-4 år;436;;0
Personer;2015;Uoppgitt;0-4 år;513;;0
Personer;2015;Uoppgitt;0-4 år;520;;21
Personer;2015;Uoppgitt;0-4 år;534;;6
Personer;2015;Uoppgitt;0-4 år;536;;55
Personer;2015;Uoppgitt;0-4 år;543;;8
Personer;2015;Uoppgitt;0-4 år;616;;36
Personer;2015;Uoppgitt;0-4 år;620;;10
Personer;2015;Uoppgitt;0-4 år;632;;0
Personer;2015;Uoppgitt;0-4 år;701;;38
Personer;2015;Uoppgitt;0-4 år;709;Larvik (t.o.m. 2017);53
Personer;2015;Uoppgitt;0-4 år;711;Svelvik (t.o.m. 2019);0
Personer;2015;Uoppgitt;0-4 år;714;Hof (t.o.m. 2017);0
Personer;2015;Uoppgitt;0-4 år;719;Andebu (t.o.m. 2016);0
Personer;2015;Uoppgitt;0-4 år;728;Lardal (t.o.m. 2017);0
Personer;2015;Uoppgitt;0-4 år;811;;0
Personer;2015;Uoppgitt;0-4 år;814;;20
Personer;2015;Uoppgitt;0-4 år;819;;37
Personer;2015;Uoppgitt;0-4 år;901;;28
Personer;2015;Uoppgitt;0-4 år;919;;0
Personer;2015;Uoppgitt;0-4 år;928;;16
Personer;2015;Uoppgitt;0-4 år;929;;4
Personer;2015;Uoppgitt;0-4 år;935;;0
Personer;2015;Uoppgitt;0-4 år;1046;;0
Personer;2015;Uoppgitt;0-4 år;1101;Eigersund;10
Personer;2015;Uoppgitt;0-4 år;1102;Sandnes (t.o.m. 2019);152
Personer;2015;Uoppgitt;0-4 år;1135;Sauda;0
Personer;2015;Uoppgitt;0-4 år;1221;;55
Personer;2015;Uoppgitt;0-4 år;1223;;0
Personer;2015;Uoppgitt;0-4 år;1228;Odda (t.o.m. 2019);20
Personer;2015;Uoppgitt;0-4 år;1241;Fusa (t.o.m. 2019);3
Personer;2015;Uoppgitt;0-4 år;1243;Os (Hordaland) (t.o.m. 2019);5
Personer;2015;Uoppgitt;0-4 år;1259;Øygarden (t.o.m. 2019);3
Personer;2015;Uoppgitt;0-4 år;1411;;0
Personer;2015;Uoppgitt;0-4 år;1413;;0
Personer;2015;Uoppgitt;0-4 år;1416;;0
Personer;2015;Uoppgitt;0-4 år;1417;;0
Personer;2015;Uoppgitt;0-4 år;1419;Leikanger (t.o.m. 2019);0
Personer;2015;Uoppgitt;0-4 år;1431;Jølster (t.o.m. 2019);24
Personer;2015;Uoppgitt;0-4 år;1438;;7
Personer;2015;Uoppgitt;0-4 år;1439;Vågsøy (t.o.m. 2019);3
Personer;2015;Uoppgitt;0-4 år;1502;Molde (t.o.m. 2019);37
Personer;2015;Uoppgitt;0-4 år;1504;Ålesund (t.o.m. 2019);40
Personer;2015;Uoppgitt;0-4 år;1525;Stranda;0
Personer;2015;Uoppgitt;0-4 år;1531;Sula;3
Personer;2015;Uoppgitt;0-4 år;1551;Eide (t.o.m. 2019);0
Personer;2015;Uoppgitt;0-4 år;1601;Trondheim (t.o.m. 2019);195
Personer;2015;Uoppgitt;0-4 år;1703;;50
Personer;2015;Uoppgitt;0-4 år;1714;;19
Personer;2015;Uoppgitt;0-4 år;1718;Leksvik (t.o.m. 2017);0
Personer;2015;Uoppgitt;0-4 år;1736;;0
Personer;2015;Uoppgitt;0-4 år;1738;;0
Personer;2015;Uoppgitt;0-4 år;1742;;42
Personer;2015;Uoppgitt;0-4 år;1750;;0
Personer;2015;Uoppgitt;0-4 år;1756;;4
Personer;2015;Uoppgitt;0-4 år;1816;Vevelstad;0
Personer;2015;Uoppgitt;0-4 år;1818;Herøy (Nordland);0
Personer;2015;Uoppgitt;0-4 år;1838;Gildeskål;0
Personer;2015;Uoppgitt;0-4 år;1839;Beiarn;0
Personer;2015;Uoppgitt;0-4 år;1841;Fauske;8
Personer;2015;Uoppgitt;0-4 år;1850;Tysfjord (t.o.m. 2019);0
Personer;2015;Uoppgitt;0-4 år;1854;Ballangen (t.o.m. 2019);0
Personer;2015;Uoppgitt;0-4 år;1860;Vestvågøy;28
Personer;2015;Uoppgitt;0-4 år;1866;Hadsel;20
Personer;2015;Uoppgitt;0-4 år;1868;Øksnes;0
Personer;2015;Uoppgitt;0-4 år;1902;;77
Personer;2015;Uoppgitt;0-4 år;1917;;0
Personer;2015;Uoppgitt;0-4 år;1931;Lenvik (t.o.m. 2019);25
Personer;2015;Uoppgitt;0-4 år;1936;;0
Personer;2015;Uoppgitt;0-4 år;2012;;43
Personer;2015;Uoppgitt;0-4 år;2020;;0
Personer;2015;Uoppgitt;0-4 år;1029;Lindesnes (t.o.m. 2019);3
Personer;2015;Uoppgitt;0-4 år;1037;;16
Personer;2015;Uoppgitt;0-4 år;1114;Bjerkreim;0
Personer;2015;Uoppgitt;0-4 år;1130;Strand;33
Personer;2015;Uoppgitt;0-4 år;1134;Suldal;0
Personer;2015;Uoppgitt;0-4 år;1211;;0
Personer;2015;Uoppgitt;0-4 år;1231;Ullensvang (t.o.m. 2019);18
Personer;2015;Uoppgitt;0-4 år;1233;;0
Personer;2015;Uoppgitt;0-4 år;1235;Voss (t.o.m. 2019);34
Personer;2015;Uoppgitt;0-4 år;1244;;0
Personer;2015;Uoppgitt;0-4 år;1251;;0
Personer;2015;Uoppgitt;0-4 år;1263;Lindås (t.o.m. 2019);0
Personer;2015;Uoppgitt;0-4 år;1422;;0
Personer;2015;Uoppgitt;0-4 år;1424;;35
Personer;2015;Uoppgitt;0-4 år;1426;;0
Personer;2015;Uoppgitt;0-4 år;1443;Eid (t.o.m. 2019);3
Personer;2015;Uoppgitt;0-4 år;1445;;3
Personer;2015;Uoppgitt;0-4 år;1529;Skodje (t.o.m. 2019);3
Personer;2015;Uoppgitt;0-4 år;1557;Gjemnes;0
Personer;2015;Uoppgitt;0-4 år;1576;Aure;3
Personer;2015;Uoppgitt;0-4 år;1630;;0
Personer;2015;Uoppgitt;0-4 år;1653;;3
Personer;2015;Uoppgitt;0-4 år;1657;;0
Personer;2015;Uoppgitt;0-4 år;1663;;0
Personer;2015;Uoppgitt;0-4 år;1719;;37
Personer;2015;Uoppgitt;0-4 år;1751;;3
Personer;2015;Uoppgitt;0-4 år;1820;Alstahaug;39
Personer;2015;Uoppgitt;0-4 år;1822;Leirfjord;3
Personer;2015;Uoppgitt;0-4 år;1824;Vefsn;42
Personer;2015;Uoppgitt;0-4 år;1826;Hattfjelldal;45
Personer;2015;Uoppgitt;0-4 år;1828;Nesna;48
Personer;2015;Uoppgitt;0-4 år;1837;Meløy;3
Personer;2015;Uoppgitt;0-4 år;1840;Saltdal;59
Personer;2015;Uoppgitt;0-4 år;1848;Steigen;0
Personer;2015;Uoppgitt;0-4 år;1849;Hamarøy (t.o.m. 2019);3
Personer;2015;Uoppgitt;0-4 år;1865;Vågan;50
Personer;2015;Uoppgitt;0-4 år;1903;;65
Personer;2015;Uoppgitt;0-4 år;1913;Skånland (t.o.m. 2019);3
Personer;2015;Uoppgitt;0-4 år;1925;;0
Personer;2015;Uoppgitt;0-4 år;1939;;25
Personer;2015;Uoppgitt;0-4 år;2003;;63
Personer;2015;Uoppgitt;0-4 år;2004;Hammerfest (t.o.m. 2019);12
Personer;2015;Uoppgitt;0-4 år;2025;;0
Personer;2015;Uoppgitt;5+ år;104;Moss (t.o.m. 2019);436
Personer;2015;Uoppgitt;5+ år;119;;4
Personer;2015;Uoppgitt;5+ år;135;;15
Personer;2015;Uoppgitt;5+ år;211;;112
Personer;2015;Uoppgitt;5+ år;219;;862
Personer;2015;Uoppgitt;5+ år;221;Aurskog-Høland (t.o.m. 2019);50
Personer;2015;Uoppgitt;5+ år;228;;264
Personer;2015;Uoppgitt;5+ år;233;;180
Personer;2015;Uoppgitt;5+ år;402;;126
Personer;2015;Uoppgitt;5+ år;403;;188
Personer;2015;Uoppgitt;5+ år;412;;77
Personer;2015;Uoppgitt;5+ år;415;;16
Personer;2015;Uoppgitt;5+ år;420;;11
Personer;2015;Uoppgitt;5+ år;425;;5
Personer;2015;Uoppgitt;5+ år;428;;14
Personer;2015;Uoppgitt;5+ år;429;;6
Personer;2015;Uoppgitt;5+ år;438;;0
Personer;2015;Uoppgitt;5+ år;439;;0
Personer;2015;Uoppgitt;5+ år;521;;13
Personer;2015;Uoppgitt;5+ år;528;;16
Personer;2015;Uoppgitt;5+ år;532;;13
Personer;2015;Uoppgitt;5+ år;538;;9
Personer;2015;Uoppgitt;5+ år;540;;3
Personer;2015;Uoppgitt;5+ år;543;;3
Personer;2015;Uoppgitt;5+ år;544;;3
Personer;2015;Uoppgitt;5+ år;545;;7
Personer;2015;Uoppgitt;5+ år;602;Drammen (t.o.m. 2019);841
Personer;2015;Uoppgitt;5+ år;604;;115
Personer;2015;Uoppgitt;5+ år;605;;131
Personer;2015;Uoppgitt;5+ år;612;;14
Personer;2015;Uoppgitt;5+ år;615;;0
Personer;2015;Uoppgitt;5+ år;617;;36
Personer;2015;Uoppgitt;5+ år;618;;3
Personer;2015;Uoppgitt;5+ år;627;Røyken (t.o.m. 2019);49
Personer;2015;Uoppgitt;5+ år;628;Hurum (t.o.m. 2019);16
Personer;2015;Uoppgitt;5+ år;720;Stokke (t.o.m. 2016);53
Personer;2015;Uoppgitt;0-4 år;104;Moss (t.o.m. 2019);64
Personer;2015;Uoppgitt;0-4 år;111;;0
Personer;2015;Uoppgitt;0-4 år;122;Trøgstad (t.o.m. 2019);0
Personer;2015;Uoppgitt;0-4 år;127;;0
Personer;2015;Uoppgitt;0-4 år;215;;4
Personer;2015;Uoppgitt;0-4 år;216;;6
Personer;2015;Uoppgitt;0-4 år;226;Sørum (t.o.m. 2019);6
Personer;2015;Uoppgitt;0-4 år;437;;7
Personer;2015;Uoppgitt;0-4 år;512;;0
Personer;2015;Uoppgitt;0-4 år;519;;0
Personer;2015;Uoppgitt;0-4 år;533;;18
Personer;2015;Uoppgitt;0-4 år;542;;0
Personer;2015;Uoppgitt;0-4 år;619;;11
Personer;2015;Uoppgitt;0-4 år;621;;0
Personer;2015;Uoppgitt;0-4 år;623;;12
Personer;2015;Uoppgitt;0-4 år;626;;38
Personer;2015;Uoppgitt;0-4 år;631;;0
Personer;2015;Uoppgitt;0-4 år;633;;0
Personer;2015;Uoppgitt;0-4 år;704;Tønsberg (t.o.m. 2019);38
Personer;2015;Uoppgitt;0-4 år;806;;93
Personer;2015;Uoppgitt;0-4 år;821;Bø (Telemark)  (t.o.m. 2019);4
Personer;2015;Uoppgitt;0-4 år;828;;3
Personer;2015;Uoppgitt;0-4 år;829;;0
Personer;2015;Uoppgitt;0-4 år;831;;0
Personer;2015;Uoppgitt;0-4 år;833;;0
Personer;2015;Uoppgitt;0-4 år;834;;3
Personer;2015;Uoppgitt;0-4 år;911;;0
Personer;2015;Uoppgitt;0-4 år;938;;0
Personer;2015;Uoppgitt;0-4 år;940;;3
Personer;2015;Uoppgitt;0-4 år;941;;0
Personer;2015;Uoppgitt;0-4 år;2027;;0
Personer;2015;Uoppgitt;0-4 år;2030;;6
Personer;2015;Uoppgitt;5+ år;101;;192
Personer;2015;Uoppgitt;5+ år;106;;630
Personer;2015;Uoppgitt;5+ år;111;;7
Personer;2015;Uoppgitt;5+ år;138;Hobøl (t.o.m. 2019);17
Personer;2015;Uoppgitt;5+ år;215;;34
Personer;2015;Uoppgitt;5+ år;216;;73
Personer;2015;Uoppgitt;5+ år;230;;616
Personer;2015;Uoppgitt;5+ år;234;;21
Personer;2015;Uoppgitt;5+ år;237;;116
Personer;2015;Uoppgitt;5+ år;301;Oslo;11801
Personer;2015;Uoppgitt;5+ år;427;;66
Personer;2015;Uoppgitt;5+ år;436;;5
Personer;2015;Uoppgitt;5+ år;437;;5
Personer;2015;Uoppgitt;5+ år;502;;175
Personer;2015;Uoppgitt;5+ år;533;;15
Personer;2015;Uoppgitt;5+ år;534;;25
Personer;2015;Uoppgitt;5+ år;536;;9
Personer;2015;Uoppgitt;5+ år;541;;0
Personer;2015;Uoppgitt;5+ år;542;;11
Personer;2015;Uoppgitt;5+ år;616;;5
Personer;2015;Uoppgitt;5+ år;619;;0
Personer;2015;Uoppgitt;5+ år;621;;0
Personer;2015;Uoppgitt;5+ år;623;;38
Personer;2015;Uoppgitt;5+ år;626;;179
Personer;2015;Uoppgitt;5+ år;702;Holmestrand (t.o.m. 2017);22
Personer;2015;Uoppgitt;5+ år;711;Svelvik (t.o.m. 2019);13
Personer;2015;Uoppgitt;5+ år;719;Andebu (t.o.m. 2016);7
Personer;2015;Uoppgitt;5+ år;811;;3
Personer;2015;Uoppgitt;5+ år;814;;24
Personer;2015;Uoppgitt;5+ år;819;;15
Personer;2015;Uoppgitt;5+ år;821;Bø (Telemark)  (t.o.m. 2019);6
Personer;2015;Uoppgitt;5+ år;828;;3
Personer;2015;Uoppgitt;5+ år;829;;3
Personer;2015;Uoppgitt;5+ år;833;;0
Personer;2015;Uoppgitt;5+ år;901;;13
Personer;2015;Uoppgitt;5+ år;911;;0
Personer;2015;Uoppgitt;5+ år;919;;9
Personer;2015;Uoppgitt;5+ år;928;;8
Personer;2015;Uoppgitt;5+ år;929;;3
Personer;2015;Uoppgitt;5+ år;935;;0
Personer;2015;Uoppgitt;5+ år;938;;0
Personer;2015;Uoppgitt;5+ år;940;;0
Personer;2015;Uoppgitt;5+ år;1101;Eigersund;26
Personer;2015;Uoppgitt;5+ år;1122;Gjesdal;18
Personer;2015;Uoppgitt;5+ år;1127;Randaberg;31
Personer;2015;Uoppgitt;5+ år;1133;Hjelmeland;6
Personer;2015;Uoppgitt;5+ år;1135;Sauda;6
