Dato,Furulund NO2 µg/m³,Furulund PM10 µg/m³,Haukenes NO2 µg/m³,Knarrdalstranda NO2 µg/m³,Knarrdalstranda PM10 µg/m³,Lensmannsdalen NO2 µg/m³,Lensmannsdalen PM10 µg/m³,Sverresgate NO2 µg/m³,Sverresgate PM10 µg/m³,Datadekning (%),Datadekning (%).1,Datadekning (%).2,Datadekning (%).3,Datadekning (%).4,Datadekning (%).5,Datadekning (%).6,Datadekning (%).7,Datadekning (%).8
2017-09-18,14.45817434,14.49517083,2.27902073,10.74805748,14.86375,16.68598328,15.94541667,14.27424909,15.13416667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-09-19,12.07974978,8.41956829,3.84197918,7.18718746,9.28583333,17.68881099,15.07916667,13.49356654,12.82416667,1.0,0.96,0.96,0.96,1.0,0.96,1.0,1.0,0.96
2017-09-20,4.63238194,6.14400671,2.51796274,7.01947357,10.11541667,13.25922538,12.29708333,10.72230646,12.44833333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-09-21,5.84769037,5.93414884,2.81692111,6.42637142,8.61208333,15.17442845,12.375,8.97301177,10.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-09-22,7.42555352,8.94656516,3.20533805,8.78981246,12.9525,20.46031613,17.87958333,9.52421527,13.18166667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-09-23,7.87361016,6.90005058,1.2947844,4.74934201,8.78625,10.76695528,10.60583333,5.38667823,8.10791667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-09-24,3.10375415,7.89512204,1.61725279,4.42382906,10.29416667,11.29501196,12.21,5.53519053,10.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-09-25,3.07482097,15.82626296,1.8960894,6.57941032,18.92458333,16.29065926,22.66916667,8.33607924,19.43333333,1.0,0.96,0.92,1.0,1.0,1.0,1.0,1.0,1.0
2017-09-26,3.72524875,15.60402153,2.04825093,4.17153601,18.02625,16.52935769,21.97708333,6.94905598,18.87875,1.0,1.0,0.96,0.96,1.0,0.92,1.0,1.0,0.96
2017-09-27,3.05050887,19.05267396,2.18261311,5.5229193,23.33375,15.87047387,28.93,8.75651275,24.42916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-09-28,3.51130873,16.38971829,3.06350375,8.34932129,22.95333333,12.91078265,23.815,10.41509012,23.59958333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-09-29,3.53922519,12.87560197,2.60991473,6.41135196,15.78958333,9.11499271,17.03166667,9.02970717,15.69333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-09-30,2.56157178,15.96625729,2.30412898,3.94916606,19.18125,6.23512875,19.43333333,6.83609903,19.20875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-01,3.97047315,14.22265093,3.10014646,6.29607258,18.24166667,11.63791708,15.96375,9.15179749,15.57416667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-02,4.02688131,12.31991968,2.21691347,15.23684353,18.39291667,18.05710912,13.4475,11.22027745,13.60333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-03,4.62164553,3.6837662,0.81741194,6.30459033,9.16666667,23.11277808,15.45041667,15.37331459,12.39333333,1.0,0.96,0.92,0.96,1.0,0.96,1.0,1.0,0.96
2017-10-04,5.07663075,3.04332847,0.97784654,2.26463422,6.08208333,23.84452501,15.81708333,19.83587209,12.05416667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-05,32.5657073,13.17156169,1.85298172,7.63227614,10.96791667,27.59933111,23.37958333,24.87721902,16.34416667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-06,36.18857316,12.15373889,1.4668321,5.93619188,9.38666667,27.57061013,18.21875,19.76924746,13.15416667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-07,34.91103036,6.63008796,1.19451238,2.99475612,7.29208333,20.11252026,12.86083333,24.11678759,12.52166667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-08,21.44273918,10.98782025,2.54923288,3.55903204,7.60833333,13.65270324,11.43541667,15.20144539,11.21083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-09,23.33971938,16.22972072,4.41774525,8.60168789,11.6325,24.16195483,19.78625,24.09406496,19.1125,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-10,19.14275489,15.5083879,4.15807104,12.22218904,12.85625,21.03222599,15.45041667,15.12019855,11.94875,1.0,1.0,0.96,0.92,1.0,0.92,1.0,1.0,0.96
2017-10-11,22.81126463,9.63533576,5.064071,14.1781415,7.21416667,22.88380069,9.24458333,15.24538243,6.65041667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-12,20.3629892,5.85019375,1.65001422,4.24673725,6.40291667,18.58821203,11.54541667,10.44179885,7.17291667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-13,16.78383583,8.690111,7.21824641,20.5468958,20.72125,26.98524663,21.55083333,19.874319,23.03583333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-14,5.5872305,7.22580081,1.77152368,6.05748692,11.48125,16.68645008,13.35125,13.7844001,14.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-10-15,7.58913862,14.48658958,4.05557016,14.60410083,23.46826087,16.68031711,20.70291667,13.59320782,19.92375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0
2017-10-16,12.30050249,8.52473155,2.35022702,8.30275648,10.81208333,24.441089,15.90416667,,12.81041667,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-10-17,7.30377154,8.10123438,1.56757914,12.81356178,16.0325,24.03278673,17.24708333,,16.16541667,1.0,0.96,0.96,,1.0,0.96,1.0,1.0,0.96
2017-10-18,22.40592697,16.8726485,5.25018303,12.64096202,13.79583333,29.22827087,27.40833333,,33.05041667,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-10-19,12.6505575,12.25500706,3.20147699,9.26434465,10.26208333,23.37759603,20.95041667,,19.38291667,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-10-20,5.2619152,3.38004317,3.38760269,5.20863902,5.89416667,18.49784427,11.78375,,6.16916667,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-10-21,2.57105621,3.91844063,1.77369357,4.27190383,6.0225,10.15555177,7.43875,,5.71083333,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-10-22,2.17171402,2.48444954,1.57059713,2.90591807,4.11125,8.4073478,4.88583333,,3.97833333,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-10-23,4.59070529,3.77525822,1.9519157,6.86566199,7.975,17.95848104,12.78291667,,9.78083333,1.0,1.0,0.92,,1.0,1.0,1.0,1.0,1.0
2017-10-24,3.43958094,8.93981701,3.31736999,6.98756861,6.49916667,7.81653692,5.72,,6.74208333,1.0,0.92,1.0,,1.0,0.96,1.0,1.0,0.96
2017-10-25,20.69275959,10.59179609,3.26016842,8.40911295,9.6525,23.7049505,15.2625,,5.96291667,1.0,1.0,1.0,,1.0,1.0,0.92,1.0,1.0
2017-10-26,22.71669563,16.33802662,3.86881596,12.65296405,14.88208333,18.39961222,17.15083333,,12.1825,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-10-27,20.98275026,12.36748949,2.01438974,11.39030328,14.41916667,26.96974923,29.71375,,24.76833333,1.0,1.0,1.0,,1.0,1.0,0.96,1.0,1.0
2017-10-28,22.50959323,6.40955243,1.79307816,7.64787801,8.57541667,19.51098188,17.33416667,,15.82625,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-10-29,32.40325992,10.23742662,0.16266778,1.69141877,5.83,5.85589053,7.69541667,,5.555,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-10-30,25.2141955,11.2267537,3.97150425,16.37874952,15.82166667,42.61722464,46.71791667,,50.61375,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-10-31,34.80099566,24.85709387,8.14054991,21.35679911,26.07458333,33.60205304,51.87416667,,55.56833333,1.0,0.96,0.96,,1.0,0.96,1.0,1.0,0.96
2017-11-01,22.4139188,15.88973817,8.10276753,21.96853307,20.77625,26.71198802,24.06708333,,18.69541667,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-11-02,18.50534585,11.45312836,6.84233743,14.83893167,16.02333333,29.41890104,31.28125,,43.06958333,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-11-03,21.18219667,14.60532986,6.34258689,18.04908089,21.06041667,31.01229315,45.9525,,56.9525,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-11-04,25.78853585,17.27016042,8.70203574,23.96963145,26.94541667,25.82268886,30.59375,,31.83583333,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2017-11-05,17.7788233,11.78131296,3.89514385,10.38017238,10.97608696,19.01207405,11.67375,,12.73130435,1.0,1.0,1.0,,0.96,1.0,1.0,0.96,1.0
2017-11-06,29.68820363,21.16224711,5.67172271,18.9603216,13.37416667,29.31899783,29.26916667,,14.3,1.0,1.0,1.0,,1.0,0.96,1.0,1.0,1.0
2017-11-07,22.36159681,16.20827454,11.14587248,20.46808712,15.80333333,28.99707988,21.01916667,,20.4875,1.0,0.96,0.96,,1.0,1.0,1.0,1.0,0.96
2017-11-08,16.8317647,8.98358067,9.08261483,12.88352402,13.31,34.14637611,34.80125,39.37298754,17.05916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-09,6.45955929,6.7752287,1.66821225,6.74151082,7.095,23.18295316,32.19333333,23.35129771,20.5425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-10,26.99892417,10.14650845,5.27353911,17.73444511,9.7625,33.41324175,13.475,26.35382788,11.26583333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-11,20.76991797,7.80340058,2.08149184,14.35509802,11.99916667,37.26011351,21.48826087,37.53058777,24.10375,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-12,29.54991252,13.99189745,3.26639448,13.32483269,13.68125,,,30.06193811,21.59208333,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-13,33.84402379,20.49201354,4.14145185,25.23773412,16.02791667,45.33984124,26.73,44.58060598,27.75208333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-14,32.49141212,26.28050486,4.992814,19.65543828,12.11833333,36.90470615,13.755,30.73973287,14.13958333,0.92,0.96,1.0,0.92,1.0,0.96,1.0,1.0,0.96
2017-11-15,36.29931234,22.74342859,13.61039998,27.90844895,34.89291667,38.39641404,20.34083333,38.12965671,25.54291667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-16,21.97938816,13.24251424,8.627566,22.05519842,12.23291667,40.40429975,12.59041667,24.39515216,8.94347826,1.0,1.0,0.92,1.0,0.96,1.0,1.0,1.0,1.0
2017-11-17,7.94453278,4.45145997,2.05473594,9.71540176,10.60583333,40.9731535,8.99,28.97533224,8.95583333,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-18,11.17799932,6.59589352,7.25976024,19.4785718,14.24958333,31.12784564,14.77208333,29.86479279,16.97208333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-19,17.54011163,12.96620833,3.61491872,6.63740282,8.69,21.6108057,21.39958333,22.27245117,23.98458333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-20,27.53734126,21.94829696,7.68863198,29.87057671,15.49,37.17694956,16.56416667,32.89557938,18.99333333,1.0,1.0,1.0,1.0,1.0,0.92,0.88,0.92,0.96
2017-11-21,15.21065643,7.91616921,4.76764286,14.07882498,7.16375,23.02585946,8.79083333,16.6901817,5.245,1.0,0.96,0.96,0.96,0.92,1.0,1.0,1.0,1.0
2017-11-22,9.51884464,6.83389421,3.53228379,10.50352582,3.24041667,19.20946878,4.12041667,12.01594549,2.59217391,1.0,1.0,1.0,0.96,0.96,1.0,1.0,1.0,1.0
2017-11-23,8.84496485,17.7836478,3.15269858,17.13282553,21.16583333,22.28734986,18.22333333,14.2180574,17.41666667,1.0,1.0,0.88,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-24,9.4931951,6.16034178,3.37443467,8.85083909,8.58916667,41.85543392,14.7125,29.11430855,10.33083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-25,12.23063363,8.02967593,7.2110764,13.44372457,10.95416667,32.5167013,20.09333333,40.0715865,24.71791667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-26,19.91683821,9.76103507,6.18179778,15.63534182,12.16875,29.28691791,15.87666667,25.24302523,16.57791667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-27,21.23171594,5.43224236,3.52253893,14.23784233,5.37166667,29.53504314,8.63041667,23.13078014,7.4525,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-28,7.79870508,2.92994456,1.067224,8.4544086,4.68217391,16.56102681,5.57791667,5.7494697,3.60708333,1.0,0.96,1.0,0.96,1.0,0.96,1.0,0.96,0.96
2017-11-29,19.29190311,9.71392315,0.82273221,11.74173489,8.2225,31.74147777,12.11375,22.45712558,9.76708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-30,12.15437975,5.29976678,1.21694611,8.82737113,7.4525,25.03431135,11.99,8.27247523,5.62375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017-12-01,24.38031508,13.17129444,2.84973053,10.06944256,9.97791667,35.2496719,47.61625,31.32943826,20.86791667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-01,14.58296496,24.1604647,9.40798178,21.15521122,34.04958333,33.55529482,33.73333333,43.22048195,39.765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-02,37.54261687,17.37628442,6.56966207,25.95481794,9.46916667,33.43633592,8.99708333,28.09374881,7.65875,1.0,0.96,0.92,1.0,1.0,0.92,0.96,1.0,1.0
2018-01-03,7.47454063,3.87664931,4.17680579,9.33546593,3.84083333,18.54847147,4.24875,11.88118949,2.12826087,1.0,1.0,1.0,0.96,0.96,1.0,1.0,1.0,0.96
2018-01-04,9.6519185,3.78263773,1.97294708,7.10955895,4.76208333,19.81024632,6.435,11.09842613,4.47333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-05,11.83811781,6.08808021,1.31625882,8.54730919,5.90791667,23.36206833,8.2775,11.92731042,5.86208333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-06,34.23992172,13.52321678,2.40822865,8.80587194,11.95791667,31.22340823,16.33041667,29.77532898,19.07583333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-07,26.19719037,13.46165741,6.41927643,22.70907592,24.44291667,34.51600688,31.44625,35.031033,30.84583333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-08,46.49491001,17.49202581,16.57058091,33.00584904,20.075,49.76882642,23.36125,50.1971714,29.04916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-09,28.22879551,18.14550081,5.90102351,29.26365852,16.57333333,36.17931465,11.33458333,34.51660418,13.73166667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-10,10.68770804,4.4163934,3.92981241,6.88265671,5.005,26.46213597,6.34791667,10.73425263,4.88583333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-11,7.726826,3.72528424,8.10702341,20.79677927,7.88333333,28.65684249,10.38583333,13.54618319,5.9125,1.0,0.96,0.96,0.96,1.0,0.92,0.96,1.0,0.96
2018-01-12,8.39303499,5.38715799,3.49066672,9.37827496,6.46708333,22.59860885,7.74583333,9.99687741,6.29291667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-13,3.51100259,4.90178785,2.46089543,6.84397283,6.30666667,13.59465302,6.43958333,9.41155133,5.40833333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-14,2.62594953,11.59608009,2.96565063,8.16520235,12.56291667,9.16853114,12.31541667,8.60351883,11.46291667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-15,4.99059453,17.01609722,6.16106783,19.06217728,22.60041667,14.84589054,14.2175,10.59294363,13.63541667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-16,18.78932698,9.34409213,,14.27690957,7.58541667,32.03160974,9.35458333,28.27220951,8.69916667,1.0,0.92,,0.92,1.0,0.96,1.0,1.0,0.96
2018-01-17,33.8792181,12.74980764,4.67211326,24.824851,10.75708333,42.95680918,13.93333333,36.03386618,12.62708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-18,18.97876517,11.2224066,5.63421133,20.70438283,11.07791667,36.41985316,12.39791667,29.60735713,11.59125,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-19,22.13296876,13.8745081,8.79329095,14.3574763,11.39875,35.90636586,15.84916667,27.18626481,13.64916667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-20,4.937616,4.6099838,3.63302184,6.70106872,6.19208333,14.03387159,6.9575,8.81658447,5.70166667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-21,28.86826847,11.49638299,5.09413481,5.63303517,8.19041667,23.33332577,12.44375,19.64449844,12.57666667,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-22,10.06941756,9.84283252,7.06882781,16.01319654,9.515,23.14667203,9.33625,17.42482847,8.29583333,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-23,9.12191555,12.02482437,,27.19892636,20.51041667,35.08470561,11.44,22.16456695,9.91833333,1.0,0.96,,0.96,1.0,0.96,0.92,1.0,0.96
2018-01-24,10.09753364,9.65392025,,18.33502033,10.92208333,33.51497768,11.80666667,24.96874822,9.64333333,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-25,5.29070873,14.63727497,1.41146388,6.13362265,9.94125,31.34462215,15.2075,28.9921261,12.97083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-26,29.02246003,15.51471539,7.53235812,22.20733668,13.72708333,39.64730361,16.82541667,35.49424102,17.105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-27,14.00678394,13.26560713,5.71133525,17.46648116,12.2375,31.09530343,14.63,26.46219651,13.17708333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-28,13.11645888,7.33106979,3.51450115,13.80960502,11.27958333,29.31550326,11.24291667,30.26057567,11.45833333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-29,24.20647411,10.47121875,7.8933645,27.22018414,10.77541667,43.65087034,12.67291667,37.71980566,11.18791667,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0
2018-01-30,29.24479015,17.43227627,7.87397262,33.12491047,16.64208333,41.96732252,15.85833333,33.71602391,13.71791667,1.0,0.96,1.0,0.96,1.0,0.92,1.0,1.0,0.96
2018-01-31,6.27491086,9.53931991,6.91909421,25.28649704,14.7125,28.24084956,9.38666667,15.32664472,7.38375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-01,23.98695137,5.84998935,3.20558887,19.00787891,7.63583333,40.54176472,9.4325,33.4050114,7.99333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-02,15.58784598,5.52902882,0.81877885,9.3962986,7.32875,21.32822124,11.22,10.11207542,7.00333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-03,8.66621045,8.07477928,0.55381662,4.07023027,12.79666667,9.81913414,23.15041667,4.58431261,10.30333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-04,7.27860238,12.52033016,,3.85436564,16.13333333,18.18030619,34.55833333,16.03996578,17.03625,1.0,1.0,,1.0,1.0,0.88,0.88,1.0,1.0
2018-02-05,39.8499793,29.53842535,,35.76571451,30.64875,46.39281006,30.97416667,39.74968954,21.63791667,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-06,27.94664676,20.52802338,,31.58072486,23.5675,45.03522149,21.94041667,36.98877419,19.85958333,1.0,0.96,,0.96,1.0,0.96,1.0,1.0,0.96
2018-02-07,36.67833038,24.94270475,,37.72443895,20.32708333,49.28543119,23.19625,42.13735054,21.01916667,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-08,21.26782428,17.92070347,,32.29387255,21.34,41.0154293,21.65166667,29.58774132,16.24791667,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-09,10.72098646,35.66147384,,36.39655365,36.46958333,31.2528485,23.13208333,21.29128393,21.35375,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-10,11.19742339,47.76440417,,26.51962199,32.98625,25.53411843,31.07958333,21.33075738,28.72833333,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-11,9.49924808,31.5142265,,16.17191191,17.17913043,12.73866811,14.8775,11.90409307,14.96916667,1.0,1.0,,1.0,1.0,1.0,1.0,0.96,1.0
2018-02-12,27.97528488,9.79984028,,8.90427747,5.32125,22.30388562,6.06833333,17.17017359,5.60083333,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-13,42.17938885,16.38389931,,41.02080711,19.505,48.25415333,17.09583333,49.22396841,16.76583333,1.0,0.96,,0.96,1.0,0.96,1.0,0.92,0.96
2018-02-14,11.97723811,27.43541921,11.89022603,34.84897391,31.85875,39.26174202,23.92958333,26.68751116,20.7625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-15,5.75274213,21.23736157,7.00954787,17.367482,25.08916667,14.1988928,18.64041667,11.65506009,18.25083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-16,27.58909928,19.38669525,11.63072267,14.27514727,12.40708333,38.8492405,16.05083333,27.728414,12.79208333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-17,33.88558423,25.65812558,5.49376936,18.72545411,12.36583333,23.85990991,13.47958333,18.2281167,14.15791667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-18,17.05379798,16.40051968,5.4411369,16.67670596,12.4025,24.31940293,12.81041667,16.15947248,12.155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-19,9.18915119,6.13959437,2.50827536,9.61420662,6.46708333,19.45008087,6.92083333,10.87863462,5.70625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-20,13.55208667,10.49060347,7.16503105,12.84299672,11.165,27.20342368,10.96333333,21.41700571,11.85708333,1.0,0.92,0.96,0.96,1.0,0.96,1.0,1.0,0.96
2018-02-21,15.77330042,15.33126759,11.22343968,19.48242311,13.5575,31.30893771,13.80041667,28.04146172,13.09458333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-22,21.54158635,12.33717616,13.70156916,18.46846803,10.01458333,31.78949152,10.80291667,28.8525487,11.98083333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018-02-23,,,13.54935996,20.58622451,13.09,36.4344066,14.79041667,27.93792195,13.32375,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
2018-02-24,6.20379862,,3.74089795,8.81137085,9.63416667,16.46772632,10.92208333,12.09588317,9.43708333,1.0,1.0,1.0,1.0,1.0,0.96,,1.0,1.0
2018-02-25,3.0354924,,3.6927621,7.80157007,8.39666667,15.6447262,9.3775,11.08048354,7.72291667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-02-26,13.15756712,,4.11682035,16.44426766,15.35875,31.17570424,24.5575,25.03360546,11.32541667,1.0,0.96,0.96,0.96,1.0,0.96,,1.0,0.96
2018-02-27,2.70168771,,-0.01514919,6.37161499,14.68958333,9.54500302,14.50166667,5.84708953,9.34083333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-02-28,3.53119572,,0.69837731,8.03842724,12.04958333,11.95265398,9.4325,7.80119806,9.19416667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-03-01,4.31469274,,-0.11287151,8.12685802,19.37833333,14.54993187,25.46041667,5.62524116,9.93666667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-03-02,5.6734315,,-0.47229931,11.47050414,21.84416667,17.16691478,30.46541667,8.31886728,15.4,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-03-03,6.08763227,,2.32937955,6.56973479,15.35875,12.24196872,33.29791667,7.29506248,13.42458333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-03-04,5.80003662,,2.66394469,7.34699781,11.20625,13.83391782,22.4675,9.76370031,11.21541667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-03-05,4.665435,,1.1287584,8.04337793,6.66416667,15.17773587,6.325,11.50112389,6.5175,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-03-06,21.88908819,,0.78454261,9.83044223,14.39166667,13.6632531,12.19,7.64944387,13.35583333,0.92,0.92,0.96,0.96,1.0,0.96,,1.0,0.96
2018-03-07,17.00973955,,1.94542393,12.28425334,25.04333333,20.65883831,23.80583333,11.62219258,24.56666667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-03-08,8.26046561,,3.42858498,12.67245606,18.095,19.56197304,17.23,12.37440317,16.60541667,0.92,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-03-09,15.13018927,,6.8114226,14.91450668,17.83375,34.16352355,17.99695652,24.47508602,16.16,0.96,1.0,1.0,1.0,0.92,1.0,,1.0,1.0
2018-03-10,10.1632504,,5.32444444,12.99134681,15.17541667,18.30577327,17.875,17.69512404,14.86833333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-03-11,6.69057952,,1.36094064,5.61356096,11.30708333,9.22364899,11.19708333,5.73650797,10.68833333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-03-12,11.87094495,,0.97392948,10.64804872,8.61208333,38.44126733,13.52083333,18.8915881,8.58458333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2018-03-13,12.43490787,,1.0803416,9.17071852,,22.97855264,10.29875,11.1193294,6.53125,1.0,0.96,0.96,0.96,1.0,0.92,,,0.96
2018-03-14,29.47274395,13.54259954,7.11979312,18.1246066,9.13916667,37.67359121,13.03041667,34.59091375,11.26583333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
