ï»¿ogc_fid;ssbid250m;pop_tot
69655;22670006732750;5
69656;22672506733000;1
69657;22640006730750;11
69658;22640006731000;3
69659;22640006731250;3
69660;22655006731000;13
69661;22657506731000;4
69662;22655006731250;3
69663;22657506731250;12
69664;22652506731250;4
69665;22655006731500;10
69666;22645006732000;2
69667;22645006732250;6
69668;22660006731500;6
69669;22662506732000;1
69670;22665006732000;7
69671;22650006732000;1
69672;22657506731750;2
69673;22652506732000;2
69674;22657506732000;2
69675;22640006732750;1
69676;22640006733000;4
69677;22655006733250;1
69678;22652506733250;1
69679;22650006733000;3
69680;22650006733250;3
69681;22647506733500;10
69682;22650006733750;4
69683;22632506732500;4
69684;22635006732500;4
69685;22637506732750;15
69686;22632506732750;33
69687;22635006732750;59
69688;22637506733000;51
69689;22635006733000;27
69690;22632506733000;8
69691;22627506732250;2
69692;22625006732500;1
69693;22630006732500;53
69694;22627506732500;8
69695;22625006732750;5
69696;22630006733000;2
69697;22627506733000;3
69698;22625006733000;2
69699;22620006732250;5
69700;22617506732500;6
69701;22622506732500;1
69702;22622506732750;6
69703;22620006733250;1
69704;22620006733500;5
69705;22637506733250;56
69706;22635006733250;54
69707;22637506733500;84
69708;22635006733500;78
69709;22632506733500;8
69710;22637506733750;41
69711;22635006733750;2
69712;22637506734000;17
69713;22630006733500;14
69714;22627506733500;6
69715;22627506733750;3
69716;22622506734250;7
69717;22620006734250;7
69718;22635006734000;1
69719;22635006734250;3
69720;22637506734250;4
69721;22635006734500;3
69722;22637506734750;6
69723;22687506732500;1
69724;22687506732750;1
69725;22685006732750;3
69726;22687506733000;13
69727;22685006733000;3
69728;22687506733250;16
69729;22685006733250;8
69730;22685006733500;3
69731;22682506733500;4
69732;22687506733500;21
69733;22687506733750;1
69734;22685006733750;5
69735;22682506733750;7
69736;22685006734000;2
69737;22680006734500;5
69738;22667506734250;1
69739;22670006735500;1
69740;22677506734750;4
69741;22680006735000;1
69742;22677506735000;8
69743;22675006735000;6
69744;22680006735250;4
69745;22677506735250;3
69746;22677506735500;4
69747;22687506735500;11
69748;22685006735500;2
69749;22682506735500;2
69750;22687506735750;10
69751;22642506733250;43
69752;22640006733250;73
69753;22645006733500;10
69754;22640006733500;25
69755;22645006733750;21
69756;22642506733750;10
69757;22652506733500;3
69758;22655006734000;5
69759;22652506734000;10
69760;22642506734000;15
69761;22645006734000;13
69762;22640006734250;12
69763;22645006734250;3
69764;22642506734250;1
69765;22665006734250;3
69766;22662506734250;2
69767;22662506734500;1
69768;22665006734500;6
69769;22660006734500;4
69770;22665006734750;5
69771;22657506734250;8
69772;22655006734250;2
69773;22655006734500;1
69774;22657506734500;10
69775;22652506734500;4
69776;22652506735000;1
69777;22665006735500;1
69778;22792506728750;2
69779;22780006728500;10
69780;22780006728750;6
69781;22780006729000;10
69782;22802506728250;3
69783;22805006728250;4
69784;22802506728500;13
69785;22805006728750;5
69786;22802506728750;18
69787;22815006728750;10
69788;22815006729000;65
69789;22817506729000;13
69790;22820006729250;4
69791;22802506729000;4
69792;22807506729000;4
69793;22807506729250;2
69794;22802506729250;21
69795;22805006729250;8
69796;22805006729500;14
69797;22802506729500;17
69798;22802506729750;6
69799;22807506729750;6
69800;22767506728250;10
69801;22770006728250;11
69802;22767506728500;25
69803;22760006728250;2
69804;22765006728250;10
69805;22760006728500;8
69806;22765006728500;46
69807;22762506728500;11
69808;22765006728750;30
69809;22762506728750;6
69810;22757506728250;18
69811;22752506728250;12
69812;22755006728250;4
69813;22752506728750;8
69814;22757506729000;3
69815;22767506728750;13
69816;22767506729000;1
69817;22772506729250;5
69818;22770006729250;10
69819;22772506729500;14
69820;22775006729000;4
69821;22775006729500;5
69822;22777506729500;7
69823;22777506729750;1
69824;22765006729000;8
69825;22762506729250;10
69826;22760006729250;8
69827;22762506729500;1
69828;22760006729500;7
69829;22760006729750;11
69830;22752506729000;9
69831;22755006729000;5
69832;22757506729250;1
69833;22755006729500;3
69834;22757506729500;4
69835;22757506729750;13
69836;22770006729500;52
69837;22772506729750;5
69838;22770006729750;14
69839;22772506730000;7
69840;22767506730000;2
69841;22770006730250;9
69842;22772506730250;33
69843;22765006730000;4
69844;22762506730250;2
69845;22757506730000;2
69846;22755006730000;3
69847;22755006730500;1
69848;22800006729000;3
69849;22780006729250;5
69850;22782506729250;2
69851;22780006729500;12
69852;22782506729750;2
69853;22790006729250;2
69854;22792506729250;3
69855;22790006729500;7
69856;22792506729750;20
69857;22797506729250;1
69858;22800006729250;20
69859;22800006729500;33
69860;22795006729750;8
69861;22800006729750;9
69862;22790006729750;40
69863;22792506730000;30
69864;22790006730000;39
69865;22792506730250;25
69866;22787506730250;11
69867;22790006730250;21
69868;22792506730500;21
69869;22787506730500;4
69870;22780006729750;32
69871;22782506730000;25
69872;22780006730000;16
69873;22782506730250;5
69874;22780006730250;10
69875;22785006730250;1
69876;22785006730500;2
69877;22780006730500;28
69878;22797506729750;6
69879;22800006730000;4
69880;22795006730250;1
69881;22797506730250;2
69882;22797506730500;12
69883;22800006730500;2
69884;22795006730500;9
69885;22795006730750;7
69886;22797506730750;4
69887;22800006731000;4
69888;22795006731000;5
69889;22797506731000;1
69890;22792506731000;2
69891;22792506731250;1
69892;22790006731250;9
69893;22787506731250;2
69894;22787506731500;2
69895;22782506730750;5
69896;22780006730750;56
69897;22782506731250;3
69898;22780006731250;6
69899;22812506729000;18
69900;22812506729250;21
69901;22812506729500;11
69902;22810006729750;8
69903;22812506729750;2
69904;22812506730000;3
69905;22815006729250;12
69906;22815006729500;11
69907;22820006729500;15
69908;22817506729500;6
69909;22817506729750;30
69910;22820006729750;4
69911;22815006729750;15
69912;22817506730000;13
69913;22805006729750;9
69914;22802506730000;14
69915;22802506730250;6
69916;22807506730250;17
69917;22805006730250;7
69918;22807506730500;11
69919;22805006730500;4
69920;22802506730500;4
69921;22820006730250;3
69922;22817506730250;7
69923;22815006730250;3
69924;22815006730500;7
69925;22810006730500;5
69926;22812506730500;34
69927;22810006730750;8
69928;22805006730750;3
69929;22807506730750;8
69930;22802506730750;9
69931;22802506731000;12
69932;22805006731000;3
69933;22775006730250;7
69934;22775006730500;2
69935;22777506730500;6
69936;22775006730750;24
69937;22777506730750;29
69938;22777506731000;47
69939;22775006731000;33
69940;22767506730250;8
69941;22770006730500;59
69942;22772506730500;20
69943;22772506730750;41
69944;22770006730750;131
69945;22772506731000;104
69946;22770006731000;24
69947;22752506731000;4
69948;22752506731250;8
69949;22755006731500;2
69950;22772506731250;28
69951;22772506731500;6
69952;22772506731750;26
69953;22770006732000;13
69954;22777506731250;16
69955;22775006731250;40
69956;22775006731500;11
69957;22775006731750;43
69958;22775006732000;23
69959;22775006732250;5
69960;22777506732250;10
69961;22762506732000;3
69962;22765006732000;3
69963;22760006732250;2
69964;22762506732250;8
69965;22755006731750;8
69966;22755006732000;15
69967;22757506732000;5
69968;22755006732250;9
69969;22757506732250;10
69970;22772506732000;49
69971;22770006732250;20
69972;22772506732250;30
69973;22767506732500;3
69974;22772506732500;23
69975;22770006732500;9
69976;22767506732750;8
69977;22770006732750;14
69978;22765006732250;10
69979;22762506732500;9
69980;22762506732750;13
69981;22765006732750;5
69982;22760006733000;21
69983;22765006733000;13
69984;22762506733000;3
69985;22792506731500;2
69986;22790006732250;4
69987;22792506732250;4
69988;22785006731500;3
69989;22780006732250;3
69990;22785006732250;1
69991;22782506732250;6
69992;22780006732500;2
69993;22782506732500;6
69994;22785006732500;4
69995;22782506732750;2
69996;22785006732750;5
69997;22782506733000;8
69998;22787506732500;4
69999;22795006732500;1
70000;22795006732750;1
70001;22785006733250;3
70002;22780006733250;1
70003;22785006733500;7
70004;22787506733500;3
70005;22790006733500;1
70006;22792506733750;6
70007;22790006734000;1
70008;22785006734500;1
70009;22752506732250;1
70010;22757506732500;23
70011;22755006732500;12
70012;22752506732500;2
70013;22755006732750;6
70014;22752506732750;3
70015;22757506733000;9
70016;22775006732500;28
70017;22777506732500;2
70018;22775006732750;26
70019;22775006733500;10
70020;22777506733500;11
70021;22772506732750;26
70022;22772506733000;5
70023;22767506733250;2
70024;22760006733250;7
70025;22765006733250;48
70026;22762506733250;3
70027;22765006733500;9
70028;22762506733500;9
70029;22760006733750;7
70030;22762506733750;6
70031;22757506733250;2
70032;22755006733250;5
70033;22752506733250;2
70034;22757506733500;5
70035;22752506733500;12
70036;22755006733750;7
70037;22752506734000;4
70038;22767506733750;7
70039;22772506733750;7
70040;22770006733750;1
70041;22772506734000;20
70042;22767506734000;11
70043;22770006734000;1
70044;22770006734250;4
70045;22775006734000;1
70046;22777506734750;1
70047;22765006734000;5
70048;22765006734250;4
70049;22760006734250;2
70050;22762506734250;5
70051;22762506734500;1
70052;22765006734500;4
70053;22755006734000;2
70054;22755006734500;2
70055;22752506734500;3
70056;22757506734500;10
70057;22755006734750;7
70058;22767506734750;4
70059;22772506735000;2
70060;22767506735000;2
70061;22767506735250;2
70062;22787506734000;6
70063;22787506734500;1
70064;22780006734750;6
70065;22720006727500;1
70066;22727506728250;2
70067;22725006728500;2
70068;22715006728750;6
70069;22712506728750;16
70070;22710006728750;6
70071;22715006729000;5
70072;22720006728750;2
70073;22722506729000;4
70074;22725006728750;2
70075;22727506729000;10
70076;22725006729000;7
70077;22727506729250;6
70078;22725006729250;14
70079;22730006729500;2
70080;22725006729500;51
70081;22712506729000;3
70082;22710006729000;11
70083;22712506729250;4
70084;22715006729250;4
70085;22710006729250;10
70086;22712506729500;7
70087;22710006729500;10
70088;22715006729500;3
70089;22712506729750;1
70090;22720006729000;8
70091;22722506729250;9
70092;22720006729250;8
70093;22722506729500;24
70094;22720006729500;2
70095;22717506729500;2
70096;22717506729750;8
70097;22722506729750;57
70098;22735006728250;6
70099;22742506727500;9
70100;22742506727750;3
70101;22740006727750;1
70102;22742506728000;5
70103;22750006728250;26
70104;22745006728250;4
70105;22750006728500;2
70106;22745006728500;11
70107;22747506728500;9
70108;22745006728750;7
70109;22747506728750;2
70110;22745006729000;6
70111;22740006728500;13
70112;22737506728750;2
70113;22742506728750;4
70114;22740006728750;3
70115;22742506729000;5
70116;22737506729000;6
70117;22735006728500;3
70118;22742506729250;8
70119;22737506729250;2
70120;22740006729500;20
70121;22742506729500;6
70122;22737506729500;20
70123;22740006729750;2
70124;22742506729750;2
70125;22737506729750;5
70126;22745006729250;1
70127;22747506729750;8
70128;22732506729750;1
70129;22735006729750;7
70130;22732506730000;9
70131;22732506730250;12
70132;22735006730250;19
70133;22732506730500;5
70134;22735006730750;5
70135;22742506730000;1
70136;22737506730000;13
70137;22692506727750;9
70138;22690006727750;5
70139;22690006728000;12
70140;22692506728000;12
70141;22692506728250;1
70142;22692506728500;5
70143;22692506728750;7
70144;22695006728500;10
70145;22695006728750;7
70146;22705006728250;3
70147;22705006728500;2
70148;22707506728500;1
70149;22707506728750;6
70150;22705006728750;2
70151;22707506729000;4
70152;22695006729000;8
70153;22700006729250;4
70154;22695006729250;2
70155;22697506729250;6
70156;22697506729500;9
70157;22700006729500;10
70158;22697506729750;6
70159;22705006729000;4
70160;22705006729250;6
70161;22702506729250;6
70162;22707506729250;10
70163;22707506729500;17
70164;22702506729500;15
70165;22707506729750;5
70166;22690006729000;1
70167;22690006729250;3
70168;22692506729250;5
70169;22700006730000;11
70170;22700006730250;12
70171;22700006730500;4
70172;22705006730000;2
70173;22707506730000;5
70174;22702506730000;7
70175;22707506730250;13
70176;22702506730250;16
70177;22707506730500;9
70178;22702506730500;19
70179;22705006730500;2
70180;22702506730750;2
70181;22690006730250;2
70182;22692506730250;3
70183;22690006730500;6
70184;22692506730500;7
70185;22690006730750;8
70186;22690006731000;1
70187;22727506729500;4
70188;22730006729750;7
70189;22727506729750;2
70190;22725006729750;26
70191;22725006730000;18
70192;22730006730250;23
70193;22727506730250;19
70194;22725006730250;38
70195;22720006729750;5
70196;22720006730000;9
70197;22722506730000;35
70198;22717506730000;4
70199;22720006730250;10
70200;22722506730250;23
70201;22722506730500;9
70202;22720006730500;13
70203;22717506730500;9
70204;22715006729750;3
70205;22715006730000;4
70206;22710006730000;3
70207;22710006730250;2
70208;22715006730500;5
70209;22730006730500;2
70210;22727506730500;13
70211;22725006730500;24
70212;22725006730750;8
70213;22727506730750;5
70214;22727506731250;5
70215;22722506730750;2
70216;22717506730750;23
70217;22717506731000;15
70218;22720006731000;12
70219;22717506731250;3
70220;22720006731250;2
70221;22712506730750;4
70222;22715006731000;9
70223;22712506731250;3
70224;22715006731250;3
70225;22715006731500;3
70226;22730006731250;2
70227;22730006731500;14
70228;22727506731500;7
70229;22725006731500;1
70230;22727506731750;3
70231;22725006732000;2
70232;22710006731500;1
70233;22712506731500;7
70234;22715006731750;2
70235;22712506731750;5
70236;22712506732000;8
70237;22710006732250;2
70238;22717506731500;4
70239;22717506731750;13
70240;22720006732250;3
70241;22727506732000;6
70242;22730006732250;1
70243;22727506732250;5
70244;22730006732500;4
70245;22730006732750;14
70246;22750006731000;3
70247;22750006731250;3
70248;22742506731750;5
70249;22742506732000;1
70250;22737506732000;3
70251;22740006732000;5
70252;22737506732250;3
70253;22740006732250;11
70254;22745006731500;2
70255;22745006731750;1
70256;22745006732500;3
70257;22750006732750;4
70258;22750006733000;4
70259;22732506732250;6
70260;22732506732750;2
70261;22735006733250;2
70262;22740006732500;6
70263;22737506732500;1
70264;22742506732750;3
70265;22742506733000;3
70266;22740006733250;6
70267;22745006733750;3
70268;22750006733750;14
70269;22747506733750;26
70270;22747506734000;2
70271;22742506733750;2
70272;22740006734000;20
70273;22737506734000;11
70274;22705006730750;7
70275;22705006731000;12
70276;22705006731250;1
70277;22705006731500;6
70278;22695006730750;3
70279;22695006731000;6
70280;22695006731250;1
70281;22700006731500;6
70282;22702506731500;4
70283;22705006731750;4
70284;22707506731750;5
70285;22702506731750;9
70286;22705006732000;4
70287;22705006732250;5
70288;22707506732250;3
70289;22695006731750;11
70290;22697506732250;7
70291;22690006731500;5
70292;22690006731750;10
70293;22692506731750;6
70294;22692506732000;9
70295;22690006732000;2
70296;22695006733000;3
70297;22697506733000;3
70298;22705006732500;23
70299;22707506732500;6
70300;22702506732750;2
70301;22707506732750;29
70302;22705006732750;5
70303;22690006732750;6
70304;22690006733000;3
70305;22690006733250;2
70306;22692506733250;4
70307;22690006733500;21
70308;22692506733500;54
70309;22692506733750;2
70310;22690006733750;4
70311;22707506733250;4
70312;22705006733250;1
70313;22702506733500;2
70314;22705006733750;8
70315;22702506733750;2
70316;22707506733750;7
70317;22702506734000;13
70318;22707506734000;2
70319;22697506733250;7
70320;22695006733250;5
70321;22697506733500;3
70322;22695006733500;25
70323;22697506733750;7
70324;22695006733750;4
70325;22700006733750;27
70326;22722506733000;2
