Kommunenummer;Kommunenummer_2025;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall_original;Andel_original;Antall_vektet;Andel_vektet;Spørsmålskode;Årstall;Datatype
3815;4016;Drangedal;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;618;0.7482;216.3;0.7482;andreslykke;2021;Real data
3815;4016;Drangedal;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;425;0.5096;148.75;0.5096;venner;2021;Real data
3815;4016;Drangedal;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;650;0.7822;227.5;0.7822;tilhoerighet;2021;Real data
3815;4016;Drangedal;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;796;0.9522;278.6;0.9522;trygg;2021;Real data
3815;4016;Drangedal;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;156;0.1948;54.6;0.1948;oekonomi;2021;Real data
3815;4016;Drangedal;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;675;0.8103;236.25;0.8103;bolig;2021;Real data
3815;4016;Drangedal;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;299;0.3611;104.65;0.3611;oslo_sum_3kat;2021;Real data
3815;4016;Drangedal;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;117;0.1396;40.95;0.1396;HSCL_2kat;2021;Real data
3815;4016;Drangedal;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;120;0.1446;42.0;0.1446;ucla_2kat;2021;Real data
3815;4016;Drangedal;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;105;0.1251;36.75;0.1251;INSOMNIA;2021;Real data
3815;4016;Drangedal;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;182;0.222;63.7;0.222;kontroll_SUM_3kat;2021;Real data
3815;4016;Drangedal;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;127;0.1541;44.45;0.1541;FYSAK_2kat;2021;Real data
3816;4018;Nome;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;298;0.7413;351.64;0.7413;trivsel;2021;Real data
3816;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;242;0.6035;285.56;0.6035;kultur;2021;Real data
3816;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;288;0.7164;339.84;0.7164;idrett;2021;Real data
3816;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;297;0.7425;350.46;0.7425;butikk;2021;Real data
3816;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;89;0.2225;105.02;0.2225;transport;2021;Real data
3816;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;378;0.9403;446.04;0.9403;natur;2021;Real data
3816;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;243;0.6045;286.74;0.6045;sjoe;2021;Real data
3816;4018;Nome;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;82;0.204;96.76;0.204;gang;2021;Real data
3816;4018;Nome;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;113;0.2818;133.34;0.2818;organisert;2021;Real data
3816;4018;Nome;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;167;0.4165;197.06;0.4165;uorganisert;2021;Real data
3816;4018;Nome;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;284;0.7065;335.12;0.7065;helse;2021;Real data
3816;4018;Nome;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;291;0.7239;343.38;0.7239;tannhelse;2021;Real data
3816;4018;Nome;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;42;0.1047;49.56;0.1047;tannlege;2021;Real data
3816;4018;Nome;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;52;0.1297;61.36;0.1297;sykdom_a;2021;Real data
3816;4018;Nome;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;28;0.0698;33.04;0.0698;funksjonsnedsettelse_a;2021;Real data
3816;4018;Nome;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;164;0.409;193.52;0.409;korsryggsmerte;2021;Real data
3816;4018;Nome;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;158;0.395;186.44;0.395;nakkesmerte;2021;Real data
3816;4018;Nome;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;116;0.2893;136.88;0.2893;sukkerdrikk;2021;Real data
3816;4018;Nome;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;144;0.36;169.92;0.36;frukt;2021;Real data
3816;4018;Nome;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;175;0.4353;206.5;0.4353;groennsaker;2021;Real data
3816;4018;Nome;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;179;0.4453;211.22;0.4453;fisk;2021;Real data
3816;4018;Nome;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;59;0.1468;69.62;0.1468;roeyking_a;2021;Real data
3816;4018;Nome;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;46;0.1147;54.28;0.1147;snus_a;2021;Real data
3816;4018;Nome;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;60;0.1493;70.8;0.1493;alkohol_a;2021;Real data
3816;4018;Nome;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;59;0.1657;69.62;0.1657;alkohol_c;2021;Real data
3816;4018;Nome;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;67;0.1667;79.06;0.1667;skade;2021;Real data
3816;4018;Nome;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;45;0.1122;53.1;0.1122;veitrafikkstoey;2021;Real data
3816;4018;Nome;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;31;0.0773;36.58;0.0773;annenstoey;2021;Real data
3816;4018;Nome;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;338;0.8408;398.84;0.8408;tilfredshet;2021;Real data
3816;4018;Nome;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;340;0.8521;401.2;0.8521;fremtidsoptimisme;2021;Real data
3816;4018;Nome;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;332;0.83;391.76;0.83;meningsfylt;2021;Real data
3816;4018;Nome;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;254;0.6366;299.72;0.6366;engasjert;2021;Real data
3816;4018;Nome;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;304;0.7638;358.72;0.7638;givende;2021;Real data
3816;4018;Nome;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;303;0.7594;357.54;0.7594;andreslykke;2021;Real data
3816;4018;Nome;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;215;0.5402;253.7;0.5402;venner;2021;Real data
3816;4018;Nome;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;311;0.7775;366.98;0.7775;tilhoerighet;2021;Real data
3816;4018;Nome;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;390;0.9701;460.2;0.9701;trygg;2021;Real data
3816;4018;Nome;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;79;0.2036;93.22;0.2036;oekonomi;2021;Real data
3816;4018;Nome;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;318;0.803;375.24;0.803;bolig;2021;Real data
3816;4018;Nome;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;157;0.3945;185.26;0.3945;oslo_sum_3kat;2021;Real data
3816;4018;Nome;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;45;0.1119;53.1;0.1119;HSCL_2kat;2021;Real data
3816;4018;Nome;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;36;0.0905;42.48;0.0905;ucla_2kat;2021;Real data
3816;4018;Nome;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;42;0.1047;49.56;0.1047;INSOMNIA;2021;Real data
3816;4018;Nome;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;92;0.2365;108.56;0.2365;kontroll_SUM_3kat;2021;Real data
3816;4018;Nome;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;69;0.1769;81.42;0.1769;FYSAK_2kat;2021;Real data
3817;4020;Midt-Telemark;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;551;0.7548;628.14;0.7548;trivsel;2021;Real data
3817;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;626;0.8552;713.64;0.8552;kultur;2021;Real data
3817;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;614;0.8411;699.96;0.8411;idrett;2021;Real data
3817;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;650;0.8892;741.0;0.8892;butikk;2021;Real data
3817;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;268;0.3666;305.52;0.3666;transport;2021;Real data
3817;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;696;0.9534;793.44;0.9534;natur;2021;Real data
3817;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;214;0.2927;243.96;0.2927;sjoe;2021;Real data
3817;4020;Midt-Telemark;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;345;0.4707;393.3;0.4707;gang;2021;Real data
3817;4020;Midt-Telemark;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;186;0.2548;212.04;0.2548;organisert;2021;Real data
3817;4020;Midt-Telemark;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;346;0.4753;394.44;0.4753;uorganisert;2021;Real data
3817;4020;Midt-Telemark;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;511;0.6971;582.54;0.6971;helse;2021;Real data
3817;4020;Midt-Telemark;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;535;0.7309;609.9;0.7309;tannhelse;2021;Real data
3817;4020;Midt-Telemark;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;85;0.1161;96.9;0.1161;tannlege;2021;Real data
3817;4020;Midt-Telemark;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;98;0.1346;111.72;0.1346;sykdom_a;2021;Real data
3817;4020;Midt-Telemark;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;47;0.0644;53.58;0.0644;funksjonsnedsettelse_a;2021;Real data
3817;4020;Midt-Telemark;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;335;0.4595;381.9;0.4595;korsryggsmerte;2021;Real data
3817;4020;Midt-Telemark;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;290;0.3989;330.6;0.3989;nakkesmerte;2021;Real data
3817;4020;Midt-Telemark;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;210;0.2869;239.4;0.2869;sukkerdrikk;2021;Real data
3817;4020;Midt-Telemark;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;282;0.3868;321.48;0.3868;frukt;2021;Real data
3817;4020;Midt-Telemark;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;388;0.5315;442.32;0.5315;groennsaker;2021;Real data
3817;4020;Midt-Telemark;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;356;0.489;405.84;0.489;fisk;2021;Real data
3817;4020;Midt-Telemark;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;71;0.0969;80.94;0.0969;roeyking_a;2021;Real data
3817;4020;Midt-Telemark;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;89;0.1219;101.46;0.1219;snus_a;2021;Real data
3817;4020;Midt-Telemark;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;135;0.1852;153.9;0.1852;alkohol_a;2021;Real data
3817;4020;Midt-Telemark;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;94;0.1466;107.16;0.1466;alkohol_c;2021;Real data
3817;4020;Midt-Telemark;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;122;0.168;139.08;0.168;skade;2021;Real data
3817;4020;Midt-Telemark;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;69;0.0945;78.66;0.0945;veitrafikkstoey;2021;Real data
3817;4020;Midt-Telemark;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;51;0.0698;58.14;0.0698;annenstoey;2021;Real data
3817;4020;Midt-Telemark;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;592;0.811;674.88;0.811;tilfredshet;2021;Real data
3817;4020;Midt-Telemark;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;618;0.8583;704.52;0.8583;fremtidsoptimisme;2021;Real data
3817;4020;Midt-Telemark;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;607;0.8338;691.98;0.8338;meningsfylt;2021;Real data
3817;4020;Midt-Telemark;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;474;0.6493;540.36;0.6493;engasjert;2021;Real data
3817;4020;Midt-Telemark;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;562;0.7741;640.68;0.7741;givende;2021;Real data
3817;4020;Midt-Telemark;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;580;0.7989;661.2;0.7989;andreslykke;2021;Real data
3817;4020;Midt-Telemark;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;411;0.563;468.54;0.563;venner;2021;Real data
3817;4020;Midt-Telemark;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;570;0.7808;649.8;0.7808;tilhoerighet;2021;Real data
3817;4020;Midt-Telemark;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;710;0.9713;809.4;0.9713;trygg;2021;Real data
3817;4020;Midt-Telemark;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;152;0.2175;173.28;0.2175;oekonomi;2021;Real data
3817;4020;Midt-Telemark;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;547;0.7514;623.58;0.7514;bolig;2021;Real data
3817;4020;Midt-Telemark;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;288;0.3956;328.32;0.3956;oslo_sum_3kat;2021;Real data
3817;4020;Midt-Telemark;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;103;0.1407;117.42;0.1407;HSCL_2kat;2021;Real data
3817;4020;Midt-Telemark;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;100;0.1376;114.0;0.1376;ucla_2kat;2021;Real data
3817;4020;Midt-Telemark;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;95;0.1298;108.3;0.1298;INSOMNIA;2021;Real data
3817;4020;Midt-Telemark;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;154;0.213;175.56;0.213;kontroll_SUM_3kat;2021;Real data
3817;4020;Midt-Telemark;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;164;0.2297;186.96;0.2297;FYSAK_2kat;2021;Real data
3818;4026;Tinn;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;357;0.7628;396.27;0.7628;trivsel;2021;Real data
3818;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;269;0.5773;298.59;0.5773;kultur;2021;Real data
3818;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;387;0.8305;429.57;0.8305;idrett;2021;Real data
3818;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;320;0.6882;355.2;0.6882;butikk;2021;Real data
3818;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;90;0.1923;99.9;0.1923;transport;2021;Real data
3818;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;431;0.9249;478.41;0.9249;natur;2021;Real data
3818;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;190;0.4086;210.9;0.4086;sjoe;2021;Real data
3818;4026;Tinn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;101;0.2181;112.11;0.2181;gang;2021;Real data
3818;4026;Tinn;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;99;0.212;109.89;0.212;organisert;2021;Real data
3818;4026;Tinn;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;196;0.4206;217.56;0.4206;uorganisert;2021;Real data
3818;4026;Tinn;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;332;0.7109;368.52;0.7109;helse;2021;Real data
3818;4026;Tinn;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;340;0.7265;377.4;0.7265;tannhelse;2021;Real data
3818;4026;Tinn;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;52;0.1116;57.72;0.1116;tannlege;2021;Real data
3818;4026;Tinn;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;59;0.1272;65.49;0.1272;sykdom_a;2021;Real data
