Kommunenummer;Kommunenummer_2025;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall_original;Andel_original;Antall_vektet;Andel_vektet;Spørsmålskode;Årstall
4032;4032;Fyresdal;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;373;0.7886;373.0;0.7886;FHUS_40_2025_Q1_fk7g25s1_1;2025
4032;4032;Fyresdal;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;371;0.7877;371.0;0.7877;FHUS_40_2025_Q1_fk7g25s1_2;2025
4032;4032;Fyresdal;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;254;0.5314;254.0;0.5314;FHUS_40_2025_Q1_fk7g25s3;2025
4032;4032;Fyresdal;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;382;0.7992;382.0;0.7992;FHUS_40_2025_Q1_fk7g26s2;2025
4032;4032;Fyresdal;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;466;0.9749;466.0;0.9749;FHUS_40_2025_Q1_fk7g26s3;2025
4032;4032;Fyresdal;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;98;0.205;98.0;0.205;FHUS_40_2025_Q1_fk8g28s1;2025
4032;4032;Fyresdal;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;173;0.3538;173.0;0.3538;oslo_sum_3kat;2025
4032;4032;Fyresdal;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;69;0.14;69.0;0.14;HSCL_2kat;2025
4032;4032;Fyresdal;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;61;0.1253;61.0;0.1253;ucla_2kat;2025
4032;4032;Fyresdal;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;58;0.1181;58.0;0.1181;INSOMNIA;2025
4032;4032;Fyresdal;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;103;0.2168;103.0;0.2168;kontroll_SUM_3kat;2025
4032;4032;Fyresdal;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;94;0.1918;94.0;0.1918;FYSAK_2kat;2025
4034;4034;Tokke;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;427;0.6943;543.93;0.6943;FHUS_40_2025_Q1_fk1g1s1;2025
4034;4034;Tokke;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;365;0.5974;464.95;0.5974;FHUS_40_2025_Q1_fk1g2s1;2025
4034;4034;Tokke;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;470;0.7705;598.71;0.7705;FHUS_40_2025_Q1_fk1g2s2;2025
4034;4034;Tokke;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;300;0.491;382.15;0.491;FHUS_40_2025_Q1_fk1g2s3;2025
4034;4034;Tokke;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;57;0.0934;72.61;0.0934;FHUS_40_2025_Q1_fk1g2s4;2025
4034;4034;Tokke;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;588;0.9655;749.02;0.9655;FHUS_40_2025_Q1_fk1g2s5;2025
4034;4034;Tokke;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;435;0.7131;554.12;0.7131;FHUS_40_2025_Q1_fk1g2s6;2025
4034;4034;Tokke;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;294;0.4812;374.51;0.4812;FHUS_40_2025_Q1_fk1g2s7;2025
4034;4034;Tokke;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;161;0.2661;205.09;0.2661;FHUS_40_2025_Q1_fk2g3s1;2025
4034;4034;Tokke;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;212;0.3498;270.06;0.3498;FHUS_40_2025_Q1_fk2g3s2;2025
4034;4034;Tokke;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;422;0.701;537.56;0.701;FHUS_40_2025_Q1_fk3g4s1;2025
4034;4034;Tokke;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;433;0.7169;551.58;0.7169;FHUS_40_2025_Q1_fk3g4s2;2025
4034;4034;Tokke;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;88;0.1455;112.1;0.1455;FHUS_40_2025_Q1_fk3g4s3;2025
4034;4034;Tokke;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;73;0.1179;92.99;0.1179;FHUS_40_2025_Q1_fk3g8s1a;2025
4034;4034;Tokke;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;26;0.0419;33.12;0.0419;FHUS_40_2025_Q1_fk3g8s2a;2025
4034;4034;Tokke;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;255;0.4293;324.83;0.4293;FHUS_40_2025_Q1_fk3g9s1;2025
4034;4034;Tokke;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;212;0.3599;270.06;0.3599;FHUS_40_2025_Q1_fk3g9s2;2025
4034;4034;Tokke;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;208;0.3549;264.96;0.3549;FHUS_40_2025_Q1_fk5g13s1_1;2025
4034;4034;Tokke;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;184;0.3145;234.39;0.3145;FHUS_40_2025_Q1_fk5g13s1_2;2025
4034;4034;Tokke;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;216;0.3686;275.15;0.3686;FHUS_40_2025_Q1_fk5g13s1_3;2025
4034;4034;Tokke;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;229;0.3901;291.71;0.3901;FHUS_40_2025_Q1_fk5g13s1_4;2025
4034;4034;Tokke;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;59;0.0952;75.16;0.0952;FHUS_40_2025_Q1_fk5g14s1a;2025
4034;4034;Tokke;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;70;0.1129;89.17;0.1129;FHUS_40_2025_Q1_fk5g14s2a;2025
4034;4034;Tokke;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;67;0.1081;85.35;0.1081;FHUS_40_2025_Q1_fk5g15s1a;2025
4034;4034;Tokke;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;87;0.1403;110.82;0.1403;FHUS_40_2025_Q1_fk5g15s1a2;2025
4034;4034;Tokke;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;126;0.2158;160.5;0.2158;FHUS_40_2025_Q1_fk6g17s1;2025
4034;4034;Tokke;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;474;0.813;603.8;0.813;FHUS_40_2025_Q1_fk8g30s4;2025
4034;4034;Tokke;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;258;0.441;328.65;0.441;FHUS_40_2025_Q1_fk6g18s2;2025
4034;4034;Tokke;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;54;0.0929;68.79;0.0929;FHUS_40_2025_Q1_fk6g19s1;2025
4034;4034;Tokke;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;36;0.0616;45.86;0.0616;FHUS_40_2025_Q1_fk6g19s2;2025
4034;4034;Tokke;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;497;0.851;633.1;0.851;FHUS_40_2025_Q1_fk7g20s1;2025
4034;4034;Tokke;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;507;0.8787;645.84;0.8787;FHUS_40_2025_Q1_fk7g20s2;2025
4034;4034;Tokke;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;498;0.8557;634.38;0.8557;FHUS_40_2025_Q1_fk7g20s3;2025
4034;4034;Tokke;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;370;0.6379;471.32;0.6379;FHUS_40_2025_Q1_fk7g24s1;2025
4034;4034;Tokke;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;461;0.8045;587.24;0.8045;FHUS_40_2025_Q1_fk7g25s1_1;2025
4034;4034;Tokke;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;442;0.7768;563.04;0.7768;FHUS_40_2025_Q1_fk7g25s1_2;2025
4034;4034;Tokke;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;325;0.5603;414.0;0.5603;FHUS_40_2025_Q1_fk7g25s3;2025
4034;4034;Tokke;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;463;0.801;589.79;0.801;FHUS_40_2025_Q1_fk7g26s2;2025
4034;4034;Tokke;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;560;0.9672;713.35;0.9672;FHUS_40_2025_Q1_fk7g26s3;2025
4034;4034;Tokke;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;124;0.2153;157.96;0.2153;FHUS_40_2025_Q1_fk8g28s1;2025
4034;4034;Tokke;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;232;0.3952;295.53;0.3952;oslo_sum_3kat;2025
4034;4034;Tokke;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;72;0.121;91.72;0.121;HSCL_2kat;2025
4034;4034;Tokke;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;64;0.1102;81.53;0.1102;ucla_2kat;2025
4034;4034;Tokke;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;63;0.1062;80.25;0.1062;INSOMNIA;2025
4034;4034;Tokke;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;115;0.2018;146.49;0.2018;kontroll_SUM_3kat;2025
4034;4034;Tokke;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;95;0.1624;121.02;0.1624;FYSAK_2kat;2025
4036;4036;Vinje;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;822;0.681;908.84;0.6812;FHUS_40_2025_Q1_fk1g1s1;2025
4036;4036;Vinje;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;609;0.5126;680.14;0.518;FHUS_40_2025_Q1_fk1g2s1;2025
4036;4036;Vinje;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;963;0.8106;1062.88;0.8095;FHUS_40_2025_Q1_fk1g2s2;2025
4036;4036;Vinje;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;632;0.5324;695.6;0.5303;FHUS_40_2025_Q1_fk1g2s3;2025
4036;4036;Vinje;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;119;0.1003;133.27;0.1016;FHUS_40_2025_Q1_fk1g2s4;2025
4036;4036;Vinje;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;1131;0.9536;1249.43;0.9531;FHUS_40_2025_Q1_fk1g2s5;2025
4036;4036;Vinje;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;672;0.5666;722.76;0.5515;FHUS_40_2025_Q1_fk1g2s6;2025
4036;4036;Vinje;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;469;0.3954;522.0;0.3982;FHUS_40_2025_Q1_fk1g2s7;2025
4036;4036;Vinje;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;317;0.2686;347.37;0.2664;FHUS_40_2025_Q1_fk2g3s1;2025
4036;4036;Vinje;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;404;0.3415;444.36;0.3397;FHUS_40_2025_Q1_fk2g3s2;2025
4036;4036;Vinje;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;828;0.7023;912.6;0.7002;FHUS_40_2025_Q1_fk3g4s1;2025
4036;4036;Vinje;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;817;0.6924;901.8;0.6914;FHUS_40_2025_Q1_fk3g4s2;2025
4036;4036;Vinje;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;193;0.1637;214.4;0.1645;FHUS_40_2025_Q1_fk3g4s3;2025
4036;4036;Vinje;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;120;0.099;133.25;0.0995;FHUS_40_2025_Q1_fk3g8s1a;2025
4036;4036;Vinje;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;65;0.0535;72.13;0.0537;FHUS_40_2025_Q1_fk3g8s2a;2025
4036;4036;Vinje;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;480;0.4127;531.17;0.4131;FHUS_40_2025_Q1_fk3g9s1;2025
4036;4036;Vinje;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;441;0.3808;490.53;0.3832;FHUS_40_2025_Q1_fk3g9s2;2025
4036;4036;Vinje;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;375;0.3267;418.42;0.3299;FHUS_40_2025_Q1_fk5g13s1_1;2025
4036;4036;Vinje;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;376;0.3272;414.32;0.3264;FHUS_40_2025_Q1_fk5g13s1_2;2025
4036;4036;Vinje;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;499;0.435;545.68;0.4306;FHUS_40_2025_Q1_fk5g13s1_3;2025
4036;4036;Vinje;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;485;0.4225;533.72;0.4209;FHUS_40_2025_Q1_fk5g13s1_4;2025
4036;4036;Vinje;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;91;0.0751;101.8;0.076;FHUS_40_2025_Q1_fk5g14s1a;2025
4036;4036;Vinje;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;148;0.122;163.9;0.1222;FHUS_40_2025_Q1_fk5g14s2a;2025
4036;4036;Vinje;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;192;0.1585;208.72;0.1559;FHUS_40_2025_Q1_fk5g15s1a;2025
4036;4036;Vinje;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;123;0.1015;132.78;0.0991;FHUS_40_2025_Q1_fk5g15s1a2;2025
4036;4036;Vinje;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;233;0.2031;256.44;0.2024;FHUS_40_2025_Q1_fk6g17s1;2025
4036;4036;Vinje;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;907;0.7942;1003.42;0.7953;FHUS_40_2025_Q1_fk8g30s4;2025
4036;4036;Vinje;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;517;0.4515;570.61;0.4511;FHUS_40_2025_Q1_fk6g18s2;2025
4036;4036;Vinje;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;98;0.0857;110.03;0.0871;FHUS_40_2025_Q1_fk6g19s1;2025
4036;4036;Vinje;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;47;0.041;51.69;0.0409;FHUS_40_2025_Q1_fk6g19s2;2025
4036;4036;Vinje;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;976;0.8546;1077.72;0.8541;FHUS_40_2025_Q1_fk7g20s1;2025
4036;4036;Vinje;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;1003;0.8829;1108.8;0.8832;FHUS_40_2025_Q1_fk7g20s2;2025
4036;4036;Vinje;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;986;0.8626;1088.33;0.8618;FHUS_40_2025_Q1_fk7g20s3;2025
4036;4036;Vinje;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;738;0.6525;812.61;0.6499;FHUS_40_2025_Q1_fk7g24s1;2025
4036;4036;Vinje;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;874;0.791;965.12;0.7902;FHUS_40_2025_Q1_fk7g25s1_1;2025
4036;4036;Vinje;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;883;0.802;974.53;0.8009;FHUS_40_2025_Q1_fk7g25s1_2;2025
4036;4036;Vinje;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;566;0.5045;625.12;0.5039;FHUS_40_2025_Q1_fk7g25s3;2025
4036;4036;Vinje;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;885;0.7881;979.58;0.7891;FHUS_40_2025_Q1_fk7g26s2;2025
4036;4036;Vinje;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;1085;0.9662;1200.17;0.9664;FHUS_40_2025_Q1_fk7g26s3;2025
