Kommunenummer,Kommune,År,Bygningstype,Sort_Bygningstype,Bygningstype_6_gr,Sort_Bygningstype_6_gr,Bygningstype_5_gr,Sort_Bygningstype_5_gr,Antall
4028,Kviteseid,01.01.2011,Enebolig,1,Enebolig,1,Enebolig,1,4
4028,Kviteseid,01.01.2012,Enebolig,1,Enebolig,1,Enebolig,1,0
4028,Kviteseid,01.01.2013,Enebolig,1,Enebolig,1,Enebolig,1,2
4028,Kviteseid,01.01.2014,Enebolig,1,Enebolig,1,Enebolig,1,7
4028,Kviteseid,01.01.2015,Enebolig,1,Enebolig,1,Enebolig,1,1
4028,Kviteseid,01.01.2016,Enebolig,1,Enebolig,1,Enebolig,1,7
4028,Kviteseid,01.01.2017,Enebolig,1,Enebolig,1,Enebolig,1,4
4028,Kviteseid,01.01.2018,Enebolig,1,Enebolig,1,Enebolig,1,0
4028,Kviteseid,01.01.2019,Enebolig,1,Enebolig,1,Enebolig,1,3
4028,Kviteseid,01.01.2020,Enebolig,1,Enebolig,1,Enebolig,1,4
4028,Kviteseid,01.01.2021,Enebolig,1,Enebolig,1,Enebolig,1,4
4028,Kviteseid,01.01.2022,Enebolig,1,Enebolig,1,Enebolig,1,2
4028,Kviteseid,01.01.2023,Enebolig,1,Enebolig,1,Enebolig,1,5
4028,Kviteseid,01.01.2024,Enebolig,1,Enebolig,1,Enebolig,1,0
4028,Kviteseid,01.01.2025,Enebolig,1,Enebolig,1,Enebolig,1,4
4030,Nissedal,01.01.2000,Enebolig,1,Enebolig,1,Enebolig,1,0
4030,Nissedal,01.01.2001,Enebolig,1,Enebolig,1,Enebolig,1,8
4030,Nissedal,01.01.2002,Enebolig,1,Enebolig,1,Enebolig,1,1
4030,Nissedal,01.01.2003,Enebolig,1,Enebolig,1,Enebolig,1,1
4030,Nissedal,01.01.2004,Enebolig,1,Enebolig,1,Enebolig,1,3
4030,Nissedal,01.01.2005,Enebolig,1,Enebolig,1,Enebolig,1,4
4030,Nissedal,01.01.2006,Enebolig,1,Enebolig,1,Enebolig,1,8
4030,Nissedal,01.01.2007,Enebolig,1,Enebolig,1,Enebolig,1,1
4030,Nissedal,01.01.2008,Enebolig,1,Enebolig,1,Enebolig,1,9
4030,Nissedal,01.01.2009,Enebolig,1,Enebolig,1,Enebolig,1,3
4030,Nissedal,01.01.2010,Enebolig,1,Enebolig,1,Enebolig,1,7
4030,Nissedal,01.01.2011,Enebolig,1,Enebolig,1,Enebolig,1,2
4030,Nissedal,01.01.2012,Enebolig,1,Enebolig,1,Enebolig,1,7
4030,Nissedal,01.01.2013,Enebolig,1,Enebolig,1,Enebolig,1,4
4030,Nissedal,01.01.2014,Enebolig,1,Enebolig,1,Enebolig,1,7
4030,Nissedal,01.01.2015,Enebolig,1,Enebolig,1,Enebolig,1,2
4030,Nissedal,01.01.2016,Enebolig,1,Enebolig,1,Enebolig,1,5
4030,Nissedal,01.01.2017,Enebolig,1,Enebolig,1,Enebolig,1,2
4030,Nissedal,01.01.2018,Enebolig,1,Enebolig,1,Enebolig,1,1
4030,Nissedal,01.01.2019,Enebolig,1,Enebolig,1,Enebolig,1,2
4030,Nissedal,01.01.2020,Enebolig,1,Enebolig,1,Enebolig,1,2
4030,Nissedal,01.01.2021,Enebolig,1,Enebolig,1,Enebolig,1,9
4030,Nissedal,01.01.2022,Enebolig,1,Enebolig,1,Enebolig,1,3
4030,Nissedal,01.01.2023,Enebolig,1,Enebolig,1,Enebolig,1,1
4030,Nissedal,01.01.2024,Enebolig,1,Enebolig,1,Enebolig,1,0
4030,Nissedal,01.01.2025,Enebolig,1,Enebolig,1,Enebolig,1,4
4032,Fyresdal,01.01.2000,Enebolig,1,Enebolig,1,Enebolig,1,3
4032,Fyresdal,01.01.2001,Enebolig,1,Enebolig,1,Enebolig,1,1
4032,Fyresdal,01.01.2002,Enebolig,1,Enebolig,1,Enebolig,1,1
4032,Fyresdal,01.01.2003,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2004,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2005,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2006,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2007,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2008,Enebolig,1,Enebolig,1,Enebolig,1,1
4032,Fyresdal,01.01.2009,Enebolig,1,Enebolig,1,Enebolig,1,3
4032,Fyresdal,01.01.2010,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2011,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2012,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2013,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2014,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2015,Enebolig,1,Enebolig,1,Enebolig,1,1
4032,Fyresdal,01.01.2016,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2017,Enebolig,1,Enebolig,1,Enebolig,1,2
4032,Fyresdal,01.01.2018,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2019,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2020,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2021,Enebolig,1,Enebolig,1,Enebolig,1,1
4032,Fyresdal,01.01.2022,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2023,Enebolig,1,Enebolig,1,Enebolig,1,4
4032,Fyresdal,01.01.2024,Enebolig,1,Enebolig,1,Enebolig,1,0
4032,Fyresdal,01.01.2025,Enebolig,1,Enebolig,1,Enebolig,1,3
4034,Tokke,01.01.2000,Enebolig,1,Enebolig,1,Enebolig,1,7
4034,Tokke,01.01.2001,Enebolig,1,Enebolig,1,Enebolig,1,2
4034,Tokke,01.01.2002,Enebolig,1,Enebolig,1,Enebolig,1,5
4034,Tokke,01.01.2003,Enebolig,1,Enebolig,1,Enebolig,1,5
4034,Tokke,01.01.2004,Enebolig,1,Enebolig,1,Enebolig,1,1
4034,Tokke,01.01.2005,Enebolig,1,Enebolig,1,Enebolig,1,6
4034,Tokke,01.01.2006,Enebolig,1,Enebolig,1,Enebolig,1,0
4034,Tokke,01.01.2007,Enebolig,1,Enebolig,1,Enebolig,1,0
4034,Tokke,01.01.2008,Enebolig,1,Enebolig,1,Enebolig,1,4
4034,Tokke,01.01.2009,Enebolig,1,Enebolig,1,Enebolig,1,4
4034,Tokke,01.01.2010,Enebolig,1,Enebolig,1,Enebolig,1,4
4034,Tokke,01.01.2011,Enebolig,1,Enebolig,1,Enebolig,1,1
4034,Tokke,01.01.2012,Enebolig,1,Enebolig,1,Enebolig,1,0
4034,Tokke,01.01.2013,Enebolig,1,Enebolig,1,Enebolig,1,4
4034,Tokke,01.01.2014,Enebolig,1,Enebolig,1,Enebolig,1,3
4034,Tokke,01.01.2015,Enebolig,1,Enebolig,1,Enebolig,1,0
4034,Tokke,01.01.2016,Enebolig,1,Enebolig,1,Enebolig,1,1
4034,Tokke,01.01.2017,Enebolig,1,Enebolig,1,Enebolig,1,2
4034,Tokke,01.01.2018,Enebolig,1,Enebolig,1,Enebolig,1,1
4034,Tokke,01.01.2019,Enebolig,1,Enebolig,1,Enebolig,1,5
4034,Tokke,01.01.2020,Enebolig,1,Enebolig,1,Enebolig,1,4
4034,Tokke,01.01.2021,Enebolig,1,Enebolig,1,Enebolig,1,1
4034,Tokke,01.01.2022,Enebolig,1,Enebolig,1,Enebolig,1,1
4034,Tokke,01.01.2023,Enebolig,1,Enebolig,1,Enebolig,1,4
4034,Tokke,01.01.2024,Enebolig,1,Enebolig,1,Enebolig,1,3
4034,Tokke,01.01.2025,Enebolig,1,Enebolig,1,Enebolig,1,4
4036,Vinje,01.01.2000,Enebolig,1,Enebolig,1,Enebolig,1,13
4036,Vinje,01.01.2001,Enebolig,1,Enebolig,1,Enebolig,1,26
4036,Vinje,01.01.2002,Enebolig,1,Enebolig,1,Enebolig,1,3
4036,Vinje,01.01.2003,Enebolig,1,Enebolig,1,Enebolig,1,4
4036,Vinje,01.01.2004,Enebolig,1,Enebolig,1,Enebolig,1,6
4036,Vinje,01.01.2005,Enebolig,1,Enebolig,1,Enebolig,1,5
4036,Vinje,01.01.2006,Enebolig,1,Enebolig,1,Enebolig,1,8
4036,Vinje,01.01.2007,Enebolig,1,Enebolig,1,Enebolig,1,2
4036,Vinje,01.01.2008,Enebolig,1,Enebolig,1,Enebolig,1,37
4036,Vinje,01.01.2009,Enebolig,1,Enebolig,1,Enebolig,1,12
4036,Vinje,01.01.2010,Enebolig,1,Enebolig,1,Enebolig,1,10
4036,Vinje,01.01.2011,Enebolig,1,Enebolig,1,Enebolig,1,3
4036,Vinje,01.01.2012,Enebolig,1,Enebolig,1,Enebolig,1,8
4036,Vinje,01.01.2013,Enebolig,1,Enebolig,1,Enebolig,1,9
4036,Vinje,01.01.2014,Enebolig,1,Enebolig,1,Enebolig,1,4
4036,Vinje,01.01.2015,Enebolig,1,Enebolig,1,Enebolig,1,10
4036,Vinje,01.01.2016,Enebolig,1,Enebolig,1,Enebolig,1,8
4036,Vinje,01.01.2017,Enebolig,1,Enebolig,1,Enebolig,1,3
4036,Vinje,01.01.2018,Enebolig,1,Enebolig,1,Enebolig,1,10
4036,Vinje,01.01.2019,Enebolig,1,Enebolig,1,Enebolig,1,6
4036,Vinje,01.01.2020,Enebolig,1,Enebolig,1,Enebolig,1,7
4036,Vinje,01.01.2021,Enebolig,1,Enebolig,1,Enebolig,1,9
4036,Vinje,01.01.2022,Enebolig,1,Enebolig,1,Enebolig,1,13
4036,Vinje,01.01.2023,Enebolig,1,Enebolig,1,Enebolig,1,5
4036,Vinje,01.01.2024,Enebolig,1,Enebolig,1,Enebolig,1,12
4036,Vinje,01.01.2025,Enebolig,1,Enebolig,1,Enebolig,1,4
4001,Porsgrunn,01.01.2000,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,9
4001,Porsgrunn,01.01.2001,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,18
4001,Porsgrunn,01.01.2002,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,22
4001,Porsgrunn,01.01.2003,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,10
4001,Porsgrunn,01.01.2004,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,3
4001,Porsgrunn,01.01.2005,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,12
4001,Porsgrunn,01.01.2006,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,11
4001,Porsgrunn,01.01.2007,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,5
4001,Porsgrunn,01.01.2008,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4001,Porsgrunn,01.01.2009,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,10
4001,Porsgrunn,01.01.2010,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4001,Porsgrunn,01.01.2011,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4001,Porsgrunn,01.01.2012,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4001,Porsgrunn,01.01.2013,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4001,Porsgrunn,01.01.2014,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,9
4001,Porsgrunn,01.01.2015,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,9
4001,Porsgrunn,01.01.2016,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,10
4001,Porsgrunn,01.01.2017,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,14
4001,Porsgrunn,01.01.2018,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,5
4001,Porsgrunn,01.01.2019,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,5
4001,Porsgrunn,01.01.2020,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4001,Porsgrunn,01.01.2021,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4001,Porsgrunn,01.01.2022,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4001,Porsgrunn,01.01.2023,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,10
4001,Porsgrunn,01.01.2024,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,1
4001,Porsgrunn,01.01.2025,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4003,Skien,01.01.2000,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,11
4003,Skien,01.01.2001,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,19
4003,Skien,01.01.2002,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,20
4003,Skien,01.01.2003,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,17
4003,Skien,01.01.2004,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,20
4003,Skien,01.01.2005,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,20
4003,Skien,01.01.2006,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,12
4003,Skien,01.01.2007,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,7
4003,Skien,01.01.2008,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,11
4003,Skien,01.01.2009,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,10
4003,Skien,01.01.2010,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,3
4003,Skien,01.01.2011,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,10
4003,Skien,01.01.2012,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,23
4003,Skien,01.01.2013,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,21
4003,Skien,01.01.2014,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,8
4003,Skien,01.01.2015,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,10
4003,Skien,01.01.2016,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,12
4003,Skien,01.01.2017,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4003,Skien,01.01.2018,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,26
4003,Skien,01.01.2019,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,7
4003,Skien,01.01.2020,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4003,Skien,01.01.2021,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4003,Skien,01.01.2022,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4003,Skien,01.01.2023,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4003,Skien,01.01.2024,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4003,Skien,01.01.2025,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4005,Notodden,01.01.2000,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4005,Notodden,01.01.2001,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4005,Notodden,01.01.2002,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4005,Notodden,01.01.2003,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4005,Notodden,01.01.2004,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4005,Notodden,01.01.2005,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4005,Notodden,01.01.2006,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,10
4005,Notodden,01.01.2007,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4005,Notodden,01.01.2008,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,10
4005,Notodden,01.01.2009,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4005,Notodden,01.01.2010,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4005,Notodden,01.01.2011,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4005,Notodden,01.01.2012,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4005,Notodden,01.01.2013,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,9
4005,Notodden,01.01.2014,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4005,Notodden,01.01.2015,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,7
4005,Notodden,01.01.2016,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4005,Notodden,01.01.2017,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4005,Notodden,01.01.2018,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4005,Notodden,01.01.2019,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,5
4005,Notodden,01.01.2020,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4005,Notodden,01.01.2021,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4005,Notodden,01.01.2022,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4005,Notodden,01.01.2023,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4005,Notodden,01.01.2024,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4005,Notodden,01.01.2025,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2000,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4010,Siljan,01.01.2001,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2002,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2003,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2004,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2005,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4010,Siljan,01.01.2006,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4010,Siljan,01.01.2007,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4010,Siljan,01.01.2008,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4010,Siljan,01.01.2009,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2010,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2011,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2012,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2013,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2014,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2015,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2016,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2017,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4010,Siljan,01.01.2018,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2019,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4010,Siljan,01.01.2020,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2021,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4010,Siljan,01.01.2022,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2023,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2024,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4010,Siljan,01.01.2025,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4012,Bamble,01.01.2000,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4012,Bamble,01.01.2001,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4012,Bamble,01.01.2002,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,7
4012,Bamble,01.01.2003,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4012,Bamble,01.01.2004,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4012,Bamble,01.01.2005,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,3
4012,Bamble,01.01.2006,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,10
4012,Bamble,01.01.2007,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4012,Bamble,01.01.2008,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4012,Bamble,01.01.2009,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,17
4012,Bamble,01.01.2010,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4012,Bamble,01.01.2011,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4012,Bamble,01.01.2012,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,14
4012,Bamble,01.01.2013,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4012,Bamble,01.01.2014,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4012,Bamble,01.01.2015,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,20
4012,Bamble,01.01.2016,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,12
4012,Bamble,01.01.2017,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,12
4012,Bamble,01.01.2018,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4012,Bamble,01.01.2019,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4012,Bamble,01.01.2020,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,6
4012,Bamble,01.01.2021,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,3
4012,Bamble,01.01.2022,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4012,Bamble,01.01.2023,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4012,Bamble,01.01.2024,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4012,Bamble,01.01.2025,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4014,Kragerø,01.01.2000,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4014,Kragerø,01.01.2001,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4014,Kragerø,01.01.2002,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4014,Kragerø,01.01.2003,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4014,Kragerø,01.01.2004,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4014,Kragerø,01.01.2005,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,4
4014,Kragerø,01.01.2006,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4014,Kragerø,01.01.2007,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,0
4014,Kragerø,01.01.2008,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
4014,Kragerø,01.01.2009,"Enebolig med hybelleilighet, sokkelleilighet o.l.",6,Enebolig,1,Enebolig,1,2
