region,næring (SN2007),antall ansatte,statistikkvariabel,år,value
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2011,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2012,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2013,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2014,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2015,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2016,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2017,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2018,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2019,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2020,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2021,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2022,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2023,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2024,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2025,0
Drangedal,Bygge- og anleggsvirksomhet,250 ansatte og over,Bedrifter,2026,0
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2009,22
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2010,21
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2011,20
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2012,18
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2013,21
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2014,18
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2015,20
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2016,25
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2017,25
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2018,22
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2019,21
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2020,20
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2021,18
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2022,18
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2023,19
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2024,21
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2025,25
Drangedal,"Varehandel, reparasjon av motorvogner",Ingen ansatte,Bedrifter,2026,27
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2009,15
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2010,17
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2011,13
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2012,13
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2013,16
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2014,19
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2015,17
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2016,10
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2017,11
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2018,11
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2019,9
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2020,5
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2021,7
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2022,9
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2023,9
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2024,11
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2025,15
Drangedal,"Varehandel, reparasjon av motorvogner",1-4 ansatte,Bedrifter,2026,13
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2009,7
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2010,7
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2011,8
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2012,10
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2013,7
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2014,7
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2015,8
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2016,9
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2017,7
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2018,9
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2019,11
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2020,10
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2021,9
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2022,6
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2023,7
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2024,6
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2025,5
Drangedal,"Varehandel, reparasjon av motorvogner",5-9 ansatte,Bedrifter,2026,5
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2009,2
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2010,3
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2011,3
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2012,2
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2013,3
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2014,1
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2015,2
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2016,4
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2017,4
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2018,3
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2019,3
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2020,5
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2021,5
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2022,6
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2023,6
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2024,5
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2025,4
Drangedal,"Varehandel, reparasjon av motorvogner",10-19 ansatte,Bedrifter,2026,4
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2009,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2010,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2011,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2012,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2013,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2014,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2015,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2016,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2017,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2018,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2019,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2020,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2021,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2022,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2023,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2024,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2025,1
Drangedal,"Varehandel, reparasjon av motorvogner",20-49 ansatte,Bedrifter,2026,2
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2009,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2010,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2011,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2012,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2013,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2014,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2015,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2016,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2017,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2018,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2019,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2020,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2021,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2022,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2023,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2024,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2025,0
Drangedal,"Varehandel, reparasjon av motorvogner",50-99 ansatte,Bedrifter,2026,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2009,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2010,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2011,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2012,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2013,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2014,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2015,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2016,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2017,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2018,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2019,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2020,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2021,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2022,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2023,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2024,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2025,0
Drangedal,"Varehandel, reparasjon av motorvogner",100 - 249 ansatte,Bedrifter,2026,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2009,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2010,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2011,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2012,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2013,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2014,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2015,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2016,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2017,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2018,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2019,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2020,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2021,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2022,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2023,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2024,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2025,0
Drangedal,"Varehandel, reparasjon av motorvogner",250 ansatte og over,Bedrifter,2026,0
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2009,11
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2010,12
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2011,9
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2012,11
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2013,8
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2014,9
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2015,8
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2016,12
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2017,12
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2018,14
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2019,16
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2020,14
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2021,14
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2022,17
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2023,15
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2024,9
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2025,8
Drangedal,Transport og lagring,Ingen ansatte,Bedrifter,2026,7
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2009,2
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2010,3
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2011,5
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2012,4
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2013,4
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2014,4
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2015,5
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2016,3
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2017,3
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2018,5
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2019,3
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2020,4
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2021,3
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2022,3
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2023,3
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2024,1
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2025,3
Drangedal,Transport og lagring,1-4 ansatte,Bedrifter,2026,3
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2009,6
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2010,4
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2011,4
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2012,2
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2013,3
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2014,1
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2015,1
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2016,2
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2017,2
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2018,1
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2019,1
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2020,1
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2021,1
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2022,1
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2023,1
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2024,3
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2025,1
Drangedal,Transport og lagring,5-9 ansatte,Bedrifter,2026,0
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2009,0
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2010,1
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2011,1
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2012,2
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2013,1
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2014,2
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2015,2
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2016,0
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2017,1
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2018,1
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2019,1
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2020,2
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2021,2
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2022,2
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2023,2
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2024,1
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2025,1
Drangedal,Transport og lagring,10-19 ansatte,Bedrifter,2026,0
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2009,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2010,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2011,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2012,0
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2013,0
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2014,0
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2015,0
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2016,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2017,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2018,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2019,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2020,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2021,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2022,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2023,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2024,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2025,1
Drangedal,Transport og lagring,20-49 ansatte,Bedrifter,2026,2
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2009,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2010,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2011,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2012,1
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2013,1
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2014,1
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2015,1
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2016,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2017,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2018,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2019,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2020,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2021,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2022,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2023,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2024,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2025,0
Drangedal,Transport og lagring,50-99 ansatte,Bedrifter,2026,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2009,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2010,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2011,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2012,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2013,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2014,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2015,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2016,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2017,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2018,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2019,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2020,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2021,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2022,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2023,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2024,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2025,0
Drangedal,Transport og lagring,100 - 249 ansatte,Bedrifter,2026,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2009,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2010,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2011,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2012,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2013,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2014,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2015,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2016,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2017,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2018,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2019,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2020,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2021,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2022,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2023,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2024,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2025,0
Drangedal,Transport og lagring,250 ansatte og over,Bedrifter,2026,0
