ULYKKESDATO;ULYKKESKLOKKESLETT;UKEDAG;ULYKKESKODE;ANTALL ENHETER;VEGTYPE;STEDSFORHOLD;TETTSTED;FARTSGRENSE;HISTORISK VEGKATEGORI;HISTORISK VEGNUMMER;UID;UKEDAGSTYPE;ULYKKESTYPE;ULYKKESTYPE UNDERKATEGORI;ÅR;ANTALL ANDRE ENHETER;ANTALL BUSS;ANTALL FOTGJENGERE;ANTALL LASTEBIL;ANTALL LETT MC;ANTALL MC;ANTALL MOPED;ANTALL PERSONBIL;ANTALL SKINNEGÅENDE MATERIELL;ANTALL LITEN ELEKTRISK MOTORVOGN;ANTALL SYKKEL;ANTALL TRAKTOR;ANTALL UKJENTE ENHETER;ANTALL VAREBIL;VEGBELYSNING;FYLKENAVN;FYLKENUMMER;KOMMUNENAVN;KOMMUNENUMMER;VEGSYSTEMREFERANSE;VEGKATEGORI;VEGNUMMER;VEGOBJEKT_ID;Latitude;Longitude;VEGKATEGORI (grupper);ALVORLIGHETSGRAD;MÅNED;ANTALL DREPTE;ANTALL MEGET ALVORLIG SKADET;ANTALL ALVORLIG SKADET;ANTALL LETTERE SKADET;DEKKETYPE;FØREFORHOLD;VÆRFORHOLD;LYSFORHOLD;KJØREFELTTYPE;ANTALL KJØREFELT;ÅRSDØGNTRAFIKK
mandag 9. mai 2005;15:28:00;Mandag;Avsvinging til venstre foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;50;Kommunal veg;35800;UID1000201133;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2005;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;KV35800 S1D1 m811;Kommunal veg;35800;107126448;59,21597566;9,568734041;Kommunal veg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
mandag 9. mai 2011;19:58:00;Mandag;Enslig kjøretøy veltet i kjørebanen;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;134;UID1000249187;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2011;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Vinje;4036;;;0;285579547;59,67442966;7,810241749;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
mandag 9. november 1998;19:00:00;Mandag;Møting på rett vegstrekning;2;Motortrafikkveg;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;90;Europaveg;18;UID1000203828;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;1998;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107142376;59,07496898;9,662565377;Fylkesveg;;11;;;;;Asfalt, oljegrus;Snø / isbelagt veg;Dårlig sikt, nedbør;Mørkt med vegbelysning;Vanlig kjørefelt;3;
onsdag 1. desember 1993;16:05:00;Onsdag;Fotgjenger krysset kjørebanen på bortsiden av krysset;2;Ukjent;4 armet kryss (X-kryss);Tettsted;50;Riksveg;354;UID1000205870;Yrkesdøgn;Fotgjenger/akende;Fotgjenger krysset kjørebanen;1993;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107154688;59,10613146;9,659266109;Fylkesveg;;12;;;;;Ukjent;Snø / isbelagt veg;Dårlig sikt, nedbør;Tussmørke, skumring;Ukjent;;
onsdag 1. januar 1992;14:40:00;Onsdag;Enslig kjøretøy kjørte utfor på venstre side i venstrekurve;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;36;UID1000206728;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107159417;59,36236121;9,184276925;Fylkesveg;;1;;;;;Ukjent;Snø / isbelagt veg;God sikt, opphold;Dagslys;Ukjent;;
onsdag 1. oktober 2003;13:10:00;Onsdag;Fotgjenger krysset kjørebanen i gangfelt utenfor kryss;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Kommunal veg;4360;UID1000201872;Yrkesdøgn;Fotgjenger/akende;Fotgjenger krysset kjørebanen;2003;0;1;1;0;0;0;0;0;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;107130948;59,13849975;9,643547247;Fylkesveg;;10;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 1. oktober 2008;14:54:00;Onsdag;Samtidig venstresving;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Riksveg;354;UID1000231845;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2008;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;197781647;59,04022737;9,675528151;Fylkesveg;;10;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;3;
onsdag 1. oktober 2008;16:20:00;Onsdag;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;356;UID1000231846;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2008;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;197781654;59,12259718;9,604726141;Fylkesveg;;10;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 1. oktober 2014;15:00:00;Onsdag;Påkjøring bakfra;3;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;70;Riksveg;36;UID1000269584;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2014;0;0;0;1;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;572664144;59,18155315;9,57198457;Fylkesveg;;10;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;3;
onsdag 10. april 2024;13:37:00;Onsdag;Ulykke med uklart forløp hvor fotgjenger gikk langs eller oppholdt seg i kj.banen;2;Vanlig veg/gate;Ukjent;Tettsted;;Privat veg;99999;UID2040749285;Yrkesdøgn;Fotgjenger/akende;Fotgjenger langs vegen eller i kjørebanen;2024;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;PF99999 S1D1 m0;Privat veg;99999;1024082168;59,17425836;9,640621815;Privat veg;;4;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;2;
onsdag 10. august 2005;08:00:00;Onsdag;Påkjøring bakfra;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;38;UID1000200899;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2005;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Kragerø;4014;;;0;107125070;58,873607;9,369277559;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 10. august 2005;08:40:00;Onsdag;Venstresving foran kjørende i motsatt retning;2;Annet (plass m.m.);Annet (P-plass, torv, o. l.);Ikke tettsted;;Kommunal veg;1019;UID1000200906;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2005;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Ukjent;Telemark;40;Kragerø;4014;;;0;107125101;58,87087487;9,373494257;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 10. august 2005;08:39:00;Onsdag;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Europaveg;134;UID1000200980;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2005;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107125529;59,56498555;9,224929571;Fylkesveg;;8;;;;;Asfalt, oljegrus;Ukjent;Ukjent;Dagslys;Vanlig kjørefelt;2;
onsdag 10. juli 1996;07:20:00;Onsdag;Påkjøring forøvrig ved venstresving;2;Vanlig veg/gate;Avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000204775;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;1996;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107148020;59,34941485;9,203403496;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 10. mai 2006;13:00:00;Onsdag;Venstresving foran kjørende i samme retning;2;;Vegstrekning utenfor kryss/avkjørsel;Tettsted;30;Fylkesveg;43;UID1000213413;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2006;0;0;0;0;0;0;0;0;0;0;2;0;0;0;Nei;Telemark;40;Skien;4003;;;0;114365916;59,20457214;9,585710887;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;;2;3706
onsdag 10. september 1997;08:15:00;Onsdag;Enslig kjøretøy kjørte utfor på venstre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;357;UID1000204298;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1997;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107145157;59,21167531;9,53791461;Fylkesveg;;9;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 11. februar 2004;16:22:00;Onsdag;Påkjøring bakfra;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;50;Riksveg;36;UID1000201708;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2004;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;107130017;59,41087325;9,078040095;Fylkesveg;;2;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 11. februar 2009;17:09:00;Onsdag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;60;Fylkesveg;2;UID1000234350;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2009;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;209971179;59,12492939;9,692725261;Fylkesveg;;2;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
onsdag 11. november 1992;21:05:00;Onsdag;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;356;UID1000206349;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1992;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107157325;59,12259501;9,60467397;Fylkesveg;;11;;;;;Ukjent;Våt, bar veg;Dårlig sikt, nedbør;Mørkt uten vegbelysning;Ukjent;;
onsdag 11. september 2013;13:30:00;Onsdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Europaveg;134;UID1000263562;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2013;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Ukjent;Telemark;40;Notodden;4005;;;0;457597307;59,58225816;9,31801713;Fylkesveg;;9;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 11. september 2013;08:02:00;Onsdag;Ulykke med uklart forløp hvor enslig kjøretøy kjørte utfor vegen;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;36;UID1000263565;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2013;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Nome;4018;;;0;457597333;59,32814738;9,229199228;Fylkesveg;;9;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 12. desember 2012;10:06:00;Onsdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;70;Riksveg;36;UID1000258532;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2012;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;370739865;59,32828258;9,227379364;Fylkesveg;;12;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 12. mars 1997;13:40:00;Onsdag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Riksveg;36;UID1000204566;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;1997;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107146703;59,13525887;9,670127928;Fylkesveg;;3;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 12. november 2008;08:25:00;Onsdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;70;Riksveg;36;UID1000232540;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2008;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;200424690;59,35345862;9,194566858;Fylkesveg;;11;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Tussmørke, skumring;Vanlig kjørefelt;2;
onsdag 13. april 1994;17:20:00;Onsdag;Kjøring i parallelle kjørefelter forøvrig;2;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Riksveg;36;UID1000205734;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;1994;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107153816;59,19604707;9,60443094;Fylkesveg;;4;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;;
onsdag 13. desember 2017;22:52:00;Onsdag;Ulykke med uklart forløp ved møting;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Europaveg;134;UID1000285256;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2017;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Nei;Telemark;40;Vinje;4036;;;0;845822333;59,6170267;7,868567434;Fylkesveg;;12;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, nedbør;Mørkt uten vegbelysning;Vanlig kjørefelt;2;1700
onsdag 13. mai 2009;21:00:00;Onsdag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;134;UID1000236241;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2009;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Kviteseid;4028;;;0;218272642;59,47862088;8,376875384;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 14. april 2004;15:34:00;Onsdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;353;UID1000201634;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2004;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Bamble;4012;;;0;107129576;59,0509194;9,637886609;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;4438
onsdag 14. august 2002;19:45:00;Onsdag;Ulykke med uklart forløp / ulykke som ikke faller inn under noen bestemt ul.kode;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;50;Riksveg;356;UID1000202198;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2002;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107132781;59,12430981;9,583239126;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 14. januar 2009;07:35:00;Onsdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;54;UID1000233901;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2009;0;0;0;1;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;204583331;59,18385359;9,517166317;Fylkesveg;;1;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Tussmørke, skumring;Vanlig kjørefelt;2;
onsdag 14. juni 2006;16:00:00;Onsdag;Påkjøring bakfra;5;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;354;UID1000214123;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2006;0;0;0;0;0;0;0;5;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;114369526;59,1883821;9,598872859;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 14. mars 2001;20:25:00;Onsdag;Påkjøring bakfra;2;Vanlig veg/gate;4 armet kryss (X-kryss);Ikke tettsted;60;Riksveg;36;UID1000202926;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2001;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107137061;59,19298749;9,58781225;Fylkesveg;;3;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
onsdag 15. juni 2005;00:01:00;Onsdag;Kryssende kjøreretninger (uten avsvinging);2;Vanlig veg/gate;4 armet kryss (X-kryss);Ikke tettsted;;Kommunal veg;1220;UID1000201095;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2005;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;107126212;59,11202778;9,652991741;Fylkesveg;;6;;;;;Asfalt, oljegrus;Ukjent;Ukjent;Mørkt med vegbelysning;Vanlig kjørefelt;;
onsdag 15. juni 2011;15:00:00;Onsdag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;134;UID1000249951;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2011;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Kviteseid;4028;;;0;289027221;59,48950733;8,32525578;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 15. mai 1996;13:25:00;Onsdag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;80;Riksveg;11;UID1000204904;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;1996;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107148749;59,56527363;9,223709179;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 16. april 2014;12:37:00;Onsdag;Kryssende kjøreretninger (uten avsvinging);2;Vanlig veg/gate;4 armet kryss (X-kryss);Tettsted;30;Fylkesveg;30;UID1000266708;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2014;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;499338768;59,11724977;9,718381864;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;800
onsdag 16. august 2000;19:00:00;Onsdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;134;UID1000203157;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Nei;Telemark;40;Notodden;4005;;;0;107138455;59,58335632;9,299017408;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;3250
onsdag 16. mai 2018;15:07:00;Onsdag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;60;Fylkesveg;32;UID1000286442;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2018;0;0;0;1;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;860884862;59,12262023;9,707541209;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;16000
onsdag 16. november 1994;10:20:00;Onsdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;30;UID1000205498;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1994;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107152418;59,10534495;9,763795585;Fylkesveg;;11;;;;;Ukjent;Snø / isbelagt veg;God sikt, opphold;Dagslys;Ukjent;;
onsdag 16. september 1998;06:45:00;Onsdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;361;UID1000203814;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1998;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107142290;59,65080816;9,00466864;Fylkesveg;;9;;;;;Asfalt, oljegrus;Våt, bar veg;Dårlig sikt, nedbør;Tussmørke, skumring;Vanlig kjørefelt;2;
onsdag 16. september 2009;15:30:00;Onsdag;Påkjøring bakfra;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;354;UID1000238705;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2009;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;230287267;59,1570416;9,636891567;Fylkesveg;;9;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 17. august 2005;10:50:00;Onsdag;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;36;UID1000200994;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2005;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Ukjent;Telemark;40;Seljord;4022;;;0;107125622;59,45115626;8,734716971;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
onsdag 17. august 2011;12:13:00;Onsdag;Påkjøring ved vending foran kjørende i samme retning;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;80;Europaveg;18;UID1000250351;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2011;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;296422106;59,07432372;9,662193885;Fylkesveg;;8;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;1;5000
onsdag 17. januar 1990;07:45:00;Onsdag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;18;UID1000207576;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1990;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;107164535;58,97201234;9,51127872;Fylkesveg;;1;;;;;Ukjent;Våt, bar veg;God sikt, opphold;Mørkt med vegbelysning;Ukjent;;
onsdag 18. desember 2002;19:30:00;Onsdag;Avsvinging til venstre foran kjørende i motsatt retning;2;Vanlig veg/gate;4 armet kryss (X-kryss);Ikke tettsted;60;Riksveg;36;UID1000202241;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2002;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107133055;59,1931716;9,587695343;Fylkesveg;;12;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
onsdag 18. januar 1995;11:30:00;Onsdag;Fotgjenger stod stille eller oppholdt seg forøvrig i kjørebanen;2;Ukjent;Annet (P-plass, torv, o. l.);Ikke tettsted;;;;UID1000205442;Yrkesdøgn;Fotgjenger/akende;Fotgjenger langs vegen eller i kjørebanen;1995;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;PF99999 S1D1 m0;Privat veg;99999;107152030;59,19725909;9,603063879;Privat veg;;1;;;;;Ukjent;Våt, bar veg;God sikt, nedbør;Dagslys;Ukjent;;
