ssbid_250,År,ant_virksomheter,ant_ansatte
21922506576250,2024-01-01,16,16
21922506576500,2024-01-01,17,53
21922506576750,2024-01-01,9,60
21922506577500,2024-01-01,6,123
21922506577750,2024-01-01,9,6
21922506578000,2024-01-01,1,0
21922506578250,2024-01-01,4,0
21922506578750,2024-01-01,1,1
21922506579250,2024-01-01,1,0
21922506579750,2024-01-01,1,0
21922506580000,2024-01-01,1,0
21922506580500,2024-01-01,1,0
21922506580750,2024-01-01,1,0
21925006565750,2024-01-01,27,1723
21925006566000,2024-01-01,4,255
21925006567000,2024-01-01,8,14
21925006567250,2024-01-01,6,179
21925006567500,2024-01-01,8,89
21925006568000,2024-01-01,2,0
21925006568500,2024-01-01,5,0
21925006568750,2024-01-01,7,52
21925006569000,2024-01-01,15,21
21925006569250,2024-01-01,21,120
21925006569500,2024-01-01,7,9
21925006569750,2024-01-01,3,1
21925006570000,2024-01-01,1,0
21925006571500,2024-01-01,3,26
21925006571750,2024-01-01,24,313
21925006572000,2024-01-01,12,10
21925006572250,2024-01-01,6,21
21925006572500,2024-01-01,5,0
21925006572750,2024-01-01,7,0
21925006573000,2024-01-01,8,159
21925006573250,2024-01-01,9,0
21925006573500,2024-01-01,8,0
21925006573750,2024-01-01,16,5
21925006574000,2024-01-01,8,1
21925006574500,2024-01-01,47,417
21925006574750,2024-01-01,3,3
21925006575000,2024-01-01,9,11
21925006575250,2024-01-01,35,125
21925006575500,2024-01-01,26,16
21925006575750,2024-01-01,11,94
21925006576000,2024-01-01,9,1
21925006576250,2024-01-01,3,0
21925006576500,2024-01-01,9,13
21925006576750,2024-01-01,12,1
21925006577000,2024-01-01,3,48
21925006579000,2024-01-01,3,0
21925006579250,2024-01-01,1,0
21925006580500,2024-01-01,1,0
21925006581500,2024-01-01,1,1
21925006582500,2024-01-01,2,0
21927506565750,2024-01-01,12,258
21927506566500,2024-01-01,1,5
21927506566750,2024-01-01,14,120
21927506567000,2024-01-01,6,19
21927506567250,2024-01-01,2,13
21927506567500,2024-01-01,65,437
21927506567750,2024-01-01,2,20
21927506568000,2024-01-01,1,0
21927506568500,2024-01-01,6,2
21927506568750,2024-01-01,11,12
21927506569000,2024-01-01,7,36
21927506569250,2024-01-01,7,137
21927506569500,2024-01-01,14,28
21927506570250,2024-01-01,2,0
21927506570500,2024-01-01,3,141
21927506570750,2024-01-01,1,1
21927506571500,2024-01-01,2,44
21927506571750,2024-01-01,36,208
21927506572000,2024-01-01,10,10
21927506572250,2024-01-01,17,17
21927506572500,2024-01-01,4,9
21927506572750,2024-01-01,15,101
21927506573000,2024-01-01,4,0
21927506573250,2024-01-01,6,5
21927506573500,2024-01-01,10,37
21927506573750,2024-01-01,11,2
21927506574000,2024-01-01,5,226
21927506574250,2024-01-01,7,75
21927506574500,2024-01-01,11,4
21927506574750,2024-01-01,14,1
21927506575000,2024-01-01,18,1
21927506575250,2024-01-01,17,58
21927506575500,2024-01-01,8,6
21927506575750,2024-01-01,5,0
21927506576000,2024-01-01,7,13
21927506576250,2024-01-01,7,7
21927506576500,2024-01-01,3,1
21927506576750,2024-01-01,1,0
21927506578750,2024-01-01,1,0
21927506579000,2024-01-01,1,0
21927506580000,2024-01-01,1,0
21927506581000,2024-01-01,1,0
21927506581250,2024-01-01,1,5
21927506581750,2024-01-01,2,0
21930006565000,2024-01-01,1,13
21930006565250,2024-01-01,24,152
21930006565500,2024-01-01,5,354
21930006566750,2024-01-01,4,9
21930006567000,2024-01-01,13,9
21930006567250,2024-01-01,16,113
21930006567500,2024-01-01,27,219
21930006567750,2024-01-01,9,0
21930006568000,2024-01-01,4,0
21930006568250,2024-01-01,5,0
21930006568500,2024-01-01,2,1
21930006568750,2024-01-01,16,122
21930006569000,2024-01-01,9,53
21930006569250,2024-01-01,22,63
21930006569500,2024-01-01,3,0
21930006569750,2024-01-01,3,0
21930006570000,2024-01-01,6,2
21930006570250,2024-01-01,3,0
21930006570500,2024-01-01,3,0
21930006570750,2024-01-01,11,2
21930006571500,2024-01-01,5,54
21930006571750,2024-01-01,6,77
21930006572000,2024-01-01,5,22
21930006572250,2024-01-01,1,0
21930006572500,2024-01-01,7,24
21930006573250,2024-01-01,12,34
21930006573500,2024-01-01,13,25
21930006573750,2024-01-01,14,3
21930006574000,2024-01-01,15,23
21930006574250,2024-01-01,6,1
21930006574500,2024-01-01,10,1
21930006574750,2024-01-01,7,51
21930006575000,2024-01-01,6,1
21930006575250,2024-01-01,5,0
21930006575500,2024-01-01,10,3
21930006575750,2024-01-01,12,39
21930006576000,2024-01-01,8,9
21930006576250,2024-01-01,8,0
21930006576500,2024-01-01,6,2
21930006578500,2024-01-01,1,0
21930006578750,2024-01-01,2,0
21930006579750,2024-01-01,1,2
21932506561250,2024-01-01,2,1
21932506564500,2024-01-01,6,1
21932506564750,2024-01-01,7,9
21932506565000,2024-01-01,4,72
21932506565250,2024-01-01,1,0
21932506565500,2024-01-01,3,21
21932506566250,2024-01-01,1,0
21932506566500,2024-01-01,8,36
21932506566750,2024-01-01,7,6
21932506567000,2024-01-01,14,3
21932506567250,2024-01-01,18,77
21932506567500,2024-01-01,10,100
21932506567750,2024-01-01,13,189
21932506568000,2024-01-01,20,93
21932506568250,2024-01-01,12,16
21932506568500,2024-01-01,6,278
21932506568750,2024-01-01,4,1
21932506569000,2024-01-01,4,63
21932506569250,2024-01-01,14,268
21932506569500,2024-01-01,14,6
21932506569750,2024-01-01,15,75
21932506570000,2024-01-01,6,1
21932506570250,2024-01-01,8,68
21932506570500,2024-01-01,31,358
21932506570750,2024-01-01,44,300
21932506571000,2024-01-01,3,0
21932506571250,2024-01-01,17,91
21932506571500,2024-01-01,33,136
21932506571750,2024-01-01,4,4
21932506572000,2024-01-01,1,33
21932506572250,2024-01-01,8,48
21932506572500,2024-01-01,19,42
21932506572750,2024-01-01,2,10
21932506573000,2024-01-01,15,3
21932506573250,2024-01-01,9,5
21932506573500,2024-01-01,1,0
21932506573750,2024-01-01,6,2
21932506574000,2024-01-01,10,62
21932506574250,2024-01-01,8,11
21932506574500,2024-01-01,5,3
21932506574750,2024-01-01,9,13
21932506575000,2024-01-01,6,1
21932506575250,2024-01-01,9,26
21932506575500,2024-01-01,2,0
21932506575750,2024-01-01,8,30
21932506578500,2024-01-01,2,0
21932506578750,2024-01-01,2,0
21932506581250,2024-01-01,1,0
21935006560750,2024-01-01,1,0
21935006562500,2024-01-01,2,2
21935006564000,2024-01-01,1,1
21935006564250,2024-01-01,3,0
21935006564500,2024-01-01,9,3
21935006564750,2024-01-01,5,4
21935006565000,2024-01-01,1,12
21935006566000,2024-01-01,2,0
21935006566250,2024-01-01,7,0
21935006566500,2024-01-01,7,40
21935006566750,2024-01-01,8,2
21935006567000,2024-01-01,8,166
21935006567250,2024-01-01,4,50
21935006567500,2024-01-01,70,489
21935006567750,2024-01-01,8,107
21935006568000,2024-01-01,47,284
21935006568250,2024-01-01,16,9
21935006568500,2024-01-01,16,8
21935006568750,2024-01-01,1,0
21935006569000,2024-01-01,27,293
21935006569250,2024-01-01,7,153
21935006569500,2024-01-01,5,1
21935006569750,2024-01-01,12,4
21935006570000,2024-01-01,6,3
21935006570500,2024-01-01,8,32
21935006570750,2024-01-01,8,91
21935006571000,2024-01-01,3,0
21935006571250,2024-01-01,2,0
21935006572000,2024-01-01,7,55
21935006572250,2024-01-01,12,40
21935006572500,2024-01-01,6,2
21935006572750,2024-01-01,11,9
21935006573000,2024-01-01,6,4
21935006573500,2024-01-01,8,14
21935006574000,2024-01-01,13,5
21935006574250,2024-01-01,5,0
21935006574500,2024-01-01,8,3
21935006574750,2024-01-01,5,0
21935006575000,2024-01-01,2,0
21935006575250,2024-01-01,1,0
21935006577500,2024-01-01,1,0
21935006577750,2024-01-01,1,0
21935006578250,2024-01-01,3,0
21935006581000,2024-01-01,2,3
21937506560250,2024-01-01,1,0
21937506563750,2024-01-01,3,0
21937506564000,2024-01-01,1,0
21937506564250,2024-01-01,4,1
21937506564500,2024-01-01,8,9
21937506564750,2024-01-01,1,0
21937506565000,2024-01-01,8,127
21937506565250,2024-01-01,3,36
21937506565500,2024-01-01,1,0
21937506565750,2024-01-01,2,0
21937506566000,2024-01-01,4,1
21937506566250,2024-01-01,4,0
21937506566500,2024-01-01,4,5
21937506566750,2024-01-01,4,3
21937506567000,2024-01-01,9,0
21937506567250,2024-01-01,10,1
21937506567500,2024-01-01,32,73
21937506567750,2024-01-01,137,428
21937506568000,2024-01-01,10,15
21937506568250,2024-01-01,14,5
21937506568500,2024-01-01,9,19
21937506568750,2024-01-01,12,8
21937506569000,2024-01-01,6,5
21937506569250,2024-01-01,7,1
21937506569500,2024-01-01,3,0
21937506569750,2024-01-01,6,4
21937506570250,2024-01-01,7,110
21937506570500,2024-01-01,9,2
21937506571000,2024-01-01,2,0
21937506571250,2024-01-01,1,12
21937506571500,2024-01-01,1,18
21937506571750,2024-01-01,35,96
21937506572000,2024-01-01,12,23
21937506572250,2024-01-01,12,8
21937506572500,2024-01-01,9,12
21937506572750,2024-01-01,2,48
21937506573000,2024-01-01,2,6
21937506573500,2024-01-01,1,0
21937506573750,2024-01-01,1,0
21937506574250,2024-01-01,2,0
21937506574500,2024-01-01,3,0
21937506574750,2024-01-01,1,0
21937506575000,2024-01-01,3,0
21937506575250,2024-01-01,1,0
21937506576750,2024-01-01,1,4
21937506577000,2024-01-01,1,4
21937506577250,2024-01-01,4,6
21937506577500,2024-01-01,1,0
21937506577750,2024-01-01,2,0
21937506578000,2024-01-01,2,0
21937506578500,2024-01-01,1,15
21937506578750,2024-01-01,1,0
21937506579000,2024-01-01,1,0
21937506581000,2024-01-01,1,0
21940006560250,2024-01-01,2,0
21940006561000,2024-01-01,1,1
21940006561500,2024-01-01,2,0
21940006562000,2024-01-01,1,0
21940006562250,2024-01-01,2,0
21940006563750,2024-01-01,2,0
21940006564000,2024-01-01,1,0
21940006564250,2024-01-01,3,6
21940006564500,2024-01-01,4,32
21940006564750,2024-01-01,2,0
21940006565000,2024-01-01,8,13
21940006565250,2024-01-01,4,0
21940006565500,2024-01-01,2,1
21940006565750,2024-01-01,4,0
21940006566000,2024-01-01,5,69
21940006566250,2024-01-01,10,4
21940006566500,2024-01-01,10,0
21940006566750,2024-01-01,12,16
21940006567000,2024-01-01,15,28
21940006567250,2024-01-01,35,27
21940006567500,2024-01-01,32,71
21940006567750,2024-01-01,85,263
21940006568000,2024-01-01,10,0
21940006568250,2024-01-01,6,0
21940006568500,2024-01-01,7,0
21940006568750,2024-01-01,16,38
21940006569000,2024-01-01,9,55
21940006569250,2024-01-01,1,0
21940006569500,2024-01-01,1,0
21940006570000,2024-01-01,1,0
21940006570250,2024-01-01,2,0
21940006570500,2024-01-01,11,0
21940006570750,2024-01-01,10,6
21940006571000,2024-01-01,2,6
21940006571250,2024-01-01,4,45
21940006571500,2024-01-01,9,344
21940006571750,2024-01-01,7,10
21940006572000,2024-01-01,7,3
21940006572250,2024-01-01,1,0
21940006572500,2024-01-01,2,1
21940006572750,2024-01-01,7,12
21940006573000,2024-01-01,4,10
21940006573250,2024-01-01,1,1
21940006573750,2024-01-01,3,0
21940006576000,2024-01-01,3,0
21940006576250,2024-01-01,9,2
21940006576500,2024-01-01,2,0
21940006576750,2024-01-01,2,7
21940006577000,2024-01-01,1,0
21940006577250,2024-01-01,1,0
21940006578500,2024-01-01,1,0
21940006581000,2024-01-01,3,0
21940006581250,2024-01-01,1,0
21942506560000,2024-01-01,1,0
21942506560750,2024-01-01,9,67
21942506562750,2024-01-01,1,0
21942506563000,2024-01-01,1,0
21942506563750,2024-01-01,3,0
21942506564000,2024-01-01,9,8
21942506564500,2024-01-01,3,10
21942506564750,2024-01-01,5,0
21942506565000,2024-01-01,11,13
21942506565500,2024-01-01,11,0
21942506565750,2024-01-01,11,38
21942506566000,2024-01-01,7,0
21942506566250,2024-01-01,1,0
21942506566500,2024-01-01,1,0
21942506566750,2024-01-01,9,270
21942506567000,2024-01-01,6,186
21942506567250,2024-01-01,11,5
21942506567500,2024-01-01,28,176
21942506567750,2024-01-01,104,498
21942506568000,2024-01-01,42,807
21942506568250,2024-01-01,19,48
21942506568500,2024-01-01,6,1
21942506568750,2024-01-01,8,15
21942506569000,2024-01-01,5,0
21942506569250,2024-01-01,1,0
21942506569500,2024-01-01,4,0
21942506570250,2024-01-01,18,5
21942506570500,2024-01-01,11,136
21942506570750,2024-01-01,6,22
21942506571000,2024-01-01,10,61
21942506571250,2024-01-01,7,21
21942506571500,2024-01-01,8,1
21942506571750,2024-01-01,9,0
21942506572000,2024-01-01,3,0
21942506572250,2024-01-01,2,11
21942506572750,2024-01-01,2,0
21942506576500,2024-01-01,2,0
21942506576750,2024-01-01,4,1
21942506578000,2024-01-01,1,0
21942506578500,2024-01-01,3,0
21942506579500,2024-01-01,1,0
21942506580000,2024-01-01,1,0
21942506580250,2024-01-01,1,0
21945006560500,2024-01-01,6,38
21945006560750,2024-01-01,10,83
21945006561000,2024-01-01,1,0
21945006561250,2024-01-01,8,1
21945006561500,2024-01-01,2,0
21945006562250,2024-01-01,8,42
21945006562500,2024-01-01,5,5
21945006563000,2024-01-01,1,0
21945006563250,2024-01-01,1,1
21945006563500,2024-01-01,9,124
21945006563750,2024-01-01,7,2
21945006564000,2024-01-01,1,23
21945006564250,2024-01-01,2,0
21945006564500,2024-01-01,8,1
21945006564750,2024-01-01,5,1
21945006565000,2024-01-01,4,1
21945006565250,2024-01-01,15,45
21945006565500,2024-01-01,4,0
21945006565750,2024-01-01,5,1
21945006566750,2024-01-01,14,0
21945006567000,2024-01-01,5,0
21945006567250,2024-01-01,9,0
21945006567500,2024-01-01,61,113
21945006567750,2024-01-01,25,215
21945006568000,2024-01-01,29,580
21945006568250,2024-01-01,31,139
21945006568500,2024-01-01,38,56
21945006568750,2024-01-01,25,17
21945006569000,2024-01-01,18,76
21945006569250,2024-01-01,20,1
21945006569500,2024-01-01,7,0
21945006569750,2024-01-01,1,0
21945006570500,2024-01-01,8,1
21945006570750,2024-01-01,9,3
21945006571000,2024-01-01,8,5
21945006571250,2024-01-01,6,0
21945006571500,2024-01-01,6,8
21945006572000,2024-01-01,1,0
21945006572250,2024-01-01,4,0
21945006575250,2024-01-01,1,0
21945006575500,2024-01-01,1,1
21945006575750,2024-01-01,2,0
21945006576500,2024-01-01,2,3
21945006577250,2024-01-01,1,0
21945006577750,2024-01-01,1,1
21945006579000,2024-01-01,2,25
21945006580500,2024-01-01,1,0
21947506558250,2024-01-01,6,7
21947506560750,2024-01-01,3,1
21947506561000,2024-01-01,1,0
21947506561250,2024-01-01,9,4
21947506561500,2024-01-01,7,1
21947506561750,2024-01-01,1,0
21947506562000,2024-01-01,1,9
21947506562250,2024-01-01,10,200
21947506562500,2024-01-01,2,24
21947506562750,2024-01-01,4,2
21947506563000,2024-01-01,4,15
21947506563250,2024-01-01,6,145
21947506563500,2024-01-01,5,21
21947506563750,2024-01-01,2,0
21947506564000,2024-01-01,4,2
21947506564250,2024-01-01,5,0
21947506564500,2024-01-01,7,108
21947506564750,2024-01-01,6,2
21947506565000,2024-01-01,1,20
21947506565250,2024-01-01,1,26
21947506565500,2024-01-01,5,1
21947506566750,2024-01-01,13,2
21947506567000,2024-01-01,14,2
21947506567250,2024-01-01,31,98
21947506567500,2024-01-01,17,49
21947506567750,2024-01-01,7,57
21947506568000,2024-01-01,3,0
21947506568250,2024-01-01,15,20
21947506568500,2024-01-01,7,1
21947506568750,2024-01-01,14,143
21947506569000,2024-01-01,11,1
21947506569250,2024-01-01,7,0
21947506569500,2024-01-01,7,2
21947506569750,2024-01-01,7,6
21947506570000,2024-01-01,5,203
21947506570250,2024-01-01,4,4
21947506570750,2024-01-01,3,0
21947506571000,2024-01-01,4,2
21947506571250,2024-01-01,3,1
21947506571500,2024-01-01,4,6
21947506572250,2024-01-01,1,2
21947506574750,2024-01-01,1,0
21947506575000,2024-01-01,1,0
21947506575250,2024-01-01,1,0
21947506578250,2024-01-01,2,0
21947506578500,2024-01-01,1,0
21947506579250,2024-01-01,1,0
21950006558250,2024-01-01,3,0
21950006560500,2024-01-01,1,12
21950006560750,2024-01-01,7,11
21950006561000,2024-01-01,1,0
21950006561250,2024-01-01,7,23
21950006561500,2024-01-01,1,0
21950006561750,2024-01-01,2,4
21950006562000,2024-01-01,2,4
21950006562250,2024-01-01,4,59
21950006562500,2024-01-01,5,0
21950006562750,2024-01-01,4,2
21950006563000,2024-01-01,16,5
21950006563250,2024-01-01,2,11
21950006564000,2024-01-01,3,0
21950006564250,2024-01-01,4,16
21950006564500,2024-01-01,2,3
21950006565250,2024-01-01,3,1
21950006566750,2024-01-01,5,0
21950006567000,2024-01-01,5,0
21950006567250,2024-01-01,15,194
21950006567500,2024-01-01,3,160
21950006567750,2024-01-01,4,51
21950006568000,2024-01-01,2,5
21950006568250,2024-01-01,9,56
21950006568500,2024-01-01,12,11
21950006568750,2024-01-01,22,406
21950006569000,2024-01-01,2,0
21950006569500,2024-01-01,1,3
21950006569750,2024-01-01,3,2
21950006570000,2024-01-01,6,0
21950006570250,2024-01-01,4,2
21950006570500,2024-01-01,21,68
21950006570750,2024-01-01,5,25
21950006571000,2024-01-01,2,44
21950006571250,2024-01-01,2,3
21950006571750,2024-01-01,1,0
21950006572000,2024-01-01,2,1
21950006574750,2024-01-01,6,5
21950006578750,2024-01-01,1,0
21950006580500,2024-01-01,2,4
21950006581000,2024-01-01,1,0
21950006581250,2024-01-01,1,0
21950006587000,2024-01-01,3,4
21952506558250,2024-01-01,4,1
21952506558500,2024-01-01,1,0
21952506558750,2024-01-01,1,0
21952506559750,2024-01-01,1,0
21952506560250,2024-01-01,2,1
21952506560500,2024-01-01,6,26
21952506560750,2024-01-01,4,0
21952506561000,2024-01-01,5,3
21952506561250,2024-01-01,15,3
21952506561500,2024-01-01,17,59
21952506561750,2024-01-01,3,77
21952506562000,2024-01-01,2,1
21952506562250,2024-01-01,2,13
21952506562500,2024-01-01,10,2
21952506562750,2024-01-01,4,18
21952506563000,2024-01-01,3,0
21952506563250,2024-01-01,2,1
21952506563500,2024-01-01,4,0
21952506563750,2024-01-01,8,44
21952506564000,2024-01-01,2,0
21952506564250,2024-01-01,4,0
21952506564500,2024-01-01,2,0
21952506565000,2024-01-01,5,4
21952506565250,2024-01-01,7,7
21952506566500,2024-01-01,1,0
21952506566750,2024-01-01,7,1
21952506567000,2024-01-01,11,45
21952506567250,2024-01-01,4,76
21952506567500,2024-01-01,7,580
21952506568000,2024-01-01,1,0
21952506568250,2024-01-01,1,46
21952506568500,2024-01-01,4,0
21952506568750,2024-01-01,10,0
21952506569000,2024-01-01,3,0
21952506569750,2024-01-01,11,6
21952506570000,2024-01-01,8,0
21952506570250,2024-01-01,3,0
21952506570500,2024-01-01,4,0
21952506570750,2024-01-01,3,2
21952506571000,2024-01-01,2,11
21952506572750,2024-01-01,1,0
21952506574500,2024-01-01,2,0
21952506578750,2024-01-01,1,0
21952506579000,2024-01-01,1,0
21952506579250,2024-01-01,3,0
21952506579750,2024-01-01,2,0
21952506587250,2024-01-01,1,0
21952506587500,2024-01-01,2,1
21955006557750,2024-01-01,11,119
21955006558000,2024-01-01,5,9
21955006558250,2024-01-01,15,109
21955006558500,2024-01-01,1,0
21955006558750,2024-01-01,5,224
21955006559250,2024-01-01,1,1
21955006559500,2024-01-01,3,0
21955006560250,2024-01-01,5,0
21955006560500,2024-01-01,19,4
21955006560750,2024-01-01,24,55
21955006561000,2024-01-01,4,20
21955006561250,2024-01-01,4,1
21955006561500,2024-01-01,35,37
21955006561750,2024-01-01,7,74
21955006562000,2024-01-01,6,132
21955006562250,2024-01-01,12,29
21955006562500,2024-01-01,4,3
21955006562750,2024-01-01,8,112
21955006563250,2024-01-01,6,0
21955006563500,2024-01-01,10,14
21955006563750,2024-01-01,9,39
21955006564000,2024-01-01,2,0
21955006564250,2024-01-01,9,1
21955006565000,2024-01-01,3,30
21955006566250,2024-01-01,1,0
21955006566750,2024-01-01,8,61
21955006567000,2024-01-01,22,227
21955006567250,2024-01-01,5,81
21955006567750,2024-01-01,1,0
21955006568500,2024-01-01,13,7
21955006568750,2024-01-01,4,13
21955006569000,2024-01-01,6,67
21955006569250,2024-01-01,1,20
21955006570250,2024-01-01,1,0
21955006570500,2024-01-01,4,0
21955006571000,2024-01-01,2,0
21955006571250,2024-01-01,2,0
21955006573250,2024-01-01,1,0
21955006579000,2024-01-01,1,0
21955006579250,2024-01-01,1,0
21955006579500,2024-01-01,1,0
21955006580000,2024-01-01,2,1
21957506557750,2024-01-01,18,129
21957506558000,2024-01-01,17,8
21957506558250,2024-01-01,8,55
21957506558500,2024-01-01,1,0
21957506558750,2024-01-01,2,20
21957506559250,2024-01-01,1,36
21957506560250,2024-01-01,1,1
21957506560500,2024-01-01,2,2
21957506560750,2024-01-01,6,10
21957506561000,2024-01-01,3,0
21957506561250,2024-01-01,5,2
21957506561500,2024-01-01,9,7
21957506561750,2024-01-01,8,3
21957506562000,2024-01-01,1,0
21957506562250,2024-01-01,8,4
21957506562500,2024-01-01,2,0
21957506562750,2024-01-01,5,10
21957506563000,2024-01-01,3,0
21957506563250,2024-01-01,2,0
21957506563500,2024-01-01,3,9
21957506563750,2024-01-01,2,0
21957506564000,2024-01-01,4,17
21957506564250,2024-01-01,5,0
21957506564750,2024-01-01,1,21
21957506565250,2024-01-01,3,1
21957506565750,2024-01-01,1,7
21957506567500,2024-01-01,1,4
21957506568750,2024-01-01,2,1
21957506569000,2024-01-01,1,0
21957506569250,2024-01-01,7,4
21957506570000,2024-01-01,1,0
21957506570750,2024-01-01,2,1
21957506571000,2024-01-01,2,0
21957506572750,2024-01-01,1,2
21957506573000,2024-01-01,1,0
21957506573250,2024-01-01,1,0
21957506574000,2024-01-01,2,0
21957506574250,2024-01-01,1,0
21957506579250,2024-01-01,1,0
21957506579500,2024-01-01,2,1
21957506587250,2024-01-01,1,0
21957506587500,2024-01-01,1,0
21957506587750,2024-01-01,1,0
21957506588000,2024-01-01,1,1
21960006557750,2024-01-01,13,42
21960006558000,2024-01-01,42,74
21960006558250,2024-01-01,9,132
21960006558500,2024-01-01,7,0
21960006558750,2024-01-01,2,0
21960006559250,2024-01-01,2,22
21960006560500,2024-01-01,14,14
21960006560750,2024-01-01,7,1
21960006561000,2024-01-01,2,2
21960006561250,2024-01-01,17,40
21960006561500,2024-01-01,5,0
21960006561750,2024-01-01,8,2
21960006562000,2024-01-01,4,0
21960006562250,2024-01-01,1,0
21960006562500,2024-01-01,12,1
21960006563000,2024-01-01,6,9
21960006563250,2024-01-01,4,4
21960006563750,2024-01-01,2,0
21960006564000,2024-01-01,6,2
21960006564250,2024-01-01,4,0
21960006564750,2024-01-01,1,30
21960006565000,2024-01-01,5,0
21960006565250,2024-01-01,7,3
21960006565500,2024-01-01,1,0
21960006565750,2024-01-01,17,119
21960006566000,2024-01-01,10,151
21960006566250,2024-01-01,7,146
21960006568500,2024-01-01,1,0
21960006568750,2024-01-01,1,0
21960006569000,2024-01-01,1,0
21960006569250,2024-01-01,1,0
21960006569500,2024-01-01,2,0
21960006569750,2024-01-01,2,0
21960006570500,2024-01-01,3,2
21960006572000,2024-01-01,1,1
21960006572250,2024-01-01,1,0
21960006572500,2024-01-01,4,0
21960006572750,2024-01-01,1,2
21960006574000,2024-01-01,1,0
21960006587000,2024-01-01,3,0
21962506557750,2024-01-01,9,3
21962506558000,2024-01-01,5,2
21962506558250,2024-01-01,6,1
21962506561750,2024-01-01,2,0
21962506562000,2024-01-01,4,1
21962506563000,2024-01-01,4,14
21962506563250,2024-01-01,4,53
21962506563500,2024-01-01,4,266
21962506563750,2024-01-01,1,0
21962506564000,2024-01-01,6,5
21962506564250,2024-01-01,3,1
21962506564500,2024-01-01,4,0
21962506564750,2024-01-01,1,6
21962506565000,2024-01-01,5,0
21962506565250,2024-01-01,7,0
21962506565500,2024-01-01,3,0
21962506565750,2024-01-01,6,20
21962506566000,2024-01-01,65,128
21962506566250,2024-01-01,12,16
21962506566750,2024-01-01,1,0
21962506567250,2024-01-01,2,0
21962506567500,2024-01-01,1,4
21962506569250,2024-01-01,1,0
21962506569500,2024-01-01,2,0
21962506569750,2024-01-01,4,0
21962506570000,2024-01-01,2,0
21962506570250,2024-01-01,2,0
21962506570750,2024-01-01,1,0
21962506571250,2024-01-01,2,0
21962506571750,2024-01-01,2,0
21962506572500,2024-01-01,1,0
21962506572750,2024-01-01,1,0
21962506586500,2024-01-01,2,0
21962506587500,2024-01-01,1,0
21962506587750,2024-01-01,2,1
21965006557750,2024-01-01,11,16
21965006558000,2024-01-01,3,1
21965006563250,2024-01-01,1,0
21965006563500,2024-01-01,4,44
21965006563750,2024-01-01,6,0
21965006564000,2024-01-01,6,0
21965006564250,2024-01-01,5,1
21965006564500,2024-01-01,4,0
21965006565000,2024-01-01,4,144
21965006565500,2024-01-01,2,0
21965006566000,2024-01-01,7,0
21965006566250,2024-01-01,3,38
21965006568750,2024-01-01,2,0
21965006569000,2024-01-01,4,0
21965006569250,2024-01-01,2,1
21965006569750,2024-01-01,2,0
21965006570000,2024-01-01,1,0
21965006571000,2024-01-01,1,0
21965006571250,2024-01-01,1,0
21965006572250,2024-01-01,1,0
21965006572500,2024-01-01,1,0
21965006573500,2024-01-01,2,0
21965006585500,2024-01-01,1,2
21965006587000,2024-01-01,1,1
21965006587750,2024-01-01,3,0
21965006588000,2024-01-01,1,0
21967506564000,2024-01-01,3,1
21967506564250,2024-01-01,6,28
21967506564500,2024-01-01,1,0
21967506566000,2024-01-01,7,44
21967506570750,2024-01-01,2,0
21967506571250,2024-01-01,1,0
21967506571500,2024-01-01,1,0
21967506572000,2024-01-01,2,0
21967506574500,2024-01-01,1,0
21967506574750,2024-01-01,1,0
21967506591500,2024-01-01,1,0
21970006562500,2024-01-01,1,1
21970006564250,2024-01-01,1,0
21970006564500,2024-01-01,1,1
21970006564750,2024-01-01,1,0
21970006565500,2024-01-01,4,118
21970006565750,2024-01-01,15,70
21970006566000,2024-01-01,9,70
21970006568500,2024-01-01,1,0
21970006569000,2024-01-01,3,0
21970006569250,2024-01-01,3,0
21970006575000,2024-01-01,1,0
21970006575250,2024-01-01,1,0
21970006575750,2024-01-01,2,0
21972506560250,2024-01-01,1,0
21972506561500,2024-01-01,2,0
21972506564500,2024-01-01,4,10
21972506565250,2024-01-01,1,15
21972506565500,2024-01-01,4,66
21972506569500,2024-01-01,1,0
21972506570000,2024-01-01,1,0
21972506571500,2024-01-01,2,0
21972506574500,2024-01-01,1,0
21972506581250,2024-01-01,4,1
21972506584750,2024-01-01,1,0
21972506585000,2024-01-01,2,0
21975006560500,2024-01-01,1,0
21975006561250,2024-01-01,3,13
21975006561500,2024-01-01,2,1
21975006561750,2024-01-01,1,0
21975006562000,2024-01-01,3,1
21975006562500,2024-01-01,1,0
21975006562750,2024-01-01,3,4
21975006563250,2024-01-01,4,5
21975006564000,2024-01-01,1,0
21975006564250,2024-01-01,2,0
21975006564500,2024-01-01,1,0
21975006565250,2024-01-01,1,5
21975006565750,2024-01-01,1,0
21975006571750,2024-01-01,1,0
21975006581250,2024-01-01,1,0
21975006584250,2024-01-01,1,0
21975006584500,2024-01-01,1,0
21977506557000,2024-01-01,2,4
21977506557250,2024-01-01,3,1
21977506557500,2024-01-01,4,16
21977506560500,2024-01-01,3,0
21977506561500,2024-01-01,5,2
21977506563250,2024-01-01,4,0
21977506563500,2024-01-01,5,4
21977506563750,2024-01-01,1,0
21977506564250,2024-01-01,7,0
21977506564750,2024-01-01,1,41
21977506565250,2024-01-01,5,8
21977506566250,2024-01-01,1,0
21977506572250,2024-01-01,1,0
21977506581250,2024-01-01,8,1
21977506581500,2024-01-01,1,0
