region,statistikkvariabel,år,bygningstype,value
Skien,Bruksareal fullførte boliger (m²),2005,Store frittliggende boligbygg på 3 og 4 etasjer,4960
Skien,Bruksareal fullførte boliger (m²),2005,Store frittliggende boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2005,Stort sammenbygd boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2005,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2005,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2005,Bo- og servicesenter,696
Skien,Bruksareal fullførte boliger (m²),2005,Studenthjem/studentboliger,0
Skien,Bruksareal fullførte boliger (m²),2005,Annen bygning for bofellesskap,594
Skien,Bruksareal fullførte boliger (m²),2005,Andre bygg enn boligbygg,27
Skien,Bruksareal fullførte boliger (m²),2006,Enebolig,5743
Skien,Bruksareal fullførte boliger (m²),2006,"Enebolig med hybelleilighet, sokkelleilighet o.l.",2100
Skien,Bruksareal fullførte boliger (m²),2006,Våningshus,486
Skien,Bruksareal fullførte boliger (m²),2006,"Del av tomannsbolig, vertikaldelt",1680
Skien,Bruksareal fullførte boliger (m²),2006,"Tomannsbolig, horisontaldelt",1495
Skien,Bruksareal fullførte boliger (m²),2006,"Del av våninghus  tomannsbustad, vertikaltdelt",154
Skien,Bruksareal fullførte boliger (m²),2006,"Våningshus tomannsbolig, horisontaltdelt",312
Skien,Bruksareal fullførte boliger (m²),2006,Rekkehus,669
Skien,Bruksareal fullførte boliger (m²),2006,Kjedehus inkl.atriumhus,0
Skien,Bruksareal fullførte boliger (m²),2006,Terrassehus,0
Skien,Bruksareal fullførte boliger (m²),2006,Andre småhus med 3 boliger eller flere,4383
Skien,Bruksareal fullførte boliger (m²),2006,Store frittliggende boligbygg på 2 etasjer,1109
Skien,Bruksareal fullførte boliger (m²),2006,Store frittliggende boligbygg på 3 og 4 etasjer,1752
Skien,Bruksareal fullførte boliger (m²),2006,Store frittliggende boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2006,Stort sammenbygd boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2006,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2006,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2006,Bo- og servicesenter,0
Skien,Bruksareal fullførte boliger (m²),2006,Studenthjem/studentboliger,0
Skien,Bruksareal fullførte boliger (m²),2006,Annen bygning for bofellesskap,0
Skien,Bruksareal fullførte boliger (m²),2006,Andre bygg enn boligbygg,0
Skien,Bruksareal fullførte boliger (m²),2007,Enebolig,7683
Skien,Bruksareal fullførte boliger (m²),2007,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1146
Skien,Bruksareal fullførte boliger (m²),2007,Våningshus,353
Skien,Bruksareal fullførte boliger (m²),2007,"Del av tomannsbolig, vertikaldelt",1717
Skien,Bruksareal fullførte boliger (m²),2007,"Tomannsbolig, horisontaldelt",844
Skien,Bruksareal fullførte boliger (m²),2007,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2007,"Våningshus tomannsbolig, horisontaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2007,Rekkehus,576
Skien,Bruksareal fullførte boliger (m²),2007,Kjedehus inkl.atriumhus,0
Skien,Bruksareal fullførte boliger (m²),2007,Terrassehus,0
Skien,Bruksareal fullførte boliger (m²),2007,Andre småhus med 3 boliger eller flere,3249
Skien,Bruksareal fullførte boliger (m²),2007,Store frittliggende boligbygg på 2 etasjer,3270
Skien,Bruksareal fullførte boliger (m²),2007,Store frittliggende boligbygg på 3 og 4 etasjer,9483
Skien,Bruksareal fullførte boliger (m²),2007,Store frittliggende boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2007,Stort sammenbygd boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2007,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2007,Stort sammenbygd boligbygg på 5 etasjer eller over,9575
Skien,Bruksareal fullførte boliger (m²),2007,Bo- og servicesenter,0
Skien,Bruksareal fullførte boliger (m²),2007,Studenthjem/studentboliger,0
Skien,Bruksareal fullførte boliger (m²),2007,Annen bygning for bofellesskap,0
Skien,Bruksareal fullførte boliger (m²),2007,Andre bygg enn boligbygg,125
Skien,Bruksareal fullførte boliger (m²),2008,Enebolig,8745
Skien,Bruksareal fullførte boliger (m²),2008,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1499
Skien,Bruksareal fullførte boliger (m²),2008,Våningshus,0
Skien,Bruksareal fullførte boliger (m²),2008,"Del av tomannsbolig, vertikaldelt",1867
Skien,Bruksareal fullførte boliger (m²),2008,"Tomannsbolig, horisontaldelt",178
Skien,Bruksareal fullførte boliger (m²),2008,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2008,"Våningshus tomannsbolig, horisontaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2008,Rekkehus,486
Skien,Bruksareal fullførte boliger (m²),2008,Kjedehus inkl.atriumhus,0
Skien,Bruksareal fullførte boliger (m²),2008,Terrassehus,0
Skien,Bruksareal fullførte boliger (m²),2008,Andre småhus med 3 boliger eller flere,340
Skien,Bruksareal fullførte boliger (m²),2008,Store frittliggende boligbygg på 2 etasjer,904
Skien,Bruksareal fullførte boliger (m²),2008,Store frittliggende boligbygg på 3 og 4 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2008,Store frittliggende boligbygg på 5 etasjer eller over,2553
Skien,Bruksareal fullførte boliger (m²),2008,Stort sammenbygd boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2008,Stort sammenbygd boligbygg på 3 og 4 etasjer,816
Skien,Bruksareal fullførte boliger (m²),2008,Stort sammenbygd boligbygg på 5 etasjer eller over,3388
Skien,Bruksareal fullførte boliger (m²),2008,Bo- og servicesenter,0
Skien,Bruksareal fullførte boliger (m²),2008,Studenthjem/studentboliger,0
Skien,Bruksareal fullførte boliger (m²),2008,Annen bygning for bofellesskap,0
Skien,Bruksareal fullførte boliger (m²),2008,Andre bygg enn boligbygg,0
Skien,Bruksareal fullførte boliger (m²),2009,Enebolig,6170
Skien,Bruksareal fullførte boliger (m²),2009,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1352
Skien,Bruksareal fullførte boliger (m²),2009,Våningshus,0
Skien,Bruksareal fullførte boliger (m²),2009,"Del av tomannsbolig, vertikaldelt",1944
Skien,Bruksareal fullførte boliger (m²),2009,"Tomannsbolig, horisontaldelt",969
Skien,Bruksareal fullførte boliger (m²),2009,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2009,"Våningshus tomannsbolig, horisontaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2009,Rekkehus,500
Skien,Bruksareal fullførte boliger (m²),2009,Kjedehus inkl.atriumhus,0
Skien,Bruksareal fullførte boliger (m²),2009,Terrassehus,0
Skien,Bruksareal fullførte boliger (m²),2009,Andre småhus med 3 boliger eller flere,630
Skien,Bruksareal fullførte boliger (m²),2009,Store frittliggende boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2009,Store frittliggende boligbygg på 3 og 4 etasjer,2415
Skien,Bruksareal fullførte boliger (m²),2009,Store frittliggende boligbygg på 5 etasjer eller over,3600
Skien,Bruksareal fullførte boliger (m²),2009,Stort sammenbygd boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2009,Stort sammenbygd boligbygg på 3 og 4 etasjer,1651
Skien,Bruksareal fullførte boliger (m²),2009,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2009,Bo- og servicesenter,0
Skien,Bruksareal fullførte boliger (m²),2009,Studenthjem/studentboliger,0
Skien,Bruksareal fullførte boliger (m²),2009,Annen bygning for bofellesskap,0
Skien,Bruksareal fullførte boliger (m²),2009,Andre bygg enn boligbygg,279
Skien,Bruksareal fullførte boliger (m²),2010,Enebolig,9196
Skien,Bruksareal fullførte boliger (m²),2010,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1543
Skien,Bruksareal fullførte boliger (m²),2010,Våningshus,0
Skien,Bruksareal fullførte boliger (m²),2010,"Del av tomannsbolig, vertikaldelt",3451
Skien,Bruksareal fullførte boliger (m²),2010,"Tomannsbolig, horisontaldelt",384
Skien,Bruksareal fullførte boliger (m²),2010,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2010,"Våningshus tomannsbolig, horisontaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2010,Rekkehus,90
Skien,Bruksareal fullførte boliger (m²),2010,Kjedehus inkl.atriumhus,0
Skien,Bruksareal fullførte boliger (m²),2010,Terrassehus,0
Skien,Bruksareal fullførte boliger (m²),2010,Andre småhus med 3 boliger eller flere,280
Skien,Bruksareal fullførte boliger (m²),2010,Store frittliggende boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2010,Store frittliggende boligbygg på 3 og 4 etasjer,1898
Skien,Bruksareal fullførte boliger (m²),2010,Store frittliggende boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2010,Stort sammenbygd boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2010,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2010,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2010,Bo- og servicesenter,0
Skien,Bruksareal fullførte boliger (m²),2010,Studenthjem/studentboliger,0
Skien,Bruksareal fullførte boliger (m²),2010,Annen bygning for bofellesskap,0
Skien,Bruksareal fullførte boliger (m²),2010,Andre bygg enn boligbygg,0
Skien,Bruksareal fullførte boliger (m²),2011,Enebolig,10340
Skien,Bruksareal fullførte boliger (m²),2011,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1030
Skien,Bruksareal fullførte boliger (m²),2011,Våningshus,675
Skien,Bruksareal fullførte boliger (m²),2011,"Del av tomannsbolig, vertikaldelt",1883
Skien,Bruksareal fullførte boliger (m²),2011,"Tomannsbolig, horisontaldelt",840
Skien,Bruksareal fullførte boliger (m²),2011,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2011,"Våningshus tomannsbolig, horisontaltdelt",382
Skien,Bruksareal fullførte boliger (m²),2011,Rekkehus,0
Skien,Bruksareal fullførte boliger (m²),2011,Kjedehus inkl.atriumhus,0
Skien,Bruksareal fullførte boliger (m²),2011,Terrassehus,0
Skien,Bruksareal fullførte boliger (m²),2011,Andre småhus med 3 boliger eller flere,616
Skien,Bruksareal fullførte boliger (m²),2011,Store frittliggende boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2011,Store frittliggende boligbygg på 3 og 4 etasjer,2108
Skien,Bruksareal fullførte boliger (m²),2011,Store frittliggende boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2011,Stort sammenbygd boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2011,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2011,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2011,Bo- og servicesenter,0
Skien,Bruksareal fullførte boliger (m²),2011,Studenthjem/studentboliger,0
Skien,Bruksareal fullførte boliger (m²),2011,Annen bygning for bofellesskap,0
Skien,Bruksareal fullførte boliger (m²),2011,Andre bygg enn boligbygg,0
Skien,Bruksareal fullførte boliger (m²),2012,Enebolig,8876
Skien,Bruksareal fullførte boliger (m²),2012,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1949
Skien,Bruksareal fullførte boliger (m²),2012,Våningshus,257
Skien,Bruksareal fullførte boliger (m²),2012,"Del av tomannsbolig, vertikaldelt",2765
Skien,Bruksareal fullførte boliger (m²),2012,"Tomannsbolig, horisontaldelt",1347
Skien,Bruksareal fullførte boliger (m²),2012,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2012,"Våningshus tomannsbolig, horisontaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2012,Rekkehus,1157
Skien,Bruksareal fullførte boliger (m²),2012,Kjedehus inkl.atriumhus,0
Skien,Bruksareal fullførte boliger (m²),2012,Terrassehus,0
Skien,Bruksareal fullførte boliger (m²),2012,Andre småhus med 3 boliger eller flere,2646
Skien,Bruksareal fullførte boliger (m²),2012,Store frittliggende boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2012,Store frittliggende boligbygg på 3 og 4 etasjer,6162
Skien,Bruksareal fullførte boliger (m²),2012,Store frittliggende boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2012,Stort sammenbygd boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2012,Stort sammenbygd boligbygg på 3 og 4 etasjer,7017
Skien,Bruksareal fullførte boliger (m²),2012,Stort sammenbygd boligbygg på 5 etasjer eller over,4106
Skien,Bruksareal fullførte boliger (m²),2012,Bo- og servicesenter,0
Skien,Bruksareal fullførte boliger (m²),2012,Studenthjem/studentboliger,0
Skien,Bruksareal fullførte boliger (m²),2012,Annen bygning for bofellesskap,0
Skien,Bruksareal fullførte boliger (m²),2012,Andre bygg enn boligbygg,277
Skien,Bruksareal fullførte boliger (m²),2013,Enebolig,11315
Skien,Bruksareal fullførte boliger (m²),2013,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1686
Skien,Bruksareal fullførte boliger (m²),2013,Våningshus,619
Skien,Bruksareal fullførte boliger (m²),2013,"Del av tomannsbolig, vertikaldelt",2547
Skien,Bruksareal fullførte boliger (m²),2013,"Tomannsbolig, horisontaldelt",884
Skien,Bruksareal fullførte boliger (m²),2013,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2013,"Våningshus tomannsbolig, horisontaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2013,Rekkehus,1199
Skien,Bruksareal fullførte boliger (m²),2013,Kjedehus inkl.atriumhus,38
Skien,Bruksareal fullførte boliger (m²),2013,Terrassehus,0
Skien,Bruksareal fullførte boliger (m²),2013,Andre småhus med 3 boliger eller flere,1259
Skien,Bruksareal fullførte boliger (m²),2013,Store frittliggende boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2013,Store frittliggende boligbygg på 3 og 4 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2013,Store frittliggende boligbygg på 5 etasjer eller over,7368
Skien,Bruksareal fullførte boliger (m²),2013,Stort sammenbygd boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2013,Stort sammenbygd boligbygg på 3 og 4 etasjer,1144
Skien,Bruksareal fullførte boliger (m²),2013,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2013,Bo- og servicesenter,0
Skien,Bruksareal fullførte boliger (m²),2013,Studenthjem/studentboliger,0
Skien,Bruksareal fullførte boliger (m²),2013,Annen bygning for bofellesskap,0
Skien,Bruksareal fullførte boliger (m²),2013,Andre bygg enn boligbygg,125
Skien,Bruksareal fullførte boliger (m²),2014,Enebolig,8807
Skien,Bruksareal fullførte boliger (m²),2014,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1697
Skien,Bruksareal fullførte boliger (m²),2014,Våningshus,297
Skien,Bruksareal fullførte boliger (m²),2014,"Del av tomannsbolig, vertikaldelt",3812
Skien,Bruksareal fullførte boliger (m²),2014,"Tomannsbolig, horisontaldelt",1018
Skien,Bruksareal fullførte boliger (m²),2014,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2014,"Våningshus tomannsbolig, horisontaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2014,Rekkehus,32
Skien,Bruksareal fullførte boliger (m²),2014,Kjedehus inkl.atriumhus,0
Skien,Bruksareal fullførte boliger (m²),2014,Terrassehus,0
Skien,Bruksareal fullførte boliger (m²),2014,Andre småhus med 3 boliger eller flere,989
Skien,Bruksareal fullførte boliger (m²),2014,Store frittliggende boligbygg på 2 etasjer,1235
Skien,Bruksareal fullførte boliger (m²),2014,Store frittliggende boligbygg på 3 og 4 etasjer,10269
Skien,Bruksareal fullførte boliger (m²),2014,Store frittliggende boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2014,Stort sammenbygd boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2014,Stort sammenbygd boligbygg på 3 og 4 etasjer,10311
Skien,Bruksareal fullførte boliger (m²),2014,Stort sammenbygd boligbygg på 5 etasjer eller over,2341
Skien,Bruksareal fullførte boliger (m²),2014,Bo- og servicesenter,0
Skien,Bruksareal fullførte boliger (m²),2014,Studenthjem/studentboliger,0
Skien,Bruksareal fullførte boliger (m²),2014,Annen bygning for bofellesskap,0
Skien,Bruksareal fullførte boliger (m²),2014,Andre bygg enn boligbygg,0
Skien,Bruksareal fullførte boliger (m²),2015,Enebolig,11997
Skien,Bruksareal fullførte boliger (m²),2015,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1322
Skien,Bruksareal fullførte boliger (m²),2015,Våningshus,580
Skien,Bruksareal fullførte boliger (m²),2015,"Del av tomannsbolig, vertikaldelt",4126
Skien,Bruksareal fullførte boliger (m²),2015,"Tomannsbolig, horisontaldelt",934
Skien,Bruksareal fullførte boliger (m²),2015,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Skien,Bruksareal fullførte boliger (m²),2015,"Våningshus tomannsbolig, horisontaltdelt",101
Skien,Bruksareal fullførte boliger (m²),2015,Rekkehus,107
Skien,Bruksareal fullførte boliger (m²),2015,Kjedehus inkl.atriumhus,246
Skien,Bruksareal fullførte boliger (m²),2015,Terrassehus,0
Skien,Bruksareal fullførte boliger (m²),2015,Andre småhus med 3 boliger eller flere,910
Skien,Bruksareal fullførte boliger (m²),2015,Store frittliggende boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2015,Store frittliggende boligbygg på 3 og 4 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2015,Store frittliggende boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2015,Stort sammenbygd boligbygg på 2 etasjer,0
Skien,Bruksareal fullførte boliger (m²),2015,Stort sammenbygd boligbygg på 3 og 4 etasjer,893
Skien,Bruksareal fullførte boliger (m²),2015,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Skien,Bruksareal fullførte boliger (m²),2015,Bo- og servicesenter,0
Skien,Bruksareal fullførte boliger (m²),2015,Studenthjem/studentboliger,0
Skien,Bruksareal fullførte boliger (m²),2015,Annen bygning for bofellesskap,885
Skien,Bruksareal fullførte boliger (m²),2015,Andre bygg enn boligbygg,76
Skien,Bruksareal fullførte boliger (m²),2016,Enebolig,11216
Skien,Bruksareal fullførte boliger (m²),2016,"Enebolig med hybelleilighet, sokkelleilighet o.l.",1823
Skien,Bruksareal fullførte boliger (m²),2016,Våningshus,825
Skien,Bruksareal fullførte boliger (m²),2016,"Del av tomannsbolig, vertikaldelt",3376
Skien,Bruksareal fullførte boliger (m²),2016,"Tomannsbolig, horisontaldelt",300
Skien,Bruksareal fullførte boliger (m²),2016,"Del av våninghus  tomannsbustad, vertikaltdelt",0
