ssbid_250,År,Populasjon
21900006583250,2017-01-01,3
21900006583500,2017-01-01,29
21900006586000,2017-01-01,5
21900006586250,2017-01-01,2
21900006597000,2017-01-01,4
21900006603250,2017-01-01,4
21902506566500,2017-01-01,17
21902506568500,2017-01-01,1
21902506574000,2017-01-01,24
21902506574250,2017-01-01,187
21902506574500,2017-01-01,130
21902506574750,2017-01-01,53
21902506575000,2017-01-01,26
21902506575250,2017-01-01,53
21902506575500,2017-01-01,109
21902506575750,2017-01-01,101
21902506576000,2017-01-01,81
21902506576250,2017-01-01,58
21902506576500,2017-01-01,26
21902506576750,2017-01-01,109
21902506577000,2017-01-01,85
21902506577250,2017-01-01,9
21902506577500,2017-01-01,1
21902506577750,2017-01-01,4
21902506578000,2017-01-01,11
21902506578500,2017-01-01,10
21902506578750,2017-01-01,9
21902506579000,2017-01-01,7
21902506579500,2017-01-01,4
21902506579750,2017-01-01,9
21902506580000,2017-01-01,15
21902506580250,2017-01-01,9
21902506580500,2017-01-01,84
21902506580750,2017-01-01,102
21902506581000,2017-01-01,4
21902506581250,2017-01-01,5
21902506581500,2017-01-01,3
21902506582750,2017-01-01,22
21902506583000,2017-01-01,5
21902506583500,2017-01-01,16
21902506583750,2017-01-01,22
21902506585500,2017-01-01,1
21902506586000,2017-01-01,2
21902506586250,2017-01-01,9
21902506587500,2017-01-01,4
21902506597750,2017-01-01,3
21902506602500,2017-01-01,2
21905006566250,2017-01-01,23
21905006566500,2017-01-01,43
21905006567250,2017-01-01,1
21905006568500,2017-01-01,10
21905006572750,2017-01-01,6
21905006573000,2017-01-01,48
21905006573250,2017-01-01,42
21905006573500,2017-01-01,13
21905006573750,2017-01-01,48
21905006574000,2017-01-01,164
21905006574250,2017-01-01,179
21905006574500,2017-01-01,72
21905006574750,2017-01-01,22
21905006575000,2017-01-01,19
21905006575250,2017-01-01,88
21905006575500,2017-01-01,135
21905006575750,2017-01-01,127
21905006576000,2017-01-01,138
21905006576250,2017-01-01,105
21905006576500,2017-01-01,13
21905006577000,2017-01-01,2
21905006577250,2017-01-01,4
21905006577750,2017-01-01,9
21905006578000,2017-01-01,39
21905006578250,2017-01-01,1
21905006579000,2017-01-01,28
21905006579250,2017-01-01,42
21905006579500,2017-01-01,100
21905006579750,2017-01-01,92
21905006580000,2017-01-01,36
21905006580250,2017-01-01,81
21905006580500,2017-01-01,43
21905006580750,2017-01-01,7
21905006581500,2017-01-01,11
21905006582250,2017-01-01,2
21905006582500,2017-01-01,33
21905006582750,2017-01-01,51
21905006583000,2017-01-01,22
21905006583250,2017-01-01,2
21905006583500,2017-01-01,2
21905006583750,2017-01-01,27
21905006584000,2017-01-01,2
21905006584250,2017-01-01,2
21905006584750,2017-01-01,5
21905006585000,2017-01-01,18
21905006585500,2017-01-01,4
21905006596250,2017-01-01,3
21907506566250,2017-01-01,14
21907506566500,2017-01-01,8
21907506567000,2017-01-01,11
21907506567250,2017-01-01,5
21907506568500,2017-01-01,1
21907506572750,2017-01-01,22
21907506573000,2017-01-01,89
21907506573250,2017-01-01,101
21907506573500,2017-01-01,96
21907506573750,2017-01-01,122
21907506574000,2017-01-01,54
21907506574250,2017-01-01,24
21907506575000,2017-01-01,30
21907506575250,2017-01-01,125
21907506575500,2017-01-01,89
21907506575750,2017-01-01,71
21907506576000,2017-01-01,34
21907506576250,2017-01-01,81
21907506576500,2017-01-01,167
21907506576750,2017-01-01,174
21907506577000,2017-01-01,14
21907506578250,2017-01-01,11
21907506578500,2017-01-01,16
21907506578750,2017-01-01,34
21907506579000,2017-01-01,7
21907506579250,2017-01-01,18
21907506579500,2017-01-01,2
21907506580250,2017-01-01,6
21907506581000,2017-01-01,3
21907506581250,2017-01-01,5
21907506581500,2017-01-01,3
21907506581750,2017-01-01,2
21907506582000,2017-01-01,6
21907506582500,2017-01-01,8
21907506583000,2017-01-01,7
21907506583750,2017-01-01,5
21907506584000,2017-01-01,4
21907506584250,2017-01-01,10
21907506584500,2017-01-01,3
21907506584750,2017-01-01,5
21907506585000,2017-01-01,10
21907506585250,2017-01-01,4
21907506597000,2017-01-01,1
21910006567000,2017-01-01,3
21910006567750,2017-01-01,1
21910006568000,2017-01-01,4
21910006568250,2017-01-01,11
21910006573250,2017-01-01,16
21910006573500,2017-01-01,187
21910006573750,2017-01-01,112
21910006575000,2017-01-01,27
21910006575250,2017-01-01,113
21910006575500,2017-01-01,99
21910006575750,2017-01-01,145
21910006576000,2017-01-01,151
21910006576250,2017-01-01,155
21910006576500,2017-01-01,328
21910006576750,2017-01-01,194
21910006577000,2017-01-01,9
21910006577750,2017-01-01,4
21910006578000,2017-01-01,36
21910006578250,2017-01-01,21
21910006578500,2017-01-01,67
21910006578750,2017-01-01,13
21910006579750,2017-01-01,11
21910006580250,2017-01-01,9
21910006580500,2017-01-01,10
21910006580750,2017-01-01,6
21910006581000,2017-01-01,4
21910006581250,2017-01-01,5
21910006581750,2017-01-01,3
21910006584500,2017-01-01,1
21910006584750,2017-01-01,4
21912506567750,2017-01-01,7
21912506568000,2017-01-01,12
21912506568250,2017-01-01,5
21912506572000,2017-01-01,1
21912506572500,2017-01-01,2
21912506574750,2017-01-01,81
21912506575000,2017-01-01,102
21912506575250,2017-01-01,185
21912506575500,2017-01-01,138
21912506575750,2017-01-01,129
21912506576000,2017-01-01,67
21912506576500,2017-01-01,43
21912506576750,2017-01-01,495
21912506577000,2017-01-01,68
21912506577250,2017-01-01,95
21912506577500,2017-01-01,26
21912506577750,2017-01-01,16
21912506578500,2017-01-01,5
21912506578750,2017-01-01,61
21912506579000,2017-01-01,40
21912506579250,2017-01-01,31
21912506579500,2017-01-01,62
21912506579750,2017-01-01,46
21912506580000,2017-01-01,35
21912506580250,2017-01-01,3
21912506580500,2017-01-01,6
21912506581250,2017-01-01,6
21912506581750,2017-01-01,6
21912506582000,2017-01-01,4
21915006566500,2017-01-01,5
21915006567500,2017-01-01,4
21915006568500,2017-01-01,4
21915006569250,2017-01-01,7
21915006570500,2017-01-01,4
21915006572500,2017-01-01,32
21915006572750,2017-01-01,48
21915006573000,2017-01-01,105
21915006573250,2017-01-01,170
21915006573500,2017-01-01,9
21915006573750,2017-01-01,1
21915006574000,2017-01-01,79
21915006574250,2017-01-01,13
21915006574750,2017-01-01,113
21915006575000,2017-01-01,195
21915006575250,2017-01-01,184
21915006575500,2017-01-01,140
21915006575750,2017-01-01,109
21915006576000,2017-01-01,211
21915006576250,2017-01-01,94
21915006576500,2017-01-01,52
21915006576750,2017-01-01,88
21915006577000,2017-01-01,86
21915006577250,2017-01-01,87
21915006577750,2017-01-01,23
21915006578000,2017-01-01,79
21915006578250,2017-01-01,143
21915006578500,2017-01-01,143
21915006578750,2017-01-01,32
21915006579000,2017-01-01,122
21915006579250,2017-01-01,103
21915006579500,2017-01-01,60
21915006579750,2017-01-01,2
21915006580000,2017-01-01,2
21915006580250,2017-01-01,6
21915006580500,2017-01-01,1
21915006580750,2017-01-01,2
21915006581000,2017-01-01,3
21915006581500,2017-01-01,5
21915006582000,2017-01-01,5
21915006596000,2017-01-01,2
21917506566750,2017-01-01,30
21917506567000,2017-01-01,1
21917506567500,2017-01-01,2
21917506567750,2017-01-01,9
21917506568250,2017-01-01,2
21917506568500,2017-01-01,17
21917506568750,2017-01-01,61
21917506569000,2017-01-01,103
21917506569250,2017-01-01,224
21917506569500,2017-01-01,225
21917506570000,2017-01-01,4
21917506570500,2017-01-01,3
21917506571250,2017-01-01,5
21917506571750,2017-01-01,8
21917506572000,2017-01-01,48
21917506572250,2017-01-01,21
21917506572500,2017-01-01,81
21917506572750,2017-01-01,102
21917506573000,2017-01-01,108
21917506573250,2017-01-01,68
21917506573500,2017-01-01,143
21917506573750,2017-01-01,89
21917506574000,2017-01-01,178
21917506574250,2017-01-01,55
21917506574750,2017-01-01,68
21917506575000,2017-01-01,261
21917506575250,2017-01-01,153
21917506575500,2017-01-01,55
21917506575750,2017-01-01,147
21917506576000,2017-01-01,208
21917506576250,2017-01-01,249
21917506576500,2017-01-01,161
21917506576750,2017-01-01,74
21917506577250,2017-01-01,32
21917506577500,2017-01-01,115
21917506577750,2017-01-01,164
21917506578000,2017-01-01,95
21917506578250,2017-01-01,109
21917506578500,2017-01-01,87
21917506578750,2017-01-01,4
21917506579000,2017-01-01,7
21917506580250,2017-01-01,4
21917506580500,2017-01-01,8
21917506581500,2017-01-01,1
21917506595750,2017-01-01,1
21920006566750,2017-01-01,8
21920006567000,2017-01-01,73
21920006567250,2017-01-01,29
21920006567500,2017-01-01,15
21920006568000,2017-01-01,1
21920006568250,2017-01-01,3
21920006568500,2017-01-01,38
21920006568750,2017-01-01,200
21920006569000,2017-01-01,271
21920006569250,2017-01-01,120
21920006569500,2017-01-01,118
21920006570000,2017-01-01,2
21920006570250,2017-01-01,6
21920006570750,2017-01-01,6
21920006571250,2017-01-01,2
21920006571500,2017-01-01,2
21920006571750,2017-01-01,73
21920006572000,2017-01-01,8
21920006572250,2017-01-01,21
21920006572500,2017-01-01,17
21920006572750,2017-01-01,27
21920006573000,2017-01-01,168
21920006573250,2017-01-01,248
21920006573500,2017-01-01,104
21920006573750,2017-01-01,101
21920006574000,2017-01-01,161
21920006574250,2017-01-01,227
21920006574500,2017-01-01,206
21920006574750,2017-01-01,27
21920006575000,2017-01-01,129
21920006575250,2017-01-01,299
21920006575500,2017-01-01,99
21920006575750,2017-01-01,212
21920006576000,2017-01-01,170
21920006576250,2017-01-01,398
21920006576500,2017-01-01,312
21920006576750,2017-01-01,72
21920006577000,2017-01-01,42
21920006577250,2017-01-01,177
21920006577500,2017-01-01,100
21920006577750,2017-01-01,44
21920006578000,2017-01-01,4
21920006578500,2017-01-01,10
21920006578750,2017-01-01,3
21920006579500,2017-01-01,3
21920006580000,2017-01-01,2
21920006580250,2017-01-01,3
21920006580500,2017-01-01,5
21920006580750,2017-01-01,2
21920006581500,2017-01-01,12
21920006581750,2017-01-01,6
21922506567000,2017-01-01,56
21922506567250,2017-01-01,146
21922506567500,2017-01-01,28
21922506568500,2017-01-01,53
21922506568750,2017-01-01,119
21922506569250,2017-01-01,325
21922506569500,2017-01-01,160
21922506569750,2017-01-01,39
21922506570250,2017-01-01,3
21922506570500,2017-01-01,5
21922506570750,2017-01-01,14
21922506571750,2017-01-01,14
21922506572000,2017-01-01,118
21922506572250,2017-01-01,119
21922506572500,2017-01-01,190
21922506572750,2017-01-01,141
21922506573000,2017-01-01,87
21922506573250,2017-01-01,124
21922506573500,2017-01-01,177
21922506573750,2017-01-01,154
21922506574000,2017-01-01,232
21922506574250,2017-01-01,162
21922506574750,2017-01-01,47
21922506575250,2017-01-01,22
21922506575500,2017-01-01,231
21922506575750,2017-01-01,176
21922506576000,2017-01-01,133
21922506576250,2017-01-01,182
21922506576500,2017-01-01,86
21922506576750,2017-01-01,87
21922506577250,2017-01-01,5
21922506577500,2017-01-01,12
21922506577750,2017-01-01,60
21922506578000,2017-01-01,96
21922506578250,2017-01-01,49
21922506578750,2017-01-01,5
21922506579250,2017-01-01,7
21922506579500,2017-01-01,2
21922506579750,2017-01-01,2
21922506580000,2017-01-01,7
21922506580500,2017-01-01,3
21922506580750,2017-01-01,3
21922506582750,2017-01-01,4
21925006567250,2017-01-01,16
21925006567500,2017-01-01,54
21925006568000,2017-01-01,33
21925006568500,2017-01-01,97
21925006568750,2017-01-01,84
21925006569000,2017-01-01,103
21925006569250,2017-01-01,32
21925006569500,2017-01-01,152
21925006569750,2017-01-01,29
21925006570000,2017-01-01,6
21925006570250,2017-01-01,1
21925006571750,2017-01-01,48
21925006572000,2017-01-01,193
21925006572250,2017-01-01,162
21925006572500,2017-01-01,134
21925006572750,2017-01-01,125
21925006573000,2017-01-01,98
21925006573250,2017-01-01,167
21925006573500,2017-01-01,181
21925006573750,2017-01-01,239
21925006574000,2017-01-01,150
21925006574500,2017-01-01,1
21925006574750,2017-01-01,20
21925006575000,2017-01-01,55
21925006575250,2017-01-01,216
21925006575500,2017-01-01,156
21925006575750,2017-01-01,218
21925006576000,2017-01-01,202
21925006576250,2017-01-01,71
21925006576500,2017-01-01,114
21925006576750,2017-01-01,146
21925006577000,2017-01-01,84
21925006577500,2017-01-01,11
21925006579000,2017-01-01,7
21925006579250,2017-01-01,4
21925006579500,2017-01-01,2
21925006580250,2017-01-01,4
21925006580500,2017-01-01,7
21925006580750,2017-01-01,7
21925006581000,2017-01-01,2
21925006581250,2017-01-01,1
21925006581500,2017-01-01,7
21925006582000,2017-01-01,1
21925006582250,2017-01-01,1
21925006582500,2017-01-01,20
21925006582750,2017-01-01,3
21927506567500,2017-01-01,3
21927506567750,2017-01-01,17
21927506568000,2017-01-01,23
21927506568250,2017-01-01,25
21927506568500,2017-01-01,137
21927506568750,2017-01-01,149
21927506569000,2017-01-01,193
21927506569250,2017-01-01,61
21927506569500,2017-01-01,140
21927506569750,2017-01-01,21
21927506570000,2017-01-01,15
21927506570250,2017-01-01,43
21927506570500,2017-01-01,129
21927506570750,2017-01-01,22
21927506571500,2017-01-01,2
21927506571750,2017-01-01,3
21927506572000,2017-01-01,145
21927506572250,2017-01-01,98
21927506572500,2017-01-01,25
21927506572750,2017-01-01,8
21927506573000,2017-01-01,115
21927506573250,2017-01-01,100
21927506573500,2017-01-01,102
21927506573750,2017-01-01,111
21927506574000,2017-01-01,37
21927506574250,2017-01-01,19
21927506574500,2017-01-01,152
21927506574750,2017-01-01,192
21927506575000,2017-01-01,221
21927506575250,2017-01-01,175
21927506575500,2017-01-01,143
21927506575750,2017-01-01,55
21927506576000,2017-01-01,60
21927506576250,2017-01-01,76
21927506576500,2017-01-01,77
21927506576750,2017-01-01,14
21927506578750,2017-01-01,7
21927506579000,2017-01-01,8
21927506579250,2017-01-01,2
21927506579750,2017-01-01,5
21927506580000,2017-01-01,9
21927506580250,2017-01-01,8
21927506580500,2017-01-01,5
21927506580750,2017-01-01,2
21927506581000,2017-01-01,4
21927506581250,2017-01-01,1
21927506581750,2017-01-01,9
21927506582000,2017-01-01,7
21927506582250,2017-01-01,5
21927506582500,2017-01-01,3
21930006566750,2017-01-01,44
21930006567000,2017-01-01,179
21930006567250,2017-01-01,17
21930006567500,2017-01-01,23
21930006567750,2017-01-01,168
21930006568000,2017-01-01,119
21930006568250,2017-01-01,60
21930006568500,2017-01-01,119
21930006568750,2017-01-01,25
21930006569000,2017-01-01,54
21930006569250,2017-01-01,111
21930006569500,2017-01-01,69
21930006569750,2017-01-01,74
21930006570000,2017-01-01,53
21930006570250,2017-01-01,64
21930006570500,2017-01-01,209
21930006570750,2017-01-01,144
21930006571000,2017-01-01,17
21930006571500,2017-01-01,5
21930006571750,2017-01-01,42
21930006572000,2017-01-01,75
21930006573250,2017-01-01,5
21930006573500,2017-01-01,42
21930006573750,2017-01-01,178
21930006574000,2017-01-01,109
21930006574250,2017-01-01,126
21930006574500,2017-01-01,159
21930006574750,2017-01-01,144
21930006575000,2017-01-01,147
21930006575250,2017-01-01,109
21930006575500,2017-01-01,170
21930006575750,2017-01-01,125
21930006576000,2017-01-01,120
21930006576250,2017-01-01,131
21930006576500,2017-01-01,34
21930006578500,2017-01-01,1
21930006578750,2017-01-01,20
21930006579500,2017-01-01,8
21930006579750,2017-01-01,2
21930006581000,2017-01-01,4
21930006581250,2017-01-01,4
21932506560500,2017-01-01,2
21932506561250,2017-01-01,3
21932506561750,2017-01-01,2
21932506562000,2017-01-01,9
21932506562500,2017-01-01,4
21932506564250,2017-01-01,2
21932506564500,2017-01-01,51
21932506564750,2017-01-01,47
21932506566250,2017-01-01,31
21932506566500,2017-01-01,56
21932506566750,2017-01-01,199
21932506567000,2017-01-01,179
21932506567250,2017-01-01,100
21932506567500,2017-01-01,5
21932506567750,2017-01-01,94
21932506568000,2017-01-01,210
21932506568250,2017-01-01,176
21932506568500,2017-01-01,22
21932506568750,2017-01-01,202
21932506569000,2017-01-01,77
21932506569250,2017-01-01,133
21932506569500,2017-01-01,159
21932506569750,2017-01-01,186
21932506570000,2017-01-01,131
21932506570250,2017-01-01,76
21932506570500,2017-01-01,76
21932506570750,2017-01-01,110
21932506571000,2017-01-01,145
21932506571250,2017-01-01,62
21932506571500,2017-01-01,13
21932506571750,2017-01-01,29
21932506572000,2017-01-01,5
21932506572250,2017-01-01,18
21932506572500,2017-01-01,67
21932506572750,2017-01-01,76
21932506573000,2017-01-01,134
21932506573250,2017-01-01,102
21932506573500,2017-01-01,36
21932506573750,2017-01-01,83
21932506574000,2017-01-01,80
21932506574250,2017-01-01,157
21932506574500,2017-01-01,130
21932506574750,2017-01-01,133
21932506575000,2017-01-01,159
21932506575250,2017-01-01,137
21932506575500,2017-01-01,88
21932506575750,2017-01-01,53
21932506576000,2017-01-01,19
21932506576250,2017-01-01,2
21932506578250,2017-01-01,5
21932506578500,2017-01-01,17
21932506578750,2017-01-01,13
21932506580750,2017-01-01,6
21932506581250,2017-01-01,6
21935006560750,2017-01-01,2
21935006561250,2017-01-01,14
21935006562250,2017-01-01,18
21935006562500,2017-01-01,16
21935006564000,2017-01-01,21
21935006564250,2017-01-01,90
21935006564500,2017-01-01,179
21935006564750,2017-01-01,91
21935006565000,2017-01-01,12
21935006566000,2017-01-01,23
21935006566250,2017-01-01,143
21935006566500,2017-01-01,191
21935006566750,2017-01-01,152
21935006567000,2017-01-01,146
21935006567250,2017-01-01,11
21935006567500,2017-01-01,57
21935006568000,2017-01-01,52
21935006568250,2017-01-01,294
21935006568500,2017-01-01,158
21935006568750,2017-01-01,111
21935006569000,2017-01-01,61
21935006569250,2017-01-01,72
21935006569500,2017-01-01,109
21935006569750,2017-01-01,123
21935006570000,2017-01-01,104
21935006570250,2017-01-01,13
21935006570750,2017-01-01,15
21935006571000,2017-01-01,63
21935006571250,2017-01-01,5
21935006571500,2017-01-01,2
21935006572000,2017-01-01,25
21935006572250,2017-01-01,164
21935006572500,2017-01-01,118
21935006572750,2017-01-01,119
21935006573000,2017-01-01,121
21935006573250,2017-01-01,2
21935006573500,2017-01-01,4
21935006573750,2017-01-01,8
21935006574000,2017-01-01,146
21935006574250,2017-01-01,45
21935006574500,2017-01-01,89
21935006574750,2017-01-01,53
21935006575000,2017-01-01,47
21935006575250,2017-01-01,11
21935006577000,2017-01-01,5
21935006577500,2017-01-01,4
21935006577750,2017-01-01,9
21935006578250,2017-01-01,20
21935006578500,2017-01-01,11
21935006578750,2017-01-01,22
21935006581000,2017-01-01,11
21937506560000,2017-01-01,3
21937506560250,2017-01-01,2
21937506560750,2017-01-01,5
21937506561250,2017-01-01,5
21937506561500,2017-01-01,2
21937506561750,2017-01-01,12
21937506562000,2017-01-01,1
21937506563750,2017-01-01,57
21937506564000,2017-01-01,123
21937506564250,2017-01-01,154
21937506564500,2017-01-01,154
21937506564750,2017-01-01,157
21937506565000,2017-01-01,81
21937506565250,2017-01-01,14
21937506565500,2017-01-01,48
21937506565750,2017-01-01,37
21937506566000,2017-01-01,96
21937506566250,2017-01-01,141
21937506566500,2017-01-01,139
21937506566750,2017-01-01,101
21937506567000,2017-01-01,236
21937506567250,2017-01-01,125
21937506567500,2017-01-01,217
21937506567750,2017-01-01,280
21937506568000,2017-01-01,138
