region,statistikkvariabel,år,alder,value
Midt-Telemark,Hovedalternativet (MMMM),2024,67-79 år,1430
Midt-Telemark,Hovedalternativet (MMMM),2024,80-89 år,476
Midt-Telemark,Hovedalternativet (MMMM),2024,90 år eller eldre,99
Midt-Telemark,Hovedalternativet (MMMM),2025,0 år,98
Midt-Telemark,Hovedalternativet (MMMM),2025,1-5 år,506
Midt-Telemark,Hovedalternativet (MMMM),2025,6-12 år,862
Midt-Telemark,Hovedalternativet (MMMM),2025,13-15 år,414
Midt-Telemark,Hovedalternativet (MMMM),2025,16-19 år,571
Midt-Telemark,Hovedalternativet (MMMM),2025,20-44 år,3658
Midt-Telemark,Hovedalternativet (MMMM),2025,45-66 år,2929
Midt-Telemark,Hovedalternativet (MMMM),2025,67-79 år,1441
Midt-Telemark,Hovedalternativet (MMMM),2025,80-89 år,506
Midt-Telemark,Hovedalternativet (MMMM),2025,90 år eller eldre,106
Midt-Telemark,Hovedalternativet (MMMM),2026,0 år,102
Midt-Telemark,Hovedalternativet (MMMM),2026,1-5 år,524
Midt-Telemark,Hovedalternativet (MMMM),2026,6-12 år,823
Midt-Telemark,Hovedalternativet (MMMM),2026,13-15 år,424
Midt-Telemark,Hovedalternativet (MMMM),2026,16-19 år,599
Midt-Telemark,Hovedalternativet (MMMM),2026,20-44 år,3703
Midt-Telemark,Hovedalternativet (MMMM),2026,45-66 år,2985
Midt-Telemark,Hovedalternativet (MMMM),2026,67-79 år,1435
Midt-Telemark,Hovedalternativet (MMMM),2026,80-89 år,536
Midt-Telemark,Hovedalternativet (MMMM),2026,90 år eller eldre,108
Midt-Telemark,Hovedalternativet (MMMM),2027,0 år,105
Midt-Telemark,Hovedalternativet (MMMM),2027,1-5 år,519
Midt-Telemark,Hovedalternativet (MMMM),2027,6-12 år,830
Midt-Telemark,Hovedalternativet (MMMM),2027,13-15 år,410
Midt-Telemark,Hovedalternativet (MMMM),2027,16-19 år,598
Midt-Telemark,Hovedalternativet (MMMM),2027,20-44 år,3747
Midt-Telemark,Hovedalternativet (MMMM),2027,45-66 år,3033
Midt-Telemark,Hovedalternativet (MMMM),2027,67-79 år,1415
Midt-Telemark,Hovedalternativet (MMMM),2027,80-89 år,581
Midt-Telemark,Hovedalternativet (MMMM),2027,90 år eller eldre,110
Midt-Telemark,Hovedalternativet (MMMM),2028,0 år,107
Midt-Telemark,Hovedalternativet (MMMM),2028,1-5 år,529
Midt-Telemark,Hovedalternativet (MMMM),2028,6-12 år,820
Midt-Telemark,Hovedalternativet (MMMM),2028,13-15 år,401
Midt-Telemark,Hovedalternativet (MMMM),2028,16-19 år,612
Midt-Telemark,Hovedalternativet (MMMM),2028,20-44 år,3777
Midt-Telemark,Hovedalternativet (MMMM),2028,45-66 år,3047
Midt-Telemark,Hovedalternativet (MMMM),2028,67-79 år,1436
Midt-Telemark,Hovedalternativet (MMMM),2028,80-89 år,611
Midt-Telemark,Hovedalternativet (MMMM),2028,90 år eller eldre,110
Midt-Telemark,Hovedalternativet (MMMM),2029,0 år,109
Midt-Telemark,Hovedalternativet (MMMM),2029,1-5 år,544
Midt-Telemark,Hovedalternativet (MMMM),2029,6-12 år,821
Midt-Telemark,Hovedalternativet (MMMM),2029,13-15 år,361
Midt-Telemark,Hovedalternativet (MMMM),2029,16-19 år,621
Midt-Telemark,Hovedalternativet (MMMM),2029,20-44 år,3821
Midt-Telemark,Hovedalternativet (MMMM),2029,45-66 år,3071
Midt-Telemark,Hovedalternativet (MMMM),2029,67-79 år,1450
Midt-Telemark,Hovedalternativet (MMMM),2029,80-89 år,643
Midt-Telemark,Hovedalternativet (MMMM),2029,90 år eller eldre,104
Midt-Telemark,Hovedalternativet (MMMM),2030,0 år,111
Midt-Telemark,Hovedalternativet (MMMM),2030,1-5 år,551
Midt-Telemark,Hovedalternativet (MMMM),2030,6-12 år,798
Midt-Telemark,Hovedalternativet (MMMM),2030,13-15 år,382
Midt-Telemark,Hovedalternativet (MMMM),2030,16-19 år,603
Midt-Telemark,Hovedalternativet (MMMM),2030,20-44 år,3856
Midt-Telemark,Hovedalternativet (MMMM),2030,45-66 år,3102
Midt-Telemark,Hovedalternativet (MMMM),2030,67-79 år,1468
Midt-Telemark,Hovedalternativet (MMMM),2030,80-89 år,650
Midt-Telemark,Hovedalternativet (MMMM),2030,90 år eller eldre,111
Midt-Telemark,Hovedalternativet (MMMM),2031,0 år,113
Midt-Telemark,Hovedalternativet (MMMM),2031,1-5 år,563
Midt-Telemark,Hovedalternativet (MMMM),2031,6-12 år,783
Midt-Telemark,Hovedalternativet (MMMM),2031,13-15 år,386
Midt-Telemark,Hovedalternativet (MMMM),2031,16-19 år,589
Midt-Telemark,Hovedalternativet (MMMM),2031,20-44 år,3878
Midt-Telemark,Hovedalternativet (MMMM),2031,45-66 år,3136
Midt-Telemark,Hovedalternativet (MMMM),2031,67-79 år,1468
Midt-Telemark,Hovedalternativet (MMMM),2031,80-89 år,690
Midt-Telemark,Hovedalternativet (MMMM),2031,90 år eller eldre,109
Midt-Telemark,Hovedalternativet (MMMM),2032,0 år,115
Midt-Telemark,Hovedalternativet (MMMM),2032,1-5 år,574
Midt-Telemark,Hovedalternativet (MMMM),2032,6-12 år,784
Midt-Telemark,Hovedalternativet (MMMM),2032,13-15 år,397
Midt-Telemark,Hovedalternativet (MMMM),2032,16-19 år,564
Midt-Telemark,Hovedalternativet (MMMM),2032,20-44 år,3887
Midt-Telemark,Hovedalternativet (MMMM),2032,45-66 år,3167
Midt-Telemark,Hovedalternativet (MMMM),2032,67-79 år,1494
Midt-Telemark,Hovedalternativet (MMMM),2032,80-89 år,691
Midt-Telemark,Hovedalternativet (MMMM),2032,90 år eller eldre,121
Midt-Telemark,Hovedalternativet (MMMM),2033,0 år,116
Midt-Telemark,Hovedalternativet (MMMM),2033,1-5 år,582
Midt-Telemark,Hovedalternativet (MMMM),2033,6-12 år,800
Midt-Telemark,Hovedalternativet (MMMM),2033,13-15 år,359
Midt-Telemark,Hovedalternativet (MMMM),2033,16-19 år,563
Midt-Telemark,Hovedalternativet (MMMM),2033,20-44 år,3921
Midt-Telemark,Hovedalternativet (MMMM),2033,45-66 år,3191
Midt-Telemark,Hovedalternativet (MMMM),2033,67-79 år,1485
Midt-Telemark,Hovedalternativet (MMMM),2033,80-89 år,719
Midt-Telemark,Hovedalternativet (MMMM),2033,90 år eller eldre,134
Midt-Telemark,Hovedalternativet (MMMM),2034,0 år,118
Midt-Telemark,Hovedalternativet (MMMM),2034,1-5 år,589
Midt-Telemark,Hovedalternativet (MMMM),2034,6-12 år,799
Midt-Telemark,Hovedalternativet (MMMM),2034,13-15 år,356
Midt-Telemark,Hovedalternativet (MMMM),2034,16-19 år,569
Midt-Telemark,Hovedalternativet (MMMM),2034,20-44 år,3916
Midt-Telemark,Hovedalternativet (MMMM),2034,45-66 år,3204
Midt-Telemark,Hovedalternativet (MMMM),2034,67-79 år,1519
Midt-Telemark,Hovedalternativet (MMMM),2034,80-89 år,728
Midt-Telemark,Hovedalternativet (MMMM),2034,90 år eller eldre,146
Midt-Telemark,Hovedalternativet (MMMM),2035,0 år,119
Midt-Telemark,Hovedalternativet (MMMM),2035,1-5 år,599
Midt-Telemark,Hovedalternativet (MMMM),2035,6-12 år,811
Midt-Telemark,Hovedalternativet (MMMM),2035,13-15 år,350
Midt-Telemark,Hovedalternativet (MMMM),2035,16-19 år,563
Midt-Telemark,Hovedalternativet (MMMM),2035,20-44 år,3914
Midt-Telemark,Hovedalternativet (MMMM),2035,45-66 år,3221
Midt-Telemark,Hovedalternativet (MMMM),2035,67-79 år,1550
Midt-Telemark,Hovedalternativet (MMMM),2035,80-89 år,727
Midt-Telemark,Hovedalternativet (MMMM),2035,90 år eller eldre,161
Midt-Telemark,Hovedalternativet (MMMM),2036,0 år,121
Midt-Telemark,Hovedalternativet (MMMM),2036,1-5 år,608
Midt-Telemark,Hovedalternativet (MMMM),2036,6-12 år,825
Midt-Telemark,Hovedalternativet (MMMM),2036,13-15 år,354
Midt-Telemark,Hovedalternativet (MMMM),2036,16-19 år,553
Midt-Telemark,Hovedalternativet (MMMM),2036,20-44 år,3909
Midt-Telemark,Hovedalternativet (MMMM),2036,45-66 år,3233
Midt-Telemark,Hovedalternativet (MMMM),2036,67-79 år,1569
Midt-Telemark,Hovedalternativet (MMMM),2036,80-89 år,743
Midt-Telemark,Hovedalternativet (MMMM),2036,90 år eller eldre,170
Midt-Telemark,Hovedalternativet (MMMM),2037,0 år,121
Midt-Telemark,Hovedalternativet (MMMM),2037,1-5 år,616
Midt-Telemark,Hovedalternativet (MMMM),2037,6-12 år,835
Midt-Telemark,Hovedalternativet (MMMM),2037,13-15 år,350
Midt-Telemark,Hovedalternativet (MMMM),2037,16-19 år,539
Midt-Telemark,Hovedalternativet (MMMM),2037,20-44 år,3908
Midt-Telemark,Hovedalternativet (MMMM),2037,45-66 år,3270
Midt-Telemark,Hovedalternativet (MMMM),2037,67-79 år,1568
Midt-Telemark,Hovedalternativet (MMMM),2037,80-89 år,753
Midt-Telemark,Hovedalternativet (MMMM),2037,90 år eller eldre,191
Midt-Telemark,Hovedalternativet (MMMM),2038,0 år,121
Midt-Telemark,Hovedalternativet (MMMM),2038,1-5 år,622
Midt-Telemark,Hovedalternativet (MMMM),2038,6-12 år,850
Midt-Telemark,Hovedalternativet (MMMM),2038,13-15 år,349
Midt-Telemark,Hovedalternativet (MMMM),2038,16-19 år,529
Midt-Telemark,Hovedalternativet (MMMM),2038,20-44 år,3911
Midt-Telemark,Hovedalternativet (MMMM),2038,45-66 år,3266
Midt-Telemark,Hovedalternativet (MMMM),2038,67-79 år,1604
Midt-Telemark,Hovedalternativet (MMMM),2038,80-89 år,765
Midt-Telemark,Hovedalternativet (MMMM),2038,90 år eller eldre,198
Midt-Telemark,Hovedalternativet (MMMM),2039,0 år,121
Midt-Telemark,Hovedalternativet (MMMM),2039,1-5 år,627
Midt-Telemark,Hovedalternativet (MMMM),2039,6-12 år,862
Midt-Telemark,Hovedalternativet (MMMM),2039,13-15 år,358
Midt-Telemark,Hovedalternativet (MMMM),2039,16-19 år,517
Midt-Telemark,Hovedalternativet (MMMM),2039,20-44 år,3889
Midt-Telemark,Hovedalternativet (MMMM),2039,45-66 år,3298
Midt-Telemark,Hovedalternativet (MMMM),2039,67-79 år,1631
Midt-Telemark,Hovedalternativet (MMMM),2039,80-89 år,766
Midt-Telemark,Hovedalternativet (MMMM),2039,90 år eller eldre,206
Midt-Telemark,Hovedalternativet (MMMM),2040,0 år,121
Midt-Telemark,Hovedalternativet (MMMM),2040,1-5 år,629
Midt-Telemark,Hovedalternativet (MMMM),2040,6-12 år,873
Midt-Telemark,Hovedalternativet (MMMM),2040,13-15 år,361
Midt-Telemark,Hovedalternativet (MMMM),2040,16-19 år,526
Midt-Telemark,Hovedalternativet (MMMM),2040,20-44 år,3864
Midt-Telemark,Hovedalternativet (MMMM),2040,45-66 år,3296
Midt-Telemark,Hovedalternativet (MMMM),2040,67-79 år,1682
Midt-Telemark,Hovedalternativet (MMMM),2040,80-89 år,775
Midt-Telemark,Hovedalternativet (MMMM),2040,90 år eller eldre,207
Midt-Telemark,Hovedalternativet (MMMM),2041,0 år,120
Midt-Telemark,Hovedalternativet (MMMM),2041,1-5 år,631
Midt-Telemark,Hovedalternativet (MMMM),2041,6-12 år,882
Midt-Telemark,Hovedalternativet (MMMM),2041,13-15 år,368
Midt-Telemark,Hovedalternativet (MMMM),2041,16-19 år,521
Midt-Telemark,Hovedalternativet (MMMM),2041,20-44 år,3850
Midt-Telemark,Hovedalternativet (MMMM),2041,45-66 år,3311
Midt-Telemark,Hovedalternativet (MMMM),2041,67-79 år,1698
Midt-Telemark,Hovedalternativet (MMMM),2041,80-89 år,790
Midt-Telemark,Hovedalternativet (MMMM),2041,90 år eller eldre,219
Midt-Telemark,Hovedalternativet (MMMM),2042,0 år,120
Midt-Telemark,Hovedalternativet (MMMM),2042,1-5 år,628
Midt-Telemark,Hovedalternativet (MMMM),2042,6-12 år,894
Midt-Telemark,Hovedalternativet (MMMM),2042,13-15 år,373
Midt-Telemark,Hovedalternativet (MMMM),2042,16-19 år,522
Midt-Telemark,Hovedalternativet (MMMM),2042,20-44 år,3844
Midt-Telemark,Hovedalternativet (MMMM),2042,45-66 år,3328
Midt-Telemark,Hovedalternativet (MMMM),2042,67-79 år,1709
Midt-Telemark,Hovedalternativet (MMMM),2042,80-89 år,807
Midt-Telemark,Hovedalternativet (MMMM),2042,90 år eller eldre,219
Midt-Telemark,Hovedalternativet (MMMM),2043,0 år,119
Midt-Telemark,Hovedalternativet (MMMM),2043,1-5 år,628
Midt-Telemark,Hovedalternativet (MMMM),2043,6-12 år,902
Midt-Telemark,Hovedalternativet (MMMM),2043,13-15 år,378
Midt-Telemark,Hovedalternativet (MMMM),2043,16-19 år,528
Midt-Telemark,Hovedalternativet (MMMM),2043,20-44 år,3817
Midt-Telemark,Hovedalternativet (MMMM),2043,45-66 år,3355
Midt-Telemark,Hovedalternativet (MMMM),2043,67-79 år,1732
Midt-Telemark,Hovedalternativet (MMMM),2043,80-89 år,803
Midt-Telemark,Hovedalternativet (MMMM),2043,90 år eller eldre,234
Midt-Telemark,Hovedalternativet (MMMM),2044,0 år,118
Midt-Telemark,Hovedalternativet (MMMM),2044,1-5 år,626
Midt-Telemark,Hovedalternativet (MMMM),2044,6-12 år,910
Midt-Telemark,Hovedalternativet (MMMM),2044,13-15 år,382
Midt-Telemark,Hovedalternativet (MMMM),2044,16-19 år,535
Midt-Telemark,Hovedalternativet (MMMM),2044,20-44 år,3803
Midt-Telemark,Hovedalternativet (MMMM),2044,45-66 år,3385
Midt-Telemark,Hovedalternativet (MMMM),2044,67-79 år,1732
Midt-Telemark,Hovedalternativet (MMMM),2044,80-89 år,815
Midt-Telemark,Hovedalternativet (MMMM),2044,90 år eller eldre,239
Midt-Telemark,Hovedalternativet (MMMM),2045,0 år,117
Midt-Telemark,Hovedalternativet (MMMM),2045,1-5 år,622
Midt-Telemark,Hovedalternativet (MMMM),2045,6-12 år,915
Midt-Telemark,Hovedalternativet (MMMM),2045,13-15 år,387
Midt-Telemark,Hovedalternativet (MMMM),2045,16-19 år,543
Midt-Telemark,Hovedalternativet (MMMM),2045,20-44 år,3783
Midt-Telemark,Hovedalternativet (MMMM),2045,45-66 år,3408
Midt-Telemark,Hovedalternativet (MMMM),2045,67-79 år,1740
Midt-Telemark,Hovedalternativet (MMMM),2045,80-89 år,835
Midt-Telemark,Hovedalternativet (MMMM),2045,90 år eller eldre,242
Midt-Telemark,Hovedalternativet (MMMM),2046,0 år,117
Midt-Telemark,Hovedalternativet (MMMM),2046,1-5 år,619
Midt-Telemark,Hovedalternativet (MMMM),2046,6-12 år,918
Midt-Telemark,Hovedalternativet (MMMM),2046,13-15 år,391
Midt-Telemark,Hovedalternativet (MMMM),2046,16-19 år,549
Midt-Telemark,Hovedalternativet (MMMM),2046,20-44 år,3769
Midt-Telemark,Hovedalternativet (MMMM),2046,45-66 år,3432
Midt-Telemark,Hovedalternativet (MMMM),2046,67-79 år,1754
Midt-Telemark,Hovedalternativet (MMMM),2046,80-89 år,836
Midt-Telemark,Hovedalternativet (MMMM),2046,90 år eller eldre,252
Midt-Telemark,Hovedalternativet (MMMM),2047,0 år,116
Midt-Telemark,Hovedalternativet (MMMM),2047,1-5 år,617
Midt-Telemark,Hovedalternativet (MMMM),2047,6-12 år,920
Midt-Telemark,Hovedalternativet (MMMM),2047,13-15 år,395
Midt-Telemark,Hovedalternativet (MMMM),2047,16-19 år,554
Midt-Telemark,Hovedalternativet (MMMM),2047,20-44 år,3762
Midt-Telemark,Hovedalternativet (MMMM),2047,45-66 år,3454
Midt-Telemark,Hovedalternativet (MMMM),2047,67-79 år,1740
Midt-Telemark,Hovedalternativet (MMMM),2047,80-89 år,862
Midt-Telemark,Hovedalternativet (MMMM),2047,90 år eller eldre,260
Midt-Telemark,Hovedalternativet (MMMM),2048,0 år,115
Midt-Telemark,Hovedalternativet (MMMM),2048,1-5 år,613
Midt-Telemark,Hovedalternativet (MMMM),2048,6-12 år,919
Midt-Telemark,Hovedalternativet (MMMM),2048,13-15 år,399
Midt-Telemark,Hovedalternativet (MMMM),2048,16-19 år,561
Midt-Telemark,Hovedalternativet (MMMM),2048,20-44 år,3752
Midt-Telemark,Hovedalternativet (MMMM),2048,45-66 år,3459
Midt-Telemark,Hovedalternativet (MMMM),2048,67-79 år,1751
Midt-Telemark,Hovedalternativet (MMMM),2048,80-89 år,881
Midt-Telemark,Hovedalternativet (MMMM),2048,90 år eller eldre,270
Midt-Telemark,Hovedalternativet (MMMM),2049,0 år,114
Midt-Telemark,Hovedalternativet (MMMM),2049,1-5 år,608
Midt-Telemark,Hovedalternativet (MMMM),2049,6-12 år,918
Midt-Telemark,Hovedalternativet (MMMM),2049,13-15 år,403
Midt-Telemark,Hovedalternativet (MMMM),2049,16-19 år,567
Midt-Telemark,Hovedalternativet (MMMM),2049,20-44 år,3746
Midt-Telemark,Hovedalternativet (MMMM),2049,45-66 år,3470
Midt-Telemark,Hovedalternativet (MMMM),2049,67-79 år,1754
Midt-Telemark,Hovedalternativet (MMMM),2049,80-89 år,909
Midt-Telemark,Hovedalternativet (MMMM),2049,90 år eller eldre,270
Midt-Telemark,Hovedalternativet (MMMM),2050,0 år,113
Midt-Telemark,Hovedalternativet (MMMM),2050,1-5 år,604
Midt-Telemark,Hovedalternativet (MMMM),2050,6-12 år,914
Midt-Telemark,Hovedalternativet (MMMM),2050,13-15 år,405
Midt-Telemark,Hovedalternativet (MMMM),2050,16-19 år,570
Midt-Telemark,Hovedalternativet (MMMM),2050,20-44 år,3738
Midt-Telemark,Hovedalternativet (MMMM),2050,45-66 år,3482
Midt-Telemark,Hovedalternativet (MMMM),2050,67-79 år,1772
Midt-Telemark,Hovedalternativet (MMMM),2050,80-89 år,922
Midt-Telemark,Hovedalternativet (MMMM),2050,90 år eller eldre,275
Midt-Telemark,Lav nasjonal vekst (LLML),2024,0 år,100
Midt-Telemark,Lav nasjonal vekst (LLML),2024,1-5 år,500
Midt-Telemark,Lav nasjonal vekst (LLML),2024,6-12 år,868
Midt-Telemark,Lav nasjonal vekst (LLML),2024,13-15 år,417
Midt-Telemark,Lav nasjonal vekst (LLML),2024,16-19 år,536
Midt-Telemark,Lav nasjonal vekst (LLML),2024,20-44 år,3566
Midt-Telemark,Lav nasjonal vekst (LLML),2024,45-66 år,2912
Midt-Telemark,Lav nasjonal vekst (LLML),2024,67-79 år,1430
Midt-Telemark,Lav nasjonal vekst (LLML),2024,80-89 år,476
Midt-Telemark,Lav nasjonal vekst (LLML),2024,90 år eller eldre,99
Midt-Telemark,Lav nasjonal vekst (LLML),2025,0 år,93
Midt-Telemark,Lav nasjonal vekst (LLML),2025,1-5 år,502
Midt-Telemark,Lav nasjonal vekst (LLML),2025,6-12 år,858
Midt-Telemark,Lav nasjonal vekst (LLML),2025,13-15 år,413
Midt-Telemark,Lav nasjonal vekst (LLML),2025,16-19 år,567
Midt-Telemark,Lav nasjonal vekst (LLML),2025,20-44 år,3620
Midt-Telemark,Lav nasjonal vekst (LLML),2025,45-66 år,2920
Midt-Telemark,Lav nasjonal vekst (LLML),2025,67-79 år,1440
Midt-Telemark,Lav nasjonal vekst (LLML),2025,80-89 år,505
Midt-Telemark,Lav nasjonal vekst (LLML),2025,90 år eller eldre,105
Midt-Telemark,Lav nasjonal vekst (LLML),2026,0 år,90
Midt-Telemark,Lav nasjonal vekst (LLML),2026,1-5 år,513
Midt-Telemark,Lav nasjonal vekst (LLML),2026,6-12 år,813
Midt-Telemark,Lav nasjonal vekst (LLML),2026,13-15 år,419
Midt-Telemark,Lav nasjonal vekst (LLML),2026,16-19 år,591
Midt-Telemark,Lav nasjonal vekst (LLML),2026,20-44 år,3636
Midt-Telemark,Lav nasjonal vekst (LLML),2026,45-66 år,2976
Midt-Telemark,Lav nasjonal vekst (LLML),2026,67-79 år,1433
Midt-Telemark,Lav nasjonal vekst (LLML),2026,80-89 år,533
Midt-Telemark,Lav nasjonal vekst (LLML),2026,90 år eller eldre,105
Midt-Telemark,Lav nasjonal vekst (LLML),2027,0 år,87
Midt-Telemark,Lav nasjonal vekst (LLML),2027,1-5 år,495
Midt-Telemark,Lav nasjonal vekst (LLML),2027,6-12 år,816
Midt-Telemark,Lav nasjonal vekst (LLML),2027,13-15 år,405
Midt-Telemark,Lav nasjonal vekst (LLML),2027,16-19 år,591
Midt-Telemark,Lav nasjonal vekst (LLML),2027,20-44 år,3670
Midt-Telemark,Lav nasjonal vekst (LLML),2027,45-66 år,3017
Midt-Telemark,Lav nasjonal vekst (LLML),2027,67-79 år,1413
Midt-Telemark,Lav nasjonal vekst (LLML),2027,80-89 år,576
Midt-Telemark,Lav nasjonal vekst (LLML),2027,90 år eller eldre,108
Midt-Telemark,Lav nasjonal vekst (LLML),2028,0 år,84
Midt-Telemark,Lav nasjonal vekst (LLML),2028,1-5 år,488
Midt-Telemark,Lav nasjonal vekst (LLML),2028,6-12 år,804
Midt-Telemark,Lav nasjonal vekst (LLML),2028,13-15 år,395
Midt-Telemark,Lav nasjonal vekst (LLML),2028,16-19 år,603
Midt-Telemark,Lav nasjonal vekst (LLML),2028,20-44 år,3691
Midt-Telemark,Lav nasjonal vekst (LLML),2028,45-66 år,3028
Midt-Telemark,Lav nasjonal vekst (LLML),2028,67-79 år,1427
Midt-Telemark,Lav nasjonal vekst (LLML),2028,80-89 år,605
Midt-Telemark,Lav nasjonal vekst (LLML),2028,90 år eller eldre,107
Midt-Telemark,Lav nasjonal vekst (LLML),2029,0 år,84
Midt-Telemark,Lav nasjonal vekst (LLML),2029,1-5 år,480
Midt-Telemark,Lav nasjonal vekst (LLML),2029,6-12 år,806
Midt-Telemark,Lav nasjonal vekst (LLML),2029,13-15 år,355
Midt-Telemark,Lav nasjonal vekst (LLML),2029,16-19 år,611
Midt-Telemark,Lav nasjonal vekst (LLML),2029,20-44 år,3720
Midt-Telemark,Lav nasjonal vekst (LLML),2029,45-66 år,3044
Midt-Telemark,Lav nasjonal vekst (LLML),2029,67-79 år,1446
Midt-Telemark,Lav nasjonal vekst (LLML),2029,80-89 år,631
Midt-Telemark,Lav nasjonal vekst (LLML),2029,90 år eller eldre,99
Midt-Telemark,Lav nasjonal vekst (LLML),2030,0 år,84
Midt-Telemark,Lav nasjonal vekst (LLML),2030,1-5 år,464
Midt-Telemark,Lav nasjonal vekst (LLML),2030,6-12 år,776
Midt-Telemark,Lav nasjonal vekst (LLML),2030,13-15 år,374
Midt-Telemark,Lav nasjonal vekst (LLML),2030,16-19 år,592
Midt-Telemark,Lav nasjonal vekst (LLML),2030,20-44 år,3747
Midt-Telemark,Lav nasjonal vekst (LLML),2030,45-66 år,3078
Midt-Telemark,Lav nasjonal vekst (LLML),2030,67-79 år,1454
Midt-Telemark,Lav nasjonal vekst (LLML),2030,80-89 år,637
Midt-Telemark,Lav nasjonal vekst (LLML),2030,90 år eller eldre,104
Midt-Telemark,Lav nasjonal vekst (LLML),2031,0 år,84
Midt-Telemark,Lav nasjonal vekst (LLML),2031,1-5 år,452
Midt-Telemark,Lav nasjonal vekst (LLML),2031,6-12 år,760
Midt-Telemark,Lav nasjonal vekst (LLML),2031,13-15 år,378
Midt-Telemark,Lav nasjonal vekst (LLML),2031,16-19 år,577
Midt-Telemark,Lav nasjonal vekst (LLML),2031,20-44 år,3754
Midt-Telemark,Lav nasjonal vekst (LLML),2031,45-66 år,3106
Midt-Telemark,Lav nasjonal vekst (LLML),2031,67-79 år,1454
Midt-Telemark,Lav nasjonal vekst (LLML),2031,80-89 år,672
Midt-Telemark,Lav nasjonal vekst (LLML),2031,90 år eller eldre,102
Midt-Telemark,Lav nasjonal vekst (LLML),2032,0 år,84
Midt-Telemark,Lav nasjonal vekst (LLML),2032,1-5 år,446
Midt-Telemark,Lav nasjonal vekst (LLML),2032,6-12 år,747
Midt-Telemark,Lav nasjonal vekst (LLML),2032,13-15 år,387
Midt-Telemark,Lav nasjonal vekst (LLML),2032,16-19 år,551
Midt-Telemark,Lav nasjonal vekst (LLML),2032,20-44 år,3754
Midt-Telemark,Lav nasjonal vekst (LLML),2032,45-66 år,3131
Midt-Telemark,Lav nasjonal vekst (LLML),2032,67-79 år,1478
Midt-Telemark,Lav nasjonal vekst (LLML),2032,80-89 år,671
Midt-Telemark,Lav nasjonal vekst (LLML),2032,90 år eller eldre,112
Midt-Telemark,Lav nasjonal vekst (LLML),2033,0 år,84
Midt-Telemark,Lav nasjonal vekst (LLML),2033,1-5 år,443
Midt-Telemark,Lav nasjonal vekst (LLML),2033,6-12 år,745
Midt-Telemark,Lav nasjonal vekst (LLML),2033,13-15 år,348
Midt-Telemark,Lav nasjonal vekst (LLML),2033,16-19 år,550
Midt-Telemark,Lav nasjonal vekst (LLML),2033,20-44 år,3779
Midt-Telemark,Lav nasjonal vekst (LLML),2033,45-66 år,3148
Midt-Telemark,Lav nasjonal vekst (LLML),2033,67-79 år,1468
Midt-Telemark,Lav nasjonal vekst (LLML),2033,80-89 år,694
Midt-Telemark,Lav nasjonal vekst (LLML),2033,90 år eller eldre,119
Midt-Telemark,Lav nasjonal vekst (LLML),2034,0 år,84
Midt-Telemark,Lav nasjonal vekst (LLML),2034,1-5 år,441
Midt-Telemark,Lav nasjonal vekst (LLML),2034,6-12 år,723
Midt-Telemark,Lav nasjonal vekst (LLML),2034,13-15 år,345
Midt-Telemark,Lav nasjonal vekst (LLML),2034,16-19 år,554
Midt-Telemark,Lav nasjonal vekst (LLML),2034,20-44 år,3759
Midt-Telemark,Lav nasjonal vekst (LLML),2034,45-66 år,3157
Midt-Telemark,Lav nasjonal vekst (LLML),2034,67-79 år,1497
