region,alder,statistikkvariabel,år,value
Notodden,16-19 år,Personer,2001,534
Notodden,16-19 år,Personer,2002,570
Notodden,16-19 år,Personer,2003,589
Notodden,16-19 år,Personer,2004,577
Notodden,16-19 år,Personer,2005,605
Notodden,16-19 år,Personer,2006,589
Notodden,16-19 år,Personer,2007,594
Notodden,16-19 år,Personer,2008,604
Notodden,16-19 år,Personer,2009,584
Notodden,16-19 år,Personer,2010,598
Notodden,16-19 år,Personer,2011,603
Notodden,16-19 år,Personer,2012,619
Notodden,16-19 år,Personer,2013,624
Notodden,16-19 år,Personer,2014,622
Notodden,16-19 år,Personer,2015,616
Notodden,16-19 år,Personer,2016,606
Notodden,16-19 år,Personer,2017,587
Notodden,16-19 år,Personer,2018,621
Notodden,16-19 år,Personer,2019,633
Notodden,16-19 år,Personer,2020,615
Notodden,16-19 år,Personer,2021,605
Notodden,16-19 år,Personer,2022,580
Notodden,16-19 år,Personer,2023,564
Notodden,16-19 år,Personer,2024,602
Notodden,16-19 år,Personer,2025,615
Notodden,16-19 år,Personer,2026,632
Notodden,20-44 år,Personer,2000,4125
Notodden,20-44 år,Personer,2001,4057
Notodden,20-44 år,Personer,2002,3983
Notodden,20-44 år,Personer,2003,3948
Notodden,20-44 år,Personer,2004,3907
Notodden,20-44 år,Personer,2005,3896
Notodden,20-44 år,Personer,2006,3880
Notodden,20-44 år,Personer,2007,3752
Notodden,20-44 år,Personer,2008,3727
Notodden,20-44 år,Personer,2009,3769
Notodden,20-44 år,Personer,2010,3791
Notodden,20-44 år,Personer,2011,3759
Notodden,20-44 år,Personer,2012,3760
Notodden,20-44 år,Personer,2013,3748
Notodden,20-44 år,Personer,2014,3799
Notodden,20-44 år,Personer,2015,3794
Notodden,20-44 år,Personer,2016,3856
Notodden,20-44 år,Personer,2017,3866
Notodden,20-44 år,Personer,2018,3774
Notodden,20-44 år,Personer,2019,3753
Notodden,20-44 år,Personer,2020,3820
Notodden,20-44 år,Personer,2021,3769
Notodden,20-44 år,Personer,2022,3795
Notodden,20-44 år,Personer,2023,3816
Notodden,20-44 år,Personer,2024,3880
Notodden,20-44 år,Personer,2025,3894
Notodden,20-44 år,Personer,2026,3925
Notodden,45-66 år,Personer,2000,2969
Notodden,45-66 år,Personer,2001,3042
Notodden,45-66 år,Personer,2002,3179
Notodden,45-66 år,Personer,2003,3255
Notodden,45-66 år,Personer,2004,3301
Notodden,45-66 år,Personer,2005,3400
Notodden,45-66 år,Personer,2006,3416
Notodden,45-66 år,Personer,2007,3484
Notodden,45-66 år,Personer,2008,3533
Notodden,45-66 år,Personer,2009,3573
Notodden,45-66 år,Personer,2010,3626
Notodden,45-66 år,Personer,2011,3676
Notodden,45-66 år,Personer,2012,3687
Notodden,45-66 år,Personer,2013,3711
Notodden,45-66 år,Personer,2014,3709
Notodden,45-66 år,Personer,2015,3711
Notodden,45-66 år,Personer,2016,3745
Notodden,45-66 år,Personer,2017,3734
Notodden,45-66 år,Personer,2018,3758
Notodden,45-66 år,Personer,2019,3748
Notodden,45-66 år,Personer,2020,3918
Notodden,45-66 år,Personer,2021,3916
Notodden,45-66 år,Personer,2022,3927
Notodden,45-66 år,Personer,2023,3877
Notodden,45-66 år,Personer,2024,3873
Notodden,45-66 år,Personer,2025,3871
Notodden,45-66 år,Personer,2026,3876
Notodden,67-79 år,Personer,2000,1607
Notodden,67-79 år,Personer,2001,1535
Notodden,67-79 år,Personer,2002,1482
Notodden,67-79 år,Personer,2003,1428
Notodden,67-79 år,Personer,2004,1356
Notodden,67-79 år,Personer,2005,1290
Notodden,67-79 år,Personer,2006,1273
Notodden,67-79 år,Personer,2007,1295
Notodden,67-79 år,Personer,2008,1283
Notodden,67-79 år,Personer,2009,1285
Notodden,67-79 år,Personer,2010,1280
Notodden,67-79 år,Personer,2011,1271
Notodden,67-79 år,Personer,2012,1282
Notodden,67-79 år,Personer,2013,1358
Notodden,67-79 år,Personer,2014,1405
Notodden,67-79 år,Personer,2015,1442
Notodden,67-79 år,Personer,2016,1499
Notodden,67-79 år,Personer,2017,1563
Notodden,67-79 år,Personer,2018,1601
Notodden,67-79 år,Personer,2019,1635
Notodden,67-79 år,Personer,2020,1726
Notodden,67-79 år,Personer,2021,1767
Notodden,67-79 år,Personer,2022,1806
Notodden,67-79 år,Personer,2023,1843
Notodden,67-79 år,Personer,2024,1935
Notodden,67-79 år,Personer,2025,1965
Notodden,67-79 år,Personer,2026,1947
Notodden,80-89 år,Personer,2000,675
Notodden,80-89 år,Personer,2001,708
Notodden,80-89 år,Personer,2002,719
Notodden,80-89 år,Personer,2003,740
Notodden,80-89 år,Personer,2004,773
Notodden,80-89 år,Personer,2005,798
Notodden,80-89 år,Personer,2006,791
Notodden,80-89 år,Personer,2007,764
Notodden,80-89 år,Personer,2008,745
Notodden,80-89 år,Personer,2009,737
Notodden,80-89 år,Personer,2010,728
Notodden,80-89 år,Personer,2011,731
Notodden,80-89 år,Personer,2012,742
Notodden,80-89 år,Personer,2013,675
Notodden,80-89 år,Personer,2014,655
Notodden,80-89 år,Personer,2015,599
Notodden,80-89 år,Personer,2016,577
Notodden,80-89 år,Personer,2017,564
Notodden,80-89 år,Personer,2018,542
Notodden,80-89 år,Personer,2019,556
Notodden,80-89 år,Personer,2020,576
Notodden,80-89 år,Personer,2021,570
Notodden,80-89 år,Personer,2022,581
Notodden,80-89 år,Personer,2023,613
Notodden,80-89 år,Personer,2024,636
Notodden,80-89 år,Personer,2025,674
Notodden,80-89 år,Personer,2026,720
Notodden,90 år eller eldre,Personer,2000,85
Notodden,90 år eller eldre,Personer,2001,96
Notodden,90 år eller eldre,Personer,2002,105
Notodden,90 år eller eldre,Personer,2003,109
Notodden,90 år eller eldre,Personer,2004,114
Notodden,90 år eller eldre,Personer,2005,119
Notodden,90 år eller eldre,Personer,2006,119
Notodden,90 år eller eldre,Personer,2007,119
Notodden,90 år eller eldre,Personer,2008,124
Notodden,90 år eller eldre,Personer,2009,136
Notodden,90 år eller eldre,Personer,2010,141
Notodden,90 år eller eldre,Personer,2011,148
Notodden,90 år eller eldre,Personer,2012,157
Notodden,90 år eller eldre,Personer,2013,165
Notodden,90 år eller eldre,Personer,2014,174
Notodden,90 år eller eldre,Personer,2015,189
Notodden,90 år eller eldre,Personer,2016,181
Notodden,90 år eller eldre,Personer,2017,174
Notodden,90 år eller eldre,Personer,2018,170
Notodden,90 år eller eldre,Personer,2019,173
Notodden,90 år eller eldre,Personer,2020,171
Notodden,90 år eller eldre,Personer,2021,175
Notodden,90 år eller eldre,Personer,2022,185
Notodden,90 år eller eldre,Personer,2023,166
Notodden,90 år eller eldre,Personer,2024,151
Notodden,90 år eller eldre,Personer,2025,145
Notodden,90 år eller eldre,Personer,2026,143
Siljan,0 år,Personer,2000,28
Siljan,0 år,Personer,2001,25
Siljan,0 år,Personer,2002,22
Siljan,0 år,Personer,2003,19
Siljan,0 år,Personer,2004,17
Siljan,0 år,Personer,2005,23
Siljan,0 år,Personer,2006,26
Siljan,0 år,Personer,2007,26
Siljan,0 år,Personer,2008,24
Siljan,0 år,Personer,2009,38
Siljan,0 år,Personer,2010,18
Siljan,0 år,Personer,2011,24
Siljan,0 år,Personer,2012,27
Siljan,0 år,Personer,2013,28
Siljan,0 år,Personer,2014,25
Siljan,0 år,Personer,2015,17
Siljan,0 år,Personer,2016,23
Siljan,0 år,Personer,2017,20
Siljan,0 år,Personer,2018,18
Siljan,0 år,Personer,2019,20
Siljan,0 år,Personer,2020,19
Siljan,0 år,Personer,2021,16
Siljan,0 år,Personer,2022,25
Siljan,0 år,Personer,2023,23
Siljan,0 år,Personer,2024,21
Siljan,0 år,Personer,2025,27
Siljan,0 år,Personer,2026,28
Siljan,1-5 år,Personer,2000,135
Siljan,1-5 år,Personer,2001,141
Siljan,1-5 år,Personer,2002,136
Siljan,1-5 år,Personer,2003,140
Siljan,1-5 år,Personer,2004,150
Siljan,1-5 år,Personer,2005,147
Siljan,1-5 år,Personer,2006,131
Siljan,1-5 år,Personer,2007,130
Siljan,1-5 år,Personer,2008,119
Siljan,1-5 år,Personer,2009,130
Siljan,1-5 år,Personer,2010,153
Siljan,1-5 år,Personer,2011,153
Siljan,1-5 år,Personer,2012,152
Siljan,1-5 år,Personer,2013,159
Siljan,1-5 år,Personer,2014,149
Siljan,1-5 år,Personer,2015,129
Siljan,1-5 år,Personer,2016,123
Siljan,1-5 år,Personer,2017,118
Siljan,1-5 år,Personer,2018,117
Siljan,1-5 år,Personer,2019,105
Siljan,1-5 år,Personer,2020,109
Siljan,1-5 år,Personer,2021,117
Siljan,1-5 år,Personer,2022,107
Siljan,1-5 år,Personer,2023,118
Siljan,1-5 år,Personer,2024,126
Siljan,1-5 år,Personer,2025,128
Siljan,1-5 år,Personer,2026,126
Siljan,6-12 år,Personer,2000,266
Siljan,6-12 år,Personer,2001,274
Siljan,6-12 år,Personer,2002,274
Siljan,6-12 år,Personer,2003,276
Siljan,6-12 år,Personer,2004,251
Siljan,6-12 år,Personer,2005,256
Siljan,6-12 år,Personer,2006,251
Siljan,6-12 år,Personer,2007,245
Siljan,6-12 år,Personer,2008,252
Siljan,6-12 år,Personer,2009,229
Siljan,6-12 år,Personer,2010,215
Siljan,6-12 år,Personer,2011,217
Siljan,6-12 år,Personer,2012,210
Siljan,6-12 år,Personer,2013,207
Siljan,6-12 år,Personer,2014,209
Siljan,6-12 år,Personer,2015,215
Siljan,6-12 år,Personer,2016,205
Siljan,6-12 år,Personer,2017,216
Siljan,6-12 år,Personer,2018,221
Siljan,6-12 år,Personer,2019,213
Siljan,6-12 år,Personer,2020,205
Siljan,6-12 år,Personer,2021,201
Siljan,6-12 år,Personer,2022,187
Siljan,6-12 år,Personer,2023,192
Siljan,6-12 år,Personer,2024,188
Siljan,6-12 år,Personer,2025,175
Siljan,6-12 år,Personer,2026,185
Siljan,13-15 år,Personer,2000,90
Siljan,13-15 år,Personer,2001,104
Siljan,13-15 år,Personer,2002,103
Siljan,13-15 år,Personer,2003,122
Siljan,13-15 år,Personer,2004,128
Siljan,13-15 år,Personer,2005,123
Siljan,13-15 år,Personer,2006,121
Siljan,13-15 år,Personer,2007,117
Siljan,13-15 år,Personer,2008,114
Siljan,13-15 år,Personer,2009,121
Siljan,13-15 år,Personer,2010,115
Siljan,13-15 år,Personer,2011,114
Siljan,13-15 år,Personer,2012,105
Siljan,13-15 år,Personer,2013,104
Siljan,13-15 år,Personer,2014,103
Siljan,13-15 år,Personer,2015,109
Siljan,13-15 år,Personer,2016,93
Siljan,13-15 år,Personer,2017,91
Siljan,13-15 år,Personer,2018,87
Siljan,13-15 år,Personer,2019,87
Siljan,13-15 år,Personer,2020,86
Siljan,13-15 år,Personer,2021,85
Siljan,13-15 år,Personer,2022,105
Siljan,13-15 år,Personer,2023,98
Siljan,13-15 år,Personer,2024,96
Siljan,13-15 år,Personer,2025,85
Siljan,13-15 år,Personer,2026,86
Siljan,16-19 år,Personer,2000,134
Siljan,16-19 år,Personer,2001,137
Siljan,16-19 år,Personer,2002,142
Siljan,16-19 år,Personer,2003,128
Siljan,16-19 år,Personer,2004,129
Siljan,16-19 år,Personer,2005,140
Siljan,16-19 år,Personer,2006,144
Siljan,16-19 år,Personer,2007,160
Siljan,16-19 år,Personer,2008,165
Siljan,16-19 år,Personer,2009,152
Siljan,16-19 år,Personer,2010,156
Siljan,16-19 år,Personer,2011,130
Siljan,16-19 år,Personer,2012,151
Siljan,16-19 år,Personer,2013,145
Siljan,16-19 år,Personer,2014,137
Siljan,16-19 år,Personer,2015,135
Siljan,16-19 år,Personer,2016,134
Siljan,16-19 år,Personer,2017,122
Siljan,16-19 år,Personer,2018,126
Siljan,16-19 år,Personer,2019,120
Siljan,16-19 år,Personer,2020,115
Siljan,16-19 år,Personer,2021,114
Siljan,16-19 år,Personer,2022,108
Siljan,16-19 år,Personer,2023,96
Siljan,16-19 år,Personer,2024,99
Siljan,16-19 år,Personer,2025,124
Siljan,16-19 år,Personer,2026,115
Siljan,20-44 år,Personer,2000,769
Siljan,20-44 år,Personer,2001,760
Siljan,20-44 år,Personer,2002,743
Siljan,20-44 år,Personer,2003,745
Siljan,20-44 år,Personer,2004,750
Siljan,20-44 år,Personer,2005,736
Siljan,20-44 år,Personer,2006,731
Siljan,20-44 år,Personer,2007,721
Siljan,20-44 år,Personer,2008,729
Siljan,20-44 år,Personer,2009,747
Siljan,20-44 år,Personer,2010,741
Siljan,20-44 år,Personer,2011,751
Siljan,20-44 år,Personer,2012,748
Siljan,20-44 år,Personer,2013,744
Siljan,20-44 år,Personer,2014,734
Siljan,20-44 år,Personer,2015,705
Siljan,20-44 år,Personer,2016,684
Siljan,20-44 år,Personer,2017,699
Siljan,20-44 år,Personer,2018,681
Siljan,20-44 år,Personer,2019,669
Siljan,20-44 år,Personer,2020,664
Siljan,20-44 år,Personer,2021,656
Siljan,20-44 år,Personer,2022,658
Siljan,20-44 år,Personer,2023,663
Siljan,20-44 år,Personer,2024,669
Siljan,20-44 år,Personer,2025,670
Siljan,20-44 år,Personer,2026,666
Siljan,45-66 år,Personer,2000,579
Siljan,45-66 år,Personer,2001,604
Siljan,45-66 år,Personer,2002,633
Siljan,45-66 år,Personer,2003,638
Siljan,45-66 år,Personer,2004,648
Siljan,45-66 år,Personer,2005,666
Siljan,45-66 år,Personer,2006,671
Siljan,45-66 år,Personer,2007,675
Siljan,45-66 år,Personer,2008,693
Siljan,45-66 år,Personer,2009,697
Siljan,45-66 år,Personer,2010,716
Siljan,45-66 år,Personer,2011,728
Siljan,45-66 år,Personer,2012,726
Siljan,45-66 år,Personer,2013,697
Siljan,45-66 år,Personer,2014,672
Siljan,45-66 år,Personer,2015,676
Siljan,45-66 år,Personer,2016,690
Siljan,45-66 år,Personer,2017,693
Siljan,45-66 år,Personer,2018,704
Siljan,45-66 år,Personer,2019,713
Siljan,45-66 år,Personer,2020,723
Siljan,45-66 år,Personer,2021,725
Siljan,45-66 år,Personer,2022,712
Siljan,45-66 år,Personer,2023,725
Siljan,45-66 år,Personer,2024,697
Siljan,45-66 år,Personer,2025,678
Siljan,45-66 år,Personer,2026,659
Siljan,67-79 år,Personer,2000,196
Siljan,67-79 år,Personer,2001,198
Siljan,67-79 år,Personer,2002,197
Siljan,67-79 år,Personer,2003,197
Siljan,67-79 år,Personer,2004,196
Siljan,67-79 år,Personer,2005,194
Siljan,67-79 år,Personer,2006,196
Siljan,67-79 år,Personer,2007,191
Siljan,67-79 år,Personer,2008,193
Siljan,67-79 år,Personer,2009,197
Siljan,67-79 år,Personer,2010,205
Siljan,67-79 år,Personer,2011,213
Siljan,67-79 år,Personer,2012,219
Siljan,67-79 år,Personer,2013,242
Siljan,67-79 år,Personer,2014,268
Siljan,67-79 år,Personer,2015,264
Siljan,67-79 år,Personer,2016,267
Siljan,67-79 år,Personer,2017,279
Siljan,67-79 år,Personer,2018,275
Siljan,67-79 år,Personer,2019,269
Siljan,67-79 år,Personer,2020,281
Siljan,67-79 år,Personer,2021,296
Siljan,67-79 år,Personer,2022,309
Siljan,67-79 år,Personer,2023,318
Siljan,67-79 år,Personer,2024,340
Siljan,67-79 år,Personer,2025,351
Siljan,67-79 år,Personer,2026,348
Siljan,80-89 år,Personer,2000,61
Siljan,80-89 år,Personer,2001,64
Siljan,80-89 år,Personer,2002,66
Siljan,80-89 år,Personer,2003,66
Siljan,80-89 år,Personer,2004,72
Siljan,80-89 år,Personer,2005,77
Siljan,80-89 år,Personer,2006,85
Siljan,80-89 år,Personer,2007,86
Siljan,80-89 år,Personer,2008,83
Siljan,80-89 år,Personer,2009,80
Siljan,80-89 år,Personer,2010,76
Siljan,80-89 år,Personer,2011,72
Siljan,80-89 år,Personer,2012,74
Siljan,80-89 år,Personer,2013,81
Siljan,80-89 år,Personer,2014,85
Siljan,80-89 år,Personer,2015,91
Siljan,80-89 år,Personer,2016,92
Siljan,80-89 år,Personer,2017,95
Siljan,80-89 år,Personer,2018,98
Siljan,80-89 år,Personer,2019,106
Siljan,80-89 år,Personer,2020,113
Siljan,80-89 år,Personer,2021,110
Siljan,80-89 år,Personer,2022,110
Siljan,80-89 år,Personer,2023,112
Siljan,80-89 år,Personer,2024,112
Siljan,80-89 år,Personer,2025,116
Siljan,80-89 år,Personer,2026,133
Siljan,90 år eller eldre,Personer,2000,11
Siljan,90 år eller eldre,Personer,2001,11
Siljan,90 år eller eldre,Personer,2002,12
Siljan,90 år eller eldre,Personer,2003,12
Siljan,90 år eller eldre,Personer,2004,8
Siljan,90 år eller eldre,Personer,2005,10
Siljan,90 år eller eldre,Personer,2006,6
Siljan,90 år eller eldre,Personer,2007,11
Siljan,90 år eller eldre,Personer,2008,8
Siljan,90 år eller eldre,Personer,2009,13
Siljan,90 år eller eldre,Personer,2010,17
Siljan,90 år eller eldre,Personer,2011,17
Siljan,90 år eller eldre,Personer,2012,20
Siljan,90 år eller eldre,Personer,2013,19
Siljan,90 år eller eldre,Personer,2014,22
Siljan,90 år eller eldre,Personer,2015,20
Siljan,90 år eller eldre,Personer,2016,24
Siljan,90 år eller eldre,Personer,2017,24
Siljan,90 år eller eldre,Personer,2018,24
Siljan,90 år eller eldre,Personer,2019,27
Siljan,90 år eller eldre,Personer,2020,25
Siljan,90 år eller eldre,Personer,2021,27
Siljan,90 år eller eldre,Personer,2022,28
Siljan,90 år eller eldre,Personer,2023,30
Siljan,90 år eller eldre,Personer,2024,34
Siljan,90 år eller eldre,Personer,2025,35
Siljan,90 år eller eldre,Personer,2026,31
Bamble,0 år,Personer,2000,155
Bamble,0 år,Personer,2001,173
Bamble,0 år,Personer,2002,176
Bamble,0 år,Personer,2003,147
Bamble,0 år,Personer,2004,151
Bamble,0 år,Personer,2005,138
Bamble,0 år,Personer,2006,144
Bamble,0 år,Personer,2007,152
Bamble,0 år,Personer,2008,159
Bamble,0 år,Personer,2009,133
Bamble,0 år,Personer,2010,124
Bamble,0 år,Personer,2011,131
Bamble,0 år,Personer,2012,165
Bamble,0 år,Personer,2013,118
Bamble,0 år,Personer,2014,136
Bamble,0 år,Personer,2015,120
Bamble,0 år,Personer,2016,106
Bamble,0 år,Personer,2017,138
Bamble,0 år,Personer,2018,141
Bamble,0 år,Personer,2019,121
Bamble,0 år,Personer,2020,134
Bamble,0 år,Personer,2021,116
Bamble,0 år,Personer,2022,108
Bamble,0 år,Personer,2023,110
Bamble,0 år,Personer,2024,113
Bamble,0 år,Personer,2025,124
Bamble,0 år,Personer,2026,114
Bamble,1-5 år,Personer,2000,937
Bamble,1-5 år,Personer,2001,904
Bamble,1-5 år,Personer,2002,864
Bamble,1-5 år,Personer,2003,857
Bamble,1-5 år,Personer,2004,846
Bamble,1-5 år,Personer,2005,841
Bamble,1-5 år,Personer,2006,805
Bamble,1-5 år,Personer,2007,777
Bamble,1-5 år,Personer,2008,779
Bamble,1-5 år,Personer,2009,793
Bamble,1-5 år,Personer,2010,759
Bamble,1-5 år,Personer,2011,743
Bamble,1-5 år,Personer,2012,775
Bamble,1-5 år,Personer,2013,769
Bamble,1-5 år,Personer,2014,727
Bamble,1-5 år,Personer,2015,729
Bamble,1-5 år,Personer,2016,704
Bamble,1-5 år,Personer,2017,694
Bamble,1-5 år,Personer,2018,689
Bamble,1-5 år,Personer,2019,675
Bamble,1-5 år,Personer,2020,654
Bamble,1-5 år,Personer,2021,674
Bamble,1-5 år,Personer,2022,677
Bamble,1-5 år,Personer,2023,646
Bamble,1-5 år,Personer,2024,649
Bamble,1-5 år,Personer,2025,628
Bamble,1-5 år,Personer,2026,615
Bamble,6-12 år,Personer,2000,1517
Bamble,6-12 år,Personer,2001,1524
Bamble,6-12 år,Personer,2002,1492
Bamble,6-12 år,Personer,2003,1487
Bamble,6-12 år,Personer,2004,1448
Bamble,6-12 år,Personer,2005,1402
Bamble,6-12 år,Personer,2006,1334
Bamble,6-12 år,Personer,2007,1304
Bamble,6-12 år,Personer,2008,1303
Bamble,6-12 år,Personer,2009,1241
Bamble,6-12 år,Personer,2010,1227
Bamble,6-12 år,Personer,2011,1215
Bamble,6-12 år,Personer,2012,1170
Bamble,6-12 år,Personer,2013,1181
Bamble,6-12 år,Personer,2014,1182
Bamble,6-12 år,Personer,2015,1154
Bamble,6-12 år,Personer,2016,1144
Bamble,6-12 år,Personer,2017,1147
Bamble,6-12 år,Personer,2018,1183
Bamble,6-12 år,Personer,2019,1174
Bamble,6-12 år,Personer,2020,1129
Bamble,6-12 år,Personer,2021,1079
Bamble,6-12 år,Personer,2022,1038
Bamble,6-12 år,Personer,2023,1064
Bamble,6-12 år,Personer,2024,1069
Bamble,6-12 år,Personer,2025,1035
Bamble,6-12 år,Personer,2026,1028
Bamble,13-15 år,Personer,2000,591
Bamble,13-15 år,Personer,2001,608
Bamble,13-15 år,Personer,2002,661
Bamble,13-15 år,Personer,2003,667
Bamble,13-15 år,Personer,2004,669
Bamble,13-15 år,Personer,2005,653
Bamble,13-15 år,Personer,2006,684
Bamble,13-15 år,Personer,2007,673
Bamble,13-15 år,Personer,2008,645
Bamble,13-15 år,Personer,2009,635
Bamble,13-15 år,Personer,2010,628
Bamble,13-15 år,Personer,2011,603
Bamble,13-15 år,Personer,2012,553
Bamble,13-15 år,Personer,2013,559
Bamble,13-15 år,Personer,2014,568
Bamble,13-15 år,Personer,2015,574
Bamble,13-15 år,Personer,2016,563
Bamble,13-15 år,Personer,2017,543
Bamble,13-15 år,Personer,2018,501
Bamble,13-15 år,Personer,2019,490
Bamble,13-15 år,Personer,2020,522
Bamble,13-15 år,Personer,2021,554
Bamble,13-15 år,Personer,2022,565
Bamble,13-15 år,Personer,2023,529
Bamble,13-15 år,Personer,2024,504
Bamble,13-15 år,Personer,2025,506
Bamble,13-15 år,Personer,2026,490
Bamble,16-19 år,Personer,2000,798
Bamble,16-19 år,Personer,2001,786
Bamble,16-19 år,Personer,2002,776
Bamble,16-19 år,Personer,2003,792
Bamble,16-19 år,Personer,2004,801
Bamble,16-19 år,Personer,2005,833
Bamble,16-19 år,Personer,2006,863
Bamble,16-19 år,Personer,2007,891
Bamble,16-19 år,Personer,2008,907
Bamble,16-19 år,Personer,2009,888
Bamble,16-19 år,Personer,2010,879
Bamble,16-19 år,Personer,2011,871
Bamble,16-19 år,Personer,2012,862
Bamble,16-19 år,Personer,2013,818
Bamble,16-19 år,Personer,2014,799
Bamble,16-19 år,Personer,2015,770
Bamble,16-19 år,Personer,2016,729
Bamble,16-19 år,Personer,2017,760
Bamble,16-19 år,Personer,2018,781
Bamble,16-19 år,Personer,2019,761
Bamble,16-19 år,Personer,2020,745
Bamble,16-19 år,Personer,2021,686
Bamble,16-19 år,Personer,2022,654
Bamble,16-19 år,Personer,2023,703
Bamble,16-19 år,Personer,2024,726
Bamble,16-19 år,Personer,2025,748
Bamble,16-19 år,Personer,2026,732
Bamble,20-44 år,Personer,2000,4851
Bamble,20-44 år,Personer,2001,4809
Bamble,20-44 år,Personer,2002,4686
Bamble,20-44 år,Personer,2003,4632
Bamble,20-44 år,Personer,2004,4562
Bamble,20-44 år,Personer,2005,4515
Bamble,20-44 år,Personer,2006,4426
Bamble,20-44 år,Personer,2007,4340
Bamble,20-44 år,Personer,2008,4317
Bamble,20-44 år,Personer,2009,4310
Bamble,20-44 år,Personer,2010,4251
Bamble,20-44 år,Personer,2011,4212
Bamble,20-44 år,Personer,2012,4233
Bamble,20-44 år,Personer,2013,4260
Bamble,20-44 år,Personer,2014,4245
Bamble,20-44 år,Personer,2015,4146
Bamble,20-44 år,Personer,2016,4111
Bamble,20-44 år,Personer,2017,4037
Bamble,20-44 år,Personer,2018,4005
Bamble,20-44 år,Personer,2019,3906
Bamble,20-44 år,Personer,2020,3909
Bamble,20-44 år,Personer,2021,3911
Bamble,20-44 år,Personer,2022,3893
Bamble,20-44 år,Personer,2023,3931
Bamble,20-44 år,Personer,2024,3970
Bamble,20-44 år,Personer,2025,3960
Bamble,20-44 år,Personer,2026,3995
Bamble,45-66 år,Personer,2000,3757
Bamble,45-66 år,Personer,2001,3870
Bamble,45-66 år,Personer,2002,3969
Bamble,45-66 år,Personer,2003,4042
Bamble,45-66 år,Personer,2004,4134
Bamble,45-66 år,Personer,2005,4198
Bamble,45-66 år,Personer,2006,4267
Bamble,45-66 år,Personer,2007,4293
Bamble,45-66 år,Personer,2008,4349
Bamble,45-66 år,Personer,2009,4412
Bamble,45-66 år,Personer,2010,4512
Bamble,45-66 år,Personer,2011,4475
Bamble,45-66 år,Personer,2012,4423
Bamble,45-66 år,Personer,2013,4401
Bamble,45-66 år,Personer,2014,4410
Bamble,45-66 år,Personer,2015,4405
Bamble,45-66 år,Personer,2016,4390
Bamble,45-66 år,Personer,2017,4390
Bamble,45-66 år,Personer,2018,4381
Bamble,45-66 år,Personer,2019,4386
Bamble,45-66 år,Personer,2020,4322
Bamble,45-66 år,Personer,2021,4293
Bamble,45-66 år,Personer,2022,4310
Bamble,45-66 år,Personer,2023,4285
Bamble,45-66 år,Personer,2024,4241
Bamble,45-66 år,Personer,2025,4243
Bamble,45-66 år,Personer,2026,4177
Bamble,67-79 år,Personer,2000,1118
Bamble,67-79 år,Personer,2001,1122
Bamble,67-79 år,Personer,2002,1079
Bamble,67-79 år,Personer,2003,1092
Bamble,67-79 år,Personer,2004,1082
Bamble,67-79 år,Personer,2005,1085
Bamble,67-79 år,Personer,2006,1082
Bamble,67-79 år,Personer,2007,1119
Bamble,67-79 år,Personer,2008,1137
Bamble,67-79 år,Personer,2009,1162
Bamble,67-79 år,Personer,2010,1202
Bamble,67-79 år,Personer,2011,1248
Bamble,67-79 år,Personer,2012,1404
Bamble,67-79 år,Personer,2013,1506
Bamble,67-79 år,Personer,2014,1603
Bamble,67-79 år,Personer,2015,1720
Bamble,67-79 år,Personer,2016,1791
Bamble,67-79 år,Personer,2017,1874
Bamble,67-79 år,Personer,2018,1936
Bamble,67-79 år,Personer,2019,1995
Bamble,67-79 år,Personer,2020,2046
Bamble,67-79 år,Personer,2021,2070
Bamble,67-79 år,Personer,2022,2151
Bamble,67-79 år,Personer,2023,2217
Bamble,67-79 år,Personer,2024,2254
Bamble,67-79 år,Personer,2025,2237
Bamble,67-79 år,Personer,2026,2221
Bamble,80-89 år,Personer,2000,366
Bamble,80-89 år,Personer,2001,369
Bamble,80-89 år,Personer,2002,399
Bamble,80-89 år,Personer,2003,397
Bamble,80-89 år,Personer,2004,406
Bamble,80-89 år,Personer,2005,422
Bamble,80-89 år,Personer,2006,431
Bamble,80-89 år,Personer,2007,450
Bamble,80-89 år,Personer,2008,447
Bamble,80-89 år,Personer,2009,452
Bamble,80-89 år,Personer,2010,459
Bamble,80-89 år,Personer,2011,461
Bamble,80-89 år,Personer,2012,446
Bamble,80-89 år,Personer,2013,447
Bamble,80-89 år,Personer,2014,446
Bamble,80-89 år,Personer,2015,440
Bamble,80-89 år,Personer,2016,463
Bamble,80-89 år,Personer,2017,462
Bamble,80-89 år,Personer,2018,470
Bamble,80-89 år,Personer,2019,479
Bamble,80-89 år,Personer,2020,508
Bamble,80-89 år,Personer,2021,531
Bamble,80-89 år,Personer,2022,562
Bamble,80-89 år,Personer,2023,594
Bamble,80-89 år,Personer,2024,639
Bamble,80-89 år,Personer,2025,730
Bamble,80-89 år,Personer,2026,790
Bamble,90 år eller eldre,Personer,2000,52
Bamble,90 år eller eldre,Personer,2001,59
Bamble,90 år eller eldre,Personer,2002,57
Bamble,90 år eller eldre,Personer,2003,57
Bamble,90 år eller eldre,Personer,2004,64
Bamble,90 år eller eldre,Personer,2005,67
Bamble,90 år eller eldre,Personer,2006,68
Bamble,90 år eller eldre,Personer,2007,62
Bamble,90 år eller eldre,Personer,2008,66
Bamble,90 år eller eldre,Personer,2009,71
Bamble,90 år eller eldre,Personer,2010,66
