Kommune,Alder,År,Personer,Kilde
Bamble,80-89 år,2047,1282,Framskriving 2020
Bamble,90 år eller eldre,2047,417,Framskriving 2020
Bamble,0 år,2048,117,Framskriving 2020
Bamble,1-5 år,2048,645,Framskriving 2020
Bamble,6-12 år,2048,1020,Framskriving 2020
Bamble,13-15 år,2048,455,Framskriving 2020
Bamble,16-19 år,2048,588,Framskriving 2020
Bamble,20-44 år,2048,3493,Framskriving 2020
Bamble,45-66 år,2048,3792,Framskriving 2020
Bamble,67-79 år,2048,2163,Framskriving 2020
Bamble,80-89 år,2048,1298,Framskriving 2020
Bamble,90 år eller eldre,2048,424,Framskriving 2020
Bamble,0 år,2049,117,Framskriving 2020
Bamble,1-5 år,2049,641,Framskriving 2020
Bamble,6-12 år,2049,1018,Framskriving 2020
Bamble,13-15 år,2049,456,Framskriving 2020
Bamble,16-19 år,2049,593,Framskriving 2020
Bamble,20-44 år,2049,3482,Framskriving 2020
Bamble,45-66 år,2049,3805,Framskriving 2020
Bamble,67-79 år,2049,2113,Framskriving 2020
Bamble,80-89 år,2049,1323,Framskriving 2020
Bamble,90 år eller eldre,2049,436,Framskriving 2020
Bamble,0 år,2050,115,Framskriving 2020
Bamble,1-5 år,2050,637,Framskriving 2020
Bamble,6-12 år,2050,1012,Framskriving 2020
Bamble,13-15 år,2050,461,Framskriving 2020
Bamble,16-19 år,2050,594,Framskriving 2020
Bamble,20-44 år,2050,3476,Framskriving 2020
Bamble,45-66 år,2050,3800,Framskriving 2020
Bamble,67-79 år,2050,2092,Framskriving 2020
Bamble,80-89 år,2050,1340,Framskriving 2020
Bamble,90 år eller eldre,2050,446,Framskriving 2020
Kragerø,0 år,2020,85,Framskriving 2020
Kragerø,1-5 år,2020,421,Framskriving 2020
Kragerø,6-12 år,2020,758,Framskriving 2020
Kragerø,13-15 år,2020,348,Framskriving 2020
Kragerø,16-19 år,2020,473,Framskriving 2020
Kragerø,20-44 år,2020,2715,Framskriving 2020
Kragerø,45-66 år,2020,3283,Framskriving 2020
Kragerø,67-79 år,2020,1697,Framskriving 2020
Kragerø,80-89 år,2020,498,Framskriving 2020
Kragerø,90 år eller eldre,2020,102,Framskriving 2020
Kragerø,0 år,2021,76,Framskriving 2020
Kragerø,1-5 år,2021,418,Framskriving 2020
Kragerø,6-12 år,2021,751,Framskriving 2020
Kragerø,13-15 år,2021,352,Framskriving 2020
Kragerø,16-19 år,2021,442,Framskriving 2020
Kragerø,20-44 år,2021,2660,Framskriving 2020
Kragerø,45-66 år,2021,3260,Framskriving 2020
Kragerø,67-79 år,2021,1748,Framskriving 2020
Kragerø,80-89 år,2021,518,Framskriving 2020
Kragerø,90 år eller eldre,2021,98,Framskriving 2020
Kragerø,0 år,2022,74,Framskriving 2020
Kragerø,1-5 år,2022,411,Framskriving 2020
Kragerø,6-12 år,2022,733,Framskriving 2020
Kragerø,13-15 år,2022,353,Framskriving 2020
Kragerø,16-19 år,2022,446,Framskriving 2020
Kragerø,20-44 år,2022,2616,Framskriving 2020
Kragerø,45-66 år,2022,3232,Framskriving 2020
Kragerø,67-79 år,2022,1804,Framskriving 2020
Kragerø,80-89 år,2022,504,Framskriving 2020
Kragerø,90 år eller eldre,2022,104,Framskriving 2020
Kragerø,0 år,2023,72,Framskriving 2020
Kragerø,1-5 år,2023,403,Framskriving 2020
Kragerø,6-12 år,2023,708,Framskriving 2020
Kragerø,13-15 år,2023,359,Framskriving 2020
Kragerø,16-19 år,2023,449,Framskriving 2020
Kragerø,20-44 år,2023,2600,Framskriving 2020
Kragerø,45-66 år,2023,3181,Framskriving 2020
Kragerø,67-79 år,2023,1826,Framskriving 2020
Kragerø,80-89 år,2023,538,Framskriving 2020
Kragerø,90 år eller eldre,2023,107,Framskriving 2020
Kragerø,0 år,2024,72,Framskriving 2020
Kragerø,1-5 år,2024,401,Framskriving 2020
Kragerø,6-12 år,2024,683,Framskriving 2020
Kragerø,13-15 år,2024,364,Framskriving 2020
Kragerø,16-19 år,2024,442,Framskriving 2020
Kragerø,20-44 år,2024,2576,Framskriving 2020
Kragerø,45-66 år,2024,3164,Framskriving 2020
Kragerø,67-79 år,2024,1833,Framskriving 2020
Kragerø,80-89 år,2024,569,Framskriving 2020
Kragerø,90 år eller eldre,2024,110,Framskriving 2020
Kragerø,0 år,2025,72,Framskriving 2020
Kragerø,1-5 år,2025,404,Framskriving 2020
Kragerø,6-12 år,2025,657,Framskriving 2020
Kragerø,13-15 år,2025,352,Framskriving 2020
Kragerø,16-19 år,2025,459,Framskriving 2020
Kragerø,20-44 år,2025,2545,Framskriving 2020
Kragerø,45-66 år,2025,3146,Framskriving 2020
Kragerø,67-79 år,2025,1830,Framskriving 2020
Kragerø,80-89 år,2025,614,Framskriving 2020
Kragerø,90 år eller eldre,2025,110,Framskriving 2020
Kragerø,0 år,2026,70,Framskriving 2020
Kragerø,1-5 år,2026,392,Framskriving 2020
Kragerø,6-12 år,2026,659,Framskriving 2020
Kragerø,13-15 år,2026,325,Framskriving 2020
Kragerø,16-19 år,2026,464,Framskriving 2020
Kragerø,20-44 år,2026,2542,Framskriving 2020
Kragerø,45-66 år,2026,3119,Framskriving 2020
Kragerø,67-79 år,2026,1835,Framskriving 2020
Kragerø,80-89 år,2026,646,Framskriving 2020
Kragerø,90 år eller eldre,2026,116,Framskriving 2020
Kragerø,0 år,2027,70,Framskriving 2020
Kragerø,1-5 år,2027,385,Framskriving 2020
Kragerø,6-12 år,2027,647,Framskriving 2020
Kragerø,13-15 år,2027,315,Framskriving 2020
Kragerø,16-19 år,2027,460,Framskriving 2020
Kragerø,20-44 år,2027,2545,Framskriving 2020
Kragerø,45-66 år,2027,3079,Framskriving 2020
Kragerø,67-79 år,2027,1810,Framskriving 2020
Kragerø,80-89 år,2027,712,Framskriving 2020
Kragerø,90 år eller eldre,2027,123,Framskriving 2020
Kragerø,0 år,2028,70,Framskriving 2020
Kragerø,1-5 år,2028,380,Framskriving 2020
Kragerø,6-12 år,2028,631,Framskriving 2020
Kragerø,13-15 år,2028,310,Framskriving 2020
Kragerø,16-19 år,2028,459,Framskriving 2020
Kragerø,20-44 år,2028,2531,Framskriving 2020
Kragerø,45-66 år,2028,3067,Framskriving 2020
Kragerø,67-79 år,2028,1763,Framskriving 2020
Kragerø,80-89 år,2028,777,Framskriving 2020
Kragerø,90 år eller eldre,2028,135,Framskriving 2020
Kragerø,0 år,2029,70,Framskriving 2020
Kragerø,1-5 år,2029,380,Framskriving 2020
Kragerø,6-12 år,2029,619,Framskriving 2020
Kragerø,13-15 år,2029,313,Framskriving 2020
Kragerø,16-19 år,2029,436,Framskriving 2020
Kragerø,20-44 år,2029,2529,Framskriving 2020
Kragerø,45-66 år,2029,3050,Framskriving 2020
Kragerø,67-79 år,2029,1741,Framskriving 2020
Kragerø,80-89 år,2029,820,Framskriving 2020
Kragerø,90 år eller eldre,2029,143,Framskriving 2020
Kragerø,0 år,2030,71,Framskriving 2020
Kragerø,1-5 år,2030,379,Framskriving 2020
Kragerø,6-12 år,2030,608,Framskriving 2020
Kragerø,13-15 år,2030,307,Framskriving 2020
Kragerø,16-19 år,2030,422,Framskriving 2020
Kragerø,20-44 år,2030,2536,Framskriving 2020
Kragerø,45-66 år,2030,3027,Framskriving 2020
Kragerø,67-79 år,2030,1708,Framskriving 2020
Kragerø,80-89 år,2030,872,Framskriving 2020
Kragerø,90 år eller eldre,2030,148,Framskriving 2020
Kragerø,0 år,2031,72,Framskriving 2020
Kragerø,1-5 år,2031,380,Framskriving 2020
Kragerø,6-12 år,2031,601,Framskriving 2020
Kragerø,13-15 år,2031,293,Framskriving 2020
Kragerø,16-19 år,2031,412,Framskriving 2020
Kragerø,20-44 år,2031,2520,Framskriving 2020
Kragerø,45-66 år,2031,3028,Framskriving 2020
Kragerø,67-79 år,2031,1680,Framskriving 2020
Kragerø,80-89 år,2031,913,Framskriving 2020
Kragerø,90 år eller eldre,2031,157,Framskriving 2020
Kragerø,0 år,2032,72,Framskriving 2020
Kragerø,1-5 år,2032,380,Framskriving 2020
Kragerø,6-12 år,2032,603,Framskriving 2020
Kragerø,13-15 år,2032,278,Framskriving 2020
Kragerø,16-19 år,2032,405,Framskriving 2020
Kragerø,20-44 år,2032,2504,Framskriving 2020
Kragerø,45-66 år,2032,3027,Framskriving 2020
Kragerø,67-79 år,2032,1673,Framskriving 2020
Kragerø,80-89 år,2032,943,Framskriving 2020
Kragerø,90 år eller eldre,2032,149,Framskriving 2020
Kragerø,0 år,2033,72,Framskriving 2020
Kragerø,1-5 år,2033,381,Framskriving 2020
Kragerø,6-12 år,2033,592,Framskriving 2020
Kragerø,13-15 år,2033,278,Framskriving 2020
Kragerø,16-19 år,2033,402,Framskriving 2020
Kragerø,20-44 år,2033,2477,Framskriving 2020
Kragerø,45-66 år,2033,3000,Framskriving 2020
Kragerø,67-79 år,2033,1688,Framskriving 2020
Kragerø,80-89 år,2033,955,Framskriving 2020
Kragerø,90 år eller eldre,2033,166,Framskriving 2020
Kragerø,0 år,2034,72,Framskriving 2020
Kragerø,1-5 år,2034,382,Framskriving 2020
Kragerø,6-12 år,2034,587,Framskriving 2020
Kragerø,13-15 år,2034,277,Framskriving 2020
Kragerø,16-19 år,2034,391,Framskriving 2020
Kragerø,20-44 år,2034,2464,Framskriving 2020
Kragerø,45-66 år,2034,2982,Framskriving 2020
Kragerø,67-79 år,2034,1676,Framskriving 2020
Kragerø,80-89 år,2034,976,Framskriving 2020
Kragerø,90 år eller eldre,2034,182,Framskriving 2020
Kragerø,0 år,2035,74,Framskriving 2020
Kragerø,1-5 år,2035,385,Framskriving 2020
Kragerø,6-12 år,2035,585,Framskriving 2020
Kragerø,13-15 år,2035,282,Framskriving 2020
Kragerø,16-19 år,2035,374,Framskriving 2020
Kragerø,20-44 år,2035,2432,Framskriving 2020
Kragerø,45-66 år,2035,2975,Framskriving 2020
Kragerø,67-79 år,2035,1679,Framskriving 2020
Kragerø,80-89 år,2035,983,Framskriving 2020
Kragerø,90 år eller eldre,2035,198,Framskriving 2020
Kragerø,0 år,2036,74,Framskriving 2020
Kragerø,1-5 år,2036,388,Framskriving 2020
Kragerø,6-12 år,2036,584,Framskriving 2020
Kragerø,13-15 år,2036,272,Framskriving 2020
Kragerø,16-19 år,2036,373,Framskriving 2020
Kragerø,20-44 år,2036,2409,Framskriving 2020
Kragerø,45-66 år,2036,2939,Framskriving 2020
Kragerø,67-79 år,2036,1698,Framskriving 2020
Kragerø,80-89 år,2036,996,Framskriving 2020
Kragerø,90 år eller eldre,2036,212,Framskriving 2020
Kragerø,0 år,2037,74,Framskriving 2020
Kragerø,1-5 år,2037,389,Framskriving 2020
Kragerø,6-12 år,2037,585,Framskriving 2020
Kragerø,13-15 år,2037,269,Framskriving 2020
Kragerø,16-19 år,2037,367,Framskriving 2020
Kragerø,20-44 år,2037,2387,Framskriving 2020
Kragerø,45-66 år,2037,2912,Framskriving 2020
Kragerø,67-79 år,2037,1716,Framskriving 2020
Kragerø,80-89 år,2037,982,Framskriving 2020
Kragerø,90 år eller eldre,2037,243,Framskriving 2020
Kragerø,0 år,2038,74,Framskriving 2020
Kragerø,1-5 år,2038,391,Framskriving 2020
Kragerø,6-12 år,2038,584,Framskriving 2020
Kragerø,13-15 år,2038,265,Framskriving 2020
Kragerø,16-19 år,2038,365,Framskriving 2020
Kragerø,20-44 år,2038,2365,Framskriving 2020
Kragerø,45-66 år,2038,2884,Framskriving 2020
Kragerø,67-79 år,2038,1741,Framskriving 2020
Kragerø,80-89 år,2038,960,Framskriving 2020
Kragerø,90 år eller eldre,2038,274,Framskriving 2020
Kragerø,0 år,2039,74,Framskriving 2020
Kragerø,1-5 år,2039,393,Framskriving 2020
Kragerø,6-12 år,2039,589,Framskriving 2020
Kragerø,13-15 år,2039,265,Framskriving 2020
Kragerø,16-19 år,2039,366,Framskriving 2020
Kragerø,20-44 år,2039,2340,Framskriving 2020
Kragerø,45-66 år,2039,2852,Framskriving 2020
Kragerø,67-79 år,2039,1754,Framskriving 2020
Kragerø,80-89 år,2039,956,Framskriving 2020
Kragerø,90 år eller eldre,2039,293,Framskriving 2020
Kragerø,0 år,2040,73,Framskriving 2020
Kragerø,1-5 år,2040,395,Framskriving 2020
Kragerø,6-12 år,2040,590,Framskriving 2020
Kragerø,13-15 år,2040,263,Framskriving 2020
Kragerø,16-19 år,2040,357,Framskriving 2020
Kragerø,20-44 år,2040,2328,Framskriving 2020
Kragerø,45-66 år,2040,2817,Framskriving 2020
Kragerø,67-79 år,2040,1770,Framskriving 2020
Kragerø,80-89 år,2040,956,Framskriving 2020
Kragerø,90 år eller eldre,2040,311,Framskriving 2020
Kragerø,0 år,2041,72,Framskriving 2020
Kragerø,1-5 år,2041,395,Framskriving 2020
Kragerø,6-12 år,2041,593,Framskriving 2020
Kragerø,13-15 år,2041,264,Framskriving 2020
Kragerø,16-19 år,2041,354,Framskriving 2020
Kragerø,20-44 år,2041,2308,Framskriving 2020
Kragerø,45-66 år,2041,2801,Framskriving 2020
Kragerø,67-79 år,2041,1786,Framskriving 2020
Kragerø,80-89 år,2041,944,Framskriving 2020
Kragerø,90 år eller eldre,2041,323,Framskriving 2020
Kragerø,0 år,2042,72,Framskriving 2020
Kragerø,1-5 år,2042,393,Framskriving 2020
Kragerø,6-12 år,2042,596,Framskriving 2020
Kragerø,13-15 år,2042,264,Framskriving 2020
Kragerø,16-19 år,2042,351,Framskriving 2020
Kragerø,20-44 år,2042,2295,Framskriving 2020
Kragerø,45-66 år,2042,2769,Framskriving 2020
Kragerø,67-79 år,2042,1807,Framskriving 2020
Kragerø,80-89 år,2042,947,Framskriving 2020
Kragerø,90 år eller eldre,2042,325,Framskriving 2020
Kragerø,0 år,2043,72,Framskriving 2020
Kragerø,1-5 år,2043,391,Framskriving 2020
Kragerø,6-12 år,2043,600,Framskriving 2020
Kragerø,13-15 år,2043,265,Framskriving 2020
Kragerø,16-19 år,2043,351,Framskriving 2020
Kragerø,20-44 år,2043,2278,Framskriving 2020
Kragerø,45-66 år,2043,2753,Framskriving 2020
Kragerø,67-79 år,2043,1815,Framskriving 2020
Kragerø,80-89 år,2043,947,Framskriving 2020
Kragerø,90 år eller eldre,2043,328,Framskriving 2020
Kragerø,0 år,2044,70,Framskriving 2020
Kragerø,1-5 år,2044,388,Framskriving 2020
Kragerø,6-12 år,2044,603,Framskriving 2020
Kragerø,13-15 år,2044,267,Framskriving 2020
Kragerø,16-19 år,2044,352,Framskriving 2020
Kragerø,20-44 år,2044,2265,Framskriving 2020
Kragerø,45-66 år,2044,2738,Framskriving 2020
Kragerø,67-79 år,2044,1822,Framskriving 2020
Kragerø,80-89 år,2044,937,Framskriving 2020
Kragerø,90 år eller eldre,2044,339,Framskriving 2020
Kragerø,0 år,2045,70,Framskriving 2020
Kragerø,1-5 år,2045,388,Framskriving 2020
Kragerø,6-12 år,2045,604,Framskriving 2020
Kragerø,13-15 år,2045,269,Framskriving 2020
Kragerø,16-19 år,2045,352,Framskriving 2020
Kragerø,20-44 år,2045,2252,Framskriving 2020
Kragerø,45-66 år,2045,2744,Framskriving 2020
Kragerø,67-79 år,2045,1810,Framskriving 2020
Kragerø,80-89 år,2045,931,Framskriving 2020
Kragerø,90 år eller eldre,2045,343,Framskriving 2020
Kragerø,0 år,2046,70,Framskriving 2020
Kragerø,1-5 år,2046,384,Framskriving 2020
Kragerø,6-12 år,2046,607,Framskriving 2020
Kragerø,13-15 år,2046,269,Framskriving 2020
Kragerø,16-19 år,2046,352,Framskriving 2020
Kragerø,20-44 år,2046,2239,Framskriving 2020
Kragerø,45-66 år,2046,2735,Framskriving 2020
Kragerø,67-79 år,2046,1795,Framskriving 2020
Kragerø,80-89 år,2046,944,Framskriving 2020
Kragerø,90 år eller eldre,2046,350,Framskriving 2020
Kragerø,0 år,2047,70,Framskriving 2020
Kragerø,1-5 år,2047,380,Framskriving 2020
Kragerø,6-12 år,2047,603,Framskriving 2020
Kragerø,13-15 år,2047,270,Framskriving 2020
Kragerø,16-19 år,2047,352,Framskriving 2020
Kragerø,20-44 år,2047,2231,Framskriving 2020
Kragerø,45-66 år,2047,2728,Framskriving 2020
Kragerø,67-79 år,2047,1790,Framskriving 2020
Kragerø,80-89 år,2047,953,Framskriving 2020
Kragerø,90 år eller eldre,2047,352,Framskriving 2020
Kragerø,0 år,2048,68,Framskriving 2020
Kragerø,1-5 år,2048,379,Framskriving 2020
Kragerø,6-12 år,2048,603,Framskriving 2020
Kragerø,13-15 år,2048,270,Framskriving 2020
Kragerø,16-19 år,2048,357,Framskriving 2020
Kragerø,20-44 år,2048,2225,Framskriving 2020
Kragerø,45-66 år,2048,2721,Framskriving 2020
Kragerø,67-79 år,2048,1772,Framskriving 2020
Kragerø,80-89 år,2048,967,Framskriving 2020
Kragerø,90 år eller eldre,2048,351,Framskriving 2020
Kragerø,0 år,2049,68,Framskriving 2020
Kragerø,1-5 år,2049,377,Framskriving 2020
Kragerø,6-12 år,2049,603,Framskriving 2020
Kragerø,13-15 år,2049,275,Framskriving 2020
Kragerø,16-19 år,2049,358,Framskriving 2020
Kragerø,20-44 år,2049,2213,Framskriving 2020
Kragerø,45-66 år,2049,2717,Framskriving 2020
Kragerø,67-79 år,2049,1733,Framskriving 2020
Kragerø,80-89 år,2049,996,Framskriving 2020
Kragerø,90 år eller eldre,2049,358,Framskriving 2020
Kragerø,0 år,2050,68,Framskriving 2020
Kragerø,1-5 år,2050,373,Framskriving 2020
Kragerø,6-12 år,2050,601,Framskriving 2020
Kragerø,13-15 år,2050,275,Framskriving 2020
Kragerø,16-19 år,2050,359,Framskriving 2020
Kragerø,20-44 år,2050,2202,Framskriving 2020
Kragerø,45-66 år,2050,2715,Framskriving 2020
Kragerø,67-79 år,2050,1713,Framskriving 2020
Kragerø,80-89 år,2050,1013,Framskriving 2020
Kragerø,90 år eller eldre,2050,364,Framskriving 2020
Drangedal,0 år,2020,20,Framskriving 2020
Drangedal,1-5 år,2020,182,Framskriving 2020
Drangedal,6-12 år,2020,328,Framskriving 2020
Drangedal,13-15 år,2020,151,Framskriving 2020
Drangedal,16-19 år,2020,212,Framskriving 2020
Drangedal,20-44 år,2020,1078,Framskriving 2020
Drangedal,45-66 år,2020,1288,Framskriving 2020
Drangedal,67-79 år,2020,582,Framskriving 2020
Drangedal,80-89 år,2020,160,Framskriving 2020
Drangedal,90 år eller eldre,2020,59,Framskriving 2020
Drangedal,0 år,2021,30,Framskriving 2020
Drangedal,1-5 år,2021,163,Framskriving 2020
Drangedal,6-12 år,2021,307,Framskriving 2020
Drangedal,13-15 år,2021,156,Framskriving 2020
Drangedal,16-19 år,2021,213,Framskriving 2020
Drangedal,20-44 år,2021,1059,Framskriving 2020
Drangedal,45-66 år,2021,1291,Framskriving 2020
Drangedal,67-79 år,2021,595,Framskriving 2020
Drangedal,80-89 år,2021,160,Framskriving 2020
Drangedal,90 år eller eldre,2021,60,Framskriving 2020
Drangedal,0 år,2022,29,Framskriving 2020
Drangedal,1-5 år,2022,163,Framskriving 2020
Drangedal,6-12 år,2022,303,Framskriving 2020
Drangedal,13-15 år,2022,140,Framskriving 2020
Drangedal,16-19 år,2022,204,Framskriving 2020
Drangedal,20-44 år,2022,1045,Framskriving 2020
Drangedal,45-66 år,2022,1287,Framskriving 2020
Drangedal,67-79 år,2022,617,Framskriving 2020
Drangedal,80-89 år,2022,168,Framskriving 2020
Drangedal,90 år eller eldre,2022,55,Framskriving 2020
Drangedal,0 år,2023,29,Framskriving 2020
Drangedal,1-5 år,2023,158,Framskriving 2020
Drangedal,6-12 år,2023,300,Framskriving 2020
Drangedal,13-15 år,2023,146,Framskriving 2020
Drangedal,16-19 år,2023,194,Framskriving 2020
Drangedal,20-44 år,2023,1032,Framskriving 2020
Drangedal,45-66 år,2023,1274,Framskriving 2020
Drangedal,67-79 år,2023,630,Framskriving 2020
Drangedal,80-89 år,2023,177,Framskriving 2020
Drangedal,90 år eller eldre,2023,51,Framskriving 2020
Drangedal,0 år,2024,29,Framskriving 2020
Drangedal,1-5 år,2024,154,Framskriving 2020
Drangedal,6-12 år,2024,296,Framskriving 2020
Drangedal,13-15 år,2024,128,Framskriving 2020
Drangedal,16-19 år,2024,199,Framskriving 2020
Drangedal,20-44 år,2024,1025,Framskriving 2020
Drangedal,45-66 år,2024,1269,Framskriving 2020
Drangedal,67-79 år,2024,637,Framskriving 2020
Drangedal,80-89 år,2024,194,Framskriving 2020
Drangedal,90 år eller eldre,2024,43,Framskriving 2020
Drangedal,0 år,2025,29,Framskriving 2020
Drangedal,1-5 år,2025,147,Framskriving 2020
Drangedal,6-12 år,2025,286,Framskriving 2020
Drangedal,13-15 år,2025,142,Framskriving 2020
Drangedal,16-19 år,2025,189,Framskriving 2020
Drangedal,20-44 år,2025,1010,Framskriving 2020
Drangedal,45-66 år,2025,1259,Framskriving 2020
Drangedal,67-79 år,2025,648,Framskriving 2020
Drangedal,80-89 år,2025,206,Framskriving 2020
Drangedal,90 år eller eldre,2025,43,Framskriving 2020
Drangedal,0 år,2026,30,Framskriving 2020
Drangedal,1-5 år,2026,155,Framskriving 2020
Drangedal,6-12 år,2026,264,Framskriving 2020
Drangedal,13-15 år,2026,144,Framskriving 2020
Drangedal,16-19 år,2026,181,Framskriving 2020
Drangedal,20-44 år,2026,1005,Framskriving 2020
Drangedal,45-66 år,2026,1246,Framskriving 2020
Drangedal,67-79 år,2026,655,Framskriving 2020
Drangedal,80-89 år,2026,224,Framskriving 2020
Drangedal,90 år eller eldre,2026,43,Framskriving 2020
Drangedal,0 år,2027,31,Framskriving 2020
Drangedal,1-5 år,2027,157,Framskriving 2020
Drangedal,6-12 år,2027,251,Framskriving 2020
Drangedal,13-15 år,2027,151,Framskriving 2020
Drangedal,16-19 år,2027,179,Framskriving 2020
Drangedal,20-44 år,2027,993,Framskriving 2020
Drangedal,45-66 år,2027,1236,Framskriving 2020
Drangedal,67-79 år,2027,655,Framskriving 2020
Drangedal,80-89 år,2027,245,Framskriving 2020
Drangedal,90 år eller eldre,2027,38,Framskriving 2020
Drangedal,0 år,2028,31,Framskriving 2020
Drangedal,1-5 år,2028,161,Framskriving 2020
Drangedal,6-12 år,2028,243,Framskriving 2020
Drangedal,13-15 år,2028,139,Framskriving 2020
Drangedal,16-19 år,2028,177,Framskriving 2020
Drangedal,20-44 år,2028,996,Framskriving 2020
Drangedal,45-66 år,2028,1229,Framskriving 2020
Drangedal,67-79 år,2028,653,Framskriving 2020
Drangedal,80-89 år,2028,261,Framskriving 2020
Drangedal,90 år eller eldre,2028,36,Framskriving 2020
Drangedal,0 år,2029,31,Framskriving 2020
Drangedal,1-5 år,2029,163,Framskriving 2020
Drangedal,6-12 år,2029,243,Framskriving 2020
Drangedal,13-15 år,2029,127,Framskriving 2020
Drangedal,16-19 år,2029,183,Framskriving 2020
Drangedal,20-44 år,2029,977,Framskriving 2020
Drangedal,45-66 år,2029,1224,Framskriving 2020
Drangedal,67-79 år,2029,650,Framskriving 2020
Drangedal,80-89 år,2029,279,Framskriving 2020
Drangedal,90 år eller eldre,2029,40,Framskriving 2020
Drangedal,0 år,2030,31,Framskriving 2020
