Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,Antall,SortKjonn,SortAlder,SortKommune
Midt-Telemark,2024-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",126.2,2,5,9
Midt-Telemark,2024-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",86.0,2,5,9
Midt-Telemark,2024-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",68.3,2,5,9
Midt-Telemark,2024-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",167.4,2,6,9
Midt-Telemark,2024-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",117.4,2,6,9
Midt-Telemark,2024-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",78.2,2,6,9
Midt-Telemark,2024-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",157.9,2,7,9
Midt-Telemark,2024-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",121.0,2,7,9
Midt-Telemark,2024-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",60.7,2,7,9
Midt-Telemark,2024-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",149.2,2,8,9
Midt-Telemark,2024-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",137.0,2,8,9
Midt-Telemark,2024-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",28.9,2,8,9
Midt-Telemark,2024-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",206.3,3,1,9
Midt-Telemark,2024-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",158.6,3,1,9
Midt-Telemark,2024-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",86.1,3,1,9
Midt-Telemark,2024-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",183.2,3,4,9
Midt-Telemark,2024-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",132.1,3,4,9
Midt-Telemark,2024-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",87.3,3,4,9
Midt-Telemark,2024-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",117.1,3,3,9
Midt-Telemark,2024-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",79.5,3,3,9
Midt-Telemark,2024-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",57.0,3,3,9
Midt-Telemark,2024-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",49.3,3,2,9
Midt-Telemark,2024-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",34.2,3,2,9
Midt-Telemark,2024-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",22.7,3,2,9
Midt-Telemark,2024-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",203.5,3,5,9
Midt-Telemark,2024-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",136.6,3,5,9
Midt-Telemark,2024-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",102.1,3,5,9
Midt-Telemark,2024-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",250.3,3,6,9
Midt-Telemark,2024-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",185.9,3,6,9
Midt-Telemark,2024-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",118.1,3,6,9
Midt-Telemark,2024-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",240.9,3,7,9
Midt-Telemark,2024-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",198.4,3,7,9
Midt-Telemark,2024-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",84.3,3,7,9
Midt-Telemark,2024-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",248.0,3,8,9
Midt-Telemark,2024-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",213.2,3,8,9
Midt-Telemark,2024-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",54.1,3,8,9
Seljord,2017-01-01,Kjønn samlet,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",100.3,1,1,14
Seljord,2017-01-01,Kjønn samlet,0-74 år,Psykiske symptomer,"per 1000, standardisert",74.5,1,1,14
Seljord,2017-01-01,Kjønn samlet,0-74 år,Psykiske lidelser,"per 1000, standardisert",38.5,1,1,14
Seljord,2017-01-01,Kjønn samlet,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",93.8,1,4,14
Seljord,2017-01-01,Kjønn samlet,0-44 år,Psykiske symptomer,"per 1000, standardisert",71.3,1,4,14
Seljord,2017-01-01,Kjønn samlet,0-44 år,Psykiske lidelser,"per 1000, standardisert",38.4,1,4,14
Seljord,2017-01-01,Kjønn samlet,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",66.0,1,3,14
Seljord,2017-01-01,Kjønn samlet,0-24 år,Psykiske symptomer,"per 1000, standardisert",50.7,1,3,14
Seljord,2017-01-01,Kjønn samlet,0-24 år,Psykiske lidelser,"per 1000, standardisert",25.7,1,3,14
Seljord,2017-01-01,Kjønn samlet,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",22.3,1,2,14
Seljord,2017-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",18.2,1,2,14
Seljord,2017-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",,1,2,14
Seljord,2017-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",127.7,1,5,14
Seljord,2017-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",96.8,1,5,14
Seljord,2017-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",,1,5,14
Seljord,2017-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",122.1,1,6,14
Seljord,2017-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",91.8,1,6,14
Seljord,2017-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",51.5,1,6,14
Seljord,2017-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",109.2,1,7,14
Seljord,2017-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",80.1,1,7,14
Seljord,2017-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",37.9,1,7,14
Seljord,2017-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,1,8,14
Seljord,2017-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",,1,8,14
Seljord,2017-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",,1,8,14
Seljord,2017-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",79.0,2,1,14
Seljord,2017-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",62.9,2,1,14
Seljord,2017-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",26.7,2,1,14
Seljord,2017-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",80.0,2,4,14
Seljord,2017-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",66.7,2,4,14
Seljord,2017-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",29.5,2,4,14
Seljord,2017-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",52.6,2,3,14
Seljord,2017-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",42.9,2,3,14
Seljord,2017-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",,2,3,14
Seljord,2017-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,2,14
Seljord,2017-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",,2,2,14
Seljord,2017-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",,2,2,14
Seljord,2017-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,5,14
Seljord,2017-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",,2,5,14
Seljord,2017-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",,2,5,14
Seljord,2017-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",109.9,2,6,14
Seljord,2017-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",92.1,2,6,14
Seljord,2017-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",40.8,2,6,14
Seljord,2017-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",78.1,2,7,14
Seljord,2017-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",59.3,2,7,14
Seljord,2017-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",22.4,2,7,14
Seljord,2017-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,8,14
Seljord,2017-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",,2,8,14
Seljord,2017-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",,2,8,14
Seljord,2017-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",122.5,3,1,14
Seljord,2017-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",86.4,3,1,14
Seljord,2017-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",51.0,3,1,14
Seljord,2017-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",108.3,3,4,14
Seljord,2017-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",75.6,3,4,14
Seljord,2017-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",47.9,3,4,14
Seljord,2017-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",80.9,3,3,14
Seljord,2017-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",59.1,3,3,14
Seljord,2017-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",33.0,3,3,14
Seljord,2017-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,2,14
Seljord,2017-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",,3,2,14
Seljord,2017-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",,3,2,14
Seljord,2017-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,5,14
Seljord,2017-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",,3,5,14
Seljord,2017-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",,3,5,14
Seljord,2017-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",134.4,3,6,14
Seljord,2017-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",90.5,3,6,14
Seljord,2017-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",62.8,3,6,14
Seljord,2017-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",140.8,3,7,14
Seljord,2017-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",101.2,3,7,14
Seljord,2017-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",53.5,3,7,14
Seljord,2017-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,8,14
Seljord,2017-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",,3,8,14
Seljord,2017-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",,3,8,14
Seljord,2018-01-01,Kjønn samlet,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",96.5,1,1,14
Seljord,2018-01-01,Kjønn samlet,0-74 år,Psykiske symptomer,"per 1000, standardisert",70.6,1,1,14
Seljord,2018-01-01,Kjønn samlet,0-74 år,Psykiske lidelser,"per 1000, standardisert",38.0,1,1,14
Seljord,2018-01-01,Kjønn samlet,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",88.3,1,4,14
Seljord,2018-01-01,Kjønn samlet,0-44 år,Psykiske symptomer,"per 1000, standardisert",61.8,1,4,14
Seljord,2018-01-01,Kjønn samlet,0-44 år,Psykiske lidelser,"per 1000, standardisert",36.8,1,4,14
Seljord,2018-01-01,Kjønn samlet,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",62.0,1,3,14
Seljord,2018-01-01,Kjønn samlet,0-24 år,Psykiske symptomer,"per 1000, standardisert",46.5,1,3,14
Seljord,2018-01-01,Kjønn samlet,0-24 år,Psykiske lidelser,"per 1000, standardisert",27.4,1,3,14
Seljord,2018-01-01,Kjønn samlet,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",20.4,1,2,14
Seljord,2018-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",14.3,1,2,14
Seljord,2018-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",,1,2,14
Seljord,2018-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",121.0,1,5,14
Seljord,2018-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",92.8,1,5,14
Seljord,2018-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",,1,5,14
Seljord,2018-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",115.1,1,6,14
Seljord,2018-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",76.6,1,6,14
Seljord,2018-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",46.2,1,6,14
Seljord,2018-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",107.4,1,7,14
Seljord,2018-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",82.8,1,7,14
Seljord,2018-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",38.4,1,7,14
Seljord,2018-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,1,8,14
Seljord,2018-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",,1,8,14
Seljord,2018-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",,1,8,14
Seljord,2018-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",73.9,2,1,14
Seljord,2018-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",57.1,2,1,14
Seljord,2018-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",24.5,2,1,14
Seljord,2018-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",75.7,2,4,14
Seljord,2018-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",59.6,2,4,14
Seljord,2018-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",27.1,2,4,14
Seljord,2018-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",58.6,2,3,14
Seljord,2018-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",44.0,2,3,14
Seljord,2018-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",,2,3,14
Seljord,2018-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,2,14
Seljord,2018-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",,2,2,14
Seljord,2018-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",,2,2,14
Seljord,2018-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,5,14
Seljord,2018-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",,2,5,14
Seljord,2018-01-01,Menn,15-24 år,Psykiske lidelser,"per 1000, standardisert",,2,5,14
Seljord,2018-01-01,Menn,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",93.3,2,6,14
Seljord,2018-01-01,Menn,25-44 år,Psykiske symptomer,"per 1000, standardisert",75.6,2,6,14
Seljord,2018-01-01,Menn,25-44 år,Psykiske lidelser,"per 1000, standardisert",29.3,2,6,14
Seljord,2018-01-01,Menn,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",72.1,2,7,14
Seljord,2018-01-01,Menn,45-74 år,Psykiske symptomer,"per 1000, standardisert",55.2,2,7,14
Seljord,2018-01-01,Menn,45-74 år,Psykiske lidelser,"per 1000, standardisert",20.5,2,7,14
Seljord,2018-01-01,Menn,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,8,14
Seljord,2018-01-01,Menn,75-79 år,Psykiske symptomer,"per 1000, standardisert",,2,8,14
Seljord,2018-01-01,Menn,75-79 år,Psykiske lidelser,"per 1000, standardisert",,2,8,14
Seljord,2018-01-01,Kvinner,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",120.2,3,1,14
Seljord,2018-01-01,Kvinner,0-74 år,Psykiske symptomer,"per 1000, standardisert",84.7,3,1,14
Seljord,2018-01-01,Kvinner,0-74 år,Psykiske lidelser,"per 1000, standardisert",52.2,3,1,14
Seljord,2018-01-01,Kvinner,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",101.4,3,4,14
Seljord,2018-01-01,Kvinner,0-44 år,Psykiske symptomer,"per 1000, standardisert",63.6,3,4,14
Seljord,2018-01-01,Kvinner,0-44 år,Psykiske lidelser,"per 1000, standardisert",47.3,3,4,14
Seljord,2018-01-01,Kvinner,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",65.5,3,3,14
Seljord,2018-01-01,Kvinner,0-24 år,Psykiske symptomer,"per 1000, standardisert",49.0,3,3,14
Seljord,2018-01-01,Kvinner,0-24 år,Psykiske lidelser,"per 1000, standardisert",30.7,3,3,14
Seljord,2018-01-01,Kvinner,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,2,14
Seljord,2018-01-01,Kvinner,0-14 år,Psykiske symptomer,"per 1000, standardisert",,3,2,14
Seljord,2018-01-01,Kvinner,0-14 år,Psykiske lidelser,"per 1000, standardisert",,3,2,14
Seljord,2018-01-01,Kvinner,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,5,14
Seljord,2018-01-01,Kvinner,15-24 år,Psykiske symptomer,"per 1000, standardisert",,3,5,14
Seljord,2018-01-01,Kvinner,15-24 år,Psykiske lidelser,"per 1000, standardisert",,3,5,14
Seljord,2018-01-01,Kvinner,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",137.7,3,6,14
Seljord,2018-01-01,Kvinner,25-44 år,Psykiske symptomer,"per 1000, standardisert",76.8,3,6,14
Seljord,2018-01-01,Kvinner,25-44 år,Psykiske lidelser,"per 1000, standardisert",64.3,3,6,14
Seljord,2018-01-01,Kvinner,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",143.4,3,7,14
Seljord,2018-01-01,Kvinner,45-74 år,Psykiske symptomer,"per 1000, standardisert",111.0,3,7,14
Seljord,2018-01-01,Kvinner,45-74 år,Psykiske lidelser,"per 1000, standardisert",56.5,3,7,14
Seljord,2018-01-01,Kvinner,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,3,8,14
Seljord,2018-01-01,Kvinner,75-79 år,Psykiske symptomer,"per 1000, standardisert",,3,8,14
Seljord,2018-01-01,Kvinner,75-79 år,Psykiske lidelser,"per 1000, standardisert",,3,8,14
Seljord,2019-01-01,Kjønn samlet,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",93.0,1,1,14
Seljord,2019-01-01,Kjønn samlet,0-74 år,Psykiske symptomer,"per 1000, standardisert",71.0,1,1,14
Seljord,2019-01-01,Kjønn samlet,0-74 år,Psykiske lidelser,"per 1000, standardisert",34.6,1,1,14
Seljord,2019-01-01,Kjønn samlet,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",93.7,1,4,14
Seljord,2019-01-01,Kjønn samlet,0-44 år,Psykiske symptomer,"per 1000, standardisert",69.0,1,4,14
Seljord,2019-01-01,Kjønn samlet,0-44 år,Psykiske lidelser,"per 1000, standardisert",39.0,1,4,14
Seljord,2019-01-01,Kjønn samlet,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",54.6,1,3,14
Seljord,2019-01-01,Kjønn samlet,0-24 år,Psykiske symptomer,"per 1000, standardisert",46.9,1,3,14
Seljord,2019-01-01,Kjønn samlet,0-24 år,Psykiske lidelser,"per 1000, standardisert",13.1,1,3,14
Seljord,2019-01-01,Kjønn samlet,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",25.3,1,2,14
Seljord,2019-01-01,Kjønn samlet,0-14 år,Psykiske symptomer,"per 1000, standardisert",23.2,1,2,14
Seljord,2019-01-01,Kjønn samlet,0-14 år,Psykiske lidelser,"per 1000, standardisert",,1,2,14
Seljord,2019-01-01,Kjønn samlet,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",94.5,1,5,14
Seljord,2019-01-01,Kjønn samlet,15-24 år,Psykiske symptomer,"per 1000, standardisert",79.2,1,5,14
Seljord,2019-01-01,Kjønn samlet,15-24 år,Psykiske lidelser,"per 1000, standardisert",,1,5,14
Seljord,2019-01-01,Kjønn samlet,25-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",135.9,1,6,14
Seljord,2019-01-01,Kjønn samlet,25-44 år,Psykiske symptomer,"per 1000, standardisert",91.4,1,6,14
Seljord,2019-01-01,Kjønn samlet,25-44 år,Psykiske lidelser,"per 1000, standardisert",68.3,1,6,14
Seljord,2019-01-01,Kjønn samlet,45-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",93.2,1,7,14
Seljord,2019-01-01,Kjønn samlet,45-74 år,Psykiske symptomer,"per 1000, standardisert",75.1,1,7,14
Seljord,2019-01-01,Kjønn samlet,45-74 år,Psykiske lidelser,"per 1000, standardisert",28.5,1,7,14
Seljord,2019-01-01,Kjønn samlet,75-79 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,1,8,14
Seljord,2019-01-01,Kjønn samlet,75-79 år,Psykiske symptomer,"per 1000, standardisert",,1,8,14
Seljord,2019-01-01,Kjønn samlet,75-79 år,Psykiske lidelser,"per 1000, standardisert",,1,8,14
Seljord,2019-01-01,Menn,0-74 år,Psykiske symptomer og lidelser,"per 1000, standardisert",78.6,2,1,14
Seljord,2019-01-01,Menn,0-74 år,Psykiske symptomer,"per 1000, standardisert",66.0,2,1,14
Seljord,2019-01-01,Menn,0-74 år,Psykiske lidelser,"per 1000, standardisert",23.5,2,1,14
Seljord,2019-01-01,Menn,0-44 år,Psykiske symptomer og lidelser,"per 1000, standardisert",83.6,2,4,14
Seljord,2019-01-01,Menn,0-44 år,Psykiske symptomer,"per 1000, standardisert",68.5,2,4,14
Seljord,2019-01-01,Menn,0-44 år,Psykiske lidelser,"per 1000, standardisert",32.2,2,4,14
Seljord,2019-01-01,Menn,0-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",50.0,2,3,14
Seljord,2019-01-01,Menn,0-24 år,Psykiske symptomer,"per 1000, standardisert",45.2,2,3,14
Seljord,2019-01-01,Menn,0-24 år,Psykiske lidelser,"per 1000, standardisert",,2,3,14
Seljord,2019-01-01,Menn,0-14 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,2,14
Seljord,2019-01-01,Menn,0-14 år,Psykiske symptomer,"per 1000, standardisert",,2,2,14
Seljord,2019-01-01,Menn,0-14 år,Psykiske lidelser,"per 1000, standardisert",,2,2,14
Seljord,2019-01-01,Menn,15-24 år,Psykiske symptomer og lidelser,"per 1000, standardisert",,2,5,14
Seljord,2019-01-01,Menn,15-24 år,Psykiske symptomer,"per 1000, standardisert",,2,5,14
