Fylke,År,Kjønn,Alder,Sykdomsgruppe,Måltall,Antall,SortKjonn,SortAlder,SortFylke
Østfold,2025-01-01,Menn,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,5,16
Østfold,2025-01-01,Menn,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.0,2,6,16
Østfold,2025-01-01,Menn,15-24 år,KOLS (J44),"per 1000, standardisert",,2,6,16
Østfold,2025-01-01,Menn,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.1,2,6,16
Østfold,2025-01-01,Menn,15-24 år,Personskader (S00-T78),"per 1000, standardisert",13.9,2,6,16
Østfold,2025-01-01,Menn,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",2.2,2,6,16
Østfold,2025-01-01,Menn,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,6,16
Østfold,2025-01-01,Menn,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,6,16
Østfold,2025-01-01,Menn,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",3.3,2,7,16
Østfold,2025-01-01,Menn,25-44 år,KOLS (J44),"per 1000, standardisert",,2,7,16
Østfold,2025-01-01,Menn,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",8.6,2,7,16
Østfold,2025-01-01,Menn,25-44 år,Personskader (S00-T78),"per 1000, standardisert",9.2,2,7,16
Østfold,2025-01-01,Menn,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.2,2,7,16
Østfold,2025-01-01,Menn,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,7,16
Østfold,2025-01-01,Menn,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.1,2,7,16
Østfold,2025-01-01,Menn,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",29.0,2,8,16
Østfold,2025-01-01,Menn,45-74 år,KOLS (J44),"per 1000, standardisert",,2,8,16
Østfold,2025-01-01,Menn,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",23.4,2,8,16
Østfold,2025-01-01,Menn,45-74 år,Personskader (S00-T78),"per 1000, standardisert",12.1,2,8,16
Østfold,2025-01-01,Menn,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.9,2,8,16
Østfold,2025-01-01,Menn,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,8,16
Østfold,2025-01-01,Menn,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,2,8,16
Østfold,2025-01-01,Menn,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",19.9,2,9,16
Østfold,2025-01-01,Menn,45-64 år,KOLS (J44),"per 1000, standardisert",0.9,2,9,16
Østfold,2025-01-01,Menn,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",20.0,2,9,16
Østfold,2025-01-01,Menn,45-64 år,Personskader (S00-T78),"per 1000, standardisert",10.8,2,9,16
Østfold,2025-01-01,Menn,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",1.6,2,9,16
Østfold,2025-01-01,Menn,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.3,2,9,16
Østfold,2025-01-01,Menn,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,2,9,16
Østfold,2025-01-01,Menn,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",52.8,2,10,16
Østfold,2025-01-01,Menn,65-74 år,KOLS (J44),"per 1000, standardisert",,2,10,16
Østfold,2025-01-01,Menn,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",32.2,2,10,16
Østfold,2025-01-01,Menn,65-74 år,Personskader (S00-T78),"per 1000, standardisert",15.4,2,10,16
Østfold,2025-01-01,Menn,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.7,2,10,16
Østfold,2025-01-01,Menn,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,10,16
Østfold,2025-01-01,Menn,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,2,10,16
Østfold,2025-01-01,Menn,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",90.3,2,11,16
Østfold,2025-01-01,Menn,75 år+,KOLS (J44),"per 1000, standardisert",9.2,2,11,16
Østfold,2025-01-01,Menn,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",37.3,2,11,16
Østfold,2025-01-01,Menn,75 år+,Personskader (S00-T78),"per 1000, standardisert",37.2,2,11,16
Østfold,2025-01-01,Menn,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",9.5,2,11,16
Østfold,2025-01-01,Menn,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",11.8,2,11,16
Østfold,2025-01-01,Menn,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,2,11,16
Østfold,2025-01-01,Menn,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",81.6,2,12,16
Østfold,2025-01-01,Menn,75-79 år,KOLS (J44),"per 1000, standardisert",8.3,2,12,16
Østfold,2025-01-01,Menn,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",37.6,2,12,16
Østfold,2025-01-01,Menn,75-79 år,Personskader (S00-T78),"per 1000, standardisert",26.4,2,12,16
Østfold,2025-01-01,Menn,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",7.5,2,12,16
Østfold,2025-01-01,Menn,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",6.7,2,12,16
Østfold,2025-01-01,Menn,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,2,12,16
Østfold,2025-01-01,Menn,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",98.0,2,13,16
Østfold,2025-01-01,Menn,80 år+,KOLS (J44),"per 1000, standardisert",10.0,2,13,16
Østfold,2025-01-01,Menn,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",37.2,2,13,16
Østfold,2025-01-01,Menn,80 år+,Personskader (S00-T78),"per 1000, standardisert",46.9,2,13,16
Østfold,2025-01-01,Menn,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",11.2,2,13,16
Østfold,2025-01-01,Menn,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",16.5,2,13,16
Østfold,2025-01-01,Menn,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,2,13,16
Østfold,2025-01-01,Kvinner,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",13.2,3,1,16
Østfold,2025-01-01,Kvinner,Alle aldre,KOLS (J44),"per 1000, standardisert",1.9,3,1,16
Østfold,2025-01-01,Kvinner,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",23.1,3,1,16
Østfold,2025-01-01,Kvinner,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",13.4,3,1,16
Østfold,2025-01-01,Kvinner,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",1.8,3,1,16
Østfold,2025-01-01,Kvinner,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.3,3,1,16
Østfold,2025-01-01,Kvinner,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",0.9,3,1,16
Østfold,2025-01-01,Kvinner,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",7.1,3,2,16
Østfold,2025-01-01,Kvinner,0-74 år,KOLS (J44),"per 1000, standardisert",0.9,3,2,16
Østfold,2025-01-01,Kvinner,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",19.6,3,2,16
Østfold,2025-01-01,Kvinner,0-74 år,Personskader (S00-T78),"per 1000, standardisert",9.2,3,2,16
Østfold,2025-01-01,Kvinner,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.2,3,2,16
Østfold,2025-01-01,Kvinner,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.5,3,2,16
Østfold,2025-01-01,Kvinner,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.0,3,2,16
Østfold,2025-01-01,Kvinner,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.9,3,3,16
Østfold,2025-01-01,Kvinner,0-44 år,KOLS (J44),"per 1000, standardisert",,3,3,16
Østfold,2025-01-01,Kvinner,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.8,3,3,16
Østfold,2025-01-01,Kvinner,0-44 år,Personskader (S00-T78),"per 1000, standardisert",7.5,3,3,16
Østfold,2025-01-01,Kvinner,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.3,3,3,16
Østfold,2025-01-01,Kvinner,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,3,16
Østfold,2025-01-01,Kvinner,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.2,3,3,16
Østfold,2025-01-01,Kvinner,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.0,3,4,16
Østfold,2025-01-01,Kvinner,0-24 år,KOLS (J44),"per 1000, standardisert",,3,4,16
Østfold,2025-01-01,Kvinner,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",4.6,3,4,16
Østfold,2025-01-01,Kvinner,0-24 år,Personskader (S00-T78),"per 1000, standardisert",8.7,3,4,16
Østfold,2025-01-01,Kvinner,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",1.7,3,4,16
Østfold,2025-01-01,Kvinner,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,4,16
Østfold,2025-01-01,Kvinner,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.1,3,4,16
Østfold,2025-01-01,Kvinner,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.9,3,5,16
Østfold,2025-01-01,Kvinner,0-14 år,KOLS (J44),"per 1000, standardisert",,3,5,16
Østfold,2025-01-01,Kvinner,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",2.4,3,5,16
Østfold,2025-01-01,Kvinner,0-14 år,Personskader (S00-T78),"per 1000, standardisert",8.4,3,5,16
Østfold,2025-01-01,Kvinner,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",2.0,3,5,16
Østfold,2025-01-01,Kvinner,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,5,16
Østfold,2025-01-01,Kvinner,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,5,16
Østfold,2025-01-01,Kvinner,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.1,3,6,16
Østfold,2025-01-01,Kvinner,15-24 år,KOLS (J44),"per 1000, standardisert",,3,6,16
Østfold,2025-01-01,Kvinner,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.5,3,6,16
Østfold,2025-01-01,Kvinner,15-24 år,Personskader (S00-T78),"per 1000, standardisert",9.2,3,6,16
Østfold,2025-01-01,Kvinner,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",1.4,3,6,16
Østfold,2025-01-01,Kvinner,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,6,16
Østfold,2025-01-01,Kvinner,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,6,16
Østfold,2025-01-01,Kvinner,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.8,3,7,16
Østfold,2025-01-01,Kvinner,25-44 år,KOLS (J44),"per 1000, standardisert",,3,7,16
Østfold,2025-01-01,Kvinner,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",11.0,3,7,16
Østfold,2025-01-01,Kvinner,25-44 år,Personskader (S00-T78),"per 1000, standardisert",6.2,3,7,16
Østfold,2025-01-01,Kvinner,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",0.8,3,7,16
Østfold,2025-01-01,Kvinner,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,7,16
Østfold,2025-01-01,Kvinner,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.2,3,7,16
Østfold,2025-01-01,Kvinner,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",14.9,3,8,16
Østfold,2025-01-01,Kvinner,45-74 år,KOLS (J44),"per 1000, standardisert",,3,8,16
Østfold,2025-01-01,Kvinner,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",37.1,3,8,16
Østfold,2025-01-01,Kvinner,45-74 år,Personskader (S00-T78),"per 1000, standardisert",11.8,3,8,16
Østfold,2025-01-01,Kvinner,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.1,3,8,16
Østfold,2025-01-01,Kvinner,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,8,16
Østfold,2025-01-01,Kvinner,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,3,8,16
Østfold,2025-01-01,Kvinner,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",9.6,3,9,16
Østfold,2025-01-01,Kvinner,45-64 år,KOLS (J44),"per 1000, standardisert",1.0,3,9,16
Østfold,2025-01-01,Kvinner,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",30.0,3,9,16
Østfold,2025-01-01,Kvinner,45-64 år,Personskader (S00-T78),"per 1000, standardisert",9.6,3,9,16
Østfold,2025-01-01,Kvinner,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",1.0,3,9,16
Østfold,2025-01-01,Kvinner,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.4,3,9,16
Østfold,2025-01-01,Kvinner,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.7,3,9,16
Østfold,2025-01-01,Kvinner,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",28.1,3,10,16
Østfold,2025-01-01,Kvinner,65-74 år,KOLS (J44),"per 1000, standardisert",,3,10,16
Østfold,2025-01-01,Kvinner,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",54.6,3,10,16
Østfold,2025-01-01,Kvinner,65-74 år,Personskader (S00-T78),"per 1000, standardisert",17.1,3,10,16
Østfold,2025-01-01,Kvinner,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.5,3,10,16
Østfold,2025-01-01,Kvinner,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,10,16
Østfold,2025-01-01,Kvinner,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,3,10,16
Østfold,2025-01-01,Kvinner,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",64.9,3,11,16
Østfold,2025-01-01,Kvinner,75 år+,KOLS (J44),"per 1000, standardisert",10.1,3,11,16
Østfold,2025-01-01,Kvinner,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",52.8,3,11,16
Østfold,2025-01-01,Kvinner,75 år+,Personskader (S00-T78),"per 1000, standardisert",49.2,3,11,16
Østfold,2025-01-01,Kvinner,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",7.2,3,11,16
Østfold,2025-01-01,Kvinner,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",17.7,3,11,16
Østfold,2025-01-01,Kvinner,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,3,11,16
Østfold,2025-01-01,Kvinner,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",48.3,3,12,16
Østfold,2025-01-01,Kvinner,75-79 år,KOLS (J44),"per 1000, standardisert",11.1,3,12,16
Østfold,2025-01-01,Kvinner,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",66.6,3,12,16
Østfold,2025-01-01,Kvinner,75-79 år,Personskader (S00-T78),"per 1000, standardisert",31.1,3,12,16
Østfold,2025-01-01,Kvinner,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",4.2,3,12,16
Østfold,2025-01-01,Kvinner,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",9.8,3,12,16
Østfold,2025-01-01,Kvinner,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,12,16
Østfold,2025-01-01,Kvinner,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",76.7,3,13,16
Østfold,2025-01-01,Kvinner,80 år+,KOLS (J44),"per 1000, standardisert",9.3,3,13,16
Østfold,2025-01-01,Kvinner,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",42.6,3,13,16
Østfold,2025-01-01,Kvinner,80 år+,Personskader (S00-T78),"per 1000, standardisert",62.2,3,13,16
Østfold,2025-01-01,Kvinner,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",9.3,3,13,16
Østfold,2025-01-01,Kvinner,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",23.4,3,13,16
Østfold,2025-01-01,Kvinner,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,3,13,16
Akershus,2025-01-01,Kjønn samlet,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",15.1,1,1,4
Akershus,2025-01-01,Kjønn samlet,Alle aldre,KOLS (J44),"per 1000, standardisert",1.1,1,1,4
Akershus,2025-01-01,Kjønn samlet,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",15.4,1,1,4
Akershus,2025-01-01,Kjønn samlet,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",12.5,1,1,4
Akershus,2025-01-01,Kjønn samlet,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",2.7,1,1,4
Akershus,2025-01-01,Kjønn samlet,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.5,1,1,4
Akershus,2025-01-01,Kjønn samlet,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,1,1,4
Akershus,2025-01-01,Kjønn samlet,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",9.0,1,2,4
Akershus,2025-01-01,Kjønn samlet,0-74 år,KOLS (J44),"per 1000, standardisert",0.5,1,2,4
Akershus,2025-01-01,Kjønn samlet,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",12.4,1,2,4
Akershus,2025-01-01,Kjønn samlet,0-74 år,Personskader (S00-T78),"per 1000, standardisert",9.3,1,2,4
Akershus,2025-01-01,Kjønn samlet,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.6,1,2,4
Akershus,2025-01-01,Kjønn samlet,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.4,1,2,4
Akershus,2025-01-01,Kjønn samlet,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,1,2,4
Akershus,2025-01-01,Kjønn samlet,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.7,1,3,4
Akershus,2025-01-01,Kjønn samlet,0-44 år,KOLS (J44),"per 1000, standardisert",,1,3,4
Akershus,2025-01-01,Kjønn samlet,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.6,1,3,4
Akershus,2025-01-01,Kjønn samlet,0-44 år,Personskader (S00-T78),"per 1000, standardisert",8.1,1,3,4
Akershus,2025-01-01,Kjønn samlet,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.4,1,3,4
Akershus,2025-01-01,Kjønn samlet,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.0,1,3,4
Akershus,2025-01-01,Kjønn samlet,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,1,3,4
Akershus,2025-01-01,Kjønn samlet,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.8,1,4,4
Akershus,2025-01-01,Kjønn samlet,0-24 år,KOLS (J44),"per 1000, standardisert",,1,4,4
Akershus,2025-01-01,Kjønn samlet,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",3.6,1,4,4
Akershus,2025-01-01,Kjønn samlet,0-24 år,Personskader (S00-T78),"per 1000, standardisert",9.5,1,4,4
Akershus,2025-01-01,Kjønn samlet,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",2.1,1,4,4
Akershus,2025-01-01,Kjønn samlet,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,4,4
Akershus,2025-01-01,Kjønn samlet,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,1,4,4
Akershus,2025-01-01,Kjønn samlet,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.5,1,5,4
Akershus,2025-01-01,Kjønn samlet,0-14 år,KOLS (J44),"per 1000, standardisert",,1,5,4
Akershus,2025-01-01,Kjønn samlet,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",2.0,1,5,4
Akershus,2025-01-01,Kjønn samlet,0-14 år,Personskader (S00-T78),"per 1000, standardisert",8.9,1,5,4
Akershus,2025-01-01,Kjønn samlet,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",2.6,1,5,4
Akershus,2025-01-01,Kjønn samlet,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,5,4
Akershus,2025-01-01,Kjønn samlet,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.2,1,5,4
Akershus,2025-01-01,Kjønn samlet,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.1,1,6,4
Akershus,2025-01-01,Kjønn samlet,15-24 år,KOLS (J44),"per 1000, standardisert",,1,6,4
Akershus,2025-01-01,Kjønn samlet,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.8,1,6,4
Akershus,2025-01-01,Kjønn samlet,15-24 år,Personskader (S00-T78),"per 1000, standardisert",10.1,1,6,4
Akershus,2025-01-01,Kjønn samlet,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",1.4,1,6,4
Akershus,2025-01-01,Kjønn samlet,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,6,4
Akershus,2025-01-01,Kjønn samlet,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.2,1,6,4
Akershus,2025-01-01,Kjønn samlet,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.7,1,7,4
Akershus,2025-01-01,Kjønn samlet,25-44 år,KOLS (J44),"per 1000, standardisert",,1,7,4
Akershus,2025-01-01,Kjønn samlet,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.6,1,7,4
Akershus,2025-01-01,Kjønn samlet,25-44 år,Personskader (S00-T78),"per 1000, standardisert",6.8,1,7,4
Akershus,2025-01-01,Kjønn samlet,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",0.8,1,7,4
Akershus,2025-01-01,Kjønn samlet,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,7,4
Akershus,2025-01-01,Kjønn samlet,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,1,7,4
Akershus,2025-01-01,Kjønn samlet,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",20.2,1,8,4
Akershus,2025-01-01,Kjønn samlet,45-74 år,KOLS (J44),"per 1000, standardisert",1.1,1,8,4
Akershus,2025-01-01,Kjønn samlet,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",22.7,1,8,4
Akershus,2025-01-01,Kjønn samlet,45-74 år,Personskader (S00-T78),"per 1000, standardisert",11.0,1,8,4
Akershus,2025-01-01,Kjønn samlet,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.8,1,8,4
Akershus,2025-01-01,Kjønn samlet,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.9,1,8,4
Akershus,2025-01-01,Kjønn samlet,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,1,8,4
Akershus,2025-01-01,Kjønn samlet,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",13.8,1,9,4
Akershus,2025-01-01,Kjønn samlet,45-64 år,KOLS (J44),"per 1000, standardisert",0.4,1,9,4
Akershus,2025-01-01,Kjønn samlet,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",18.0,1,9,4
Akershus,2025-01-01,Kjønn samlet,45-64 år,Personskader (S00-T78),"per 1000, standardisert",9.1,1,9,4
Akershus,2025-01-01,Kjønn samlet,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",1.2,1,9,4
Akershus,2025-01-01,Kjønn samlet,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.4,1,9,4
Akershus,2025-01-01,Kjønn samlet,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.5,1,9,4
Akershus,2025-01-01,Kjønn samlet,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",36.5,1,10,4
Akershus,2025-01-01,Kjønn samlet,65-74 år,KOLS (J44),"per 1000, standardisert",2.8,1,10,4
Akershus,2025-01-01,Kjønn samlet,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",35.2,1,10,4
Akershus,2025-01-01,Kjønn samlet,65-74 år,Personskader (S00-T78),"per 1000, standardisert",15.8,1,10,4
