ssbid_250,year,populasjon
21937506568250,2001,18.0
21937506568500,2001,133.0
21937506568750,2001,141.0
21937506569000,2001,188.0
21937506569250,2001,66.0
21937506569500,2001,132.0
21937506569750,2001,20.0
21937506570000,2001,13.0
21937506570250,2001,37.0
21937506570500,2001,109.0
21937506570750,2001,15.0
21937506571500,2001,2.0
21937506571750,2001,5.0
21937506572000,2001,136.0
21937506572250,2001,83.0
21937506572500,2001,20.0
21937506572750,2001,6.0
21937506573000,2001,10.0
21937506573250,2001,62.0
21937506573500,2001,97.0
21937506573750,2001,95.0
21937506574000,2001,34.0
21937506574250,2001,7.0
21937506574500,2001,136.0
21937506574750,2001,195.0
21937506575000,2001,222.0
21937506575250,2001,168.0
21937506575500,2001,159.0
21937506575750,2001,41.0
21937506576000,2001,55.0
21937506576250,2001,63.0
21937506576500,2001,79.0
21937506576750,2001,12.0
21937506578750,2001,8.0
21937506579000,2001,6.0
21937506579250,2001,2.0
21937506579750,2001,3.0
21937506580000,2001,3.0
21937506580250,2001,8.0
21937506580500,2001,6.0
21937506581000,2001,5.0
21937506581250,2001,2.0
21937506581750,2001,11.0
21937506582000,2001,9.0
21937506582250,2001,1.0
21937506582500,2001,1.0
21940006566750,2001,52.0
21940006567000,2001,154.0
21940006567250,2001,13.0
21940006567500,2001,21.0
21940006567750,2001,193.0
21940006568000,2001,111.0
21940006568250,2001,55.0
21940006568500,2001,57.0
21940006568750,2001,19.0
21940006569000,2001,63.0
21940006569250,2001,90.0
21940006569500,2001,26.0
21940006569750,2001,32.0
21940006570000,2001,19.0
21940006570250,2001,48.0
21940006570500,2001,231.0
21940006570750,2001,134.0
21940006571000,2001,15.0
21940006571250,2001,2.0
21940006571500,2001,9.0
21940006571750,2001,51.0
21940006572000,2001,67.0
21940006573250,2001,5.0
21940006573500,2001,58.0
21940006573750,2001,161.0
21940006574000,2001,104.0
21940006574250,2001,106.0
21940006574500,2001,170.0
21940006574750,2001,151.0
21940006575000,2001,146.0
21940006575250,2001,108.0
21940006575500,2001,163.0
21940006575750,2001,122.0
21940006576000,2001,64.0
21940006576250,2001,43.0
21940006576500,2001,28.0
21940006578500,2001,2.0
21940006578750,2001,22.0
21940006579500,2001,7.0
21940006579750,2001,1.0
21940006581000,2001,4.0
21940006581250,2001,3.0
21942506560500,2001,1.0
21942506561250,2001,4.0
21942506561750,2001,3.0
21942506562000,2001,11.0
21942506562500,2001,1.0
21942506564250,2001,2.0
21942506564500,2001,59.0
21942506564750,2001,49.0
21942506565000,2001,10.0
21942506566250,2001,19.0
21942506566500,2001,55.0
21942506566750,2001,174.0
21942506567000,2001,179.0
21942506567250,2001,85.0
21942506567500,2001,6.0
21942506567750,2001,41.0
21942506568000,2001,177.0
21942506568250,2001,165.0
21942506568500,2001,22.0
21942506568750,2001,58.0
21942506569000,2001,60.0
21942506569250,2001,50.0
21942506569500,2001,83.0
21942506569750,2001,186.0
21942506570000,2001,102.0
21942506570250,2001,83.0
21942506570500,2001,78.0
21942506570750,2001,129.0
21942506571000,2001,130.0
21942506571250,2001,44.0
21942506571500,2001,14.0
21942506571750,2001,31.0
21942506572000,2001,9.0
21942506572250,2001,27.0
21942506572500,2001,68.0
21942506572750,2001,74.0
21942506573000,2001,105.0
21942506573250,2001,76.0
21942506573500,2001,42.0
21942506573750,2001,81.0
21942506574000,2001,80.0
21942506574250,2001,146.0
21942506574500,2001,116.0
21942506574750,2001,59.0
21942506575000,2001,106.0
21942506575250,2001,71.0
21942506575500,2001,84.0
21942506575750,2001,58.0
21942506576000,2001,28.0
21942506576250,2001,2.0
21942506578250,2001,6.0
21942506578500,2001,16.0
21942506578750,2001,13.0
21942506580750,2001,9.0
21942506581250,2001,4.0
21945006561250,2001,8.0
21945006562250,2001,19.0
21945006562500,2001,16.0
21945006564000,2001,16.0
21945006564250,2001,76.0
21945006564500,2001,147.0
21945006564750,2001,81.0
21945006565000,2001,13.0
21945006566000,2001,24.0
21945006566250,2001,133.0
21945006566500,2001,168.0
21945006566750,2001,147.0
21945006567000,2001,87.0
21945006567250,2001,22.0
21945006567500,2001,51.0
21945006567750,2001,10.0
21945006568000,2001,68.0
21945006568250,2001,284.0
21945006568500,2001,147.0
21945006568750,2001,110.0
21945006569000,2001,50.0
21945006569250,2001,39.0
21945006569500,2001,102.0
21945006569750,2001,140.0
21945006570000,2001,92.0
21945006570250,2001,13.0
21945006570750,2001,5.0
21945006571000,2001,48.0
21945006571250,2001,5.0
21945006571500,2001,2.0
21945006572000,2001,19.0
21945006572250,2001,138.0
21945006572500,2001,103.0
21945006572750,2001,103.0
21945006573000,2001,116.0
21945006573250,2001,3.0
21945006573500,2001,6.0
21945006573750,2001,12.0
21945006574000,2001,157.0
21945006574250,2001,50.0
21945006574500,2001,72.0
21945006574750,2001,9.0
21945006575000,2001,29.0
21945006575250,2001,13.0
21945006577000,2001,3.0
21945006577500,2001,8.0
21945006577750,2001,5.0
21945006578250,2001,28.0
21945006578500,2001,15.0
21945006578750,2001,29.0
21945006581000,2001,8.0
21947506560000,2001,8.0
21947506560750,2001,3.0
21947506561250,2001,4.0
21947506561500,2001,3.0
21947506561750,2001,7.0
21947506562000,2001,1.0
21947506563750,2001,51.0
21947506564000,2001,108.0
21947506564250,2001,107.0
21947506564500,2001,152.0
21947506564750,2001,142.0
21947506565000,2001,77.0
21947506565250,2001,10.0
21947506565500,2001,48.0
21947506565750,2001,30.0
21947506566000,2001,70.0
21947506566250,2001,139.0
21947506566500,2001,132.0
21947506566750,2001,81.0
21947506567000,2001,224.0
21947506567250,2001,112.0
21947506567500,2001,211.0
21947506567750,2001,57.0
21947506568000,2001,113.0
21947506568250,2001,167.0
21947506568500,2001,151.0
21947506568750,2001,200.0
21947506569000,2001,151.0
21947506569250,2001,45.0
21947506569500,2001,145.0
21947506569750,2001,50.0
21947506570000,2001,8.0
21947506570500,2001,3.0
21947506570750,2001,11.0
21947506571750,2001,64.0
21947506572000,2001,133.0
21947506572250,2001,142.0
21947506572500,2001,78.0
21947506572750,2001,22.0
21947506573000,2001,4.0
21947506573250,2001,2.0
21947506573500,2001,16.0
21947506573750,2001,2.0
21947506574000,2001,15.0
21947506574250,2001,2.0
21947506574500,2001,9.0
21947506574750,2001,5.0
21947506575000,2001,12.0
21947506575250,2001,8.0
21947506576500,2001,4.0
21947506576750,2001,14.0
21947506577000,2001,6.0
21947506577250,2001,27.0
21947506577500,2001,17.0
21947506577750,2001,6.0
21947506578000,2001,8.0
21947506578500,2001,5.0
21947506578750,2001,11.0
21947506579000,2001,2.0
21947506579250,2001,1.0
21947506580000,2001,1.0
21947506580250,2001,2.0
21950006560000,2001,6.0
21950006560250,2001,27.0
21950006560750,2001,7.0
21950006561000,2001,18.0
21950006561250,2001,15.0
21950006561500,2001,15.0
21950006562000,2001,5.0
21950006562250,2001,7.0
21950006563500,2001,3.0
21950006563750,2001,104.0
21950006564000,2001,97.0
21950006564250,2001,80.0
21950006564500,2001,116.0
21950006564750,2001,82.0
21950006565000,2001,44.0
21950006565250,2001,58.0
21950006565500,2001,38.0
21950006565750,2001,78.0
21950006566000,2001,124.0
21950006566250,2001,116.0
21950006566500,2001,123.0
21950006566750,2001,98.0
21950006567000,2001,264.0
21950006567250,2001,121.0
21950006567500,2001,137.0
21950006567750,2001,50.0
21950006568000,2001,102.0
21950006568250,2001,172.0
21950006568500,2001,135.0
21950006568750,2001,42.0
21950006569000,2001,2.0
21950006569250,2001,18.0
21950006569500,2001,14.0
21950006570000,2001,5.0
21950006570250,2001,21.0
21950006570500,2001,152.0
21950006570750,2001,106.0
21950006571000,2001,27.0
21950006571250,2001,38.0
21950006571500,2001,111.0
21950006571750,2001,153.0
21950006572000,2001,62.0
21950006572250,2001,26.0
21950006572500,2001,8.0
21950006572750,2001,14.0
21950006573000,2001,8.0
21950006573250,2001,16.0
21950006573500,2001,3.0
21950006573750,2001,7.0
21950006576000,2001,8.0
21950006576250,2001,46.0
21950006576500,2001,72.0
21950006576750,2001,59.0
21950006577000,2001,2.0
21950006577250,2001,1.0
21950006577500,2001,2.0
21950006578000,2001,3.0
21950006578250,2001,9.0
21950006578500,2001,5.0
21950006578750,2001,23.0
21950006579000,2001,10.0
21950006579250,2001,8.0
21950006580250,2001,1.0
21950006581000,2001,9.0
21950006581250,2001,5.0
21952506560000,2001,5.0
21952506560250,2001,7.0
21952506560750,2001,7.0
21952506561500,2001,1.0
21952506561750,2001,6.0
21952506562750,2001,6.0
21952506563000,2001,4.0
21952506563750,2001,133.0
21952506564000,2001,72.0
21952506564250,2001,32.0
21952506564500,2001,84.0
21952506564750,2001,92.0
21952506565000,2001,203.0
21952506565250,2001,84.0
21952506565500,2001,76.0
21952506565750,2001,165.0
21952506566000,2001,157.0
21952506566250,2001,84.0
21952506566500,2001,157.0
21952506566750,2001,62.0
21952506567000,2001,181.0
21952506567250,2001,159.0
21952506567500,2001,173.0
21952506567750,2001,55.0
21952506568000,2001,12.0
21952506568250,2001,46.0
21952506568500,2001,48.0
21952506568750,2001,33.0
21952506569000,2001,72.0
21952506569250,2001,67.0
21952506569500,2001,17.0
21952506570000,2001,4.0
21952506570250,2001,8.0
21952506570500,2001,101.0
21952506570750,2001,142.0
21952506571000,2001,166.0
21952506571250,2001,172.0
21952506571500,2001,120.0
21952506571750,2001,104.0
21952506572000,2001,76.0
21952506572250,2001,10.0
21952506572750,2001,8.0
21952506576000,2001,13.0
21952506576250,2001,2.0
21952506576500,2001,13.0
21952506576750,2001,26.0
21952506577500,2001,7.0
21952506578000,2001,2.0
21952506578500,2001,26.0
21952506578750,2001,9.0
21952506579000,2001,1.0
21952506579500,2001,10.0
21952506579750,2001,4.0
21952506580000,2001,7.0
21952506580250,2001,3.0
21952506580500,2001,3.0
21955006557750,2001,5.0
21955006560500,2001,2.0
21955006561000,2001,74.0
21955006561250,2001,6.0
21955006561500,2001,7.0
21955006562500,2001,2.0
21955006563000,2001,62.0
21955006563250,2001,73.0
21955006563750,2001,189.0
21955006564000,2001,30.0
21955006564250,2001,62.0
21955006564500,2001,117.0
21955006564750,2001,253.0
21955006565000,2001,221.0
21955006565250,2001,105.0
21955006565500,2001,125.0
21955006565750,2001,70.0
21955006566000,2001,16.0
21955006566750,2001,89.0
21955006567000,2001,129.0
21955006567250,2001,125.0
21955006567500,2001,92.0
21955006567750,2001,31.0
21955006568000,2001,76.0
21955006568250,2001,113.0
21955006568500,2001,165.0
21955006568750,2001,162.0
21955006569000,2001,127.0
21955006569250,2001,184.0
21955006569500,2001,111.0
21955006569750,2001,23.0
21955006570250,2001,3.0
21955006570500,2001,65.0
21955006570750,2001,169.0
21955006571000,2001,150.0
21955006571250,2001,160.0
21955006571500,2001,29.0
21955006572000,2001,4.0
21955006572250,2001,21.0
21955006575250,2001,2.0
21955006575500,2001,4.0
21955006575750,2001,2.0
21955006576250,2001,6.0
21955006576500,2001,7.0
21955006577250,2001,2.0
21955006578250,2001,5.0
21955006578750,2001,2.0
21955006579000,2001,2.0
21955006580500,2001,2.0
21955006580750,2001,3.0
21955006581000,2001,6.0
21957506557500,2001,85.0
21957506557750,2001,18.0
21957506558250,2001,21.0
21957506560250,2001,1.0
21957506560500,2001,8.0
21957506560750,2001,58.0
21957506561000,2001,84.0
21957506561250,2001,104.0
21957506561500,2001,57.0
21957506561750,2001,18.0
21957506562000,2001,2.0
21957506562500,2001,8.0
21957506562750,2001,73.0
21957506563000,2001,173.0
21957506563250,2001,57.0
21957506563500,2001,19.0
21957506563750,2001,110.0
21957506564000,2001,78.0
21957506564250,2001,113.0
21957506564500,2001,10.0
21957506564750,2001,235.0
21957506565000,2001,20.0
21957506565250,2001,20.0
21957506565500,2001,37.0
21957506566750,2001,50.0
21957506567000,2001,78.0
21957506567250,2001,35.0
21957506567500,2001,146.0
21957506567750,2001,38.0
21957506568000,2001,112.0
21957506568250,2001,243.0
21957506568500,2001,256.0
21957506568750,2001,37.0
21957506569000,2001,225.0
21957506569250,2001,184.0
21957506569500,2001,211.0
21957506569750,2001,121.0
21957506570000,2001,47.0
21957506570250,2001,83.0
21957506570750,2001,43.0
21957506571000,2001,80.0
21957506571250,2001,47.0
21957506571500,2001,22.0
21957506572250,2001,4.0
21957506572750,2001,3.0
21957506574750,2001,7.0
21957506575000,2001,7.0
21957506575250,2001,6.0
21957506576500,2001,4.0
21957506578250,2001,6.0
21957506578750,2001,1.0
21957506579000,2001,3.0
21957506579500,2001,4.0
21957506579750,2001,9.0
21957506580500,2001,5.0
21957506586500,2001,1.0
21957506586750,2001,2.0
21957506587000,2001,16.0
21960006557500,2001,90.0
21960006557750,2001,5.0
21960006558000,2001,5.0
21960006558250,2001,42.0
21960006558750,2001,2.0
21960006560250,2001,17.0
21960006560500,2001,11.0
21960006560750,2001,95.0
21960006561000,2001,112.0
21960006561250,2001,111.0
21960006561500,2001,106.0
21960006561750,2001,124.0
21960006562000,2001,20.0
21960006562250,2001,20.0
21960006562500,2001,135.0
21960006562750,2001,211.0
21960006563000,2001,122.0
21960006563750,2001,23.0
21960006564000,2001,261.0
21960006564250,2001,262.0
21960006564500,2001,138.0
21960006565250,2001,65.0
21960006565500,2001,3.0
21960006566750,2001,23.0
21960006567000,2001,133.0
21960006567250,2001,13.0
21960006567500,2001,33.0
21960006568000,2001,26.0
21960006568250,2001,153.0
21960006568500,2001,205.0
21960006568750,2001,84.0
21960006569000,2001,43.0
21960006569500,2001,36.0
21960006569750,2001,126.0
21960006570000,2001,184.0
21960006570250,2001,102.0
21960006570500,2001,201.0
21960006570750,2001,11.0
21960006571250,2001,45.0
21960006571750,2001,4.0
21960006572000,2001,5.0
21960006574500,2001,3.0
21960006574750,2001,15.0
21960006575000,2001,12.0
21960006577000,2001,1.0
21960006577250,2001,5.0
21960006578750,2001,8.0
21960006579000,2001,2.0
21960006579250,2001,3.0
21960006579500,2001,1.0
21960006579750,2001,5.0
21960006580000,2001,3.0
21960006581000,2001,7.0
21960006586500,2001,11.0
21960006586750,2001,5.0
21960006587000,2001,14.0
21960006587250,2001,2.0
21962506557500,2001,38.0
21962506558250,2001,37.0
21962506558500,2001,10.0
21962506558750,2001,63.0
21962506559500,2001,11.0
21962506559750,2001,6.0
21962506560000,2001,9.0
21962506560250,2001,9.0
21962506560500,2001,7.0
21962506560750,2001,115.0
21962506561000,2001,109.0
21962506561250,2001,45.0
21962506561500,2001,6.0
21962506562250,2001,24.0
21962506562500,2001,155.0
21962506562750,2001,90.0
21962506563000,2001,41.0
21962506563250,2001,27.0
21962506563500,2001,47.0
21962506563750,2001,90.0
21962506564000,2001,132.0
21962506564250,2001,103.0
21962506564500,2001,54.0
21962506564750,2001,5.0
21962506565000,2001,25.0
21962506565250,2001,123.0
21962506566500,2001,5.0
21962506566750,2001,224.0
21962506567000,2001,170.0
21962506567250,2001,17.0
21962506568000,2001,16.0
21962506568250,2001,43.0
21962506568500,2001,106.0
21962506568750,2001,168.0
21962506569000,2001,82.0
21962506569500,2001,4.0
21962506569750,2001,149.0
21962506570000,2001,139.0
21962506570250,2001,71.0
21962506570500,2001,51.0
21962506570750,2001,29.0
21962506571000,2001,9.0
21962506572750,2001,4.0
21962506574250,2001,2.0
21962506574500,2001,15.0
21962506577000,2001,5.0
21962506578250,2001,1.0
21962506578750,2001,6.0
21962506579000,2001,6.0
21962506579250,2001,15.0
21962506580000,2001,13.0
21962506586750,2001,3.0
21962506587250,2001,7.0
21962506587500,2001,2.0
21965006557750,2001,8.0
21965006558000,2001,29.0
21965006558250,2001,119.0
21965006558500,2001,17.0
21965006558750,2001,13.0
21965006559250,2001,6.0
21965006559500,2001,63.0
21965006559750,2001,21.0
21965006560250,2001,51.0
21965006560500,2001,76.0
21965006560750,2001,84.0
21965006561000,2001,98.0
21965006561250,2001,99.0
21965006561500,2001,109.0
21965006561750,2001,88.0
21965006562000,2001,64.0
21965006562250,2001,148.0
21965006562500,2001,114.0
21965006562750,2001,43.0
21965006563000,2001,7.0
21965006563250,2001,98.0
21965006563500,2001,159.0
21965006563750,2001,132.0
21965006564000,2001,44.0
21965006564250,2001,83.0
21965006564500,2001,12.0
21965006564750,2001,3.0
21965006565000,2001,3.0
21965006566250,2001,2.0
21965006566500,2001,7.0
21965006566750,2001,41.0
21965006567000,2001,27.0
21965006567500,2001,7.0
21965006568250,2001,4.0
21965006568500,2001,56.0
21965006568750,2001,74.0
21965006569000,2001,36.0
21965006569250,2001,13.0
21965006570250,2001,8.0
21965006570500,2001,13.0
21965006570750,2001,10.0
21965006571000,2001,7.0
21965006571250,2001,2.0
21965006572750,2001,10.0
21965006573250,2001,1.0
21965006574000,2001,4.0
21965006574250,2001,1.0
21965006577750,2001,1.0
21965006579000,2001,14.0
21965006579250,2001,23.0
21965006579500,2001,1.0
21965006580000,2001,18.0
21965006580250,2001,2.0
21965006587000,2001,3.0
21965006587250,2001,3.0
21965006587500,2001,1.0
21967506557250,2001,58.0
21967506557750,2001,60.0
21967506558000,2001,179.0
21967506558250,2001,48.0
21967506558500,2001,63.0
21967506558750,2001,43.0
21967506559500,2001,18.0
21967506559750,2001,4.0
21967506560250,2001,12.0
21967506560500,2001,28.0
21967506560750,2001,96.0
21967506561000,2001,47.0
21967506561250,2001,95.0
21967506561500,2001,155.0
21967506561750,2001,124.0
21967506562000,2001,104.0
21967506562250,2001,108.0
21967506562500,2001,21.0
21967506562750,2001,37.0
21967506563000,2001,77.0
21967506563250,2001,28.0
21967506563500,2001,46.0
21967506563750,2001,117.0
21967506564000,2001,109.0
21967506564250,2001,89.0
21967506565000,2001,11.0
21967506565250,2001,45.0
21967506565500,2001,60.0
21967506566500,2001,4.0
21967506566750,2001,11.0
21967506567500,2001,3.0
21967506568250,2001,5.0
21967506568500,2001,3.0
21967506568750,2001,20.0
21967506569000,2001,4.0
21967506569250,2001,44.0
21967506570000,2001,6.0
21967506570500,2001,4.0
21967506570750,2001,4.0
21967506571000,2001,4.0
21967506573000,2001,1.0
21967506573250,2001,8.0
21967506574000,2001,9.0
21967506574250,2001,4.0
21967506579000,2001,6.0
21967506579250,2001,2.0
21967506579500,2001,2.0
21967506586750,2001,4.0
21967506587250,2001,23.0
21967506587500,2001,16.0
21967506587750,2001,4.0
21967506588000,2001,7.0
21970006557250,2001,4.0
21970006557750,2001,98.0
21970006558000,2001,152.0
21970006558250,2001,230.0
21970006558500,2001,163.0
21970006558750,2001,25.0
21970006560500,2001,85.0
21970006560750,2001,116.0
21970006561000,2001,5.0
21970006561250,2001,86.0
21970006561500,2001,163.0
21970006561750,2001,66.0
21970006562000,2001,96.0
21970006562250,2001,71.0
21970006562500,2001,25.0
21970006562750,2001,24.0
21970006563000,2001,124.0
21970006563250,2001,28.0
21970006563750,2001,51.0
21970006564000,2001,174.0
21970006564250,2001,65.0
21970006564500,2001,35.0
21970006564750,2001,37.0
21970006565000,2001,87.0
21970006565250,2001,102.0
21970006565500,2001,91.0
21970006565750,2001,39.0
21970006566250,2001,13.0
21970006567750,2001,5.0
21970006568000,2001,9.0
21970006568250,2001,15.0
21970006568500,2001,6.0
21970006568750,2001,9.0
21970006569000,2001,5.0
21970006569250,2001,41.0
21970006569500,2001,9.0
21970006569750,2001,8.0
21970006570500,2001,2.0
21970006571500,2001,2.0
21970006571750,2001,3.0
21970006572000,2001,9.0
21970006572250,2001,8.0
21970006572500,2001,9.0
21970006572750,2001,10.0
21970006573750,2001,2.0
21970006574000,2001,4.0
