ogc_fid;pop_tot;ssbid250m
135533;1;22407506842000
135534;3;22400006844250
135535;4;22342506843250
135536;4;22345006843250
135537;2;22345006843500
135538;2;22345006843750
135539;2;22340006843250
135540;1;22342506844500
135541;7;22342506845250
135542;3;22342506845500
135543;3;22340006845000
135544;1;22340006846000
135545;2;22340006846250
135546;12;22410006844750
135547;6;22402506844750
135548;2;22407506845250
135549;14;22407506847250
135550;1;22410006847250
135551;7;22340006847000
135552;1;22162506833750
135553;1;22160006834000
135554;1;22220006830750
135555;2;22220006831250
135556;9;22220006831500
135557;2;22217506831750
135558;3;22227506830000
135559;1;22222506830250
135560;1;22227506830250
135561;2;22225006830500
135562;1;22225006830750
135563;2;22222506831000
135564;1;22210006832750
135565;2;22212506833000
135566;2;22217506833000
135567;1;22220006833250
135568;9;22240006835750
135569;6;22240006836000
135570;4;22232506835500
135571;1;22232506836500
135572;1;22222506836500
135573;7;22245006835500
135574;3;22242506835500
135575;1;22242506835750
135576;3;22242506836000
135577;3;22247506836000
135578;3;22242506836250
135579;5;22252506836250
135580;11;22250006836250
135581;3;22252506836500
135582;8;22262506836000
135583;6;22260006836250
135584;7;22262506836250
135585;3;22260006836500
135586;2;22245006836250
135587;1;22247506836250
135588;1;22245006836500
135589;4;22247506836500
135590;5;22247506836750
135591;3;22242506837000
135592;5;22250006836500
135593;1;22255006836500
135594;9;22255006836750
135595;9;22255006837000
135596;2;22252506837000
135597;4;22250006837250
135598;7;22257506836500
135599;2;22262506836500
135600;20;22257506836750
135601;9;22262506836750
135602;2;22257506837000
135603;1;22262506837000
135604;4;22260006837000
135605;10;22245006837000
135606;4;22242506837250
135607;7;22247506837250
135608;2;22245006837250
135609;11;22242506837500
135610;16;22245006837500
135611;7;22247506837500
135612;5;22247506837750
135613;19;22242506837750
135614;1;22220006837250
135615;6;22212506837500
135616;1;22202506837250
135617;4;22205006837250
135618;4;22200006837500
135619;6;22205006837750
135620;2;22202506837750
135621;10;22205006838000
135622;5;22220006837500
135623;1;22215006837500
135624;1;22217506837500
135625;5;22215006837750
135626;22;22220006837750
135627;7;22215006838000
135628;5;22220006838000
135629;14;22215006838250
135630;4;22240006836500
135631;9;22240006836750
135632;2;22237506836750
135633;3;22235006837000
135634;2;22222506836750
135635;10;22227506836750
135636;4;22225006836750
135637;3;22227506837000
135638;7;22227506837250
135639;8;22232506837000
135640;2;22230006837250
135641;5;22232506837250
135642;9;22232506837500
135643;25;22230006837500
135644;5;22240006837000
135645;10;22237506837000
135646;2;22240006837250
135647;4;22235006837250
135648;2;22237506837500
135649;11;22235006837500
135650;8;22240006837500
135651;4;22222506837500
135652;5;22222506837750
135653;2;22225006837750
135654;2;22227506838000
135655;5;22230006839000
135656;3;22225006838750
135657;1;22227506839000
135658;14;22235006839000
135659;6;22237506839000
135660;9;22240006839000
135661;8;22235006839250
135662;2;22235006839500
135663;1;22225006839000
135664;37;22227506839250
135665;1;22225006839250
135666;9;22222506839500
135667;26;22227506839500
135668;4;22225006839500
135669;28;22222506839750
135670;5;22252506837250
135671;6;22250006837500
135672;1;22250006838000
135673;3;22252506838000
135674;5;22262506838250
135675;2;22250006838250
135676;1;22252506838500
135677;4;22252506838750
135678;5;22242506839000
135679;6;22250006839750
135680;2;22242506839500
135681;1;22245006840000
135682;2;22242506840000
135683;3;22245006840250
135684;10;22242506840250
135685;4;22250006840500
135686;4;22305006833250
135687;2;22300006833500
135688;4;22300006833750
135689;6;22297506834000
135690;1;22292506834750
135691;1;22300006834500
135692;2;22300006835000
135693;2;22302506835250
135694;1;22292506835500
135695;8;22292506835750
135696;2;22310006832500
135697;5;22310006833000
135698;1;22325006832500
135699;1;22322506832750
135700;5;22325006832750
135701;1;22325006833250
135702;45;22330006833000
135703;21;22327506833000
135704;46;22332506833000
135705;13;22327506833250
135706;21;22330006833250
135707;23;22332506833250
135708;10;22317506834250
135709;2;22325006834000
135710;23;22322506834000
135711;1;22320006834000
135712;4;22325006834250
135713;4;22332506834000
135714;3;22330006834000
135715;1;22330006834250
135716;5;22312506834250
135717;32;22310006834500
135718;47;22312506834500
135719;3;22307506834500
135720;30;22310006834750
135721;14;22307506834750
135722;7;22322506834250
135723;8;22325006834500
135724;11;22322506834500
135725;15;22320006834750
135726;6;22322506834750
135727;13;22315006834250
135728;15;22317506834500
135729;63;22315006834500
135730;18;22317506834750
135731;11;22315006834750
135732;5;22317506835000
135733;36;22315006835000
135734;3;22315006835250
135735;12;22317506835250
135736;16;22317506835500
135737;8;22290006834750
135738;5;22275006835250
135739;3;22272506835500
135740;6;22277506835250
135741;4;22280006835250
135742;2;22277506835500
135743;5;22285006835250
135744;1;22285006835500
135745;3;22287506835500
135746;8;22285006835750
135747;1;22287506835750
135748;8;22280006835500
135749;6;22282506835500
135750;11;22282506835750
135751;8;22280006835750
135752;1;22282506836000
135753;8;22280006836000
135754;5;22277506836000
135755;4;22270006835750
135756;5;22267506835750
135757;3;22265006836000
135758;4;22270006836000
135759;4;22265006836250
135760;6;22270006836500
135761;3;22290006835750
135762;15;22287506836000
135763;3;22275006835500
135764;10;22272506835750
135765;4;22275006835750
135766;5;22275006836000
135767;7;22272506836000
135768;4;22275006836500
135769;5;22272506836750
135770;3;22280006837000
135771;18;22332506834750
135772;7;22327506835000
135773;6;22330006835250
135774;6;22327506835250
135775;3;22332506835250
135776;69;22312506834750
135777;20;22310006835000
135778;16;22307506835000
135779;76;22312506835000
135780;24;22312506835250
135781;4;22310006835250
135782;8;22307506835500
135783;3;22310006835500
135784;8;22325006835250
135785;1;22322506835250
135786;14;22320006835250
135787;1;22325006835500
135788;3;22322506835500
135789;1;22320006835500
135790;3;22322506835750
135791;5;22315006835500
135792;8;22315006835750
135793;11;22317506835750
135794;6;22317506836000
135795;5;22315006836250
135796;2;22317506836250
135797;3;22315006836500
135798;5;22317506836500
135799;2;22315006836750
135800;3;22310006835750
135801;2;22312506835750
135802;1;22307506835750
135803;18;22307506836000
135804;3;22310006836000
135805;23;22307506836250
135806;2;22310006836250
135807;12;22312506836500
135808;5;22320006836000
135809;1;22322506836000
135810;6;22325006836250
135811;4;22322506836250
135812;2;22320006836250
135813;5;22325006836500
135814;3;22320006836500
135815;7;22322506836500
135816;8;22307506836500
135817;7;22307506836750
135818;5;22320006836750
135819;4;22320006837000
135820;1;22317506836750
135821;4;22317506837250
135822;1;22315006837500
135823;5;22315006837750
135824;1;22315006838000
135825;4;22312506837250
135826;8;22312506837500
135827;2;22307506837750
135828;6;22310006837750
135829;4;22307506838000
135830;2;22312506838000
135831;2;22305006835750
135832;7;22305006836000
135833;44;22305006836250
135834;5;22302506836250
135835;5;22300006836250
135836;14;22305006836500
135837;7;22297506836500
135838;9;22297506836750
135839;16;22297506837000
135840;11;22292506837250
135841;6;22297506837250
135842;3;22295006837250
135843;8;22300006836500
135844;4;22302506836500
135845;8;22300006836750
135846;8;22302506836750
135847;20;22300006837000
135848;2;22305006837000
135849;5;22302506837000
135850;8;22300006837250
135851;3;22300006837500
135852;8;22305006837750
135853;4;22297506837500
135854;1;22295006837750
135855;3;22297506837750
135856;2;22297506838000
135857;1;22295006838000
135858;5;22292506838000
135859;3;22297506838750
135860;1;22295006839000
135861;4;22305006838250
135862;2;22297506839250
135863;9;22267506836500
135864;2;22270006836750
135865;12;22267506836750
135866;16;22267506837000
135867;15;22270006837000
135868;9;22267506837250
135869;2;22265006837250
135870;2;22290006837250
135871;6;22285006837250
135872;7;22287506837500
135873;3;22272506837250
135874;7;22275006837250
135875;23;22272506837500
135876;8;22275006837500
135877;16;22272506837750
135878;31;22275006837750
135879;34;22272506838000
135880;2;22270006837250
135881;5;22267506837500
135882;28;22270006837500
135883;2;22267506837750
135884;34;22270006837750
135885;40;22270006838000
135886;3;22267506838000
135887;58;22282506837250
135888;23;22277506837250
135889;25;22280006837250
135890;21;22282506837500
135891;17;22277506837500
135892;33;22280006837500
135893;1;22280006837750
135894;3;22285006837500
135895;6;22285006837750
135896;11;22287506837750
135897;2;22290006838000
135898;5;22290006838250
135899;6;22265006838250
135900;5;22275006838000
135901;1;22287506838500
135902;2;22290006838750
135903;6;22317506838750
135904;5;22315006839000
135905;2;22317506839000
135906;5;22312506839250
135907;4;22312506839750
135908;1;22315006839250
135909;6;22315006839500
135910;3;22310006840000
135911;3;22307506840000
135912;4;22310006840250
135913;5;22307506840250
135914;43;22182506836750
135915;2;22185006837000
135916;5;22182506837250
135917;6;22187506837250
135918;7;22190006837500
135919;2;22197506837250
135920;2;22197506837500
135921;5;22160006838250
135922;7;22165006838000
135923;5;22165006838500
135924;4;22167506838500
135925;1;22165006838750
135926;2;22170006838750
135927;4;22110006838750
135928;1;22150006838000
135929;2;22130006837500
135930;2;22130006837750
135931;2;22137506837500
135932;5;22140006838000
135933;8;22142506838000
135934;1;22142506838250
135935;6;22137506838500
135936;4;22150006838250
135937;1;22147506838250
135938;2;22145006838500
135939;3;22145006838750
135940;2;22150006838750
135941;8;22132506838250
135942;2;22132506838500
135943;4;22130006838500
135944;11;22185006837250
135945;6;22185006837500
135946;11;22185006837750
135947;5;22182506837750
135948;7;22185006838000
135949;4;22195006837500
135950;1;22192506837500
135951;6;22195006837750
135952;2;22195006838000
135953;2;22192506838000
135954;7;22192506838250
135955;29;22187506837750
135956;15;22190006837750
135957;1;22190006838000
135958;1;22190006838250
135959;9;22187506838250
135960;2;22187506838500
135961;6;22187506838750
135962;8;22190006838750
135963;2;22175006838250
135964;2;22177506838250
135965;4;22177506838500
135966;4;22185006838250
135967;5;22185006838500
135968;2;22197506838750
135969;5;22195006838750
135970;70;22192506839000
135971;23;22195006839000
135972;6;22185006839500
135973;2;22190006839000
135974;1;22187506839500
135975;2;22190006839750
135976;2;22152506838000
135977;3;22155006838250
135978;3;22152506838250
135979;5;22155006838500
135980;4;22152506838750
135981;2;22155006839000
135982;6;22162506838500
135983;3;22160006838500
135984;2;22162506838750
135985;1;22162506839000
135986;3;22160006839000
135987;2;22165006839000
135988;3;22167506839000
135989;2;22127506838500
135990;2;22127506838750
135991;4;22122506838750
135992;4;22120006839000
135993;1;22117506839000
135994;2;22115006839250
135995;3;22117506839250
135996;1;22115006839750
135997;2;22192506839250
135998;4;22197506839250
135999;20;22195006839250
136000;11;22192506839500
136001;4;22197506839500
136002;5;22195006839500
136003;4;22192506839750
136004;8;22195006840250
136005;2;22195006840500
136006;4;22192506840500
136007;8;22192506840750
136008;13;22192506841000
136009;4;22197506841000
136010;2;22195006841000
136011;47;22197506841250
136012;2;22195006841250
136013;6;22192506841250
136014;30;22197506841500
136015;12;22192506841500
136016;2;22195006841500
136017;2;22195006841750
136018;18;22197506841750
136019;3;22197506842000
136020;4;22197506842500
136021;2;22195006842750
136022;3;22195006843000
136023;5;22192506843250
136024;2;22195006843500
136025;9;22195006843750
136026;3;22197506843750
136027;1;22195006844000
136028;12;22197506844000
136029;2;22207506837750
136030;2;22210006838000
136031;9;22212506838250
136032;11;22202506838000
136033;4;22200006838000
136034;14;22205006838250
136035;5;22202506838500
136036;2;22205006838500
136037;10;22220006838250
136038;9;22217506838250
136039;3;22217506838500
136040;10;22215006838500
136041;14;22207506838500
136042;9;22210006838500
136043;2;22202506838750
136044;3;22205006839000
136045;4;22200006839000
136046;9;22202506839000
136047;1;22217506839000
136048;1;22217506839250
136049;1;22220006839500
136050;1;22215006839500
136051;31;22220006839750
136052;31;22217506839750
136053;2;22210006840000
136054;1;22205006840000
136055;2;22202506840000
136056;6;22200006840250
136057;1;22202506840250
136058;11;22200006840500
136059;28;22212506840250
136060;16;22207506840250
136061;3;22210006840250
136062;21;22207506840500
136063;69;22212506840500
136064;31;22210006840750
136065;4;22207506840750
136066;113;22212506840750
136067;80;22215006840000
136068;20;22220006840000
136069;103;22217506840000
136070;55;22215006840250
136071;57;22217506840250
136072;15;22220006840500
136073;73;22215006840500
136074;50;22217506840500
136075;68;22215006840750
136076;12;22232506839000
136077;43;22232506839250
136078;23;22230006839250
136079;22;22230006839500
136080;18;22232506839500
136081;2;22230006839750
136082;30;22232506840000
136083;11;22230006840250
136084;4;22240006839750
136085;3;22240006840000
136086;27;22225006839750
136087;62;22225006840000
136088;18;22227506840000
136089;4;22222506840000
136090;56;22225006840250
136091;55;22222506840250
136092;55;22225006840500
136093;95;22222506840500
136094;3;22240006840250
136095;7;22237506840500
136096;11;22240006840750
136097;4;22240006841000
136098;1;22232506840250
136099;1;22232506840500
136100;4;22230006841000
136101;3;22232506841250
136102;2;22225006840750
136103;63;22222506840750
136104;3;22227506840750
136105;6;22222506841000
136106;4;22227506841000
136107;10;22240006841250
136108;1;22240006841500
136109;2;22230006842250
136110;28;22205006840500
136111;63;22202506840500
136112;16;22200006840750
136113;30;22205006840750
136114;67;22202506840750
136115;72;22205006841000
136116;85;22202506841000
136117;57;22200006841000
136118;72;22200006841250
136119;55;22202506841250
136120;9;22217506840750
136121;3;22220006840750
136122;7;22220006841000
136123;5;22217506841000
136124;72;22215006841000
