Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,value
Bamble,2017,menn,65-74 år,Skader,"per 1000, standardisert",98.6309296010774
Bamble,2017,menn,75-79 år,Skader,"per 1000, standardisert",119.664027415279
Bamble,2017,kvinner,0-74 år,Skader,"per 1000, standardisert",95.4458877750482
Bamble,2017,kvinner,0-44 år,Skader,"per 1000, standardisert",93.0339740563544
Bamble,2017,kvinner,0-24 år,Skader,"per 1000, standardisert",96.0828616500084
Bamble,2017,kvinner,0-14 år,Skader,"per 1000, standardisert",83.5912611102111
Bamble,2017,kvinner,15-24 år,Skader,"per 1000, standardisert",112.326977977162
Bamble,2017,kvinner,25-44 år,Skader,"per 1000, standardisert",91.5783807449741
Bamble,2017,kvinner,45-74 år,Skader,"per 1000, standardisert",99.4134415836468
Bamble,2017,kvinner,45-64 år,Skader,"per 1000, standardisert",95.2523001375431
Bamble,2017,kvinner,65-74 år,Skader,"per 1000, standardisert",108.896839388626
Bamble,2017,kvinner,75-79 år,Skader,"per 1000, standardisert",132.741456140784
Bamble,2018,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",109.368015983381
Bamble,2018,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",113.446406563857
Bamble,2018,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",113.990983683625
Bamble,2018,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",108.994958030411
Bamble,2018,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",120.034410578264
Bamble,2018,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",116.295914189701
Bamble,2018,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",103.89313354814
Bamble,2018,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",104.650407348223
Bamble,2018,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",102.473323580296
Bamble,2018,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",119.734236428766
Bamble,2018,menn,0-74 år,Skader,"per 1000, standardisert",114.552015012796
Bamble,2018,menn,0-44 år,Skader,"per 1000, standardisert",123.552559560948
Bamble,2018,menn,0-24 år,Skader,"per 1000, standardisert",128.920646793852
Bamble,2018,menn,0-14 år,Skader,"per 1000, standardisert",115.968190292567
Bamble,2018,menn,15-24 år,Skader,"per 1000, standardisert",144.062647168167
Bamble,2018,menn,25-44 år,Skader,"per 1000, standardisert",120.895395071493
Bamble,2018,menn,45-74 år,Skader,"per 1000, standardisert",101.282186174618
Bamble,2018,menn,45-64 år,Skader,"per 1000, standardisert",103.93346517476
Bamble,2018,menn,65-74 år,Skader,"per 1000, standardisert",95.6593965014008
Bamble,2018,menn,75-79 år,Skader,"per 1000, standardisert",130.714107743953
Bamble,2018,kvinner,0-74 år,Skader,"per 1000, standardisert",103.960905518728
Bamble,2018,kvinner,0-44 år,Skader,"per 1000, standardisert",102.869379039338
Bamble,2018,kvinner,0-24 år,Skader,"per 1000, standardisert",98.1030096604176
Bamble,2018,kvinner,0-14 år,Skader,"per 1000, standardisert",101.604810700253
Bamble,2018,kvinner,15-24 år,Skader,"per 1000, standardisert",93.5292907766671
Bamble,2018,kvinner,25-44 år,Skader,"per 1000, standardisert",111.499426190572
Bamble,2018,kvinner,45-74 år,Skader,"per 1000, standardisert",106.501312124621
Bamble,2018,kvinner,45-64 år,Skader,"per 1000, standardisert",105.369905865241
Bamble,2018,kvinner,65-74 år,Skader,"per 1000, standardisert",109.282450376662
Bamble,2018,kvinner,75-79 år,Skader,"per 1000, standardisert",108.374015635214
Bamble,2019,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",108.474953892288
Bamble,2019,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",113.490998853729
Bamble,2019,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",119.32594480494
Bamble,2019,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",117.48533847151
Bamble,2019,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",121.459646696423
Bamble,2019,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",109.505250857237
Bamble,2019,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",101.858333556643
Bamble,2019,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",104.179899064076
Bamble,2019,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",97.0096427667458
Bamble,2019,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",131.98974840609
Bamble,2019,menn,0-74 år,Skader,"per 1000, standardisert",115.643876639825
Bamble,2019,menn,0-44 år,Skader,"per 1000, standardisert",124.301511005571
Bamble,2019,menn,0-24 år,Skader,"per 1000, standardisert",132.370197925169
Bamble,2019,menn,0-14 år,Skader,"per 1000, standardisert",128.772518184428
Bamble,2019,menn,15-24 år,Skader,"per 1000, standardisert",136.245405930963
Bamble,2019,menn,25-44 år,Skader,"per 1000, standardisert",118.112001498831
Bamble,2019,menn,45-74 år,Skader,"per 1000, standardisert",102.786868978922
Bamble,2019,menn,45-64 år,Skader,"per 1000, standardisert",106.912744891541
Bamble,2019,menn,65-74 år,Skader,"per 1000, standardisert",93.8859364722417
Bamble,2019,menn,75-79 år,Skader,"per 1000, standardisert",149.232149030042
Bamble,2019,kvinner,0-74 år,Skader,"per 1000, standardisert",101.033481574352
Bamble,2019,kvinner,0-44 år,Skader,"per 1000, standardisert",102.151158171692
Bamble,2019,kvinner,0-24 år,Skader,"per 1000, standardisert",105.533723047305
Bamble,2019,kvinner,0-14 år,Skader,"per 1000, standardisert",105.525381696856
Bamble,2019,kvinner,15-24 år,Skader,"per 1000, standardisert",105.704685793312
Bamble,2019,kvinner,25-44 år,Skader,"per 1000, standardisert",100.500070466787
Bamble,2019,kvinner,45-74 år,Skader,"per 1000, standardisert",100.977279863781
Bamble,2019,kvinner,45-64 år,Skader,"per 1000, standardisert",101.52352112071
Bamble,2019,kvinner,65-74 år,Skader,"per 1000, standardisert",100.075356142407
Bamble,2019,kvinner,75-79 år,Skader,"per 1000, standardisert",112.619611496845
Bamble,2020,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",100.672454969164
Bamble,2020,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",102.979748056165
Bamble,2020,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",107.232781519474
Bamble,2020,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",113.830710258573
Bamble,2020,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",98.6852573546848
Bamble,2020,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",100.464362672327
Bamble,2020,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",97.4152390801132
Bamble,2020,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",98.6523087360912
Bamble,2020,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",94.9629368852245
Bamble,2020,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",119.827102214501
Bamble,2020,menn,0-74 år,Skader,"per 1000, standardisert",104.750308389657
Bamble,2020,menn,0-44 år,Skader,"per 1000, standardisert",111.88044518105
Bamble,2020,menn,0-24 år,Skader,"per 1000, standardisert",116.31883114103
Bamble,2020,menn,0-14 år,Skader,"per 1000, standardisert",122.07781991868
Bamble,2020,menn,15-24 år,Skader,"per 1000, standardisert",109.104158795456
Bamble,2020,menn,25-44 år,Skader,"per 1000, standardisert",109.670783570611
Bamble,2020,menn,45-74 år,Skader,"per 1000, standardisert",94.0194868360899
Bamble,2020,menn,45-64 år,Skader,"per 1000, standardisert",100.3587811958
Bamble,2020,menn,65-74 år,Skader,"per 1000, standardisert",80.3242654780411
Bamble,2020,menn,75-79 år,Skader,"per 1000, standardisert",109.806618766501
Bamble,2020,kvinner,0-74 år,Skader,"per 1000, standardisert",96.3849818684503
Bamble,2020,kvinner,0-44 år,Skader,"per 1000, standardisert",93.6608228367565
Bamble,2020,kvinner,0-24 år,Skader,"per 1000, standardisert",97.7118683068203
Bamble,2020,kvinner,0-14 år,Skader,"per 1000, standardisert",105.036624622097
Bamble,2020,kvinner,15-24 år,Skader,"per 1000, standardisert",87.7654408546078
Bamble,2020,kvinner,25-44 år,Skader,"per 1000, standardisert",90.8400700531223
Bamble,2020,kvinner,45-74 år,Skader,"per 1000, standardisert",100.759970352052
Bamble,2020,kvinner,45-64 år,Skader,"per 1000, standardisert",96.990608372721
Bamble,2020,kvinner,65-74 år,Skader,"per 1000, standardisert",109.161051185689
Bamble,2020,kvinner,75-79 år,Skader,"per 1000, standardisert",129.942449962956
Bamble,2021,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",110.60273562273
Bamble,2021,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",112.452519436315
Bamble,2021,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",122.155893827358
Bamble,2021,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",129.62711504395
Bamble,2021,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",112.676480424152
Bamble,2021,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",103.340011494546
Bamble,2021,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",107.870643404748
Bamble,2021,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",108.50490681057
Bamble,2021,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",106.723809890716
Bamble,2021,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",91.5873752514976
Bamble,2021,menn,0-74 år,Skader,"per 1000, standardisert",117.470777314024
Bamble,2021,menn,0-44 år,Skader,"per 1000, standardisert",125.914272631916
Bamble,2021,menn,0-24 år,Skader,"per 1000, standardisert",141.78910057251
Bamble,2021,menn,0-14 år,Skader,"per 1000, standardisert",145.368352304384
Bamble,2021,menn,15-24 år,Skader,"per 1000, standardisert",137.22724042301
Bamble,2021,menn,25-44 år,Skader,"per 1000, standardisert",109.579061744685
Bamble,2021,menn,45-74 år,Skader,"per 1000, standardisert",104.883796560229
Bamble,2021,menn,45-64 år,Skader,"per 1000, standardisert",104.56180294325
Bamble,2021,menn,65-74 år,Skader,"per 1000, standardisert",105.651073814591
Bamble,2021,menn,75-79 år,Skader,"per 1000, standardisert",87.9443401917671
Bamble,2021,kvinner,0-74 år,Skader,"per 1000, standardisert",103.465378964599
Bamble,2021,kvinner,0-44 år,Skader,"per 1000, standardisert",98.2554392256965
Bamble,2021,kvinner,0-24 år,Skader,"per 1000, standardisert",101.168339461862
Bamble,2021,kvinner,0-14 år,Skader,"per 1000, standardisert",112.981071471246
Bamble,2021,kvinner,15-24 år,Skader,"per 1000, standardisert",85.8389074992599
Bamble,2021,kvinner,25-44 år,Skader,"per 1000, standardisert",96.8244441087982
Bamble,2021,kvinner,45-74 år,Skader,"per 1000, standardisert",110.821396180862
Bamble,2021,kvinner,45-64 år,Skader,"per 1000, standardisert",112.466003984647
Bamble,2021,kvinner,65-74 år,Skader,"per 1000, standardisert",107.81242824349
Bamble,2021,kvinner,75-79 år,Skader,"per 1000, standardisert",94.9090742263671
Bamble,2022,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",112.211611579317
Bamble,2022,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",114.748668694286
Bamble,2022,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",120.685861780175
Bamble,2022,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",116.719169980361
Bamble,2022,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",125.275184683804
Bamble,2022,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",110.184446259329
Bamble,2022,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",108.635526438103
Bamble,2022,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",112.751526880647
Bamble,2022,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",99.9240111627708
Bamble,2022,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",103.480772187411
Bamble,2022,menn,0-74 år,Skader,"per 1000, standardisert",118.591989691086
Bamble,2022,menn,0-44 år,Skader,"per 1000, standardisert",127.898003778482
Bamble,2022,menn,0-24 år,Skader,"per 1000, standardisert",134.177371235293
Bamble,2022,menn,0-14 år,Skader,"per 1000, standardisert",134.257202020156
Bamble,2022,menn,15-24 år,Skader,"per 1000, standardisert",133.799936866611
Bamble,2022,menn,25-44 år,Skader,"per 1000, standardisert",123.456592561171
Bamble,2022,menn,45-74 år,Skader,"per 1000, standardisert",104.895852992973
Bamble,2022,menn,45-64 år,Skader,"per 1000, standardisert",109.962901931047
Bamble,2022,menn,65-74 år,Skader,"per 1000, standardisert",93.6282606389879
Bamble,2022,menn,75-79 år,Skader,"per 1000, standardisert",112.425339868815
Bamble,2022,kvinner,0-74 år,Skader,"per 1000, standardisert",105.569433558765
Bamble,2022,kvinner,0-44 år,Skader,"per 1000, standardisert",100.893565221688
Bamble,2022,kvinner,0-24 år,Skader,"per 1000, standardisert",106.408916982825
Bamble,2022,kvinner,0-14 år,Skader,"per 1000, standardisert",98.1917299874116
Bamble,2022,kvinner,15-24 år,Skader,"per 1000, standardisert",116.695821044276
Bamble,2022,kvinner,25-44 år,Skader,"per 1000, standardisert",96.2922225309849
Bamble,2022,kvinner,45-74 år,Skader,"per 1000, standardisert",112.334678176884
Bamble,2022,kvinner,45-64 år,Skader,"per 1000, standardisert",115.54936227643
Bamble,2022,kvinner,65-74 år,Skader,"per 1000, standardisert",105.94015193267
Bamble,2022,kvinner,75-79 år,Skader,"per 1000, standardisert",93.7260402770496
Bamble,2023,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",116.140054114227
Bamble,2023,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",123.27351945133
Bamble,2023,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",140.518037083566
Bamble,2023,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",144.536067686135
Bamble,2023,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",135.384418034648
Bamble,2023,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",105.258693566204
Bamble,2023,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",106.889016033132
Bamble,2023,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",110.058488560645
Bamble,2023,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",100.349174627491
Bamble,2023,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",102.047451721531
Bamble,2023,menn,0-74 år,Skader,"per 1000, standardisert",119.233169789429
Bamble,2023,menn,0-44 år,Skader,"per 1000, standardisert",133.093153755186
Bamble,2023,menn,0-24 år,Skader,"per 1000, standardisert",150.170979951819
Bamble,2023,menn,0-14 år,Skader,"per 1000, standardisert",151.030375183053
Bamble,2023,menn,15-24 år,Skader,"per 1000, standardisert",148.839686255839
Bamble,2023,menn,25-44 år,Skader,"per 1000, standardisert",115.493418097249
Bamble,2023,menn,45-74 år,Skader,"per 1000, standardisert",99.6776111357923
Bamble,2023,menn,45-64 år,Skader,"per 1000, standardisert",103.099423867572
Bamble,2023,menn,65-74 år,Skader,"per 1000, standardisert",92.2569283883391
Bamble,2023,menn,75-79 år,Skader,"per 1000, standardisert",89.8995252821506
Bamble,2023,kvinner,0-74 år,Skader,"per 1000, standardisert",112.852290793395
Bamble,2023,kvinner,0-44 år,Skader,"per 1000, standardisert",113.017417718867
Bamble,2023,kvinner,0-24 år,Skader,"per 1000, standardisert",130.477748333918
Bamble,2023,kvinner,0-14 år,Skader,"per 1000, standardisert",137.68008000092
Bamble,2023,kvinner,15-24 år,Skader,"per 1000, standardisert",121.276582780147
Bamble,2023,kvinner,25-44 år,Skader,"per 1000, standardisert",94.5596736723836
Bamble,2023,kvinner,45-74 år,Skader,"per 1000, standardisert",114.027380301169
Bamble,2023,kvinner,45-64 år,Skader,"per 1000, standardisert",117.027961109987
Bamble,2023,kvinner,65-74 år,Skader,"per 1000, standardisert",108.158801580887
Bamble,2023,kvinner,75-79 år,Skader,"per 1000, standardisert",113.685494262564
Bamble,2024,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",108.729086749027
Bamble,2024,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",111.328370718216
Bamble,2024,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",123.563300895372
Bamble,2024,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",121.981007816921
Bamble,2024,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",125.169599002796
Bamble,2024,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",99.0163776785152
Bamble,2024,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",105.087440400997
Bamble,2024,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",101.636078841966
Bamble,2024,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",112.651046147384
Bamble,2024,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",103.820029138746
Bamble,2024,menn,0-74 år,Skader,"per 1000, standardisert",114.789907307445
Bamble,2024,menn,0-44 år,Skader,"per 1000, standardisert",127.486898684566
Bamble,2024,menn,0-24 år,Skader,"per 1000, standardisert",140.855290886036
Bamble,2024,menn,0-14 år,Skader,"per 1000, standardisert",135.601275274447
Bamble,2024,menn,15-24 år,Skader,"per 1000, standardisert",146.633944071335
Bamble,2024,menn,25-44 år,Skader,"per 1000, standardisert",114.220844213492
Bamble,2024,menn,45-74 år,Skader,"per 1000, standardisert",96.8673618734118
Bamble,2024,menn,45-64 år,Skader,"per 1000, standardisert",93.1090917358485
Bamble,2024,menn,65-74 år,Skader,"per 1000, standardisert",104.944440974465
Bamble,2024,menn,75-79 år,Skader,"per 1000, standardisert",83.7991002420431
Bamble,2024,kvinner,0-74 år,Skader,"per 1000, standardisert",102.41633459607
Bamble,2024,kvinner,0-44 år,Skader,"per 1000, standardisert",94.2652826352166
Bamble,2024,kvinner,0-24 år,Skader,"per 1000, standardisert",105.18058127543
Bamble,2024,kvinner,0-14 år,Skader,"per 1000, standardisert",107.594400497235
Bamble,2024,kvinner,15-24 år,Skader,"per 1000, standardisert",102.007640677693
Bamble,2024,kvinner,25-44 år,Skader,"per 1000, standardisert",83.1314426036226
Bamble,2024,kvinner,45-74 år,Skader,"per 1000, standardisert",113.240309469887
Bamble,2024,kvinner,45-64 år,Skader,"per 1000, standardisert",110.12977202233
Bamble,2024,kvinner,65-74 år,Skader,"per 1000, standardisert",120.202384208109
Bamble,2024,kvinner,75-79 år,Skader,"per 1000, standardisert",122.705642802766
Kragerø,2017,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",111.300843680743
Kragerø,2017,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",111.878280503513
Kragerø,2017,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",119.486908548153
